PPI_1,PPI_2,Prot_1A,Prot_1B,Prot_2A,Prot_2B,distance
CDC36:MOT2,MOT2:NOT5,CDC36,MOT2,MOT2,NOT5,0.0
CDC36:MOT2,MOT2:CAF40,CDC36,MOT2,MOT2,CAF40,0.0
CDC36:MOT2,CDC39:CDC36,CDC36,MOT2,CDC39,CDC36,0.0
CDC36:MOT2,MOT2:POP2,CDC36,MOT2,MOT2,POP2,0.0
CDC36:MOT2,MOT2:LSM3,CDC36,MOT2,MOT2,LSM3,0.0
CDC36:MOT2,PIN4:CDC36,CDC36,MOT2,PIN4,CDC36,0.0
SEC4:ALO1,ALO1:KES1,SEC4,ALO1,ALO1,KES1,0.0
SEC4:ALO1,ALO1:SNC2,SEC4,ALO1,ALO1,SNC2,0.0
SEC4:ALO1,ACB1:ALO1,SEC4,ALO1,ACB1,ALO1,0.0
SEC4:ALO1,SEC4:HXT1,SEC4,ALO1,SEC4,HXT1,0.0
SEC4:ALO1,YHR003C:ALO1,SEC4,ALO1,YHR003C,ALO1,0.0
SEC4:ALO1,MCR1:ALO1,SEC4,ALO1,MCR1,ALO1,0.0
SEC4:ALO1,GTT1:ALO1,SEC4,ALO1,GTT1,ALO1,0.0
SEC4:ALO1,HYR1:ALO1,SEC4,ALO1,HYR1,ALO1,0.0
SEC4:ALO1,SSL2:ALO1,SEC4,ALO1,SSL2,ALO1,0.0
SEC4:ALO1,MSP1:ALO1,SEC4,ALO1,MSP1,ALO1,0.0
SEC4:ALO1,GRE3:ALO1,SEC4,ALO1,GRE3,ALO1,0.0
SEC4:ALO1,FUN14:ALO1,SEC4,ALO1,FUN14,ALO1,0.0
SEC4:ALO1,ALO1:TOM70,SEC4,ALO1,ALO1,TOM70,0.0
SEC4:ALO1,TOM20:ALO1,SEC4,ALO1,TOM20,ALO1,0.0
SEC4:ALO1,ALO1:ADE4,SEC4,ALO1,ALO1,ADE4,0.0
SEC4:ALO1,PCK1:ALO1,SEC4,ALO1,PCK1,ALO1,0.0
SEC4:ALO1,DNM1:ALO1,SEC4,ALO1,DNM1,ALO1,0.0
SEC4:ALO1,ALO1:SIS1,SEC4,ALO1,ALO1,SIS1,0.0
SEC4:ALO1,YGR012W:ALO1,SEC4,ALO1,YGR012W,ALO1,0.0
SEC4:ALO1,UIP4:ALO1,SEC4,ALO1,UIP4,ALO1,0.0
SEC4:ALO1,ALO1:HUG1,SEC4,ALO1,ALO1,HUG1,0.0
SEC4:ALO1,QCR9:ALO1,SEC4,ALO1,QCR9,ALO1,0.0
SEC4:ALO1,YDR381C-A:ALO1,SEC4,ALO1,YDR381C-A,ALO1,0.0
SEC4:ALO1,ALO1:LSP1,SEC4,ALO1,ALO1,LSP1,0.0
SEC4:ALO1,GDI1:SEC4,SEC4,ALO1,GDI1,SEC4,0.0
SEC4:ALO1,YPT1:ALO1,SEC4,ALO1,YPT1,ALO1,0.0
SEC4:ALO1,INO1:ALO1,SEC4,ALO1,INO1,ALO1,0.0
SEC4:ALO1,FAA3:ALO1,SEC4,ALO1,FAA3,ALO1,0.0
SEC4:ALO1,ARF1:ALO1,SEC4,ALO1,ARF1,ALO1,0.0
KEX1:YLR413W,KEX1:MUP1,KEX1,YLR413W,KEX1,MUP1,0.0
KEX1:YLR413W,KEX1:AUR1,KEX1,YLR413W,KEX1,AUR1,0.0
KEX1:YLR413W,KEX1:COG6,KEX1,YLR413W,KEX1,COG6,0.0
KEX1:YLR413W,FTR1:YLR413W,KEX1,YLR413W,FTR1,YLR413W,0.0
KEX1:YLR413W,TPO1:YLR413W,KEX1,YLR413W,TPO1,YLR413W,0.0
KEX1:YLR413W,SFK1:YLR413W,KEX1,YLR413W,SFK1,YLR413W,0.0
KEX1:YLR413W,CDC50:KEX1,KEX1,YLR413W,CDC50,KEX1,0.0
KEX1:YLR413W,DPP1:KEX1,KEX1,YLR413W,DPP1,KEX1,0.0
KEX1:YLR413W,KEX1:DUR3,KEX1,YLR413W,KEX1,DUR3,0.0
KEX1:YLR413W,DRS2:KEX1,KEX1,YLR413W,DRS2,KEX1,0.0
KEX1:YLR413W,FTR1:KEX1,KEX1,YLR413W,FTR1,KEX1,0.0
KEX1:YLR413W,SEC7:KEX1,KEX1,YLR413W,SEC7,KEX1,0.0
KEX1:YLR413W,SFT2:KEX1,KEX1,YLR413W,SFT2,KEX1,0.0
KEX1:YLR413W,YLR413W:MEP3,KEX1,YLR413W,YLR413W,MEP3,0.0
KEX1:YLR413W,GPA2:YLR413W,KEX1,YLR413W,GPA2,YLR413W,0.0
KEX1:YLR413W,KEX1:EMP70,KEX1,YLR413W,KEX1,EMP70,0.0
KEX1:YLR413W,TVP15:KEX1,KEX1,YLR413W,TVP15,KEX1,0.0
KEX1:YLR413W,TPO2:YLR413W,KEX1,YLR413W,TPO2,YLR413W,0.0
KEX1:YLR413W,ITR1:KEX1,KEX1,YLR413W,ITR1,KEX1,0.0
KEX1:YLR413W,FTH1:KEX1,KEX1,YLR413W,FTH1,KEX1,0.0
KEX1:YLR413W,KEX1:PIN2,KEX1,YLR413W,KEX1,PIN2,0.0
KEX1:YLR413W,VPS45:KEX1,KEX1,YLR413W,VPS45,KEX1,0.0
KEX1:YLR413W,KEX1:RBD2,KEX1,YLR413W,KEX1,RBD2,0.0
KEX1:YLR413W,KEX1:KEX2,KEX1,YLR413W,KEX1,KEX2,0.0
KEX1:YLR413W,RET2:KEX1,KEX1,YLR413W,RET2,KEX1,0.0
KEX1:YLR413W,SEC27:KEX1,KEX1,YLR413W,SEC27,KEX1,0.0
KEX1:YLR413W,RIM1:YLR413W,KEX1,YLR413W,RIM1,YLR413W,0.0
KEX1:YLR413W,KEX1:VMA7,KEX1,YLR413W,KEX1,VMA7,0.0
KEX1:YLR413W,AKR1:KEX1,KEX1,YLR413W,AKR1,KEX1,0.0
KEX1:YLR413W,KEX1:CHS5,KEX1,YLR413W,KEX1,CHS5,0.0
KEX1:YLR413W,PST2:YLR413W,KEX1,YLR413W,PST2,YLR413W,0.0
KEX1:YLR413W,HNM1:YLR413W,KEX1,YLR413W,HNM1,YLR413W,0.0
KEX1:YLR413W,KEX1:YMD8,KEX1,YLR413W,KEX1,YMD8,0.0
KEX1:YLR413W,QDR2:YLR413W,KEX1,YLR413W,QDR2,YLR413W,0.0
KEX1:YLR413W,KEX1:OPY2,KEX1,YLR413W,KEX1,OPY2,0.0
LYP1:DIP5,SNQ2:DIP5,LYP1,DIP5,SNQ2,DIP5,0.0
LYP1:DIP5,MUP1:DIP5,LYP1,DIP5,MUP1,DIP5,0.0
LYP1:DIP5,SDS23:DIP5,LYP1,DIP5,SDS23,DIP5,0.0
LYP1:DIP5,TCB3:DIP5,LYP1,DIP5,TCB3,DIP5,0.0
LYP1:DIP5,BAP2:DIP5,LYP1,DIP5,BAP2,DIP5,0.0
LYP1:DIP5,TPO1:DIP5,LYP1,DIP5,TPO1,DIP5,0.0
LYP1:DIP5,SHR3:DIP5,LYP1,DIP5,SHR3,DIP5,0.0
LYP1:DIP5,TPO2:DIP5,LYP1,DIP5,TPO2,DIP5,0.0
LYP1:DIP5,PDR5:DIP5,LYP1,DIP5,PDR5,DIP5,0.0
LYP1:DIP5,YVH1:DIP5,LYP1,DIP5,YVH1,DIP5,0.0
LYP1:DIP5,SWP1:DIP5,LYP1,DIP5,SWP1,DIP5,0.0
ADE17:SOL1,GIS2:ADE17,ADE17,SOL1,GIS2,ADE17,0.0
ADE17:SOL1,ADE16:ADE17,ADE17,SOL1,ADE16,ADE17,0.0
ADE17:SOL1,DEF1:ADE17,ADE17,SOL1,DEF1,ADE17,0.0
ADE17:SOL1,PGM2:ADE17,ADE17,SOL1,PGM2,ADE17,0.0
ADE17:SOL1,ADE17:SNC2,ADE17,SOL1,ADE17,SNC2,0.0
ADE17:SOL1,ACB1:ADE17,ADE17,SOL1,ACB1,ADE17,0.0
ADE17:SOL1,ADE17:YNL247W,ADE17,SOL1,ADE17,YNL247W,0.0
ADE17:SOL1,ADE17:CAF20,ADE17,SOL1,ADE17,CAF20,0.0
ADE17:SOL1,HYR1:ADE17,ADE17,SOL1,HYR1,ADE17,0.0
ADE17:SOL1,SEC27:ADE17,ADE17,SOL1,SEC27,ADE17,0.0
ADE17:SOL1,SEM1:ADE17,ADE17,SOL1,SEM1,ADE17,0.0
ADE17:SOL1,SAP155:ADE17,ADE17,SOL1,SAP155,ADE17,0.0
ADE17:SOL1,HUG1:ADE17,ADE17,SOL1,HUG1,ADE17,0.0
ADE17:SOL1,PST2:ADE17,ADE17,SOL1,PST2,ADE17,0.0
ADE17:SOL1,ADE17:HCH1,ADE17,SOL1,ADE17,HCH1,0.0
ADE17:SOL1,DCS1:ADE17,ADE17,SOL1,DCS1,ADE17,0.0
YBR255C-A:MNS1,YBR255C-A:MSB2,YBR255C-A,MNS1,YBR255C-A,MSB2,0.0
YBR255C-A:MNS1,YBR255C-A:YKL037W,YBR255C-A,MNS1,YBR255C-A,YKL037W,0.0
YBR255C-A:MNS1,YBR255C-A:ABM1,YBR255C-A,MNS1,YBR255C-A,ABM1,0.0
SUS1:YOR296W,PFK26:YOR296W,SUS1,YOR296W,PFK26,YOR296W,0.0
NOT3:CAF40,MOT2:NOT3,NOT3,CAF40,MOT2,NOT3,0.0
NOT3:CAF40,LSM2:NOT3,NOT3,CAF40,LSM2,NOT3,0.0
NOT3:CAF40,NOT3:POP2,NOT3,CAF40,NOT3,POP2,0.0
NOT3:CAF40,RIM1:CAF40,NOT3,CAF40,RIM1,CAF40,0.0
NOT3:CAF40,DCP2:CAF40,NOT3,CAF40,DCP2,CAF40,0.0
NOT3:CAF40,CAF40:NOT5,NOT3,CAF40,CAF40,NOT5,0.0
NOT3:CAF40,PUF4:CAF40,NOT3,CAF40,PUF4,CAF40,0.0
NOT3:CAF40,LSM4:CAF40,NOT3,CAF40,LSM4,CAF40,0.0
NOT3:CAF40,MOT2:CAF40,NOT3,CAF40,MOT2,CAF40,0.0
NOT3:CAF40,KAR4:CAF40,NOT3,CAF40,KAR4,CAF40,0.0
NOT3:CAF40,MPT5:CAF40,NOT3,CAF40,MPT5,CAF40,0.0
NOT3:CAF40,CAF40:POP2,NOT3,CAF40,CAF40,POP2,0.0
NOT3:CAF40,WHI4:NOT3,NOT3,CAF40,WHI4,NOT3,0.0
NOT3:CAF40,CDC39:NOT3,NOT3,CAF40,CDC39,NOT3,0.0
NOT3:CAF40,CCR4:NOT3,NOT3,CAF40,CCR4,NOT3,0.0
NOT3:CAF40,NOT3:NST1,NOT3,CAF40,NOT3,NST1,0.0
FMP45:HXT2,FMP45:YGL108C,FMP45,HXT2,FMP45,YGL108C,0.0
FMP45:HXT2,FMP45:PDR12,FMP45,HXT2,FMP45,PDR12,0.0
FMP45:HXT2,FMP45:SNQ2,FMP45,HXT2,FMP45,SNQ2,0.0
FMP45:HXT2,FMP45:MUP1,FMP45,HXT2,FMP45,MUP1,0.0
FMP45:HXT2,FMP45:TCB3,FMP45,HXT2,FMP45,TCB3,0.0
FMP45:HXT2,FMP45:SLM1,FMP45,HXT2,FMP45,SLM1,0.0
FMP45:HXT2,FMP45:TPO3,FMP45,HXT2,FMP45,TPO3,0.0
FMP45:HXT2,FMP45:SKG1,FMP45,HXT2,FMP45,SKG1,0.0
FMP45:HXT2,FMP45:DUR3,FMP45,HXT2,FMP45,DUR3,0.0
FMP45:HXT2,FMP45:FTR1,FMP45,HXT2,FMP45,FTR1,0.0
FMP45:HXT2,FMP45:TPO1,FMP45,HXT2,FMP45,TPO1,0.0
FMP45:HXT2,FMP45:SFK1,FMP45,HXT2,FMP45,SFK1,0.0
FMP45:HXT2,RFS1:FMP45,FMP45,HXT2,RFS1,FMP45,0.0
FMP45:HXT2,FMP45:YJL016W,FMP45,HXT2,FMP45,YJL016W,0.0
FMP45:HXT2,FMP45:SVL3,FMP45,HXT2,FMP45,SVL3,0.0
FMP45:HXT2,HSP30:FMP45,FMP45,HXT2,HSP30,FMP45,0.0
FMP45:HXT2,FMP45:ITR1,FMP45,HXT2,FMP45,ITR1,0.0
FMP45:HXT2,FMP45:WSC3,FMP45,HXT2,FMP45,WSC3,0.0
FMP45:HXT2,FMP45:YLR454W,FMP45,HXT2,FMP45,YLR454W,0.0
FMP45:HXT2,FMP45:PKH2,FMP45,HXT2,FMP45,PKH2,0.0
FMP45:HXT2,FMP45:MEP3,FMP45,HXT2,FMP45,MEP3,0.0
FMP45:HXT2,FMP45:TPO4,FMP45,HXT2,FMP45,TPO4,0.0
FMP45:HXT2,FMP45:GPA2,FMP45,HXT2,FMP45,GPA2,0.0
FMP45:HXT2,FMP45:HYR1,FMP45,HXT2,FMP45,HYR1,0.0
FMP45:HXT2,FMP45:TPO2,FMP45,HXT2,FMP45,TPO2,0.0
FMP45:HXT2,FUI1:FMP45,FMP45,HXT2,FUI1,FMP45,0.0
FMP45:HXT2,HNM1:HXT2,FMP45,HXT2,HNM1,HXT2,0.0
FMP45:HXT2,FMP45:YGR130C,FMP45,HXT2,FMP45,YGR130C,0.0
FMP45:HXT2,FMP45:MID2,FMP45,HXT2,FMP45,MID2,0.0
FMP45:HXT2,FMP45:PDR5,FMP45,HXT2,FMP45,PDR5,0.0
OSH7:FLC1,FLC1:MEP3,OSH7,FLC1,FLC1,MEP3,0.0
OSH7:FLC1,TPO4:FLC1,OSH7,FLC1,TPO4,FLC1,0.0
OSH7:FLC1,GPA2:FLC1,OSH7,FLC1,GPA2,FLC1,0.0
OSH7:FLC1,YOR1:OSH7,OSH7,FLC1,YOR1,OSH7,0.0
OSH7:FLC1,KEX2:FLC1,OSH7,FLC1,KEX2,FLC1,0.0
OSH7:FLC1,OSH7:PDR12,OSH7,FLC1,OSH7,PDR12,0.0
OSH7:FLC1,OSH7:OSH6,OSH7,FLC1,OSH7,OSH6,0.0
OSH7:FLC1,MUP1:OSH7,OSH7,FLC1,MUP1,OSH7,0.0
OSH7:FLC1,OSH7:TCB3,OSH7,FLC1,OSH7,TCB3,0.0
OSH7:FLC1,PST2:FLC1,OSH7,FLC1,PST2,FLC1,0.0
OSH7:FLC1,HNM1:FLC1,OSH7,FLC1,HNM1,FLC1,0.0
OSH7:FLC1,CHS3:FLC1,OSH7,FLC1,CHS3,FLC1,0.0
OSH7:FLC1,LSP1:FLC1,OSH7,FLC1,LSP1,FLC1,0.0
OSH7:FLC1,DUR3:OSH7,OSH7,FLC1,DUR3,OSH7,0.0
OSH7:FLC1,YOR1:FLC1,OSH7,FLC1,YOR1,FLC1,0.0
OSH7:FLC1,HSP30:OSH7,OSH7,FLC1,HSP30,OSH7,0.0
OSH7:FLC1,PLM2:FLC1,OSH7,FLC1,PLM2,FLC1,0.0
OSH7:FLC1,PPZ1:FLC1,OSH7,FLC1,PPZ1,FLC1,0.0
OSH7:FLC1,OSH7:TPO4,OSH7,FLC1,OSH7,TPO4,0.0
OSH7:FLC1,GPA2:OSH7,OSH7,FLC1,GPA2,OSH7,0.0
OSH7:FLC1,MUP1:FLC1,OSH7,FLC1,MUP1,FLC1,0.0
SEC21:RBD2,YER113C:RBD2,SEC21,RBD2,YER113C,RBD2,0.0
SEC21:RBD2,RBD2:HNM1,SEC21,RBD2,RBD2,HNM1,0.0
SEC21:RBD2,TVP38:RBD2,SEC21,RBD2,TVP38,RBD2,0.0
SEC21:RBD2,GRH1:RBD2,SEC21,RBD2,GRH1,RBD2,0.0
SEC21:RBD2,ERG25:RBD2,SEC21,RBD2,ERG25,RBD2,0.0
SEC21:RBD2,RBD2:COG4,SEC21,RBD2,RBD2,COG4,0.0
SEC21:RBD2,SEC21:RET3,SEC21,RBD2,SEC21,RET3,0.0
SEC21:RBD2,LPP1:RBD2,SEC21,RBD2,LPP1,RBD2,0.0
SEC21:RBD2,SFB3:RBD2,SEC21,RBD2,SFB3,RBD2,0.0
SEC21:RBD2,ARF1:RBD2,SEC21,RBD2,ARF1,RBD2,0.0
SEC21:RBD2,YML018C:RBD2,SEC21,RBD2,YML018C,RBD2,0.0
SEC21:RBD2,YMR010W:RBD2,SEC21,RBD2,YMR010W,RBD2,0.0
SEC21:RBD2,SEC26:RBD2,SEC21,RBD2,SEC26,RBD2,0.0
SEC21:RBD2,ERV25:RBD2,SEC21,RBD2,ERV25,RBD2,0.0
SEC21:RBD2,YCR043C:RBD2,SEC21,RBD2,YCR043C,RBD2,0.0
SEC21:RBD2,GOT1:RBD2,SEC21,RBD2,GOT1,RBD2,0.0
SEC21:RBD2,AUR1:RBD2,SEC21,RBD2,AUR1,RBD2,0.0
SEC21:RBD2,SLY1:RBD2,SEC21,RBD2,SLY1,RBD2,0.0
SEC21:RBD2,COG3:RBD2,SEC21,RBD2,COG3,RBD2,0.0
SEC21:RBD2,BAP2:RBD2,SEC21,RBD2,BAP2,RBD2,0.0
SEC21:RBD2,SNA3:SEC21,SEC21,RBD2,SNA3,SEC21,0.0
SEC21:RBD2,KEX1:RBD2,SEC21,RBD2,KEX1,RBD2,0.0
SEC21:RBD2,ERV41:RBD2,SEC21,RBD2,ERV41,RBD2,0.0
SEC21:RBD2,EPT1:RBD2,SEC21,RBD2,EPT1,RBD2,0.0
SEC21:RBD2,DOS2:RBD2,SEC21,RBD2,DOS2,RBD2,0.0
SEC21:RBD2,YMR010W:SEC21,SEC21,RBD2,YMR010W,SEC21,0.0
SEC21:RBD2,SFT2:RBD2,SEC21,RBD2,SFT2,RBD2,0.0
SEC21:RBD2,TVP15:RBD2,SEC21,RBD2,TVP15,RBD2,0.0
CIC1:UBP10,DBP2:UBP10,CIC1,UBP10,DBP2,UBP10,0.0
CIC1:UBP10,RLP7:UBP10,CIC1,UBP10,RLP7,UBP10,0.0
CIC1:UBP10,CIC1:DBP2,CIC1,UBP10,CIC1,DBP2,0.0
CIC1:UBP10,CIC1:NOP15,CIC1,UBP10,CIC1,NOP15,0.0
CIC1:UBP10,DHR2:UBP10,CIC1,UBP10,DHR2,UBP10,0.0
CIC1:UBP10,NOP7:CIC1,CIC1,UBP10,NOP7,CIC1,0.0
CIC1:UBP10,GAR1:UBP10,CIC1,UBP10,GAR1,UBP10,0.0
CIC1:UBP10,SNU114:UBP10,CIC1,UBP10,SNU114,UBP10,0.0
GCN3:GCD7,GCD2:GCN3,GCN3,GCD7,GCD2,GCN3,0.0
GCN3:GCD7,GCD7:TGL5,GCN3,GCD7,GCD7,TGL5,0.0
SNQ2:DIP5,MUP1:DIP5,SNQ2,DIP5,MUP1,DIP5,0.0
SNQ2:DIP5,SDS23:DIP5,SNQ2,DIP5,SDS23,DIP5,0.0
SNQ2:DIP5,TCB3:DIP5,SNQ2,DIP5,TCB3,DIP5,0.0
SNQ2:DIP5,FMP45:SNQ2,SNQ2,DIP5,FMP45,SNQ2,0.0
SNQ2:DIP5,BAP2:DIP5,SNQ2,DIP5,BAP2,DIP5,0.0
SNQ2:DIP5,SNQ2:DUR3,SNQ2,DIP5,SNQ2,DUR3,0.0
SNQ2:DIP5,SNQ2:TPO1,SNQ2,DIP5,SNQ2,TPO1,0.0
SNQ2:DIP5,SNQ2:SFK1,SNQ2,DIP5,SNQ2,SFK1,0.0
SNQ2:DIP5,HSP30:SNQ2,SNQ2,DIP5,HSP30,SNQ2,0.0
SNQ2:DIP5,TPO1:DIP5,SNQ2,DIP5,TPO1,DIP5,0.0
SNQ2:DIP5,SHR3:DIP5,SNQ2,DIP5,SHR3,DIP5,0.0
SNQ2:DIP5,SNQ2:TPO2,SNQ2,DIP5,SNQ2,TPO2,0.0
SNQ2:DIP5,SNQ2:PDR5,SNQ2,DIP5,SNQ2,PDR5,0.0
SNQ2:DIP5,TPO2:DIP5,SNQ2,DIP5,TPO2,DIP5,0.0
SNQ2:DIP5,PDR5:DIP5,SNQ2,DIP5,PDR5,DIP5,0.0
SNQ2:DIP5,YVH1:DIP5,SNQ2,DIP5,YVH1,DIP5,0.0
SNQ2:DIP5,SWP1:DIP5,SNQ2,DIP5,SWP1,DIP5,0.0
SNQ2:DIP5,SNQ2:HNM1,SNQ2,DIP5,SNQ2,HNM1,0.0
SNQ2:DIP5,SNQ2:QDR2,SNQ2,DIP5,SNQ2,QDR2,0.0
GPA2:WSC2,FLC2:GPA2,GPA2,WSC2,FLC2,GPA2,0.0
GPA2:WSC2,GPA2:FLC1,GPA2,WSC2,GPA2,FLC1,0.0
GPA2:WSC2,WSC2:MID2,GPA2,WSC2,WSC2,MID2,0.0
GPA2:WSC2,GPA2:YOR1,GPA2,WSC2,GPA2,YOR1,0.0
GPA2:WSC2,GPA2:YGL108C,GPA2,WSC2,GPA2,YGL108C,0.0
GPA2:WSC2,GPA2:PDR12,GPA2,WSC2,GPA2,PDR12,0.0
GPA2:WSC2,GPA2:YLR413W,GPA2,WSC2,GPA2,YLR413W,0.0
GPA2:WSC2,GPA2:OSH6,GPA2,WSC2,GPA2,OSH6,0.0
GPA2:WSC2,PST2:WSC2,GPA2,WSC2,PST2,WSC2,0.0
GPA2:WSC2,GPA2:MUP1,GPA2,WSC2,GPA2,MUP1,0.0
GPA2:WSC2,HNM1:WSC2,GPA2,WSC2,HNM1,WSC2,0.0
GPA2:WSC2,GPA2:TCB3,GPA2,WSC2,GPA2,TCB3,0.0
GPA2:WSC2,FLC2:WSC2,GPA2,WSC2,FLC2,WSC2,0.0
GPA2:WSC2,GPA2:SLM1,GPA2,WSC2,GPA2,SLM1,0.0
GPA2:WSC2,GPA2:TPO3,GPA2,WSC2,GPA2,TPO3,0.0
GPA2:WSC2,SYP1:GPA2,GPA2,WSC2,SYP1,GPA2,0.0
GPA2:WSC2,FMP45:GPA2,GPA2,WSC2,FMP45,GPA2,0.0
GPA2:WSC2,GPA2:DUR3,GPA2,WSC2,GPA2,DUR3,0.0
GPA2:WSC2,GPA2:FTR1,GPA2,WSC2,GPA2,FTR1,0.0
GPA2:WSC2,ROM2:WSC2,GPA2,WSC2,ROM2,WSC2,0.0
GPA2:WSC2,PLM2:WSC2,GPA2,WSC2,PLM2,WSC2,0.0
GPA2:WSC2,GPA2:SFK1,GPA2,WSC2,GPA2,SFK1,0.0
GPA2:WSC2,YGL108C:WSC2,GPA2,WSC2,YGL108C,WSC2,0.0
GPA2:WSC2,WSC2:PDR12,GPA2,WSC2,WSC2,PDR12,0.0
GPA2:WSC2,RFS1:GPA2,GPA2,WSC2,RFS1,GPA2,0.0
GPA2:WSC2,GPA2:YJL016W,GPA2,WSC2,GPA2,YJL016W,0.0
GPA2:WSC2,HSP30:GPA2,GPA2,WSC2,HSP30,GPA2,0.0
GPA2:WSC2,MUP1:WSC2,GPA2,WSC2,MUP1,WSC2,0.0
GPA2:WSC2,TCB3:WSC2,GPA2,WSC2,TCB3,WSC2,0.0
GPA2:WSC2,GPA2:WSC3,GPA2,WSC2,GPA2,WSC3,0.0
GPA2:WSC2,GPA2:OSH7,GPA2,WSC2,GPA2,OSH7,0.0
ARC40:PGM2,PGM2:ADE17,ARC40,PGM2,PGM2,ADE17,0.0
ARC40:PGM2,VMA8:PGM2,ARC40,PGM2,VMA8,PGM2,0.0
ARC40:PGM2,ARC40:TRP2,ARC40,PGM2,ARC40,TRP2,0.0
ARC40:PGM2,ARC40:SNC2,ARC40,PGM2,ARC40,SNC2,0.0
ARC40:PGM2,ARC40:ACB1,ARC40,PGM2,ARC40,ACB1,0.0
ARC40:PGM2,ARC40:SRV2,ARC40,PGM2,ARC40,SRV2,0.0
ARC40:PGM2,ARC40:RVS167,ARC40,PGM2,ARC40,RVS167,0.0
ARC40:PGM2,ARC40:SLA2,ARC40,PGM2,ARC40,SLA2,0.0
ARC40:PGM2,ARC40:ARK1,ARC40,PGM2,ARC40,ARK1,0.0
ARC40:PGM2,SSD1:PGM2,ARC40,PGM2,SSD1,PGM2,0.0
ARC40:PGM2,ARC40:SSL2,ARC40,PGM2,ARC40,SSL2,0.0
ARC40:PGM2,ARC40:CAP2,ARC40,PGM2,ARC40,CAP2,0.0
ARC40:PGM2,ARC40:PRK1,ARC40,PGM2,ARC40,PRK1,0.0
ARC40:PGM2,ARC40:VRP1,ARC40,PGM2,ARC40,VRP1,0.0
ARC40:PGM2,PGM2:ARC35,ARC40,PGM2,PGM2,ARC35,0.0
ARC40:PGM2,ARC40:RVS161,ARC40,PGM2,ARC40,RVS161,0.0
ARC40:PGM2,PGM2:SNC2,ARC40,PGM2,PGM2,SNC2,0.0
ARC40:PGM2,TPD3:PGM2,ARC40,PGM2,TPD3,PGM2,0.0
ARC40:PGM2,ARC40:LSP1,ARC40,PGM2,ARC40,LSP1,0.0
ARC40:PGM2,SSL2:PGM2,ARC40,PGM2,SSL2,PGM2,0.0
ARC40:PGM2,ARC40:INP52,ARC40,PGM2,ARC40,INP52,0.0
ARC40:PGM2,ARC40:TRP4,ARC40,PGM2,ARC40,TRP4,0.0
ARC40:PGM2,ARC40:ARP2,ARC40,PGM2,ARC40,ARP2,0.0
ARC40:PGM2,SEC27:PGM2,ARC40,PGM2,SEC27,PGM2,0.0
ARC40:PGM2,ARC40:ARC19,ARC40,PGM2,ARC40,ARC19,0.0
MUP1:DIP5,KEX1:MUP1,MUP1,DIP5,KEX1,MUP1,0.0
MUP1:DIP5,SDS23:DIP5,MUP1,DIP5,SDS23,DIP5,0.0
MUP1:DIP5,TCB3:DIP5,MUP1,DIP5,TCB3,DIP5,0.0
MUP1:DIP5,FMP45:MUP1,MUP1,DIP5,FMP45,MUP1,0.0
MUP1:DIP5,BAP2:DIP5,MUP1,DIP5,BAP2,DIP5,0.0
MUP1:DIP5,MUP1:DUR3,MUP1,DIP5,MUP1,DUR3,0.0
MUP1:DIP5,FTR1:MUP1,MUP1,DIP5,FTR1,MUP1,0.0
MUP1:DIP5,MUP1:TPO1,MUP1,DIP5,MUP1,TPO1,0.0
MUP1:DIP5,MUP1:SFK1,MUP1,DIP5,MUP1,SFK1,0.0
MUP1:DIP5,RFS1:MUP1,MUP1,DIP5,RFS1,MUP1,0.0
MUP1:DIP5,ITR1:MUP1,MUP1,DIP5,ITR1,MUP1,0.0
MUP1:DIP5,TPO1:DIP5,MUP1,DIP5,TPO1,DIP5,0.0
MUP1:DIP5,MUP1:WSC3,MUP1,DIP5,MUP1,WSC3,0.0
MUP1:DIP5,MUP1:OSH7,MUP1,DIP5,MUP1,OSH7,0.0
MUP1:DIP5,MUP1:MEP3,MUP1,DIP5,MUP1,MEP3,0.0
MUP1:DIP5,MUP1:TPO4,MUP1,DIP5,MUP1,TPO4,0.0
MUP1:DIP5,GPA2:MUP1,MUP1,DIP5,GPA2,MUP1,0.0
MUP1:DIP5,SHR3:DIP5,MUP1,DIP5,SHR3,DIP5,0.0
MUP1:DIP5,MUP1:TPO2,MUP1,DIP5,MUP1,TPO2,0.0
MUP1:DIP5,FUI1:MUP1,MUP1,DIP5,FUI1,MUP1,0.0
MUP1:DIP5,MUP1:YGR130C,MUP1,DIP5,MUP1,YGR130C,0.0
MUP1:DIP5,MUP1:MID2,MUP1,DIP5,MUP1,MID2,0.0
MUP1:DIP5,MUP1:PDR5,MUP1,DIP5,MUP1,PDR5,0.0
MUP1:DIP5,TPO2:DIP5,MUP1,DIP5,TPO2,DIP5,0.0
MUP1:DIP5,MUP1:YVH1,MUP1,DIP5,MUP1,YVH1,0.0
MUP1:DIP5,RIM1:MUP1,MUP1,DIP5,RIM1,MUP1,0.0
MUP1:DIP5,MUP1:MEP1,MUP1,DIP5,MUP1,MEP1,0.0
MUP1:DIP5,MUP1:MSC3,MUP1,DIP5,MUP1,MSC3,0.0
MUP1:DIP5,PDR5:DIP5,MUP1,DIP5,PDR5,DIP5,0.0
MUP1:DIP5,MUP1:YLR326W,MUP1,DIP5,MUP1,YLR326W,0.0
MUP1:DIP5,YVH1:DIP5,MUP1,DIP5,YVH1,DIP5,0.0
