strain_id,T0_noMTX_noDrug.MID2_TPO4,T0_noMTX_noDrug.PLM2_SNA3,T0_noMTX_noDrug.MID2_WSC2,T0_noMTX_noDrug.SNA4_GTR2,T0_noMTX_noDrug.ALO1_ADE17,T0_noMTX_noDrug.ERG11_PIS1,T0_noMTX_noDrug.ERG11_ACF2,T0_noMTX_noDrug.SRO9_GIS2,T0_noMTX_noDrug.HNM1_TPO1,T0_noMTX_noDrug.SRO9_SGN1,T0_noMTX_noDrug.HUG1_ADE17,T0_noMTX_noDrug.PLM2_HNM1,T0_noMTX_noDrug.ERG11_ORM2,T0_noMTX_noDrug.HNM1_RBD2,T0_noMTX_noDrug.ERV25_ERG5,T0_noMTX_noDrug.PMC1_GTR2,T0_noMTX_noDrug.HUG1_ALO1,T0_noMTX_noDrug.SSH1_ERG11,T0_noMTX_noDrug.ADE17_HYR1,T0_noMTX_noDrug.ERG27_ACF2,T0_noMTX_noDrug.ALO1_HYR1,T0_noMTX_noDrug.HUG1_PGM2,T0_noMTX_noDrug.SRO9_DHH1,T0_noMTX_noDrug.MID2_RSN1,T0_noMTX_noDrug.ERG11_ERV25,T0_noMTX_noDrug.DHH1_LSM3,T0_noMTX_noDrug.ALO1_UIP4,T0_noMTX_noDrug.SSH1_ERV25,T0_noMTX_noDrug.SSH1_PIS1,T0_noMTX_noDrug.ERG11_TPO4,T0_noMTX_noDrug.TPO1_TPO2,T0_noMTX_noDrug.ERG11_ERG5,T0_noMTX_noDrug.RET2_EMP70,T0_noMTX_noDrug.ERV25_RBD2,T0_noMTX_noDrug.ERV25_PIS1,T0_noMTX_noDrug.FMP45_HNM1,T0_noMTX_noDrug.HNM1_MAM33,T0_noMTX_noDrug.noPPI_reference,T0_noMTX_noDrug.SSH1_ORM2,T0_noMTX_noDrug.PMC1_CTR2,T0_noMTX_noDrug.RET2_EMP47,T0_noMTX_noDrug.TPO1_MID2,T0_noMTX_noDrug.FMP45_MEP1,T0_noMTX_noDrug.HNM1_MID2,T0_noMTX_noDrug.HNM1_TPO2,T0_noMTX_noDrug.HNM1_ERG11,T0_noMTX_noDrug.SNA4_VAC8,T0_noMTX_noDrug.ERV25_EMP47,T0_noMTX_noDrug.ERG11_MID2,T0_noMTX_noDrug.ERV25_ORM2,T0_noMTX_noDrug.ERV25_UIP4,T0_noMTX_noDrug.ADE17_GIS2,T0_noMTX_noDrug.TPO1_TCB2,T0_noMTX_noDrug.HNM1_TPO4,T0_noMTX_noDrug.ERG11_HYR1,T0_noMTX_noDrug.FMP45_MID2,T0_noMTX_noDrug.MID2_MAM33,T0_noMTX_noDrug.MID2_PIN2,T0_noMTX_noDrug.MID2_TPO2,T0_noMTX_noDrug.GTR1_SLM4,T0_noMTX_noDrug.ADE17_PGM2,T0_noMTX_noDrug.RET2_SNA3
888,41.0,3.0,2.0,60.0,215.0,32.0,46.0,25.0,5.0,51.0,9.0,0.0,11.0,1.0,45.0,7.0,27.0,25.0,195.0,156.0,56.0,8.0,38.0,11.0,7.0,7.0,24.0,14.0,1.0,6.0,25.0,26.0,5.0,4.0,0.0,24.0,41.0,35.0,21.0,6.0,1.0,23.0,421.0,15.0,85.0,24.0,94.0,25.0,26.0,54.0,116.0,84.0,18.0,5.0,33.0,81.0,3.0,8.0,4.0,1.0,72.0,3.0
89,363.0,31.0,590.0,62.0,205.0,90.0,122.0,86.0,48.0,192.0,80.0,188.0,18.0,11.0,143.0,86.0,138.0,141.0,257.0,289.0,166.0,129.0,195.0,210.0,6.0,46.0,103.0,90.0,24.0,32.0,44.0,70.0,7.0,107.0,13.0,276.0,110.0,32.0,228.0,181.0,7.0,40.0,106.0,140.0,169.0,235.0,6.0,218.0,151.0,503.0,142.0,7.0,21.0,12.0,48.0,579.0,270.0,127.0,199.0,1922.0,31.0,8.0
892,1.0,3.0,0.0,1.0,20.0,2.0,13.0,3.0,1.0,6.0,8.0,2.0,3.0,2.0,41.0,1.0,13.0,4.0,171.0,59.0,1.0,2.0,10.0,2.0,1.0,16.0,22.0,16.0,0.0,16.0,63.0,10.0,1.0,1.0,0.0,3.0,25.0,11.0,8.0,1.0,1.0,44.0,25.0,6.0,0.0,7.0,0.0,23.0,21.0,1.0,7.0,2.0,27.0,1.0,13.0,2.0,0.0,8.0,2.0,0.0,2.0,1.0
897,14.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,23.0,3.0,24.0,0.0,0.0,0.0,1.0,13.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
904,19.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,1.0,7.0,0.0,3.0,3.0,9.0,1.0,2.0,5.0,1.0,1.0,17.0,10.0,0.0,2.0,1.0,5.0,13.0,2.0,7.0,9.0,0.0,4.0,0.0,1.0,0.0,7.0,13.0,9.0,12.0,1.0,0.0,0.0,8.0,2.0,45.0,10.0,0.0,44.0,19.0,4.0,17.0,0.0,1.0,4.0,6.0,43.0,0.0,4.0,3.0,5.0,0.0,0.0
91,58.0,7.0,5.0,44.0,21.0,12.0,154.0,20.0,21.0,15.0,2.0,16.0,10.0,94.0,43.0,5.0,6.0,57.0,8.0,303.0,42.0,5.0,43.0,40.0,5.0,24.0,28.0,65.0,4.0,30.0,22.0,30.0,4.0,163.0,1.0,18.0,48.0,16.0,84.0,14.0,5.0,16.0,9.0,24.0,93.0,61.0,81.0,21.0,22.0,139.0,14.0,236.0,15.0,16.0,32.0,54.0,53.0,30.0,24.0,364.0,8.0,4.0
911,192.0,10.0,4.0,117.0,405.0,151.0,209.0,72.0,4.0,98.0,27.0,208.0,19.0,8.0,225.0,39.0,40.0,8.0,318.0,36.0,53.0,19.0,109.0,81.0,14.0,34.0,211.0,29.0,17.0,81.0,162.0,84.0,2.0,9.0,12.0,261.0,107.0,14.0,16.0,40.0,3.0,194.0,268.0,59.0,43.0,68.0,3.0,66.0,31.0,220.0,156.0,13.0,166.0,90.0,111.0,459.0,90.0,31.0,41.0,6.0,34.0,8.0
916,15.0,55.0,1.0,45.0,134.0,5.0,55.0,10.0,176.0,22.0,84.0,45.0,6.0,14.0,96.0,13.0,117.0,27.0,0.0,117.0,41.0,80.0,35.0,15.0,3.0,68.0,44.0,27.0,0.0,30.0,66.0,4.0,0.0,4.0,1.0,22.0,84.0,10.0,48.0,6.0,0.0,47.0,48.0,39.0,32.0,70.0,32.0,65.0,26.0,29.0,89.0,20.0,32.0,24.0,27.0,24.0,9.0,17.0,12.0,736.0,1.0,5.0
923,85.0,21.0,181.0,132.0,86.0,48.0,65.0,8.0,13.0,39.0,55.0,112.0,10.0,23.0,602.0,87.0,126.0,32.0,233.0,245.0,13.0,82.0,24.0,118.0,5.0,82.0,45.0,85.0,40.0,6.0,2.0,57.0,1.0,9.0,5.0,91.0,112.0,13.0,54.0,63.0,1.0,7.0,35.0,207.0,81.0,284.0,2.0,59.0,100.0,257.0,37.0,80.0,24.0,233.0,32.0,158.0,134.0,46.0,67.0,1597.0,8.0,5.0
924,1.0,5.0,2.0,4.0,71.0,5.0,11.0,6.0,4.0,1.0,0.0,21.0,5.0,0.0,8.0,4.0,1.0,7.0,0.0,11.0,3.0,3.0,5.0,5.0,3.0,0.0,4.0,35.0,19.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,10.0,8.0,60.0,5.0,2.0,3.0,8.0,12.0,2.0,5.0,1.0,2.0,5.0,52.0,9.0,0.0,1.0,0.0,1.0,2.0,8.0,2.0,1.0,1.0,2.0,0.0
930,42.0,52.0,3.0,47.0,29.0,11.0,21.0,22.0,44.0,10.0,0.0,32.0,2.0,3.0,34.0,3.0,12.0,23.0,2.0,2.0,2.0,7.0,29.0,13.0,3.0,1.0,9.0,58.0,2.0,1.0,92.0,12.0,0.0,4.0,6.0,13.0,24.0,13.0,56.0,11.0,2.0,64.0,0.0,18.0,1.0,46.0,2.0,17.0,10.0,52.0,40.0,2.0,92.0,21.0,8.0,8.0,21.0,24.0,8.0,1.0,4.0,1.0
931,114.0,9.0,6.0,38.0,137.0,68.0,114.0,22.0,27.0,52.0,28.0,76.0,9.0,6.0,226.0,56.0,49.0,23.0,142.0,128.0,100.0,41.0,27.0,27.0,10.0,20.0,99.0,29.0,34.0,30.0,99.0,60.0,4.0,90.0,2.0,44.0,82.0,13.0,30.0,77.0,5.0,67.0,74.0,40.0,32.0,78.0,2.0,82.0,42.0,51.0,278.0,193.0,61.0,73.0,60.0,40.0,65.0,12.0,34.0,10.0,28.0,4.0
932,1.0,0.0,3.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,2.0,2.0,21.0,4.0,0.0,19.0,0.0,12.0,1.0,7.0,0.0,22.0,3.0,17.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0,13.0,5.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,21.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
933,3.0,2.0,0.0,3.0,15.0,24.0,53.0,4.0,2.0,49.0,0.0,3.0,5.0,0.0,3.0,1.0,2.0,0.0,1.0,10.0,0.0,2.0,18.0,1.0,2.0,0.0,27.0,2.0,1.0,15.0,14.0,1.0,3.0,1.0,0.0,9.0,2.0,3.0,4.0,1.0,0.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,27.0,3.0,4.0,3.0,2.0,0.0,4.0,1.0,24.0,3.0
936,47.0,148.0,4.0,70.0,76.0,48.0,90.0,24.0,98.0,5.0,1.0,153.0,12.0,41.0,154.0,11.0,4.0,18.0,168.0,2.0,2.0,0.0,21.0,34.0,8.0,48.0,4.0,21.0,17.0,12.0,11.0,39.0,2.0,6.0,0.0,33.0,106.0,13.0,65.0,6.0,1.0,1.0,46.0,41.0,338.0,73.0,77.0,32.0,113.0,153.0,6.0,66.0,8.0,231.0,14.0,18.0,54.0,10.0,16.0,9.0,8.0,1.0
937,54.0,12.0,3.0,23.0,257.0,5.0,25.0,10.0,3.0,6.0,4.0,30.0,4.0,1.0,58.0,17.0,7.0,7.0,0.0,6.0,4.0,0.0,22.0,15.0,4.0,3.0,21.0,9.0,3.0,18.0,2.0,2.0,0.0,3.0,1.0,3.0,0.0,29.0,7.0,5.0,0.0,5.0,17.0,3.0,3.0,0.0,0.0,35.0,4.0,39.0,37.0,2.0,1.0,3.0,2.0,8.0,6.0,21.0,16.0,4.0,2.0,1.0
939,47.0,21.0,6.0,31.0,191.0,64.0,170.0,68.0,110.0,102.0,44.0,72.0,21.0,3.0,126.0,23.0,78.0,18.0,3.0,26.0,113.0,72.0,77.0,21.0,13.0,40.0,99.0,24.0,5.0,47.0,37.0,56.0,6.0,32.0,4.0,62.0,92.0,18.0,26.0,29.0,3.0,61.0,63.0,52.0,89.0,59.0,2.0,75.0,42.0,117.0,234.0,123.0,50.0,22.0,21.0,80.0,22.0,29.0,17.0,575.0,72.0,5.0
94,113.0,7.0,9.0,54.0,101.0,49.0,41.0,7.0,40.0,15.0,7.0,71.0,6.0,4.0,71.0,32.0,30.0,29.0,338.0,3.0,2.0,41.0,39.0,43.0,2.0,2.0,46.0,55.0,3.0,11.0,55.0,49.0,6.0,3.0,0.0,40.0,75.0,25.0,26.0,5.0,0.0,52.0,31.0,66.0,56.0,90.0,5.0,1.0,41.0,61.0,27.0,2.0,62.0,135.0,29.0,154.0,124.0,18.0,28.0,7.0,39.0,1.0
941,26.0,2.0,3.0,14.0,60.0,10.0,36.0,2.0,0.0,9.0,70.0,12.0,2.0,2.0,25.0,7.0,141.0,3.0,0.0,2.0,10.0,65.0,20.0,13.0,0.0,2.0,20.0,5.0,0.0,2.0,61.0,1.0,1.0,5.0,0.0,2.0,2.0,11.0,3.0,10.0,1.0,6.0,14.0,10.0,2.0,20.0,0.0,19.0,8.0,24.0,27.0,2.0,33.0,4.0,2.0,56.0,1.0,8.0,1.0,2.0,1.0,4.0
942,18.0,1.0,0.0,25.0,0.0,9.0,25.0,7.0,0.0,15.0,1.0,3.0,2.0,2.0,41.0,43.0,3.0,0.0,2.0,17.0,2.0,1.0,19.0,16.0,0.0,0.0,15.0,2.0,0.0,6.0,40.0,1.0,0.0,1.0,0.0,22.0,1.0,18.0,1.0,26.0,1.0,16.0,6.0,0.0,1.0,0.0,0.0,8.0,12.0,4.0,16.0,0.0,32.0,0.0,5.0,6.0,21.0,9.0,9.0,1.0,0.0,1.0
943,11.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,1.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,20.0,4.0,0.0,1.0,0.0,32.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,6.0,5.0,2.0,0.0,0.0,1.0,14.0,1.0,7.0,0.0,6.0,5.0,0.0,4.0,37.0,0.0,1.0,1.0,3.0,17.0,6.0,7.0,4.0,5.0,0.0
945,8.0,8.0,1.0,20.0,1.0,4.0,6.0,0.0,0.0,5.0,0.0,11.0,4.0,1.0,19.0,0.0,1.0,1.0,15.0,0.0,1.0,1.0,1.0,6.0,0.0,2.0,11.0,18.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,6.0,10.0,0.0,11.0,0.0,0.0,4.0,49.0,20.0,0.0,0.0,0.0,8.0,2.0,33.0,5.0,12.0,161.0,0.0,0.0
946,24.0,1.0,1.0,32.0,0.0,5.0,7.0,3.0,1.0,6.0,33.0,10.0,1.0,1.0,2.0,11.0,45.0,4.0,0.0,33.0,0.0,41.0,2.0,23.0,1.0,3.0,11.0,2.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,15.0,2.0,9.0,2.0,13.0,0.0,23.0,2.0,4.0,0.0,5.0,1.0,4.0,16.0,6.0,7.0,1.0,26.0,2.0,1.0,38.0,5.0,13.0,14.0,0.0,0.0,2.0
953,17.0,56.0,2.0,1.0,6.0,29.0,166.0,15.0,0.0,36.0,9.0,28.0,14.0,2.0,83.0,2.0,30.0,9.0,2.0,18.0,2.0,52.0,17.0,4.0,4.0,14.0,7.0,18.0,1.0,22.0,1.0,33.0,1.0,1.0,7.0,33.0,0.0,17.0,4.0,4.0,1.0,3.0,17.0,10.0,4.0,9.0,0.0,11.0,26.0,64.0,20.0,3.0,10.0,1.0,45.0,120.0,20.0,8.0,4.0,4.0,2.0,0.0
956,21.0,1.0,1.0,0.0,37.0,1.0,6.0,7.0,36.0,8.0,7.0,4.0,0.0,1.0,7.0,11.0,5.0,0.0,1.0,22.0,0.0,17.0,21.0,17.0,1.0,2.0,24.0,4.0,0.0,1.0,15.0,3.0,3.0,0.0,0.0,10.0,10.0,10.0,11.0,18.0,0.0,14.0,5.0,3.0,1.0,7.0,0.0,11.0,3.0,3.0,4.0,0.0,16.0,0.0,3.0,67.0,16.0,5.0,14.0,0.0,1.0,3.0
957,61.0,15.0,6.0,10.0,57.0,31.0,62.0,9.0,3.0,15.0,31.0,108.0,5.0,1.0,48.0,9.0,25.0,18.0,4.0,13.0,4.0,23.0,33.0,24.0,5.0,3.0,26.0,50.0,18.0,19.0,71.0,28.0,5.0,5.0,0.0,24.0,1.0,16.0,78.0,13.0,1.0,35.0,2.0,17.0,0.0,15.0,0.0,6.0,18.0,37.0,8.0,2.0,49.0,2.0,30.0,57.0,24.0,38.0,39.0,565.0,0.0,6.0
959,232.0,98.0,46.0,17.0,957.0,366.0,708.0,29.0,28.0,105.0,22.0,808.0,91.0,27.0,3462.0,216.0,22.0,475.0,12.0,135.0,103.0,45.0,217.0,313.0,61.0,26.0,1052.0,1135.0,650.0,217.0,26.0,112.0,30.0,1288.0,391.0,1883.0,1187.0,163.0,1415.0,183.0,15.0,24.0,132.0,730.0,291.0,834.0,14.0,1507.0,223.0,3825.0,667.0,9.0,21.0,53.0,736.0,2854.0,696.0,426.0,136.0,72.0,13.0,14.0
960,76.0,77.0,168.0,71.0,115.0,102.0,182.0,17.0,4.0,42.0,15.0,118.0,10.0,4.0,3.0,25.0,52.0,9.0,2.0,1.0,6.0,21.0,50.0,45.0,7.0,211.0,52.0,22.0,1.0,27.0,83.0,54.0,1.0,68.0,9.0,84.0,13.0,32.0,69.0,37.0,0.0,50.0,56.0,4.0,9.0,16.0,10.0,34.0,37.0,56.0,4.0,0.0,47.0,4.0,41.0,267.0,85.0,38.0,15.0,3.0,0.0,4.0
962,40.0,45.0,61.0,2.0,3.0,21.0,20.0,1.0,1.0,10.0,95.0,43.0,6.0,2.0,99.0,17.0,187.0,18.0,94.0,0.0,2.0,111.0,19.0,27.0,2.0,2.0,2.0,32.0,0.0,20.0,12.0,42.0,0.0,13.0,0.0,11.0,8.0,12.0,31.0,25.0,1.0,1.0,20.0,10.0,7.0,18.0,0.0,3.0,99.0,12.0,11.0,1.0,14.0,1.0,14.0,19.0,114.0,36.0,24.0,1.0,3.0,1.0
966,8.0,0.0,3.0,16.0,8.0,33.0,27.0,2.0,3.0,3.0,20.0,10.0,9.0,3.0,41.0,28.0,68.0,16.0,3.0,6.0,0.0,14.0,3.0,11.0,2.0,14.0,7.0,4.0,1.0,22.0,1.0,13.0,1.0,7.0,1.0,10.0,2.0,18.0,28.0,28.0,0.0,0.0,11.0,10.0,1.0,5.0,2.0,8.0,22.0,21.0,63.0,2.0,1.0,19.0,28.0,3.0,29.0,5.0,17.0,1.0,0.0,3.0
967,150.0,26.0,9.0,122.0,208.0,83.0,100.0,36.0,1.0,65.0,88.0,91.0,14.0,5.0,40.0,147.0,127.0,19.0,3.0,48.0,29.0,144.0,101.0,96.0,9.0,70.0,130.0,16.0,0.0,115.0,23.0,82.0,9.0,9.0,0.0,86.0,25.0,16.0,35.0,143.0,7.0,24.0,32.0,38.0,4.0,35.0,90.0,14.0,32.0,73.0,8.0,5.0,18.0,23.0,80.0,147.0,59.0,69.0,65.0,1108.0,7.0,3.0
972,113.0,140.0,5.0,10.0,4.0,42.0,66.0,10.0,78.0,28.0,31.0,88.0,5.0,4.0,103.0,4.0,110.0,23.0,327.0,142.0,61.0,40.0,10.0,57.0,4.0,33.0,14.0,51.0,0.0,32.0,6.0,27.0,0.0,2.0,0.0,8.0,53.0,8.0,21.0,0.0,1.0,2.0,43.0,33.0,75.0,42.0,5.0,32.0,46.0,44.0,26.0,77.0,5.0,168.0,16.0,25.0,143.0,33.0,44.0,3.0,192.0,2.0
973,45.0,9.0,4.0,55.0,31.0,13.0,59.0,5.0,29.0,31.0,18.0,27.0,6.0,2.0,59.0,7.0,35.0,9.0,3.0,272.0,8.0,18.0,33.0,39.0,2.0,74.0,32.0,16.0,2.0,2.0,41.0,21.0,3.0,14.0,0.0,23.0,13.0,7.0,50.0,13.0,1.0,54.0,15.0,3.0,62.0,14.0,1.0,52.0,19.0,54.0,56.0,2.0,18.0,36.0,32.0,16.0,54.0,28.0,26.0,6.0,19.0,4.0
976,56.0,3.0,215.0,12.0,34.0,26.0,35.0,0.0,0.0,12.0,32.0,9.0,0.0,7.0,58.0,37.0,53.0,13.0,13.0,77.0,35.0,24.0,8.0,17.0,0.0,14.0,40.0,3.0,0.0,3.0,13.0,3.0,0.0,1.0,1.0,11.0,0.0,17.0,41.0,28.0,0.0,17.0,22.0,4.0,1.0,24.0,1.0,13.0,13.0,96.0,3.0,1.0,17.0,1.0,3.0,30.0,16.0,21.0,14.0,1.0,3.0,2.0
980,73.0,24.0,112.0,39.0,20.0,16.0,22.0,1.0,1.0,28.0,19.0,52.0,4.0,0.0,17.0,35.0,59.0,2.0,4.0,0.0,14.0,70.0,7.0,25.0,1.0,46.0,50.0,9.0,2.0,2.0,31.0,4.0,2.0,7.0,3.0,12.0,2.0,13.0,10.0,63.0,0.0,12.0,3.0,14.0,19.0,11.0,0.0,9.0,15.0,65.0,49.0,2.0,33.0,0.0,7.0,57.0,38.0,35.0,45.0,2009.0,0.0,2.0
983,54.0,3.0,25.0,4.0,25.0,6.0,24.0,9.0,0.0,15.0,19.0,31.0,3.0,2.0,111.0,4.0,86.0,7.0,1.0,34.0,54.0,51.0,12.0,32.0,5.0,35.0,13.0,13.0,28.0,31.0,52.0,7.0,3.0,3.0,5.0,13.0,36.0,11.0,32.0,9.0,1.0,21.0,10.0,8.0,17.0,44.0,1.0,24.0,29.0,191.0,39.0,0.0,39.0,4.0,9.0,5.0,46.0,15.0,26.0,7.0,1.0,0.0
984,294.0,8.0,21.0,125.0,159.0,29.0,67.0,17.0,78.0,44.0,128.0,125.0,10.0,112.0,150.0,116.0,198.0,21.0,29.0,246.0,99.0,217.0,60.0,81.0,9.0,28.0,149.0,45.0,1.0,32.0,493.0,35.0,17.0,192.0,0.0,48.0,60.0,18.0,205.0,126.0,4.0,304.0,48.0,56.0,96.0,98.0,24.0,99.0,43.0,100.0,215.0,0.0,337.0,30.0,19.0,37.0,178.0,148.0,103.0,4.0,4.0,12.0
985,14.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,19.0,11.0,6.0,1.0,0.0,9.0,1.0,2.0,1.0,1.0,2.0,1.0,10.0,2.0,1.0,1.0,8.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,5.0,1.0,0.0,11.0,2.0,2.0,6.0,9.0,2.0,2.0,1.0,0.0,1.0
987,72.0,99.0,2.0,39.0,304.0,57.0,113.0,30.0,17.0,38.0,13.0,64.0,14.0,2.0,14.0,5.0,36.0,27.0,1.0,15.0,40.0,33.0,35.0,18.0,2.0,4.0,84.0,12.0,2.0,83.0,55.0,28.0,3.0,5.0,0.0,36.0,0.0,18.0,69.0,7.0,1.0,28.0,11.0,8.0,4.0,16.0,2.0,25.0,31.0,34.0,50.0,3.0,69.0,38.0,35.0,65.0,5.0,16.0,24.0,4.0,4.0,1.0
99,128.0,20.0,152.0,37.0,167.0,78.0,128.0,22.0,26.0,67.0,43.0,43.0,16.0,6.0,67.0,49.0,51.0,40.0,1.0,100.0,70.0,46.0,50.0,26.0,11.0,43.0,47.0,119.0,20.0,33.0,45.0,85.0,5.0,10.0,4.0,44.0,72.0,16.0,172.0,19.0,1.0,25.0,11.0,40.0,36.0,45.0,3.0,30.0,42.0,101.0,94.0,0.0,53.0,37.0,78.0,119.0,76.0,29.0,30.0,4.0,6.0,5.0
991,81.0,7.0,7.0,69.0,113.0,81.0,122.0,12.0,47.0,46.0,29.0,45.0,20.0,4.0,154.0,110.0,135.0,36.0,38.0,43.0,2.0,73.0,32.0,43.0,9.0,24.0,43.0,43.0,6.0,8.0,6.0,61.0,2.0,8.0,3.0,69.0,42.0,20.0,81.0,65.0,2.0,11.0,182.0,52.0,3.0,121.0,2.0,64.0,18.0,119.0,54.0,60.0,17.0,38.0,40.0,12.0,44.0,29.0,22.0,4.0,67.0,2.0
992,286.0,9.0,14.0,80.0,199.0,35.0,54.0,25.0,5.0,16.0,63.0,91.0,8.0,19.0,72.0,138.0,157.0,11.0,44.0,11.0,149.0,87.0,17.0,82.0,6.0,48.0,250.0,18.0,3.0,9.0,22.0,12.0,51.0,8.0,8.0,36.0,9.0,30.0,55.0,175.0,7.0,27.0,40.0,38.0,6.0,77.0,0.0,143.0,27.0,86.0,119.0,51.0,24.0,14.0,46.0,27.0,95.0,60.0,87.0,1630.0,2.0,53.0
996,122.0,14.0,288.0,43.0,16.0,27.0,42.0,5.0,91.0,20.0,19.0,51.0,8.0,67.0,62.0,4.0,22.0,3.0,8.0,0.0,2.0,15.0,12.0,43.0,4.0,1.0,1.0,8.0,27.0,7.0,29.0,3.0,1.0,35.0,1.0,86.0,93.0,20.0,8.0,1.0,3.0,0.0,18.0,53.0,37.0,67.0,1.0,4.0,69.0,29.0,49.0,374.0,19.0,128.0,41.0,147.0,172.0,85.0,34.0,2.0,46.0,2.0
998,9.0,2.0,3.0,32.0,21.0,2.0,23.0,1.0,0.0,14.0,10.0,2.0,3.0,2.0,10.0,4.0,4.0,1.0,0.0,21.0,1.0,22.0,37.0,17.0,2.0,0.0,22.0,7.0,1.0,3.0,2.0,5.0,0.0,3.0,2.0,23.0,5.0,16.0,19.0,13.0,0.0,0.0,14.0,5.0,0.0,2.0,0.0,0.0,0.0,16.0,9.0,3.0,9.0,1.0,3.0,91.0,4.0,2.0,8.0,2.0,1.0,1.0
999,80.0,2.0,19.0,4.0,2.0,6.0,6.0,6.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,35.0,0.0,19.0,0.0,56.0,3.0,3.0,0.0,9.0,0.0,5.0,4.0,7.0,0.0,1.0,1.0,6.0,11.0,5.0,14.0,7.0,0.0,1.0,32.0,5.0,1.0,4.0,0.0,14.0,9.0,0.0,0.0,0.0,2.0,0.0,3.0,72.0,131.0,28.0,27.0,4.0,1.0,0.0
17_2,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
270,0.0,1.0,0.0,0.0,0.0,8.0,12.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,9.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,8.0,4.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,2.0,1.0
291,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,11.0,4.0,1.0,0.0,1.0,14.0,0.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,4.0,2.0,0.0
36,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
385,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0
