strain_id,B_MTX_noDrug.SRO9_SGN1,B_MTX_noDrug.SRO9_DHH1,B_MTX_noDrug.MID2_TPO2,B_MTX_noDrug.ALO1_HYR1,B_MTX_noDrug.TPO1_MID2,B_MTX_noDrug.ALO1_UIP4,B_MTX_noDrug.ERG11_PIS1,B_MTX_noDrug.FMP45_HNM1,B_MTX_noDrug.ERG11_TPO4,B_MTX_noDrug.TPO1_TPO2,B_MTX_noDrug.MID2_MAM33,B_MTX_noDrug.ERG27_ACF2,B_MTX_noDrug.PLM2_SNA3,B_MTX_noDrug.MID2_RSN1,B_MTX_noDrug.ALO1_ADE17,B_MTX_noDrug.MID2_WSC2,B_MTX_noDrug.RET2_EMP70,B_MTX_noDrug.ERG11_ERG5,B_MTX_noDrug.ERG11_ORM2,B_MTX_noDrug.HNM1_MAM33,B_MTX_noDrug.ERV25_UIP4,B_MTX_noDrug.FMP45_MID2,B_MTX_noDrug.ERV25_RBD2,B_MTX_noDrug.ADE17_GIS2,B_MTX_noDrug.HUG1_ALO1,B_MTX_noDrug.DHH1_LSM3,B_MTX_noDrug.noPPI_reference,B_MTX_noDrug.ERV25_PIS1,B_MTX_noDrug.HNM1_MID2,B_MTX_noDrug.SRO9_GIS2,B_MTX_noDrug.HUG1_ADE17,B_MTX_noDrug.ERG11_HYR1,B_MTX_noDrug.SSH1_ERV25,B_MTX_noDrug.SSH1_ORM2,B_MTX_noDrug.ERG11_ERV25,B_MTX_noDrug.ADE17_PGM2,B_MTX_noDrug.HNM1_TPO1,B_MTX_noDrug.SSH1_ERG11,B_MTX_noDrug.RET2_EMP47,B_MTX_noDrug.ERV25_EMP47,B_MTX_noDrug.HNM1_ERG11,B_MTX_noDrug.SNA4_GTR2,B_MTX_noDrug.ERG11_MID2,B_MTX_noDrug.ERV25_ORM2,B_MTX_noDrug.HNM1_TPO4,B_MTX_noDrug.FMP45_MEP1,B_MTX_noDrug.ERV25_ERG5,B_MTX_noDrug.PMC1_CTR2,B_MTX_noDrug.HNM1_TPO2,B_MTX_noDrug.PMC1_GTR2,B_MTX_noDrug.MID2_TPO4,B_MTX_noDrug.ADE17_HYR1,B_MTX_noDrug.TPO1_TCB2,B_MTX_noDrug.SSH1_PIS1,B_MTX_noDrug.ERG11_ACF2,B_MTX_noDrug.HUG1_PGM2,B_MTX_noDrug.GTR1_SLM4,B_MTX_noDrug.PLM2_HNM1,B_MTX_noDrug.SNA4_VAC8,B_MTX_noDrug.RET2_SNA3,B_MTX_noDrug.MID2_PIN2,B_MTX_noDrug.HNM1_RBD2
843,578.0,22.0,0.0,30.0,3.0,2.0,23.0,3.0,132.0,3.0,2.0,5.0,5.0,3.0,16.0,5.0,1.0,21.0,34.0,2.0,11.0,1.0,3.0,20.0,11.0,33.0,1.0,11.0,4.0,12.0,7.0,399.0,7.0,4.0,7.0,8.0,6.0,33.0,9.0,37.0,7.0,43.0,6.0,90.0,4.0,11.0,35.0,3.0,6.0,1.0,13.0,8.0,2.0,5.0,4.0,3.0,11.0,3.0,41.0,6.0,14.0,0.0
848,674.0,74.0,1.0,6.0,1.0,3.0,27.0,1.0,994.0,27.0,23.0,3.0,1.0,3.0,4.0,2.0,0.0,13.0,49.0,1.0,0.0,1.0,0.0,1.0,1.0,77.0,19.0,2.0,0.0,15.0,6.0,11.0,0.0,0.0,15.0,1.0,2.0,34.0,2.0,18.0,0.0,2.0,24.0,8.0,1.0,6.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,2.0,0.0,14.0,2.0
850,121.0,5.0,2.0,7.0,1.0,4.0,0.0,3.0,27.0,5.0,6.0,10.0,5.0,0.0,4.0,4.0,4.0,55.0,5.0,1.0,3.0,1.0,3.0,0.0,0.0,31.0,2.0,1.0,0.0,2.0,11.0,501.0,4.0,0.0,94.0,2.0,2.0,19.0,5.0,756.0,8.0,8.0,15.0,62.0,5.0,6.0,45.0,0.0,3.0,1.0,2.0,1.0,4.0,0.0,1.0,7.0,15.0,0.0,3.0,0.0,7.0,1.0
853,5202.0,1044.0,88.0,2451.0,45.0,244.0,701.0,105.0,2409.0,142.0,254.0,98.0,159.0,31.0,25.0,766.0,24.0,118.0,478.0,98.0,257.0,275.0,24.0,47.0,2821.0,203.0,435.0,32.0,298.0,90.0,73.0,8009.0,2345.0,574.0,340.0,26.0,39.0,4219.0,38.0,201.0,588.0,1512.0,443.0,213.0,60.0,1140.0,1607.0,404.0,92.0,161.0,94.0,48.0,52.0,29.0,113.0,433.0,127.0,85.0,2546.0,17.0,602.0,7.0
854,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,67.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0
857,49.0,2.0,1.0,9.0,3.0,2.0,1.0,1.0,42.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,10.0,7.0,4.0,5.0,1.0,5.0,1.0,1.0,12.0,2.0,3.0,5.0,11.0,3.0,807.0,1.0,3.0,24.0,2.0,9.0,4.0,8.0,16.0,1.0,5.0,9.0,225.0,6.0,3.0,54.0,1.0,6.0,1.0,1.0,5.0,2.0,5.0,3.0,1.0,6.0,1.0,3.0,0.0,4.0,1.0
859,2040.0,96.0,15.0,52.0,19.0,10.0,56.0,12.0,326.0,40.0,49.0,216.0,95.0,23.0,47.0,36.0,17.0,11.0,3135.0,28.0,44.0,18.0,12.0,6.0,213.0,145.0,676.0,8.0,34.0,30.0,74.0,121.0,8.0,208.0,37.0,12.0,13.0,838.0,8.0,215.0,142.0,158.0,108.0,356.0,17.0,12.0,775.0,116.0,25.0,98.0,5.0,4.0,11.0,39.0,122.0,179.0,53.0,48.0,327.0,16.0,26.0,14.0
860,300.0,46.0,42.0,79.0,44.0,15.0,12.0,22.0,498.0,84.0,29.0,93.0,33.0,31.0,185.0,34.0,88.0,18.0,71.0,57.0,53.0,17.0,27.0,9.0,22.0,137.0,25.0,25.0,15.0,18.0,39.0,336.0,19.0,19.0,53.0,23.0,50.0,117.0,42.0,136.0,62.0,38.0,22.0,202.0,39.0,40.0,241.0,20.0,66.0,13.0,27.0,27.0,59.0,35.0,10.0,20.0,76.0,22.0,28.0,42.0,37.0,23.0
862,1580.0,92.0,22.0,170.0,30.0,18.0,58.0,12.0,1904.0,33.0,21.0,191.0,19.0,27.0,117.0,24.0,51.0,14.0,122.0,31.0,101.0,21.0,17.0,36.0,37.0,398.0,8.0,76.0,49.0,54.0,95.0,1184.0,47.0,14.0,42.0,5.0,24.0,253.0,115.0,351.0,143.0,50.0,67.0,440.0,18.0,22.0,412.0,46.0,40.0,31.0,81.0,9.0,23.0,83.0,39.0,18.0,142.0,14.0,72.0,108.0,106.0,21.0
868,166.0,46.0,0.0,1.0,7.0,0.0,7.0,1.0,183.0,12.0,3.0,0.0,1.0,11.0,10.0,7.0,0.0,2.0,47.0,1.0,0.0,0.0,1.0,0.0,22.0,10.0,20.0,2.0,17.0,0.0,4.0,5.0,7.0,1.0,1.0,3.0,4.0,18.0,0.0,12.0,43.0,7.0,35.0,8.0,4.0,1.0,111.0,16.0,4.0,5.0,12.0,0.0,11.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0,3.0,0.0
869,255.0,374.0,4.0,836.0,5.0,168.0,47.0,24.0,1643.0,0.0,10.0,10.0,17.0,5.0,26.0,2.0,2.0,9.0,1025.0,6.0,980.0,52.0,1.0,4.0,29.0,350.0,53.0,12.0,8.0,7.0,10.0,867.0,243.0,20.0,9.0,330.0,7.0,517.0,8.0,1558.0,40.0,36.0,30.0,2352.0,12.0,52.0,164.0,5.0,102.0,5.0,57.0,6.0,1.0,11.0,6.0,97.0,16.0,9.0,9.0,6.0,20.0,3.0
87,52.0,4.0,2.0,4.0,1.0,0.0,4.0,2.0,87.0,3.0,1.0,4.0,3.0,2.0,0.0,0.0,3.0,6.0,3.0,1.0,4.0,0.0,1.0,6.0,2.0,11.0,7.0,0.0,0.0,1.0,7.0,8.0,2.0,0.0,21.0,0.0,0.0,7.0,3.0,5.0,1.0,5.0,2.0,15.0,3.0,4.0,9.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,14.0,1.0,5.0,5.0,1.0,0.0
870,7.0,1.0,4.0,0.0,0.0,102.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,18.0,2.0,1.0,1.0,3.0,0.0,11.0,1.0,0.0,46.0,5.0,0.0,0.0,20.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,15.0,0.0
871,8.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,1.0,5.0,53.0,0.0,2.0,0.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
879,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
880,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0
887,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,3.0,134.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
888,1359.0,771.0,5.0,83.0,47.0,6.0,20.0,8.0,91.0,29.0,4.0,14.0,0.0,17.0,27.0,2.0,4.0,18.0,880.0,11.0,247.0,61.0,5.0,8.0,25.0,581.0,4.0,5.0,54.0,35.0,13.0,343.0,89.0,87.0,15.0,2.0,1.0,319.0,1.0,63.0,167.0,36.0,43.0,1206.0,5.0,122.0,489.0,13.0,16.0,19.0,35.0,3.0,13.0,6.0,17.0,670.0,11.0,3.0,16.0,0.0,33.0,2.0
89,7145.0,815.0,435.0,4403.0,20.0,540.0,132.0,41.0,338.0,1502.0,4163.0,357.0,136.0,2630.0,7878.0,5770.0,54.0,30.0,232.0,581.0,346.0,22.0,56.0,26.0,860.0,608.0,134.0,320.0,268.0,104.0,105.0,497.0,820.0,1871.0,134.0,74.0,644.0,2825.0,30.0,6214.0,718.0,295.0,129.0,1269.0,59.0,1021.0,633.0,1799.0,265.0,963.0,420.0,50.0,145.0,80.0,260.0,1060.0,5760.0,166.0,48.0,29.0,4752.0,32.0
892,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,9.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,22.0,1.0,1.0,0.0,1.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
91,872.0,715.0,63.0,881.0,29.0,304.0,86.0,62.0,449.0,187.0,225.0,329.0,62.0,11.0,11.0,10.0,8.0,34.0,191.0,322.0,536.0,69.0,14.0,12.0,18.0,4093.0,37.0,24.0,94.0,15.0,28.0,1200.0,1007.0,333.0,119.0,8.0,1625.0,1422.0,11.0,90.0,172.0,274.0,57.0,543.0,46.0,65.0,117.0,69.0,487.0,51.0,102.0,11.0,15.0,39.0,82.0,7.0,1665.0,16.0,77.0,15.0,99.0,3.0
911,2571.0,284.0,35.0,776.0,35.0,124.0,47.0,18.0,611.0,257.0,580.0,28.0,2785.0,143.0,2580.0,10.0,6.0,70.0,331.0,15.0,27.0,36.0,20.0,9.0,5.0,288.0,24.0,73.0,138.0,61.0,16.0,691.0,21.0,27.0,27.0,13.0,9.0,37.0,8.0,222.0,128.0,60.0,28.0,710.0,30.0,856.0,253.0,120.0,29.0,62.0,116.0,16.0,102.0,14.0,124.0,17.0,25.0,49.0,13.0,2.0,79.0,1.0
916,508.0,476.0,40.0,532.0,25.0,70.0,37.0,21.0,2916.0,687.0,18.0,54.0,241.0,10.0,6.0,1.0,6.0,1.0,670.0,40.0,200.0,11.0,13.0,8.0,254.0,1590.0,52.0,12.0,27.0,14.0,164.0,89.0,237.0,430.0,64.0,2.0,1193.0,331.0,9.0,171.0,158.0,111.0,43.0,1598.0,12.0,22.0,1294.0,12.0,23.0,17.0,16.0,8.0,10.0,21.0,11.0,317.0,4139.0,14.0,459.0,1.0,40.0,2.0
917,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,30.0,1.0,1.0,0.0,0.0,1.0,35.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,1.0,0.0,2.0,0.0,27.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0
924,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
930,12.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,13.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,19.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
931,1051.0,42.0,351.0,309.0,4.0,22.0,25.0,3.0,47.0,487.0,951.0,32.0,67.0,7.0,19.0,25.0,5.0,15.0,524.0,51.0,499.0,3.0,134693.0,11.0,559.0,1308.0,224.0,14.0,47.0,22.0,735.0,1566.0,57.0,73.0,15.0,225.0,776.0,73.0,7.0,62.0,105.0,27.0,36.0,366.0,334.0,38.0,1480.0,733.0,15.0,326.0,71.0,868.0,22.0,41.0,14.0,783.0,6.0,249.0,11.0,4.0,17.0,2.0
932,9.0,0.0,1.0,9.0,0.0,2.0,0.0,3.0,19.0,0.0,10.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,1.0,5.0,0.0,13.0,3.0,7.0,19.0,1.0,2.0,1.0,0.0,12.0,9.0,0.0,1.0,5.0,0.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0,5.0,2.0,2.0,14.0,8.0,4.0,6.0,0.0,1.0,3.0,2.0,0.0,14.0,1.0,1.0,2.0,4.0,0.0,0.0
933,215.0,50.0,2.0,5.0,2.0,2.0,3.0,2.0,781.0,1.0,23.0,0.0,1.0,1.0,6.0,0.0,1.0,2.0,262.0,13.0,10.0,2.0,38.0,4.0,18.0,31.0,1.0,10.0,1.0,0.0,11.0,31.0,1.0,2.0,6.0,1.0,5.0,13.0,2.0,12.0,1.0,5.0,1.0,10.0,0.0,13.0,9.0,11.0,10.0,19.0,2.0,1.0,11.0,2.0,9.0,20.0,2.0,1.0,1.0,1.0,2.0,1.0
936,218.0,68.0,34.0,16.0,7.0,171.0,107.0,4.0,2899.0,41.0,133.0,6.0,305.0,63.0,28.0,3.0,3.0,14.0,508.0,339.0,462.0,3.0,14.0,8.0,14.0,1407.0,145.0,19.0,132.0,27.0,11.0,232.0,280.0,67.0,22.0,14.0,519.0,948.0,3.0,119.0,377.0,200.0,364.0,525.0,1323.0,117.0,874.0,108.0,273.0,111.0,48.0,5.0,3.0,390.0,33.0,7.0,19.0,177.0,20.0,0.0,76.0,1.0
937,18.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,3.0,3.0,0.0,1.0,2.0,0.0,10.0,4.0,1.0,0.0,1.0,0.0,11.0,0.0,1.0,2.0,0.0,3.0,5.0,2.0,9.0,5.0,4.0,1.0,16.0,2.0,1.0,8.0,0.0,4.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0
939,2129.0,901.0,5.0,316.0,28.0,197.0,89.0,20.0,357.0,123.0,176.0,60.0,74.0,36.0,1519.0,6.0,16.0,16.0,469.0,432.0,1651.0,10.0,206.0,12.0,511.0,1912.0,275.0,35.0,295.0,72.0,570.0,655.0,447.0,130.0,45.0,10.0,692.0,85.0,9.0,973.0,203.0,137.0,50.0,2183.0,13.0,1106.0,658.0,403.0,65.0,76.0,51.0,12.0,213.0,15.0,141.0,407.0,2486.0,50.0,15.0,12.0,62.0,2.0
94,236.0,552.0,85.0,28.0,83.0,799.0,93.0,27.0,2194.0,634.0,1907.0,18.0,8.0,287.0,16.0,198.0,11.0,65.0,1029.0,655.0,319.0,44.0,17.0,16.0,224.0,28.0,340.0,18.0,576.0,23.0,27.0,1111.0,76.0,183.0,73.0,18.0,932.0,1617.0,21.0,42.0,876.0,416.0,447.0,564.0,852.0,177.0,737.0,202.0,286.0,603.0,201.0,332.0,255.0,576.0,52.0,682.0,32.0,87.0,8.0,9.0,104.0,6.0
941,40.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,49.0,0.0,2.0,0.0,2.0,2.0,6.0,1.0,1.0,0.0,6.0,2.0,2.0,2.0,1.0,3.0,1.0,8.0,0.0,8.0,0.0,3.0,1.0,13.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,7.0,5.0,1.0,2.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0
942,360.0,32.0,2.0,2.0,0.0,13.0,3.0,0.0,17.0,45.0,12.0,9.0,1.0,9.0,2.0,0.0,0.0,0.0,2.0,1.0,25.0,2.0,1.0,3.0,0.0,20.0,57.0,4.0,1.0,3.0,2.0,5.0,0.0,0.0,8.0,0.0,2.0,1.0,4.0,50.0,4.0,43.0,61.0,12.0,0.0,1.0,8.0,80.0,5.0,103.0,4.0,0.0,13.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0
943,5.0,0.0,3.0,4.0,0.0,1.0,0.0,2.0,21.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,25.0,0.0,1.0,1.0,1.0,3.0,99.0,7.0,3.0,1.0,0.0,3.0,3.0,0.0,15.0,1.0,0.0,11.0,2.0,50.0,18.0,0.0,5.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0
945,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,7.0,0.0,9.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
946,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,937.0,113.0,2.0,10.0,0.0,2.0,13.0,2.0,530.0,5.0,11.0,5.0,0.0,2.0,1.0,2.0,1.0,5.0,114.0,3.0,3.0,1.0,11.0,4.0,18.0,479.0,0.0,10.0,4.0,13.0,6.0,98.0,14.0,1.0,20.0,0.0,5.0,2.0,3.0,15.0,2.0,3.0,31.0,84.0,1.0,6.0,11.0,37.0,3.0,5.0,3.0,0.0,1.0,12.0,10.0,28.0,5.0,5.0,1.0,0.0,14.0,0.0
956,130.0,0.0,1.0,8.0,0.0,4.0,1.0,1.0,59.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,9.0,2.0,7.0,1.0,10.0,0.0,1.0,0.0,5.0,3.0,0.0,7.0,1.0,0.0,3.0,6.0,4.0,1.0,6.0,4.0,2.0,2.0,9.0,8.0,0.0,2.0,1.0,19.0,0.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,9.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
957,346.0,87.0,34.0,12.0,12.0,92.0,32.0,9.0,777.0,625.0,105.0,15.0,120.0,24.0,6.0,3.0,6.0,16.0,488.0,2.0,15.0,5.0,8.0,6.0,602.0,18.0,488.0,5.0,24.0,14.0,587.0,309.0,24.0,111.0,40.0,10.0,7.0,63.0,19.0,24.0,121.0,43.0,44.0,97.0,10.0,9.0,353.0,131.0,5.0,68.0,42.0,16.0,92.0,192.0,342.0,183.0,1804.0,226.0,4.0,13.0,98.0,0.0
959,585.0,27.0,1.0,3.0,2.0,2.0,4.0,1.0,8.0,1.0,2.0,6.0,1.0,0.0,1.0,3.0,3.0,5.0,237.0,6.0,5.0,2.0,3.0,0.0,0.0,17.0,7.0,7.0,3.0,3.0,1.0,713.0,122.0,143.0,4.0,0.0,2.0,5.0,3.0,82.0,80.0,14.0,39.0,2158.0,1.0,0.0,156.0,4.0,1.0,0.0,3.0,0.0,1.0,10.0,6.0,3.0,12.0,1.0,1.0,3.0,151.0,0.0
960,3466.0,116.0,84.0,20.0,64.0,127.0,221.0,7.0,2529.0,1528.0,681.0,16.0,1246.0,218.0,50.0,1535.0,29.0,44.0,744.0,132.0,16.0,55.0,35.0,33.0,1270.0,4914.0,233.0,33.0,12.0,74.0,43.0,492.0,239.0,408.0,278.0,37.0,9.0,73.0,22.0,671.0,22.0,394.0,109.0,280.0,22.0,2711.0,41.0,1297.0,104.0,121.0,211.0,33.0,263.0,99.0,2152.0,393.0,59.0,207.0,233.0,21.0,437.0,7.0
962,34.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,92.0,0.0,8.0,1.0,2.0,0.0,9.0,2.0,0.0,3.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,11.0,1.0,2.0,3.0,0.0,6.0,42.0,3.0,1.0,2.0,1.0,3.0,7.0,0.0,6.0,5.0,1.0,2.0,39.0,3.0,0.0,82.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0
966,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,64.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0,7.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0
967,827.0,171.0,34.0,16.0,6.0,9.0,52.0,6.0,1139.0,16.0,8.0,4.0,3.0,29.0,2.0,0.0,0.0,86.0,465.0,6.0,9.0,7.0,5.0,2.0,83.0,1740.0,2.0,10.0,73.0,26.0,48.0,1302.0,2.0,6.0,51.0,2.0,5.0,44.0,8.0,105.0,40.0,126.0,44.0,259.0,4.0,11.0,186.0,79.0,4.0,61.0,113.0,9.0,12.0,6.0,2.0,44.0,2914.0,3.0,27.0,2.0,95.0,2.0
972,349.0,84.0,62.0,1921.0,15.0,104.0,104.0,122.0,3369.0,39.0,412.0,441.0,3449.0,378.0,42.0,13.0,17.0,21.0,37.0,2098.0,240.0,411.0,57.0,12.0,1254.0,3540.0,187.0,60.0,266.0,11.0,44.0,479.0,365.0,68.0,80.0,22.0,7266.0,101.0,7.0,413.0,757.0,42.0,232.0,203.0,2879.0,427.0,234.0,26.0,167.0,34.0,217.0,51.0,14.0,524.0,122.0,529.0,101.0,246.0,12.0,10.0,511.0,17.0
