strain_id,B_noMTX_Trifluoperazine.PMC1_CTR2,B_noMTX_Trifluoperazine.MID2_PIN2,B_noMTX_Trifluoperazine.HUG1_PGM2,B_noMTX_Trifluoperazine.SSH1_PIS1,B_noMTX_Trifluoperazine.DHH1_LSM3,B_noMTX_Trifluoperazine.SNA4_VAC8,B_noMTX_Trifluoperazine.MID2_MAM33,B_noMTX_Trifluoperazine.ALO1_ADE17,B_noMTX_Trifluoperazine.HNM1_TPO1,B_noMTX_Trifluoperazine.SSH1_ERV25,B_noMTX_Trifluoperazine.HNM1_TPO4,B_noMTX_Trifluoperazine.ALO1_UIP4,B_noMTX_Trifluoperazine.GTR1_SLM4,B_noMTX_Trifluoperazine.HNM1_MID2,B_noMTX_Trifluoperazine.RET2_EMP47,B_noMTX_Trifluoperazine.FMP45_MID2,B_noMTX_Trifluoperazine.RET2_SNA3,B_noMTX_Trifluoperazine.ERV25_ERG5,B_noMTX_Trifluoperazine.PMC1_GTR2,B_noMTX_Trifluoperazine.HNM1_TPO2,B_noMTX_Trifluoperazine.ERG11_MID2,B_noMTX_Trifluoperazine.ERV25_RBD2,B_noMTX_Trifluoperazine.SSH1_ERG11,B_noMTX_Trifluoperazine.SRO9_DHH1,B_noMTX_Trifluoperazine.ADE17_HYR1,B_noMTX_Trifluoperazine.noPPI_reference,B_noMTX_Trifluoperazine.HNM1_MAM33,B_noMTX_Trifluoperazine.MID2_WSC2,B_noMTX_Trifluoperazine.HUG1_ADE17,B_noMTX_Trifluoperazine.ADE17_GIS2,B_noMTX_Trifluoperazine.TPO1_MID2,B_noMTX_Trifluoperazine.ERG11_ERG5,B_noMTX_Trifluoperazine.ERG11_ACF2,B_noMTX_Trifluoperazine.ADE17_PGM2,B_noMTX_Trifluoperazine.ERV25_UIP4,B_noMTX_Trifluoperazine.ERG11_ERV25,B_noMTX_Trifluoperazine.FMP45_HNM1,B_noMTX_Trifluoperazine.HUG1_ALO1,B_noMTX_Trifluoperazine.TPO1_TCB2,B_noMTX_Trifluoperazine.ERV25_ORM2,B_noMTX_Trifluoperazine.ERG11_PIS1,B_noMTX_Trifluoperazine.FMP45_MEP1,B_noMTX_Trifluoperazine.HNM1_ERG11,B_noMTX_Trifluoperazine.ERG27_ACF2,B_noMTX_Trifluoperazine.MID2_RSN1,B_noMTX_Trifluoperazine.ERV25_EMP47,B_noMTX_Trifluoperazine.ERG11_TPO4,B_noMTX_Trifluoperazine.PLM2_SNA3,B_noMTX_Trifluoperazine.MID2_TPO2,B_noMTX_Trifluoperazine.ALO1_HYR1,B_noMTX_Trifluoperazine.SNA4_GTR2,B_noMTX_Trifluoperazine.MID2_TPO4,B_noMTX_Trifluoperazine.SSH1_ORM2,B_noMTX_Trifluoperazine.RET2_EMP70,B_noMTX_Trifluoperazine.HNM1_RBD2,B_noMTX_Trifluoperazine.SRO9_SGN1,B_noMTX_Trifluoperazine.ERV25_PIS1,B_noMTX_Trifluoperazine.ERG11_ORM2,B_noMTX_Trifluoperazine.ERG11_HYR1,B_noMTX_Trifluoperazine.PLM2_HNM1,B_noMTX_Trifluoperazine.SRO9_GIS2,B_noMTX_Trifluoperazine.TPO1_TPO2
871,5.0,7,16.0,8.0,12.0,4.0,2.0,0.0,6.0,2.0,31.0,0.0,6.0,4.0,3.0,29,2.0,9.0,6.0,1.0,1.0,3.0,3.0,13.0,1.0,102.0,0.0,2.0,12.0,3.0,1.0,0.0,88.0,2.0,17,8,1.0,22.0,8.0,180.0,15.0,2.0,3.0,104.0,16.0,2.0,11.0,2.0,4.0,20,50.0,21.0,13.0,3.0,1.0,8.0,2.0,1.0,4.0,5.0,2.0,21.0
879,16.0,141,24.0,134.0,42.0,5.0,29.0,67.0,5.0,13.0,0.0,23.0,2.0,5.0,12.0,23,3.0,10.0,27.0,5.0,44.0,2.0,7.0,99.0,1.0,59.0,8.0,63.0,8.0,0.0,16.0,10.0,4.0,3.0,63,196,33.0,11.0,37.0,17.0,64.0,20.0,24.0,3.0,164.0,3.0,81.0,5.0,7.0,179,3.0,34.0,16.0,4.0,4.0,45.0,4.0,76.0,11.0,5.0,3.0,22.0
882,5.0,11,1.0,59.0,5.0,6.0,2.0,6.0,10.0,3.0,3.0,7.0,11.0,15.0,2.0,17,5.0,35.0,3.0,4.0,6.0,2.0,10.0,7.0,5.0,14.0,8.0,5.0,9.0,1.0,4.0,3.0,23.0,7.0,27,9,5.0,3.0,1.0,33.0,47.0,1.0,14.0,4.0,12.0,3.0,1.0,6.0,5.0,19,9.0,6.0,8.0,4.0,2.0,7.0,6.0,4.0,12.0,8.0,4.0,2.0
887,22.0,558,37.0,113.0,45.0,10.0,235.0,7.0,184.0,97.0,355.0,18.0,18.0,269.0,7.0,33,10.0,77.0,15.0,162.0,499.0,616.0,106.0,183.0,66.0,227.0,167.0,274.0,53.0,92.0,58.0,4.0,92.0,20.0,59,572,30.0,41.0,71.0,450.0,165.0,43.0,346.0,328.0,421.0,14.0,8.0,738.0,60.0,24,41.0,60.0,784.0,22.0,11.0,95.0,11.0,157.0,42.0,66.0,12.0,104.0
888,21.0,37,84.0,8.0,83.0,983.0,12.0,1179.0,21.0,55.0,3.0,102.0,4.0,16.0,8.0,154,8.0,113.0,23.0,147.0,55.0,11.0,70.0,286.0,73.0,892.0,110.0,7.0,64.0,77.0,34.0,70.0,176.0,501.0,2066,3364,40.0,96.0,45.0,28.0,306.0,470.0,60.0,539.0,74.0,43.0,10.0,4.0,3.0,1562,133.0,39.0,163.0,33.0,8.0,906.0,21.0,298.0,411.0,4.0,88.0,30.0
89,40.0,300,9.0,35.0,38.0,0.0,167.0,24.0,118.0,166.0,2.0,42.0,648.0,60.0,4.0,480,5.0,229.0,24.0,21.0,131.0,128.0,156.0,305.0,26.0,82.0,77.0,605.0,25.0,1.0,5.0,28.0,113.0,21.0,113,106,171.0,23.0,9.0,29.0,147.0,168.0,192.0,175.0,399.0,57.0,29.0,18.0,60.0,229,48.0,95.0,203.0,18.0,14.0,1127.0,71.0,16.0,130.0,19.0,112.0,22.0
897,2.0,15,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2,0.0,66.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2,1,4.0,4.0,1.0,3.0,22.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,6,1.0,7.0,0.0,1.0,0.0,3.0,32.0,2.0,3.0,1.0,1.0,0.0
904,2.0,16,20.0,1064.0,129.0,2.0,3.0,0.0,3.0,0.0,2.0,6.0,45.0,10.0,7.0,72,0.0,16.0,2.0,71.0,74.0,3.0,7.0,6.0,0.0,226.0,40.0,1.0,26.0,6.0,0.0,41.0,10.0,1.0,50,196,4.0,2.0,1.0,17.0,62.0,20.0,31.0,0.0,11.0,12.0,32.0,1.0,1.0,194,6.0,11.0,21.0,4.0,2.0,4.0,8.0,35.0,93.0,0.0,10.0,2.0
91,43.0,157,13.0,357.0,241.0,979.0,118.0,7.0,142.0,254.0,138.0,63.0,550.0,78.0,24.0,190,23.0,193.0,56.0,497.0,155.0,1078.0,544.0,281.0,24.0,245.0,307.0,5.0,28.0,2120.0,22.0,58.0,577.0,32.0,142,285,35.0,5.0,26.0,168.0,459.0,30.0,247.0,1505.0,231.0,22.0,72.0,4.0,52.0,709,202.0,59.0,146.0,43.0,337.0,166.0,13.0,29.0,582.0,24.0,87.0,124.0
911,68.0,274,7.0,79.0,211.0,12.0,161.0,741.0,16.0,58.0,104.0,430.0,18.0,66.0,7.0,853,19.0,427.0,148.0,72.0,40.0,3.0,23.0,746.0,30.0,165.0,167.0,10.0,12.0,15.0,137.0,596.0,760.0,94.0,1796,658,118.0,9.0,200.0,331.0,846.0,303.0,73.0,25.0,509.0,51.0,381.0,7.0,42.0,2118,208.0,201.0,189.0,18.0,18.0,789.0,44.0,222.0,815.0,18.0,222.0,189.0
916,21.0,85,104.0,15.0,314.0,286.0,14.0,69.0,1302.0,58.0,26.0,61.0,1047.0,60.0,6.0,270,10.0,234.0,29.0,43.0,264.0,6.0,93.0,209.0,12.0,86.0,159.0,9.0,110.0,18.0,60.0,10.0,135.0,8.0,187,105,47.0,227.0,68.0,115.0,57.0,146.0,151.0,446.0,110.0,55.0,170.0,585.0,33.0,275,136.0,32.0,53.0,26.0,124.0,162.0,8.0,42.0,146.0,25.0,12.0,137.0
917,1.0,11,2.0,18.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,8.0,1.0,53,2.0,11.0,7.0,9.0,3.0,3.0,2.0,5.0,1.0,3.0,9.0,3.0,6.0,4.0,2.0,0.0,14.0,2.0,13,1,4.0,1.0,2.0,14.0,20.0,4.0,4.0,2.0,11.0,3.0,1.0,4.0,2.0,8,4.0,2.0,7.0,2.0,3.0,7.0,1.0,3.0,8.0,1.0,5.0,2.0
923,156.0,394,391.0,296.0,625.0,14.0,239.0,35.0,17.0,104.0,110.0,12.0,3757.0,97.0,3.0,266,9.0,449.0,280.0,73.0,137.0,21.0,30.0,155.0,38.0,320.0,90.0,701.0,404.0,4.0,10.0,49.0,151.0,11.0,677,780,57.0,259.0,13.0,1275.0,102.0,43.0,229.0,279.0,495.0,22.0,17.0,17.0,79.0,29,174.0,95.0,84.0,24.0,13.0,220.0,96.0,68.0,57.0,20.0,14.0,7.0
924,6.0,9,4.0,112.0,0.0,1.0,20.0,282.0,2.0,120.0,3.0,11.0,10.0,9.0,1.0,5,2.0,9.0,5.0,4.0,4.0,2.0,22.0,3.0,6.0,342.0,10.0,1.0,1.0,2.0,18.0,3.0,14.0,4.0,15,19,6.0,1.0,2.0,73.0,119.0,25.0,6.0,42.0,47.0,7.0,0.0,1.0,1.0,6,2.0,5.0,386.0,4.0,1.0,24.0,115.0,2.0,1.0,4.0,15.0,13.0
930,18.0,411,27.0,13.0,9.0,6.0,100.0,25.0,122.0,120.0,60.0,5.0,14.0,100.0,6.0,30,2.0,60.0,9.0,4.0,78.0,3.0,60.0,145.0,7.0,116.0,98.0,4.0,7.0,2.0,48.0,23.0,11.0,3.0,159,29,20.0,5.0,95.0,147.0,26.0,4.0,270.0,2.0,91.0,9.0,3.0,276.0,17.0,13,169.0,41.0,178.0,1.0,3.0,180.0,10.0,0.0,8.0,19.0,35.0,97.0
931,95.0,280,28.0,948.0,112.0,10.0,150.0,142.0,105.0,63.0,209.0,72.0,17.0,82.0,14.0,118,6.0,592.0,212.0,44.0,284.0,265.0,63.0,122.0,31.0,101.0,221.0,18.0,63.0,194.0,38.0,83.0,235.0,159.0,1114,49,53.0,59.0,56.0,190.0,259.0,123.0,183.0,551.0,185.0,54.0,55.0,10.0,36.0,1402,102.0,99.0,202.0,33.0,16.0,466.0,14.0,129.0,512.0,26.0,74.0,91.0
932,21.0,10,18.0,14.0,205.0,3.0,3.0,4.0,2.0,24.0,29.0,9.0,3.0,12.0,1.0,3,1.0,6.0,11.0,1.0,42.0,3.0,9.0,8.0,0.0,135.0,4.0,2.0,12.0,3.0,2.0,2.0,5.0,1.0,47,9,1.0,84.0,3.0,6.0,3.0,2.0,30.0,7.0,11.0,3.0,2.0,0.0,21.0,10,49.0,3.0,159.0,3.0,2.0,7.0,1.0,331.0,7.0,1.0,1.0,0.0
936,49.0,129,8.0,501.0,265.0,954.0,117.0,64.0,410.0,25.0,594.0,103.0,26.0,90.0,9.0,117,8.0,656.0,108.0,767.0,507.0,14.0,182.0,115.0,107.0,1049.0,486.0,14.0,13.0,60.0,9.0,96.0,338.0,19.0,146,206,60.0,7.0,15.0,75.0,403.0,89.0,208.0,10.0,163.0,33.0,79.0,1515.0,33.0,33,274.0,49.0,94.0,3.0,240.0,117.0,17.0,207.0,300.0,91.0,142.0,45.0
937,16.0,54,4.0,54.0,6.0,16.0,6.0,76.0,9.0,13.0,8.0,38.0,11.0,11.0,7.0,80,5.0,169.0,53.0,4.0,8.0,12.0,21.0,52.0,4.0,236.0,9.0,6.0,15.0,6.0,6.0,7.0,88.0,8.0,108,20,16.0,10.0,1.0,121.0,229.0,22.0,14.0,8.0,59.0,34.0,120.0,12.0,6.0,30,27.0,43.0,20.0,4.0,6.0,24.0,7.0,10.0,37.0,13.0,50.0,0.0
939,111.0,290,97.0,22.0,128.0,13.0,22.0,245.0,591.0,48.0,36.0,86.0,327.0,116.0,15.0,198,59.0,412.0,121.0,144.0,170.0,126.0,84.0,489.0,7.0,214.0,224.0,6.0,50.0,92.0,71.0,44.0,164.0,75.0,828,69,94.0,149.0,62.0,524.0,917.0,225.0,281.0,92.0,132.0,54.0,82.0,93.0,21.0,585,130.0,46.0,1108.0,150.0,8.0,677.0,13.0,47.0,142.0,19.0,195.0,42.0
94,43.0,321,261.0,414.0,31.0,16.0,265.0,648.0,98.0,137.0,175.0,205.0,15.0,107.0,7.0,402,7.0,223.0,167.0,178.0,93.0,11.0,127.0,344.0,482.0,525.0,118.0,13.0,72.0,5.0,124.0,108.0,219.0,214.0,355,212,59.0,194.0,211.0,117.0,146.0,37.0,165.0,15.0,310.0,9.0,37.0,4.0,62.0,47,192.0,176.0,71.0,10.0,5.0,69.0,9.0,42.0,322.0,13.0,85.0,174.0
941,10.0,136,31.0,4.0,5.0,2.0,2.0,37.0,3.0,2.0,2.0,11.0,3.0,17.0,2.0,128,2.0,4.0,16.0,1.0,20.0,4.0,0.0,88.0,1.0,121.0,7.0,1.0,58.0,0.0,4.0,3.0,63.0,4.0,98,17,7.0,84.0,18.0,9.0,177.0,36.0,26.0,0.0,70.0,2.0,0.0,0.0,2.0,39,26.0,32.0,2.0,1.0,2.0,29.0,1.0,3.0,5.0,4.0,2.0,25.0
942,20.0,205,6.0,10.0,4.0,5.0,18.0,0.0,2.0,8.0,2.0,10.0,11.0,2.0,3.0,36,2.0,77.0,136.0,2.0,88.0,6.0,1.0,29.0,4.0,74.0,2.0,1.0,2.0,5.0,4.0,6.0,12.0,3.0,65,17,23.0,1.0,28.0,18.0,158.0,12.0,2.0,29.0,65.0,7.0,8.0,1.0,11.0,5,58.0,28.0,8.0,5.0,4.0,159.0,7.0,1.0,13.0,5.0,16.0,47.0
943,4.0,41,5.0,3.0,0.0,0.0,26.0,0.0,6.0,8.0,0.0,4.0,2.0,23.0,1.0,4,3.0,5.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,51.0,11.0,0.0,4.0,29.0,0.0,1.0,23.0,8.0,30,14,6.0,7.0,0.0,7.0,8.0,4.0,14.0,0.0,33.0,8.0,0.0,0.0,4.0,10,0.0,10.0,35.0,72.0,0.0,5.0,3.0,4.0,0.0,2.0,4.0,0.0
946,29.0,79,69.0,9.0,18.0,2.0,8.0,1.0,3.0,2.0,0.0,11.0,6.0,1.0,1.0,75,1.0,7.0,35.0,1.0,6.0,6.0,9.0,12.0,3.0,58.0,1.0,12.0,49.0,1.0,6.0,8.0,3.0,1.0,16,7,25.0,63.0,37.0,26.0,40.0,4.0,3.0,30.0,150.0,4.0,10.0,1.0,20.0,3,141.0,71.0,71.0,5.0,1.0,22.0,0.0,5.0,6.0,3.0,6.0,17.0
953,5.0,23,37.0,67.0,36.0,3.0,25.0,0.0,5.0,25.0,2.0,9.0,10.0,4.0,8.0,181,2.0,96.0,9.0,2.0,75.0,3.0,10.0,116.0,6.0,33.0,14.0,1.0,6.0,6.0,4.0,44.0,287.0,0.0,17,749,21.0,43.0,4.0,158.0,129.0,24.0,15.0,21.0,63.0,4.0,50.0,11.0,4.0,10,26.0,13.0,13.0,9.0,2.0,132.0,24.0,70.0,124.0,6.0,16.0,5.0
956,16.0,52,13.0,26.0,2.0,3.0,30.0,11.0,85.0,15.0,1.0,27.0,6.0,22.0,5.0,81,18.0,8.0,10.0,4.0,56.0,5.0,0.0,46.0,3.0,64.0,7.0,2.0,11.0,5.0,25.0,1.0,50.0,2.0,27,89,22.0,11.0,5.0,46.0,23.0,15.0,11.0,85.0,83.0,2.0,3.0,3.0,17.0,19,1.0,38.0,49.0,33.0,5.0,33.0,5.0,0.0,11.0,4.0,28.0,19.0
957,15.0,121,33.0,671.0,7.0,2.0,17.0,10.0,6.0,121.0,3.0,17.0,408.0,25.0,7.0,208,2.0,56.0,16.0,4.0,35.0,4.0,20.0,50.0,3.0,52.0,4.0,6.0,21.0,4.0,54.0,37.0,155.0,2.0,42,79,26.0,48.0,48.0,88.0,40.0,8.0,40.0,18.0,127.0,5.0,41.0,45.0,13.0,13,45.0,29.0,138.0,28.0,7.0,72.0,5.0,73.0,55.0,29.0,27.0,62.0
959,372.0,8442,210.0,25124.0,652.0,160.0,2787.0,2945.0,225.0,6029.0,108.0,1265.0,537.0,5614.0,210.0,28931,194.0,14725.0,599.0,769.0,1875.0,16931.0,4268.0,3334.0,116.0,3639.0,3820.0,75.0,195.0,165.0,158.0,327.0,3180.0,58.0,2331,1832,8370.0,96.0,65.0,32473.0,14472.0,741.0,7037.0,264.0,7737.0,669.0,1572.0,196.0,295.0,303,629.0,612.0,6148.0,288.0,206.0,2234.0,10887.0,2363.0,17595.0,906.0,447.0,127.0
960,140.0,1143,128.0,58.0,1716.0,123.0,441.0,169.0,14.0,25.0,8.0,70.0,30.0,22.0,9.0,1997,10.0,12.0,92.0,55.0,198.0,814.0,49.0,606.0,15.0,103.0,89.0,1757.0,39.0,20.0,160.0,279.0,414.0,12.0,35,883,205.0,162.0,100.0,293.0,1374.0,360.0,207.0,7.0,712.0,52.0,158.0,339.0,63.0,22,505.0,231.0,438.0,13.0,33.0,1201.0,239.0,54.0,593.0,70.0,103.0,335.0
962,19.0,285,75.0,5.0,11.0,5.0,218.0,3.0,11.0,49.0,0.0,4.0,9.0,12.0,1.0,71,2.0,461.0,22.0,3.0,522.0,10.0,58.0,197.0,28.0,241.0,45.0,419.0,133.0,3.0,1.0,32.0,40.0,5.0,32,925,36.0,212.0,7.0,13.0,52.0,40.0,28.0,7.0,369.0,6.0,16.0,207.0,26.0,19,12.0,52.0,51.0,7.0,6.0,96.0,3.0,117.0,147.0,24.0,7.0,13.0
966,43.0,40,21.0,491.0,59.0,2.0,71.0,5.0,5.0,8.0,42.0,9.0,10.0,17.0,4.0,20,4.0,25.0,125.0,4.0,51.0,5.0,37.0,22.0,1.0,188.0,5.0,2.0,155.0,5.0,3.0,8.0,70.0,5.0,129,175,25.0,107.0,0.0,29.0,148.0,22.0,11.0,1.0,78.0,6.0,45.0,1.0,11.0,46,30.0,16.0,148.0,4.0,4.0,32.0,3.0,40.0,87.0,5.0,3.0,6.0
967,457.0,638,314.0,27.0,213.0,1193.0,125.0,149.0,2.0,25.0,62.0,175.0,2165.0,97.0,10.0,304,13.0,103.0,644.0,1.0,57.0,25.0,34.0,483.0,20.0,114.0,65.0,4.0,196.0,15.0,44.0,244.0,357.0,15.0,109,134,103.0,408.0,29.0,1042.0,411.0,71.0,150.0,135.0,476.0,28.0,523.0,7.0,92.0,576,417.0,237.0,131.0,10.0,9.0,351.0,12.0,311.0,304.0,31.0,182.0,22.0
972,4.0,212,98.0,846.0,217.0,20.0,257.0,6.0,497.0,231.0,306.0,59.0,16.0,33.0,2.0,80,3.0,677.0,17.0,138.0,240.0,5.0,54.0,36.0,78.0,408.0,120.0,10.0,43.0,51.0,7.0,75.0,344.0,864.0,258,181,14.0,244.0,6.0,151.0,292.0,60.0,106.0,383.0,338.0,76.0,287.0,560.0,40.0,1691,54.0,82.0,22.0,18.0,2.0,230.0,6.0,291.0,94.0,19.0,27.0,15.0
973,25.0,316,34.0,6.0,129.0,9.0,89.0,60.0,136.0,57.0,38.0,54.0,21.0,29.0,15.0,111,6.0,167.0,70.0,129.0,142.0,11.0,32.0,118.0,7.0,73.0,53.0,4.0,19.0,4.0,48.0,38.0,170.0,324.0,196,735,43.0,41.0,22.0,183.0,56.0,33.0,54.0,1049.0,194.0,43.0,1.0,5.0,20.0,47,166.0,44.0,148.0,25.0,11.0,189.0,4.0,33.0,275.0,7.0,10.0,35.0
976,99.0,248,17.0,8.0,65.0,2.0,40.0,28.0,1.0,34.0,0.0,24.0,5.0,21.0,1.0,52,4.0,104.0,121.0,10.0,72.0,6.0,24.0,95.0,7.0,74.0,5.0,586.0,19.0,3.0,12.0,9.0,36.0,5.0,23,39,3.0,90.0,13.0,301.0,65.0,26.0,40.0,176.0,112.0,7.0,3.0,4.0,24.0,508,66.0,62.0,151.0,10.0,1.0,112.0,5.0,2.0,41.0,6.0,5.0,12.0
980,178.0,655,194.0,3.0,354.0,54.0,274.0,29.0,9.0,75.0,2.0,147.0,4449.0,62.0,2.0,225,4.0,39.0,204.0,74.0,44.0,11.0,30.0,178.0,5.0,98.0,7.0,1756.0,39.0,3.0,16.0,25.0,54.0,12.0,493,18,43.0,153.0,52.0,189.0,314.0,13.0,43.0,6.0,355.0,14.0,1.0,9.0,57.0,260,194.0,139.0,51.0,36.0,12.0,419.0,69.0,10.0,16.0,27.0,13.0,57.0
983,6.0,97,28.0,70.0,36.0,4.0,36.0,9.0,6.0,71.0,1.0,8.0,3.0,24.0,1.0,38,4.0,165.0,5.0,11.0,67.0,5.0,3.0,35.0,0.0,47.0,26.0,27.0,7.0,2.0,3.0,5.0,37.0,2.0,28,19,7.0,48.0,10.0,234.0,70.0,6.0,81.0,49.0,127.0,8.0,69.0,3.0,33.0,321,3.0,34.0,87.0,4.0,3.0,110.0,52.0,6.0,14.0,18.0,31.0,13.0
984,338.0,1280,346.0,28.0,86.0,170.0,474.0,215.0,232.0,195.0,113.0,274.0,20.0,148.0,49.0,308,41.0,368.0,520.0,256.0,301.0,1138.0,69.0,349.0,61.0,106.0,268.0,34.0,322.0,15.0,406.0,76.0,197.0,10.0,623,85,108.0,294.0,363.0,696.0,525.0,124.0,208.0,856.0,538.0,49.0,110.0,13.0,162.0,1667,450.0,349.0,375.0,138.0,523.0,760.0,13.0,52.0,82.0,69.0,102.0,839.0
985,3.0,87,18.0,19.0,58.0,5.0,35.0,6.0,2.0,7.0,3.0,6.0,12.0,11.0,3.0,91,3.0,39.0,5.0,6.0,4.0,10.0,4.0,20.0,5.0,82.0,2.0,0.0,5.0,3.0,9.0,3.0,27.0,5.0,17,19,9.0,11.0,3.0,81.0,49.0,10.0,13.0,6.0,38.0,8.0,2.0,7.0,6.0,33,8.0,14.0,8.0,10.0,3.0,32.0,5.0,7.0,21.0,8.0,5.0,9.0
987,25.0,156,24.0,9.0,25.0,4.0,15.0,202.0,13.0,36.0,55.0,86.0,10.0,6.0,4.0,108,5.0,28.0,22.0,17.0,108.0,4.0,69.0,97.0,3.0,87.0,9.0,5.0,21.0,3.0,37.0,31.0,87.0,5.0,151,281,47.0,44.0,48.0,38.0,97.0,17.0,23.0,57.0,120.0,7.0,185.0,437.0,11.0,307,52.0,67.0,473.0,9.0,2.0,268.0,9.0,41.0,202.0,20.0,57.0,60.0
99,55.0,177,80.0,220.0,125.0,13.0,126.0,79.0,53.0,406.0,95.0,75.0,11.0,63.0,8.0,262,10.0,111.0,179.0,39.0,225.0,72.0,226.0,226.0,3.0,54.0,69.0,225.0,114.0,5.0,18.0,170.0,372.0,10.0,207,249,76.0,225.0,54.0,94.0,786.0,52.0,140.0,390.0,186.0,31.0,156.0,6.0,31.0,518,54.0,87.0,237.0,21.0,12.0,291.0,145.0,99.0,335.0,32.0,59.0,89.0
991,291.0,420,321.0,412.0,272.0,14.0,175.0,148.0,226.0,286.0,101.0,424.0,15.0,70.0,10.0,88,22.0,787.0,652.0,13.0,99.0,31.0,360.0,284.0,18.0,1297.0,133.0,8.0,655.0,40.0,16.0,302.0,1141.0,161.0,991,226,160.0,711.0,19.0,498.0,898.0,358.0,345.0,243.0,425.0,94.0,14.0,45.0,85.0,46,325.0,142.0,260.0,19.0,12.0,1475.0,41.0,442.0,324.0,38.0,165.0,34.0
992,538.0,1114,129.0,16.0,363.0,13.0,382.0,418.0,38.0,111.0,34.0,544.0,4858.0,228.0,2289.0,161,2742.0,362.0,1057.0,21.0,397.0,28.0,125.0,280.0,32.0,239.0,81.0,28.0,146.0,54.0,154.0,60.0,63.0,7.0,766,421,129.0,261.0,85.0,228.0,329.0,187.0,568.0,77.0,1034.0,127.0,113.0,14.0,148.0,3408,344.0,609.0,88.0,4008.0,263.0,300.0,128.0,48.0,1470.0,109.0,216.0,80.0
996,10.0,564,2.0,177.0,9.0,8.0,362.0,1.0,637.0,9.0,102.0,2.0,20.0,53.0,5.0,403,4.0,114.0,6.0,61.0,235.0,148.0,3.0,49.0,13.0,113.0,61.0,786.0,6.0,262.0,3.0,9.0,26.0,500.0,80,15,110.0,7.0,11.0,293.0,52.0,42.0,170.0,2.0,132.0,7.0,4.0,13.0,36.0,9,77.0,87.0,55.0,2.0,243.0,99.0,3.0,69.0,243.0,21.0,10.0,10.0
998,4.0,46,3.0,558.0,3.0,3.0,10.0,27.0,6.0,14.0,1.0,14.0,7.0,9.0,2.0,84,2.0,8.0,18.0,3.0,11.0,1.0,4.0,178.0,2.0,60.0,5.0,1.0,10.0,1.0,4.0,16.0,22.0,2.0,12,763,28.0,7.0,0.0,105.0,10.0,20.0,7.0,10.0,51.0,3.0,1.0,1.0,1.0,7,33.0,8.0,5.0,3.0,1.0,103.0,6.0,0.0,6.0,0.0,10.0,3.0
999,1.0,168,8.0,8.0,0.0,1.0,113.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,0.0,65,0.0,6.0,2.0,0.0,9.0,4.0,4.0,6.0,0.0,26.0,10.0,32.0,0.0,1.0,5.0,2.0,9.0,5.0,13,8,6.0,6.0,1.0,10.0,40.0,17.0,9.0,8.0,159.0,2.0,7.0,3.0,5.0,9,3.0,19.0,72.0,2.0,3.0,28.0,3.0,2.0,5.0,0.0,9.0,1.0
1052,0.0,5,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,5,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,4,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
17,0.0,5,2.0,4.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,2,1.0,13.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,20.0,1.0,23,27,1.0,2.0,1.0,12.0,10.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,24,8.0,5.0,2.0,4.0,3.0,25.0,3.0,4.0,33.0,2.0,2.0,1.0
252,0.0,10,1.0,18.0,5.0,13.0,3.0,1.0,5.0,121.0,0.0,18.0,7.0,8.0,0.0,4,2.0,8.0,1.0,3.0,3.0,2.0,5.0,10.0,3.0,42.0,16.0,6.0,1.0,2.0,1.0,2.0,9.0,74.0,13,7,5.0,2.0,2.0,10.0,6.0,1.0,6.0,2.0,5.0,4.0,2.0,6.0,3.0,12,9.0,6.0,2.0,32.0,2.0,11.0,2.0,1.0,8.0,1.0,6.0,2.0
277,0.0,6,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2,0.0,6.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,3,3,1.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,5,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
