strain_id,B_MTX_Trifluoperazine.ERV25_RBD2,B_MTX_Trifluoperazine.TPO1_TPO2,B_MTX_Trifluoperazine.HUG1_ADE17,B_MTX_Trifluoperazine.HUG1_ALO1,B_MTX_Trifluoperazine.MID2_WSC2,B_MTX_Trifluoperazine.MID2_TPO4,B_MTX_Trifluoperazine.MID2_MAM33,B_MTX_Trifluoperazine.SNA4_VAC8,B_MTX_Trifluoperazine.ERG11_HYR1,B_MTX_Trifluoperazine.PMC1_GTR2,B_MTX_Trifluoperazine.ERG11_ORM2,B_MTX_Trifluoperazine.ERV25_EMP47,B_MTX_Trifluoperazine.ERG11_ERV25,B_MTX_Trifluoperazine.ERV25_ERG5,B_MTX_Trifluoperazine.HNM1_TPO4,B_MTX_Trifluoperazine.ERG11_MID2,B_MTX_Trifluoperazine.FMP45_MEP1,B_MTX_Trifluoperazine.SRO9_SGN1,B_MTX_Trifluoperazine.ALO1_HYR1,B_MTX_Trifluoperazine.SRO9_GIS2,B_MTX_Trifluoperazine.FMP45_MID2,B_MTX_Trifluoperazine.ALO1_UIP4,B_MTX_Trifluoperazine.ERG11_TPO4,B_MTX_Trifluoperazine.ERV25_UIP4,B_MTX_Trifluoperazine.ERV25_ORM2,B_MTX_Trifluoperazine.SSH1_ORM2,B_MTX_Trifluoperazine.ERG27_ACF2,B_MTX_Trifluoperazine.TPO1_TCB2,B_MTX_Trifluoperazine.RET2_EMP47,B_MTX_Trifluoperazine.ADE17_GIS2,B_MTX_Trifluoperazine.TPO1_MID2,B_MTX_Trifluoperazine.PLM2_SNA3,B_MTX_Trifluoperazine.HNM1_MAM33,B_MTX_Trifluoperazine.HNM1_ERG11,B_MTX_Trifluoperazine.HNM1_RBD2,B_MTX_Trifluoperazine.RET2_SNA3,B_MTX_Trifluoperazine.ERG11_PIS1,B_MTX_Trifluoperazine.HNM1_TPO2,B_MTX_Trifluoperazine.ADE17_PGM2,B_MTX_Trifluoperazine.MID2_TPO2,B_MTX_Trifluoperazine.MID2_RSN1,B_MTX_Trifluoperazine.SSH1_ERG11,B_MTX_Trifluoperazine.ADE17_HYR1,B_MTX_Trifluoperazine.SSH1_PIS1,B_MTX_Trifluoperazine.ERV25_PIS1,B_MTX_Trifluoperazine.PMC1_CTR2,B_MTX_Trifluoperazine.ERG11_ACF2,B_MTX_Trifluoperazine.SRO9_DHH1,B_MTX_Trifluoperazine.SSH1_ERV25,B_MTX_Trifluoperazine.noPPI_reference,B_MTX_Trifluoperazine.SNA4_GTR2,B_MTX_Trifluoperazine.ALO1_ADE17,B_MTX_Trifluoperazine.RET2_EMP70,B_MTX_Trifluoperazine.MID2_PIN2,B_MTX_Trifluoperazine.PLM2_HNM1,B_MTX_Trifluoperazine.FMP45_HNM1,B_MTX_Trifluoperazine.GTR1_SLM4,B_MTX_Trifluoperazine.HNM1_TPO1,B_MTX_Trifluoperazine.ERG11_ERG5,B_MTX_Trifluoperazine.DHH1_LSM3,B_MTX_Trifluoperazine.HUG1_PGM2,B_MTX_Trifluoperazine.HNM1_MID2
953,10.0,63.0,23.0,82.0,2.0,3.0,10.0,2.0,2.0,15.0,36.0,4.0,443.0,13.0,3.0,22.0,26.0,47.0,0.0,101.0,10.0,7.0,19.0,0.0,6.0,0.0,7.0,3.0,2.0,2.0,7.0,1.0,7.0,0.0,6.0,1.0,47.0,6.0,1.0,4.0,5.0,5.0,11.0,2.0,8.0,20.0,61.0,37.0,17.0,24.0,11.0,0.0,7.0,13.0,61.0,9.0,3.0,6.0,137.0,78.0,129.0,2.0
957,12.0,260.0,586.0,90.0,2.0,44.0,71.0,6.0,29.0,162.0,46.0,17.0,171.0,29.0,4.0,54.0,10.0,61.0,7.0,92.0,24.0,68.0,72.0,46.0,33.0,28.0,5.0,3.0,21.0,17.0,125.0,44.0,3.0,27.0,5.0,8.0,82.0,1.0,5.0,144.0,29.0,55.0,35.0,180.0,7.0,133.0,49.0,78.0,28.0,586.0,50.0,1.0,4.0,71.0,399.0,41.0,3829.0,11.0,10.0,38.0,233.0,43.0
959,1.0,0.0,21.0,1.0,5.0,5.0,0.0,11.0,303.0,8.0,200.0,99.0,25.0,388.0,3.0,86.0,5.0,663.0,18.0,391.0,6.0,1.0,7.0,7.0,1242.0,48.0,12.0,1.0,1.0,5.0,0.0,4.0,3.0,181.0,16.0,0.0,14.0,3.0,1.0,10.0,11.0,16.0,1.0,21.0,7.0,3.0,16.0,1623.0,3.0,14.0,54.0,2.0,2.0,98.0,4.0,13.0,40.0,5.0,115.0,62.0,1.0,108.0
960,55.0,1109.0,264.0,203.0,2291.0,1006.0,1016.0,604.0,31.0,208.0,225.0,1755.0,4026.0,16.0,99.0,138.0,2410.0,805.0,27.0,396.0,241.0,196.0,180.0,27.0,108.0,167.0,14.0,22.0,41.0,36.0,919.0,1505.0,158.0,68.0,23.0,26.0,242.0,587.0,72.0,955.0,195.0,274.0,121.0,13.0,31.0,726.0,871.0,84.0,770.0,714.0,824.0,32.0,43.0,259.0,366.0,102.0,228.0,47.0,371.0,3639.0,730.0,22.0
962,7.0,3.0,5.0,8.0,2.0,4.0,5.0,1.0,17.0,3.0,2.0,16.0,22.0,62.0,8.0,7.0,2.0,8.0,1.0,4.0,2.0,6.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,7.0,0.0,1.0,6.0,3.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,17.0,3.0,5.0,0.0,7.0,2.0,0.0,10.0,4.0,29.0,12.0,7.0,1.0
966,4.0,0.0,13.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,115.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0
967,12.0,33.0,115.0,55.0,7.0,241.0,28.0,76.0,73.0,190.0,36.0,176.0,518.0,22.0,32.0,64.0,38.0,205.0,83.0,314.0,28.0,34.0,130.0,11.0,46.0,4.0,6.0,1.0,6.0,3.0,199.0,19.0,12.0,91.0,4.0,6.0,177.0,2.0,9.0,215.0,29.0,16.0,22.0,5.0,6.0,198.0,27.0,94.0,17.0,1.0,248.0,4.0,6.0,72.0,34.0,48.0,5407.0,9.0,323.0,388.0,52.0,88.0
972,48.0,16.0,121.0,982.0,32.0,1748.0,1063.0,43.0,69.0,88.0,76.0,1929.0,1168.0,208.0,2171.0,423.0,891.0,248.0,2978.0,106.0,511.0,210.0,223.0,565.0,56.0,140.0,288.0,8.0,12.0,15.0,31.0,3590.0,14838.0,390.0,42.0,28.0,355.0,366.0,50.0,228.0,229.0,76.0,41.0,3052.0,120.0,41.0,485.0,73.0,447.0,352.0,113.0,43.0,36.0,289.0,358.0,187.0,110.0,3335.0,118.0,2370.0,1118.0,188.0
976,6.0,1.0,9.0,3.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,7.0,1.0,14.0,5.0,0.0,0.0,3.0,0.0,2.0,13.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,5.0,7.0,5.0,0.0,2.0,3.0,1.0,12.0,5.0,1.0
980,12.0,1.0,9.0,9.0,2.0,8.0,8.0,3.0,3.0,8.0,1.0,7.0,4.0,1.0,0.0,1.0,1.0,9.0,11.0,3.0,2.0,4.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,14.0,5.0,1.0,0.0,4.0,9.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,5.0,1.0,3.0,3.0,2.0,1.0,40.0,5.0,4.0,24.0,3.0,1.0
983,92.0,152.0,1023.0,1021.0,51.0,498.0,718.0,49.0,11.0,50.0,254.0,2746.0,59.0,459.0,55.0,28.0,375.0,159.0,5581.0,9.0,7.0,181.0,308.0,382.0,480.0,1216.0,349.0,9.0,11.0,4.0,28.0,33.0,479.0,195.0,6.0,17.0,47.0,28.0,17.0,702.0,163.0,130.0,89.0,419.0,131.0,168.0,143.0,131.0,153.0,10242.0,53.0,22.0,18.0,119.0,203.0,13.0,38.0,62.0,14.0,557.0,673.0,30.0
984,32.0,27.0,157.0,1.0,6.0,2.0,17.0,54.0,4.0,0.0,104.0,3.0,75.0,8.0,42.0,11.0,122.0,31.0,4.0,89.0,7.0,5.0,0.0,3.0,56.0,2.0,2.0,0.0,1.0,76.0,6.0,308.0,4.0,6.0,5.0,0.0,66.0,4.0,315.0,45.0,2.0,2.0,14179.0,1.0,3.0,5.0,2.0,3.0,0.0,47.0,87.0,7.0,1.0,12.0,520.0,6.0,20.0,97.0,143.0,10.0,3.0,4.0
987,14.0,141.0,2561.0,24.0,4.0,269.0,18.0,22.0,24.0,11.0,29.0,47.0,1017.0,14.0,97.0,42.0,15.0,1642.0,109.0,286.0,2.0,27.0,167.0,33.0,5.0,5.0,2.0,1.0,5.0,8.0,97.0,25.0,13.0,18.0,3.0,2.0,35.0,15.0,9.0,78.0,14.0,209.0,16.0,2.0,9.0,33.0,59.0,46.0,7.0,1.0,37.0,294.0,11.0,30.0,26.0,8.0,5.0,41.0,16.0,118.0,29.0,6.0
99,20.0,111.0,202.0,33.0,4.0,143.0,43.0,12.0,57.0,116.0,45.0,104.0,2052.0,67.0,9.0,87.0,30.0,552.0,138.0,244.0,3.0,64.0,170.0,143.0,34.0,10.0,34.0,1.0,4.0,7.0,79.0,16.0,52.0,28.0,4.0,3.0,128.0,558.0,3.0,150.0,11.0,293.0,10.0,2.0,87.0,37.0,30.0,115.0,249.0,4.0,87.0,9.0,7.0,25.0,76.0,8.0,13.0,41.0,176.0,1310.0,41.0,67.0
991,4.0,0.0,9.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,12.0,2.0,0.0,5.0,0.0,0.0,10.0,2.0,11.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,9.0,0.0,2.0,20.0,3.0,20.0,23.0,2.0,1.0
992,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,403.0,1.0,2.0,1.0,3.0,11.0,3.0,20.0,1.0,3.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,1.0,2.0,30.0,20.0,4.0,0.0
996,29.0,71.0,501.0,73.0,1300.0,177.0,2973.0,26.0,6.0,45.0,93.0,14.0,9.0,7.0,43.0,147.0,48.0,100.0,2.0,9.0,53.0,6.0,11.0,55.0,43.0,46.0,2.0,14.0,2.0,1465.0,3.0,33.0,239.0,643.0,407.0,0.0,68.0,98.0,217.0,236.0,31.0,6.0,40.0,161.0,15.0,30.0,13.0,15.0,24.0,309.0,132.0,12.0,2.0,361.0,163.0,89.0,55.0,201.0,12.0,24.0,74.0,137.0
998,6.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,12.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,20.0,4.0,4.0,0.0
999,31.0,12.0,9.0,16.0,738.0,55.0,1390.0,19.0,6.0,41.0,2.0,234.0,10.0,25.0,11.0,187.0,413.0,31.0,3.0,54.0,63.0,6.0,4.0,4.0,51.0,185.0,24.0,5.0,1.0,1.0,2.0,15.0,45.0,67.0,5.0,2.0,54.0,13.0,7.0,253.0,101.0,142.0,21.0,11.0,3.0,34.0,5.0,42.0,22.0,1595.0,65.0,4.0,4.0,245.0,3.0,14.0,29.0,19.0,5.0,35.0,111.0,15.0
17,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,6.0,1.0,4.0,2.0,8.0,6.0,2.0,2.0,0.0,6.0,1.0,6.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,10.0,0.0,2.0,1.0,4.0,4.0,18.0,3.0,2.0,3.0,3.0,2.0
27,0.0,29.0,4.0,0.0,3.0,9.0,3.0,4.0,2.0,25.0,181.0,57.0,4.0,7.0,6.0,50.0,47.0,93.0,3.0,124.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,18.0,42.0,1.0,29.0,3.0,4.0,22.0,0.0,2.0,8.0,3.0,2.0,2.0,2.0,2.0,19.0,1.0,63.0,1.0,18.0,59.0,2.0,2.0,28.0,4.0,8.0,37.0,3.0,20.0,9.0,1.0,1.0
29,0.0,1.0,2.0,0.0,18.0,1.0,0.0,2.0,2.0,0.0,7.0,4.0,26.0,1.0,1.0,1.0,0.0,79.0,4.0,72.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,5.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0
337,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,23.0,1.0,14.0,4.0,1023.0,13.0,0.0,1.0,5.0,93.0,3.0,63.0,2.0,4.0,3.0,5.0,27.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,8.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,7.0,4.0,0.0,2.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,4.0,26.0,7.0,146.0,20.0,0.0,1.0
52,0.0,1.0,1.0,2.0,0.0,1.0,0.0,7.0,4.0,0.0,8.0,5.0,3.0,2.0,4.0,5.0,6.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,11.0,1.0,16.0,4.0,5.0,0.0
702,0.0,2.0,2.0,0.0,1.0,3.0,0.0,6.0,178.0,1.0,13.0,7.0,1722.0,4.0,4.0,40.0,13.0,43.0,6.0,326.0,4.0,4.0,23.0,5.0,21.0,3.0,2.0,2.0,1.0,6.0,4.0,0.0,16.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,7.0,2.0,8.0,1.0,10.0,3.0,2.0,0.0,4.0,0.0,29.0,1.0,7.0,6.0,4.0,10.0,25.0,6.0,298.0,52.0,6.0,4.0
711,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,4.0,10.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
749,0.0,1.0,3.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,2.0,1.0,8.0,0.0,1.0,4.0,1.0,11.0,7.0,11.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,14.0,0.0,2.0,1.0,10.0,4.0,0.0,0.0,3.0,3.0,0.0,7.0,0.0,6.0,6.0,1.0,1.0
784,0.0,2.0,5.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,10.0,1.0,3.0,2.0,8.0,6.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,10.0,3.0,2.0,0.0,3.0,2.0,4.0,3.0,2.0,1.0,16.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,0.0,8.0,28.0,6.0,3.0,1.0
789,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,24.0,2.0,605.0,0.0,0.0,15.0,5.0,10.0,0.0,23.0,0.0,2.0,0.0,2.0,39.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,5.0,3.0,0.0
87,0.0,1.0,6.0,1.0,4.0,2.0,1.0,7.0,2.0,1.0,2.0,8.0,1701.0,6.0,3.0,6.0,12.0,16.0,12.0,1.0,3.0,5.0,0.0,7.0,4.0,5.0,1.0,1.0,0.0,3.0,15.0,0.0,11.0,7.0,2.0,0.0,4.0,8.0,1.0,2.0,7.0,13.0,6.0,1.0,10.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,6.0,5.0,8.0,7.0,51.0,7.0,1.0,7.0,7.0,2.0
887,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,12.0,0.0,19.0,2.0,1.0,1.0,0.0,0.0,1.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,5.0
1027,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,115.0,4.0,0.0,6.0,1.0,2.0,3.0,66.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,0.0
1052,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0
175,0.0,0.0,7.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,19.0,1.0,1.0,1.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
17_2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,39.0,3.0,258.0,3.0,0.0,9.0,1.0,4.0,0.0,7.0,3.0,5.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,7.0,0.0,0.0,22.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,19.0,3.0,0.0,0.0
187,0.0,0.0,11.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,8.0,104.0,13.0,0.0,1.0,2.0,2.0,4.0,7.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,21.0,7.0,5.0,1.0
217,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
294,0.0,0.0,4.0,0.0,0.0,1.0,2.0,4.0,14.0,0.0,0.0,9.0,0.0,7.0,2.0,3.0,3.0,4.0,1.0,23.0,2.0,0.0,6.0,2.0,25.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,16.0,3.0,2.0,1.0
307,0.0,0.0,114.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,11.0,3.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,5.0,3.0
32,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,26.0,1.0,0.0,1.0,12.0,4.0,26.0,1.0,6.0,1.0,512.0,70.0,1.0,8.0,0.0,41.0,4.0,9.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,16.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,9.0,2.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,2.0,5.0,94.0,4.0,2.0,0.0
33,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,221.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,28.0,0.0,2.0,1.0
347,0.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
354,0.0,0.0,2.0,1.0,5.0,3.0,1.0,1.0,16.0,4.0,0.0,2.0,67.0,1.0,0.0,6.0,1.0,27.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,18.0,2.0,3.0,3.0,0.0,0.0
364,0.0,0.0,2.0,9.0,2.0,8.0,0.0,6.0,6.0,0.0,4.0,1.0,5.0,1.0,1.0,18.0,3.0,1.0,0.0,0.0,11.0,0.0,25.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,8.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0
392,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,14.0,63.0,1.0,4.0,5.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0,6.0,14.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,7.0,3.0,0.0,2.0,4.0,5.0,1.0,7.0,2.0,1.0,2.0,5.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,8.0,4.0,5.0,31.0,6.0,32.0,6.0,4.0,0.0
43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
