strain_id,B_MTX_Fluconazole.MID2_WSC2,B_MTX_Fluconazole.HNM1_TPO2,B_MTX_Fluconazole.ADE17_GIS2,B_MTX_Fluconazole.ERV25_PIS1,B_MTX_Fluconazole.ALO1_UIP4,B_MTX_Fluconazole.RET2_SNA3,B_MTX_Fluconazole.MID2_RSN1,B_MTX_Fluconazole.FMP45_MEP1,B_MTX_Fluconazole.noPPI_reference,B_MTX_Fluconazole.SNA4_VAC8,B_MTX_Fluconazole.PLM2_SNA3,B_MTX_Fluconazole.SSH1_PIS1,B_MTX_Fluconazole.SSH1_ERV25,B_MTX_Fluconazole.TPO1_MID2,B_MTX_Fluconazole.ERG11_ERV25,B_MTX_Fluconazole.SSH1_ERG11,B_MTX_Fluconazole.PMC1_CTR2,B_MTX_Fluconazole.ALO1_HYR1,B_MTX_Fluconazole.MID2_TPO2,B_MTX_Fluconazole.RET2_EMP70,B_MTX_Fluconazole.ERV25_EMP47,B_MTX_Fluconazole.ERG11_ERG5,B_MTX_Fluconazole.PLM2_HNM1,B_MTX_Fluconazole.ERG11_ORM2,B_MTX_Fluconazole.SRO9_SGN1,B_MTX_Fluconazole.FMP45_HNM1,B_MTX_Fluconazole.ERG27_ACF2,B_MTX_Fluconazole.HNM1_ERG11,B_MTX_Fluconazole.ERG11_HYR1,B_MTX_Fluconazole.DHH1_LSM3,B_MTX_Fluconazole.GTR1_SLM4,B_MTX_Fluconazole.ERG11_MID2,B_MTX_Fluconazole.MID2_MAM33,B_MTX_Fluconazole.SRO9_DHH1,B_MTX_Fluconazole.ALO1_ADE17,B_MTX_Fluconazole.ERV25_RBD2,B_MTX_Fluconazole.ERV25_UIP4,B_MTX_Fluconazole.ADE17_HYR1,B_MTX_Fluconazole.ERV25_ERG5,B_MTX_Fluconazole.RET2_EMP47,B_MTX_Fluconazole.ADE17_PGM2,B_MTX_Fluconazole.SSH1_ORM2,B_MTX_Fluconazole.TPO1_TPO2,B_MTX_Fluconazole.PMC1_GTR2,B_MTX_Fluconazole.FMP45_MID2,B_MTX_Fluconazole.ERG11_PIS1,B_MTX_Fluconazole.ERG11_ACF2,B_MTX_Fluconazole.SRO9_GIS2,B_MTX_Fluconazole.ERV25_ORM2,B_MTX_Fluconazole.ERG11_TPO4,B_MTX_Fluconazole.HNM1_MID2,B_MTX_Fluconazole.TPO1_TCB2,B_MTX_Fluconazole.HUG1_ALO1,B_MTX_Fluconazole.HNM1_MAM33,B_MTX_Fluconazole.MID2_PIN2,B_MTX_Fluconazole.SNA4_GTR2,B_MTX_Fluconazole.MID2_TPO4,B_MTX_Fluconazole.HUG1_ADE17,B_MTX_Fluconazole.HNM1_TPO4,B_MTX_Fluconazole.HNM1_RBD2,B_MTX_Fluconazole.HNM1_TPO1,B_MTX_Fluconazole.HUG1_PGM2
945,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,1.0,2.0,5.0,2.0,4.0,6.0,0.0,3.0,1.0,1.0,5.0,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,7.0,21.0,1.0,0.0,0.0,2.0,10.0,1.0,14.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0
946,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,4.0,2.0,4.0,0.0,1.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,27.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,4.0,8.0,0.0,13.0,1.0
959,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,7.0,11.0,7.0,1.0,0.0,0.0,74.0,7.0,8.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,5.0,6.0,1542.0,1.0,7.0,6.0,36.0,480.0,7.0,1.0,36.0,3.0,1.0,684.0,0.0,2.0,16.0,2.0,22.0,22.0,2.0,4.0,0.0,23.0,0.0,106.0,0.0,5.0,10.0,0.0,0.0,0.0,18.0,0.0,3.0,22.0,2.0
985,0.0,5.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,1.0,0.0,4.0,1.0,3.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0,6.0,0.0,8.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,32.0,4.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,6.0,23.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,10.0
99,0.0,36.0,19.0,6.0,3.0,10.0,1.0,31.0,1.0,16.0,3.0,2.0,60.0,16.0,2.0,1.0,7.0,16.0,6.0,6.0,8.0,53.0,248.0,11.0,26.0,5.0,6.0,3.0,41.0,78.0,4.0,4.0,7.0,18.0,3.0,5.0,16.0,16.0,114.0,6.0,23.0,1.0,3.0,1334.0,11.0,5095.0,18.0,5.0,2.0,248.0,5.0,0.0,30.0,5.0,1.0,28.0,12.0,4.0,2.0,0.0,1.0,201.0
1027,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,78.0,2.0,17.0,11.0,0.0,0.0,4.0,1.0,1.0,1.0,180.0,3.0,1.0,1.0,3.0,1.0,1.0,39.0,0.0,1.0,0.0,0.0,3.0,0.0,178.0,1.0,116.0,26.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
153,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,20.0,1.0,81.0,0.0,0.0,0.0,0.0,199.0,9.0,1.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,61.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0
171,0.0,0.0,7.0,0.0,0.0,3.0,1.0,2.0,0.0,121.0,5.0,3.0,0.0,9.0,1.0,0.0,3.0,0.0,1.0,1.0,13.0,12.0,7.0,0.0,5.0,7.0,0.0,9.0,6.0,9.0,1474.0,8.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,14.0,5.0,1.0,2.0,1.0,10.0,5.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,1.0,1.0,0.0,0.0,1.0,158.0,5282.0,0.0,1.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,15.0,13.0,0.0,2.0,25.0,8.0,0.0,0.0,0.0,19.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,19.0,1.0,5.0,2.0
286,0.0,0.0,2.0,0.0,6.0,8.0,0.0,108.0,2.0,144.0,1.0,1.0,79.0,32.0,6.0,221.0,13.0,0.0,5.0,5.0,5.0,5.0,0.0,4.0,0.0,8.0,19.0,0.0,9.0,173.0,2.0,0.0,16.0,38.0,0.0,10.0,5.0,3.0,3.0,4.0,3.0,5.0,324.0,486.0,0.0,2.0,3.0,0.0,272.0,2.0,2.0,463.0,889.0,4.0,2.0,6.0,2.0,12.0,1.0,0.0,0.0,1009.0
294,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,9.0,5.0,1.0,4.0,0.0,7.0,8.0,0.0,0.0,2.0,0.0,78.0,6.0,2.0,12.0,1.0,2.0,3.0,843.0,67.0,4.0,725.0,1.0,0.0,0.0,1.0,1.0,0.0,48.0,11.0,3.0,0.0,3.0,3.0,6.0,15.0,2.0,23.0,256.0,31.0,46.0,0.0,2.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
325,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,12.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,206.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0
337,0.0,0.0,6.0,0.0,2.0,1.0,0.0,4.0,0.0,4.0,6.0,2.0,3.0,6.0,0.0,27.0,2.0,1.0,0.0,0.0,2.0,1089.0,3.0,159.0,72.0,0.0,1.0,0.0,54.0,62.0,131.0,357.0,124.0,0.0,1.0,0.0,0.0,3.0,290.0,3.0,3.0,2.0,0.0,9.0,7.0,86.0,7.0,34.0,101.0,12.0,6.0,0.0,0.0,4.0,0.0,12.0,0.0,1.0,4.0,6.0,0.0,3.0
339,0.0,0.0,13.0,6.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,63.0,0.0,0.0,0.0,8.0,0.0,61.0,0.0,2.0,860.0,9.0,4.0,42.0,3.0,0.0,3.0,0.0,0.0,6.0,1582.0,0.0,14.0,0.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,3.0,18.0,11.0,0.0,2.0,0.0,339.0,47.0,0.0,1.0,3.0,0.0,32.0,0.0,0.0,3.0,6.0,0.0,0.0
347,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
40_2,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,1.0,1.0,10.0,1.0,0.0,6.0,0.0,1.0
426,0.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,16.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,2.0,6.0,8.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
433,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
442,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,1.0,3.0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,6.0,1.0,2.0,1.0,14.0,0.0,0.0,12.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0
45,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,4.0
452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
466,0.0,0.0,1.0,1.0,6.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,11.0,4.0,4.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,17.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,14.0
493,0.0,0.0,7.0,0.0,187.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0,55.0,29.0,6.0,2.0,5.0,1.0,1.0,3.0,0.0,5.0,1.0,2.0,0.0,7.0,1.0,0.0,1.0,8.0,1.0,294.0,12.0,44.0,1.0,9.0,7.0,4.0,4.0,0.0,16.0,2.0,108.0,906.0,12.0,14.0,1.0,0.0,12.0,0.0,26.0,23.0,10.0,2.0,0.0,21.0,2.0,1.0,1.0,3.0,4.0,6.0
521,0.0,0.0,23.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,21.0,2.0,0.0,17.0,1.0,6.0,0.0,2.0,0.0,1.0,12.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,1.0,1.0,1.0,3.0
543,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,60.0,0.0,2.0,0.0,0.0,2.0,0.0,198.0,3.0,1.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,2.0,117.0,0.0,1.0,0.0,1.0
574,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0
58,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,117.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
599_ref2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
65,0.0,0.0,5.0,2.0,1.0,0.0,3.0,1.0,9.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,35.0,0.0,0.0,4.0,10.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,11.0,7.0,2.0,2.0,1.0,40.0,2.0,10.0,18.0,1.0,0.0,3.0,4.0,26.0,6.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,7.0,19.0,5.0,7.0,1.0,5.0,10.0,18.0,28.0,0.0
713,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,6.0,50.0,22.0,5.0,43.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,0.0,0.0,9.0,4.0,37.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,43.0,58.0,8.0,4.0,1113.0,0.0,1.0,0.0,191.0,55.0,1.0,19.0,1.0,2.0,23.0,1.0,1.0,0.0
721,0.0,0.0,7.0,6.0,0.0,3.0,1.0,1.0,0.0,4.0,2.0,3.0,5.0,3.0,2.0,17.0,6.0,0.0,1.0,1.0,5.0,54.0,0.0,81.0,88.0,1.0,2.0,4.0,177.0,75.0,2.0,366.0,0.0,4.0,3.0,0.0,3.0,1.0,307.0,2.0,3.0,4.0,0.0,0.0,0.0,291.0,1.0,357.0,44.0,126.0,14.0,0.0,4.0,2.0,9.0,7.0,1.0,8.0,1.0,0.0,6.0,1.0
735,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,60.0,0.0,1.0
789,0.0,0.0,1.0,0.0,9.0,0.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,5.0,3.0,2.0,0.0,2.0,3.0,27.0,0.0,723.0,1.0,4.0,1.0,0.0,1.0,3.0,2.0,8.0,3.0,0.0,7.0,1.0,1.0,3.0,1.0,0.0,4.0,4.0,0.0,19.0,9.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,8.0,6.0,0.0,3.0
807,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1.0,3.0,0.0,0.0,1.0,99.0,0.0,2.0,0.0,0.0,6.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0
892,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1166.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,2.0,0.0,0.0,10.0,6.0,5.0,1.0,0.0,0.0,2.0,5.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
992,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,143.0,0.0,94.0,0.0,1.0,4.0,0.0,0.0,37.0,0.0,1.0,0.0,97.0,15.0,15.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0
1050,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,264.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,5.0
185,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,35.0,5.0,0.0,1.0,2.0,7.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,6.0,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,8.0,6.0,4.0,2.0,2.0,0.0,2.0,1.0,6.0,1.0,6.0,1.0,7.0,0.0,2.0,1.0
397,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,5.0
588,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,426.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,20.0,7.0,1.0,1.0,2.0,15.0,0.0,1.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
870,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,13.0,1.0,1.0,9.0,5.0,13.0,1.0,8.0,6.0,2.0,5.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,13.0,9.0,1.0,0.0,0.0,1.0,4.0,7.0,1.0,4.0,1.0,0.0,0.0,22.0,9.0,3.0,1.0,0.0,12.0
235,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
354,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
420,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
43_ref1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,5.0
941,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
