strain_id,B_MTX_Metformin.ADE17_HYR1,B_MTX_Metformin.ERG27_ACF2,B_MTX_Metformin.ERG11_ERG5,B_MTX_Metformin.RET2_EMP70,B_MTX_Metformin.ERV25_EMP47,B_MTX_Metformin.DHH1_LSM3,B_MTX_Metformin.ERG11_MID2,B_MTX_Metformin.SSH1_ORM2,B_MTX_Metformin.SNA4_VAC8,B_MTX_Metformin.PLM2_HNM1,B_MTX_Metformin.ERG11_TPO4,B_MTX_Metformin.HNM1_RBD2,B_MTX_Metformin.SSH1_ERV25,B_MTX_Metformin.SNA4_GTR2,B_MTX_Metformin.RET2_SNA3,B_MTX_Metformin.HUG1_PGM2,B_MTX_Metformin.HNM1_ERG11,B_MTX_Metformin.MID2_TPO2,B_MTX_Metformin.SRO9_GIS2,B_MTX_Metformin.ERG11_ORM2,B_MTX_Metformin.RET2_EMP47,B_MTX_Metformin.TPO1_MID2,B_MTX_Metformin.HUG1_ALO1,B_MTX_Metformin.PMC1_GTR2,B_MTX_Metformin.HNM1_TPO1,B_MTX_Metformin.SSH1_PIS1,B_MTX_Metformin.SSH1_ERG11,B_MTX_Metformin.ERG11_ACF2,B_MTX_Metformin.GTR1_SLM4,B_MTX_Metformin.SRO9_SGN1,B_MTX_Metformin.HNM1_MID2,B_MTX_Metformin.ERV25_RBD2,B_MTX_Metformin.ALO1_HYR1,B_MTX_Metformin.ERV25_ORM2,B_MTX_Metformin.ERG11_HYR1,B_MTX_Metformin.HNM1_TPO4,B_MTX_Metformin.SRO9_DHH1,B_MTX_Metformin.FMP45_MID2,B_MTX_Metformin.PLM2_SNA3,B_MTX_Metformin.MID2_RSN1,B_MTX_Metformin.FMP45_MEP1,B_MTX_Metformin.HUG1_ADE17,B_MTX_Metformin.ERG11_PIS1,B_MTX_Metformin.PMC1_CTR2,B_MTX_Metformin.TPO1_TPO2,B_MTX_Metformin.ADE17_GIS2,B_MTX_Metformin.ERV25_PIS1,B_MTX_Metformin.HNM1_TPO2,B_MTX_Metformin.MID2_MAM33,B_MTX_Metformin.ALO1_UIP4,B_MTX_Metformin.FMP45_HNM1,B_MTX_Metformin.ALO1_ADE17,B_MTX_Metformin.noPPI_reference,B_MTX_Metformin.TPO1_TCB2,B_MTX_Metformin.HNM1_MAM33,B_MTX_Metformin.MID2_TPO4,B_MTX_Metformin.ADE17_PGM2,B_MTX_Metformin.MID2_WSC2,B_MTX_Metformin.ERG11_ERV25,B_MTX_Metformin.ERV25_ERG5,B_MTX_Metformin.ERV25_UIP4,B_MTX_Metformin.MID2_PIN2
933,5.0,8.0,6.0,6.0,10.0,45.0,1.0,3.0,4.0,5.0,3.0,4.0,4.0,121,5.0,5.0,1.0,9.0,1.0,43.0,1.0,4.0,19.0,8.0,11.0,44.0,7.0,19.0,2.0,340,2.0,7.0,5.0,16.0,29,9.0,18.0,2.0,0.0,6.0,8.0,15.0,24.0,6.0,6.0,8.0,5.0,3.0,4.0,8.0,0.0,2.0,167.0,11.0,6.0,9.0,3.0,2.0,17.0,10.0,3.0,7.0
936,35.0,14.0,40.0,16.0,340.0,1474.0,444.0,2731.0,338.0,582.0,405.0,474.0,100.0,1374,15.0,26.0,176.0,121.0,143.0,706.0,19.0,7.0,25.0,97.0,468.0,4948.0,494.0,932.0,46.0,362,264.0,24.0,12.0,305.0,1178,1098.0,50.0,16.0,1795.0,225.0,129.0,11.0,157.0,113.0,39.0,40.0,26.0,874.0,136.0,42.0,87.0,44.0,837.0,23.0,516.0,159.0,17.0,12.0,87.0,749.0,146.0,99.0
937,9.0,4.0,65.0,2.0,4.0,30.0,2.0,3.0,4.0,0.0,42.0,2.0,3.0,19,4.0,3.0,1.0,3.0,145.0,2.0,2.0,0.0,22.0,4.0,8.0,32.0,1.0,16.0,4.0,50,2.0,11.0,5.0,103.0,28,6.0,3.0,0.0,1.0,1.0,6.0,6.0,7.0,4.0,7.0,9.0,4.0,2.0,1.0,3.0,2.0,3.0,17.0,0.0,7.0,53.0,3.0,1.0,4.0,12.0,1.0,2.0
939,19.0,200.0,87.0,15.0,1400.0,655.0,116.0,238.0,10.0,113.0,88.0,8.0,160.0,856,22.0,419.0,411.0,25.0,407.0,124.0,9.0,1119.0,1472.0,130.0,255.0,46.0,154.0,227.0,664.0,1956,443.0,1080.0,241.0,797.0,297,225.0,533.0,75.0,451.0,67.0,287.0,126.0,174.0,239.0,132.0,13.0,19.0,112.0,46.0,159.0,226.0,1432.0,835.0,117.0,207.0,340.0,12.0,13.0,75.0,454.0,870.0,83.0
94,2079.0,38.0,333.0,47.0,35.0,56.0,242.0,68.0,21.0,200.0,168.0,48.0,242.0,982,36.0,1416.0,243.0,981.0,132.0,27.0,38.0,2965.0,1268.0,252.0,243.0,6393.0,748.0,460.0,26.0,1242,392.0,43.0,18.0,444.0,2292,880.0,254.0,312.0,8.0,734.0,127.0,164.0,288.0,68.0,996.0,44.0,26.0,212.0,381.0,140.0,118.0,47.0,1655.0,368.0,272.0,725.0,58.0,18.0,72.0,721.0,161.0,118.0
941,2.0,9.0,2.0,3.0,8.0,27.0,12.0,11.0,8.0,1.0,2.0,1.0,1.0,42,8.0,37.0,6.0,10.0,4.0,4.0,2.0,1.0,117.0,6.0,4.0,18.0,3.0,11.0,7.0,66,12.0,8.0,5.0,22.0,15,8.0,10.0,5.0,1.0,10.0,2.0,76.0,8.0,9.0,6.0,4.0,6.0,8.0,4.0,4.0,3.0,1.0,17.0,0.0,6.0,14.0,1.0,1.0,6.0,9.0,12.0,7.0
942,2.0,232.0,2.0,1.0,479.0,18.0,30.0,5.0,2.0,2.0,2.0,0.0,4.0,246,2.0,6.0,1.0,11.0,39.0,2.0,3.0,36.0,18.0,237.0,2.0,6.0,7.0,31.0,4.0,400,1.0,10.0,4.0,37.0,14,4.0,45.0,20.0,3.0,59.0,8.0,20.0,14.0,75.0,39.0,3.0,4.0,4.0,13.0,59.0,41.0,3.0,692.0,59.0,2.0,28.0,0.0,0.0,3.0,31.0,25.0,8.0
943,2.0,1.0,0.0,1.0,52.0,11.0,8.0,3.0,0.0,1.0,0.0,0.0,3.0,8,0.0,0.0,1.0,14.0,0.0,1.0,1.0,1.0,99.0,1.0,8.0,9.0,6.0,7.0,0.0,10,7.0,5.0,2.0,11.0,6,2.0,0.0,1.0,2.0,4.0,2.0,0.0,14.0,1.0,4.0,1.0,0.0,3.0,12.0,0.0,2.0,4.0,550.0,1.0,0.0,10.0,4.0,0.0,3.0,5.0,4.0,6.0
945,3.0,1.0,19.0,1.0,0.0,10.0,7.0,14.0,4.0,0.0,0.0,0.0,6.0,37,1.0,2.0,3.0,21.0,1.0,0.0,0.0,1.0,10.0,0.0,2.0,9.0,1.0,3.0,27.0,63,19.0,0.0,5.0,315.0,123,0.0,3.0,1.0,1.0,15.0,6.0,10.0,12.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,2.0,12.0,8.0,6.0
946,1.0,1.0,12.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,11,0.0,12.0,2.0,8.0,23.0,0.0,0.0,9.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,47,0.0,2.0,2.0,7.0,7,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,5.0,2.0,3.0
953,2.0,140.0,69.0,9.0,13.0,173.0,3.0,8.0,6.0,28.0,94.0,1.0,9.0,532,6.0,257.0,19.0,15.0,71.0,78.0,2.0,2.0,583.0,3.0,10.0,141.0,3.0,213.0,7.0,1352,6.0,6.0,9.0,171.0,536,4.0,434.0,211.0,9.0,5.0,59.0,53.0,59.0,16.0,11.0,17.0,7.0,2.0,4.0,6.0,108.0,1.0,446.0,57.0,7.0,20.0,1.0,1.0,25.0,10.0,14.0,73.0
956,2.0,1.0,3.0,8.0,1.0,12.0,10.0,7.0,2.0,1.0,1.0,1.0,2.0,6,3.0,7.0,1.0,3.0,19.0,2.0,2.0,39.0,5.0,1.0,25.0,13.0,1.0,4.0,3.0,141,3.0,2.0,5.0,39.0,8,0.0,2.0,0.0,1.0,0.0,3.0,7.0,1.0,10.0,0.0,2.0,7.0,8.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,9.0,1.0,1.0,5.0,3.0,6.0,2.0
957,9.0,136.0,26.0,15.0,10.0,26.0,47.0,135.0,6.0,213.0,63.0,7.0,27.0,558,7.0,252.0,18.0,212.0,43.0,12.0,10.0,535.0,290.0,90.0,5.0,404.0,103.0,200.0,904.0,346,39.0,5.0,8.0,78.0,210,3.0,61.0,74.0,5.0,52.0,8.0,141.0,437.0,21.0,64.0,10.0,3.0,2.0,65.0,27.0,108.0,25.0,408.0,98.0,6.0,327.0,3.0,5.0,50.0,140.0,22.0,151.0
959,5.0,18.0,234.0,12.0,138.0,146.0,323.0,655.0,21.0,13.0,234.0,7.0,252.0,122,18.0,5.0,440.0,112.0,232.0,1775.0,14.0,10.0,28.0,27.0,24.0,295.0,548.0,136.0,67.0,2848,1556.0,166.0,22.0,20827.0,1656,22.0,71.0,41.0,8.0,141.0,15.0,14.0,575.0,15.0,10.0,12.0,45.0,1043.0,6.0,24.0,32.0,49.0,122.0,7.0,27.0,27.0,4.0,3.0,21.0,1781.0,92.0,211.0
960,63.0,18.0,388.0,52.0,2917.0,4386.0,1219.0,5738.0,55.0,1485.0,391.0,51.0,577.0,6633,35.0,2243.0,301.0,630.0,359.0,197.0,8.0,1238.0,2932.0,367.0,35.0,208.0,863.0,4919.0,154.0,2775,85.0,103.0,25.0,2755.0,328,35.0,85.0,2299.0,8145.0,2050.0,1775.0,103.0,399.0,229.0,315.0,46.0,12.0,98.0,535.0,447.0,765.0,130.0,1684.0,1160.0,160.0,924.0,50.0,1865.0,92.0,55.0,51.0,1371.0
962,2.0,3.0,80.0,0.0,5.0,21.0,63.0,12.0,4.0,5.0,24.0,1.0,39.0,14,1.0,70.0,4.0,16.0,2.0,1.0,3.0,10.0,191.0,10.0,1.0,6.0,33.0,11.0,2.0,59,15.0,20.0,3.0,51.0,202,4.0,8.0,0.0,11.0,23.0,4.0,162.0,15.0,6.0,5.0,2.0,2.0,3.0,15.0,1.0,0.0,1.0,15.0,2.0,3.0,4.0,2.0,2.0,34.0,115.0,4.0,26.0
967,23.0,326.0,465.0,25.0,242.0,1515.0,105.0,11.0,420.0,358.0,190.0,14.0,21.0,2972,22.0,1398.0,63.0,827.0,348.0,236.0,5.0,503.0,1688.0,686.0,25.0,19.0,160.0,586.0,915.0,1587,94.0,39.0,569.0,424.0,404,255.0,268.0,117.0,3.0,863.0,118.0,660.0,113.0,626.0,40.0,25.0,13.0,4.0,99.0,263.0,180.0,23.0,373.0,46.0,59.0,885.0,5.0,21.0,50.0,18.0,115.0,721.0
972,82.0,1183.0,55.0,26.0,1375.0,1891.0,276.0,47.0,19.0,355.0,156.0,11.0,197.0,269,22.0,708.0,213.0,348.0,25.0,101.0,19.0,11.0,1719.0,34.0,1270.0,4179.0,49.0,390.0,41.0,518,188.0,51.0,3426.0,378.0,1316,728.0,52.0,38.0,3512.0,340.0,97.0,170.0,151.0,36.0,33.0,31.0,32.0,226.0,132.0,252.0,27.0,39.0,1343.0,19.0,214.0,383.0,131.0,10.0,64.0,300.0,111.0,142.0
973,4.0,10.0,27.0,1.0,24.0,790.0,118.0,23.0,2.0,3.0,3.0,3.0,5.0,60,5.0,20.0,14.0,31.0,106.0,170.0,3.0,264.0,34.0,7.0,101.0,18.0,14.0,7.0,10.0,166,141.0,6.0,7.0,412.0,28,16.0,24.0,14.0,1.0,7.0,2.0,8.0,52.0,12.0,7.0,2.0,4.0,69.0,3.0,7.0,11.0,2.0,12.0,4.0,5.0,8.0,235.0,3.0,4.0,953.0,19.0,15.0
976,6.0,4.0,6.0,4.0,9.0,36.0,14.0,11.0,2.0,1.0,0.0,4.0,1.0,34,1.0,4.0,6.0,28.0,2.0,24.0,1.0,14.0,14.0,1.0,3.0,10.0,2.0,4.0,4.0,465,4.0,8.0,9.0,346.0,11,1.0,14.0,1.0,1.0,4.0,1.0,1.0,46.0,3.0,4.0,4.0,2.0,2.0,5.0,2.0,0.0,1.0,19.0,1.0,2.0,5.0,0.0,1.0,2.0,60.0,5.0,8.0
980,5.0,6.0,39.0,2.0,2.0,689.0,5.0,13.0,2.0,2.0,3.0,2.0,1.0,25,2.0,2.0,1.0,16.0,5.0,3.0,0.0,18.0,16.0,2.0,11.0,12.0,5.0,3.0,134.0,423,2.0,13.0,5.0,125.0,9,1.0,5.0,1.0,0.0,4.0,1.0,3.0,17.0,5.0,1.0,1.0,1.0,15.0,5.0,0.0,2.0,2.0,12.0,0.0,1.0,55.0,1.0,2.0,2.0,17.0,5.0,6.0
983,24.0,154.0,2.0,16.0,1026.0,1666.0,297.0,454.0,15.0,322.0,510.0,10.0,310.0,45,27.0,1543.0,185.0,825.0,13.0,54.0,8.0,121.0,3365.0,62.0,44.0,1683.0,30.0,356.0,13.0,587,108.0,46.0,5497.0,815.0,21,15.0,106.0,19.0,2.0,561.0,65.0,42.0,119.0,66.0,142.0,9.0,269.0,25.0,334.0,91.0,7.0,12.0,1018.0,54.0,133.0,734.0,3.0,43.0,41.0,367.0,368.0,754.0
984,16185.0,17.0,217.0,13.0,19.0,734.0,93.0,66.0,107.0,28.0,41.0,61.0,59.0,287,9.0,81.0,53.0,396.0,145.0,456.0,4.0,1683.0,52.0,8.0,689.0,23.0,90.0,15.0,19.0,1026,310.0,294.0,43.0,1770.0,45,64.0,104.0,6.0,4.0,15.0,54.0,39.0,144.0,12.0,106.0,85.0,4.0,264.0,15.0,13.0,14.0,11.0,113.0,15.0,7.0,422.0,43.0,7.0,11.0,332.0,67.0,52.0
985,1.0,3.0,4.0,0.0,6.0,167.0,1.0,5.0,4.0,0.0,4.0,2.0,3.0,15,3.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,9.0,0.0,2.0,6.0,4.0,8.0,5.0,71,2.0,1.0,2.0,132.0,27,2.0,3.0,1.0,1.0,0.0,1.0,3.0,10.0,4.0,2.0,5.0,2.0,4.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,3.0,1.0
987,5.0,18.0,35.0,10.0,27.0,80.0,82.0,46.0,11.0,168.0,411.0,13.0,17.0,600,11.0,269.0,34.0,92.0,202.0,183.0,9.0,657.0,221.0,29.0,81.0,14.0,103.0,240.0,26.0,1728,122.0,18.0,1159.0,49.0,371,372.0,135.0,82.0,215.0,57.0,34.0,460.0,36.0,79.0,251.0,184.0,14.0,25.0,50.0,123.0,149.0,747.0,426.0,180.0,12.0,805.0,6.0,5.0,258.0,30.0,280.0,284.0
99,24.0,239.0,563.0,9.0,327.0,1540.0,204.0,39.0,13.0,202.0,226.0,5.0,399.0,1392,35.0,661.0,155.0,579.0,252.0,45.0,8.0,220.0,777.0,348.0,20.0,21.0,462.0,345.0,39.0,1662,505.0,441.0,593.0,153.0,1102,47.0,173.0,221.0,4.0,168.0,29.0,56.0,993.0,149.0,115.0,25.0,824.0,301.0,48.0,99.0,143.0,29.0,94.0,94.0,65.0,1515.0,8.0,10.0,91.0,240.0,253.0,130.0
991,2.0,4.0,111.0,2.0,13.0,154.0,35.0,12.0,1.0,1.0,3.0,1.0,28.0,26,0.0,10.0,16.0,12.0,136.0,9.0,1.0,11.0,28.0,6.0,25.0,9.0,113.0,2.0,8.0,1102,38.0,2.0,5.0,66.0,201,1.0,12.0,3.0,1.0,3.0,3.0,9.0,30.0,7.0,2.0,1.0,3.0,3.0,5.0,6.0,1.0,7.0,3.0,3.0,10.0,29.0,3.0,0.0,25.0,117.0,8.0,10.0
992,2.0,2.0,21.0,4.0,24.0,294.0,20.0,16.0,1.0,9.0,32.0,1.0,8.0,9,4.0,6.0,8.0,81.0,15.0,38.0,3.0,39.0,20.0,8.0,1.0,5.0,9.0,3.0,209.0,333,66.0,4.0,12.0,167.0,290,12.0,16.0,1.0,1.0,35.0,2.0,2.0,7.0,7.0,5.0,0.0,4.0,3.0,1.0,14.0,2.0,0.0,10.0,1.0,1.0,386.0,0.0,5.0,7.0,87.0,11.0,38.0
996,35.0,0.0,24.0,2.0,5.0,30.0,68.0,4.0,55.0,29.0,15.0,246.0,2.0,148,4.0,50.0,65.0,113.0,9.0,3.0,7.0,2.0,72.0,5.0,106.0,141.0,1.0,10.0,4.0,68,50.0,740.0,4.0,122.0,48,125.0,4.0,28.0,2.0,82.0,32.0,136.0,70.0,14.0,24.0,3310.0,19.0,48.0,85.0,1.0,21.0,12.0,140.0,44.0,43.0,61.0,4307.0,216.0,0.0,5.0,51.0,184.0
998,1.0,4.0,11.0,0.0,2.0,20.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,9,1.0,1.0,0.0,2.0,14.0,1.0,1.0,0.0,5.0,0.0,1.0,5.0,2.0,5.0,1.0,70,0.0,1.0,0.0,5.0,5,1.0,12.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0
999,2.0,53.0,1.0,9.0,53.0,47.0,8.0,281.0,0.0,1.0,1.0,6.0,5.0,55,1.0,38.0,5.0,77.0,3.0,1.0,0.0,5.0,32.0,4.0,3.0,17.0,24.0,9.0,3.0,26,0.0,1.0,1.0,29.0,4,2.0,6.0,6.0,1.0,121.0,16.0,5.0,19.0,5.0,4.0,2.0,2.0,2.0,69.0,3.0,5.0,0.0,76.0,4.0,17.0,60.0,2.0,78.0,4.0,7.0,1.0,82.0
1016,0.0,8.0,43.0,1.0,22.0,676.0,1.0,8.0,0.0,2.0,1.0,3.0,2.0,16,1.0,21.0,3.0,11.0,86.0,96.0,3.0,7.0,34.0,6.0,4.0,6.0,5.0,6.0,5.0,384,2.0,5.0,19.0,298.0,12,2.0,7.0,1.0,1.0,1.0,4.0,179.0,29.0,10.0,7.0,1.0,4.0,1.0,8.0,5.0,4.0,2.0,5.0,2.0,1.0,12.0,2.0,8.0,7.0,19.0,24.0,18.0
1046,0.0,6.0,53.0,5.0,9.0,281.0,43.0,11.0,0.0,3.0,9.0,2.0,7.0,29,3.0,9.0,3.0,40.0,4.0,46.0,1.0,3.0,42.0,2.0,34.0,7.0,8.0,5.0,1.0,80,40.0,11.0,4.0,196.0,801,5.0,5.0,3.0,0.0,6.0,1.0,11.0,41.0,2.0,2.0,1.0,2.0,22.0,6.0,2.0,2.0,1.0,9.0,6.0,1.0,13.0,0.0,2.0,211.0,265.0,8.0,6.0
128,0.0,2.0,41.0,3.0,2.0,198.0,44.0,8.0,2.0,5.0,28.0,1.0,8.0,4,3.0,5.0,20.0,7.0,7.0,12.0,4.0,38.0,4.0,3.0,20.0,3.0,14.0,4.0,6.0,133,243.0,4.0,2.0,40.0,442,24.0,3.0,1.0,14.0,0.0,1.0,3.0,21.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,0.0,5.0,4.0,3.0,82.0,3.0,0.0,0.0,82.0,2.0,4.0
136,0.0,1.0,10.0,0.0,3.0,12.0,40.0,0.0,2.0,2.0,20.0,1.0,6.0,20,0.0,3.0,5.0,2.0,22.0,41.0,1.0,0.0,1.0,0.0,1.0,4.0,9.0,4.0,60.0,212,26.0,1.0,2.0,37.0,5,0.0,2.0,0.0,2.0,3.0,0.0,2.0,8.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,18.0,0.0,0.0,2.0,8.0,1.0,1.0
153,0.0,2.0,374.0,1.0,8.0,316.0,11.0,124.0,5.0,1.0,156.0,3.0,9.0,10,0.0,12.0,10.0,5.0,541.0,20.0,2.0,1.0,9.0,5.0,17.0,13.0,57.0,5.0,2.0,919,53.0,0.0,6.0,455.0,167,5.0,27.0,2.0,0.0,5.0,1.0,6.0,69.0,5.0,1.0,5.0,10.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,37.0,1.0,6.0,100.0,19.0,6.0,12.0
209,0.0,5.0,23.0,1.0,5.0,49.0,52.0,20.0,0.0,4.0,4.0,0.0,34.0,50,0.0,7.0,5.0,14.0,16.0,44.0,5.0,2.0,9.0,1.0,26.0,7.0,137.0,7.0,110.0,529,31.0,3.0,6.0,27.0,334,2.0,10.0,3.0,2.0,1.0,1.0,15.0,14.0,2.0,7.0,2.0,4.0,48.0,0.0,4.0,4.0,1.0,8.0,1.0,3.0,23.0,1.0,0.0,4.0,79.0,7.0,7.0
29,0.0,1.0,12.0,4.0,9.0,62.0,1.0,13.0,0.0,0.0,0.0,1.0,5.0,12,2.0,3.0,1.0,7.0,71.0,56.0,3.0,5.0,0.0,2.0,5.0,6.0,2.0,9.0,6.0,218,3.0,0.0,7.0,17.0,230,2.0,20.0,2.0,1.0,1.0,1.0,4.0,45.0,1.0,3.0,0.0,2.0,0.0,2.0,7.0,1.0,0.0,18.0,2.0,3.0,2.0,1.0,32.0,162.0,3.0,7.0,10.0
387,0.0,4.0,2.0,3.0,4.0,300.0,0.0,10.0,0.0,1.0,0.0,2.0,3.0,17,1.0,1.0,7.0,14.0,1.0,2.0,0.0,2.0,14.0,4.0,1.0,71.0,0.0,2.0,4.0,29,1.0,5.0,1.0,17.0,7,15.0,3.0,2.0,5.0,50.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,17.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,7.0
43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.0,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
438,0.0,1.0,3.0,1.0,2.0,314.0,37.0,0.0,6.0,1.0,5.0,3.0,2.0,12,2.0,7.0,1.0,16.0,3.0,1.0,0.0,0.0,13.0,1.0,5.0,12.0,4.0,2.0,4.0,27,13.0,3.0,4.0,34.0,3,20.0,2.0,0.0,0.0,16.0,0.0,19.0,8.0,1.0,1.0,10.0,0.0,25.0,0.0,0.0,1.0,3.0,5.0,1.0,3.0,7.0,2.0,2.0,0.0,5.0,3.0,7.0
450,0.0,4.0,2.0,9.0,22.0,1276.0,39.0,5.0,43.0,1.0,2.0,2.0,2.0,63,1.0,6.0,5.0,8.0,56.0,1.0,0.0,164.0,30.0,6.0,3.0,9.0,3.0,4.0,104.0,40,124.0,7.0,2.0,117.0,21,19.0,4.0,2.0,6.0,1.0,6.0,5.0,26.0,7.0,3.0,2.0,0.0,1.0,8.0,1.0,1.0,0.0,7.0,2.0,1.0,5.0,2.0,0.0,0.0,27.0,3.0,6.0
458,0.0,6.0,2.0,1.0,1.0,126.0,3.0,5.0,5.0,2.0,2.0,0.0,7.0,25,1.0,10.0,6.0,48.0,4.0,3.0,0.0,85.0,17.0,5.0,22.0,4.0,4.0,4.0,2.0,150,58.0,40.0,3.0,27.0,16,3.0,7.0,0.0,0.0,4.0,0.0,3.0,13.0,5.0,7.0,3.0,3.0,4.0,4.0,3.0,1.0,0.0,6.0,2.0,1.0,70.0,2.0,3.0,56.0,23.0,6.0,7.0
501,0.0,1.0,0.0,3.0,1.0,13.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2,1.0,3.0,0.0,2.0,0.0,1.0,2.0,5.0,14.0,2.0,0.0,1.0,0.0,1.0,1.0,16,0.0,1.0,3.0,7.0,2,2.0,5.0,0.0,0.0,0.0,0.0,44.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,3.0,5.0
506,0.0,4.0,1.0,1.0,2.0,8.0,0.0,359.0,4.0,0.0,1.0,2.0,13.0,6,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,1.0,2.0,9.0,3.0,9.0,1.0,12,1.0,1.0,2.0,43.0,1,3.0,2.0,1.0,0.0,2.0,2.0,19.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,5.0,1.0
507,0.0,6.0,13.0,1.0,2.0,104.0,24.0,11.0,1.0,2.0,11.0,0.0,10.0,31,2.0,3.0,6.0,14.0,3.0,6.0,2.0,5.0,17.0,2.0,18.0,6.0,11.0,2.0,1.0,8,18.0,3.0,3.0,422.0,554,25.0,1.0,2.0,1.0,1.0,0.0,1.0,6.0,1.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,2.0,1.0,3.0,1.0,22.0,3.0,4.0
581,0.0,10.0,11.0,5.0,15.0,49.0,14.0,6.0,2.0,2.0,3.0,2.0,24.0,29,4.0,2.0,10.0,11.0,45.0,69.0,10.0,10.0,13.0,8.0,2.0,14.0,14.0,12.0,175.0,57,49.0,4.0,7.0,257.0,1086,3.0,7.0,1.0,0.0,3.0,2.0,4.0,36.0,2.0,6.0,2.0,3.0,0.0,0.0,3.0,2.0,9.0,8.0,3.0,5.0,25.0,1.0,0.0,15.0,27.0,4.0,9.0
607,0.0,4.0,3.0,51.0,4.0,15.0,0.0,27.0,1.0,0.0,7.0,1.0,1.0,8,25.0,1.0,0.0,5.0,1.0,9.0,51.0,3.0,5.0,2.0,1.0,3.0,0.0,1.0,3.0,12,1.0,1.0,0.0,14.0,8,2.0,1.0,0.0,0.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,182.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,5.0,1.0
61,0.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,11,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,4.0,2.0,3.0,20,2.0,2.0,3.0,9.0,18,3.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,8.0,1.0,2.0
870,0.0,1.0,1.0,1.0,3.0,7.0,0.0,134.0,0.0,0.0,1.0,0.0,6.0,2,3.0,18.0,1.0,5.0,0.0,0.0,0.0,13.0,174.0,1.0,21.0,11.0,5.0,4.0,0.0,8,1.0,3.0,0.0,6.0,6,1.0,1.0,0.0,0.0,24.0,4.0,41.0,2.0,2.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,87.0,1.0,0.0,41.0,0.0,0.0,1.0,5.0,3.0,21.0
904,0.0,2.0,3.0,1.0,5.0,575.0,8.0,13.0,7.0,0.0,44.0,1.0,0.0,9,3.0,3.0,1.0,0.0,0.0,51.0,0.0,2.0,7.0,0.0,1.0,9.0,20.0,4.0,7.0,15,1.0,3.0,1.0,38.0,229,2.0,3.0,0.0,0.0,0.0,1.0,16.0,1.0,1.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,29.0,2.0,3.0,2.0
