strain_id,B_noMTX_5-FC.ERG11_PIS1,B_noMTX_5-FC.HNM1_RBD2,B_noMTX_5-FC.SSH1_ERG11,B_noMTX_5-FC.ERV25_RBD2,B_noMTX_5-FC.TPO1_TPO2,B_noMTX_5-FC.HNM1_MAM33,B_noMTX_5-FC.HUG1_ADE17,B_noMTX_5-FC.ERG27_ACF2,B_noMTX_5-FC.ERG11_TPO4,B_noMTX_5-FC.PLM2_HNM1,B_noMTX_5-FC.ERV25_EMP47,B_noMTX_5-FC.ERG11_ERG5,B_noMTX_5-FC.SSH1_ORM2,B_noMTX_5-FC.SNA4_GTR2,B_noMTX_5-FC.SSH1_PIS1,B_noMTX_5-FC.SRO9_DHH1,B_noMTX_5-FC.RET2_EMP70,B_noMTX_5-FC.TPO1_TCB2,B_noMTX_5-FC.ERG11_ERV25,B_noMTX_5-FC.HNM1_TPO1,B_noMTX_5-FC.MID2_PIN2,B_noMTX_5-FC.ERV25_UIP4,B_noMTX_5-FC.TPO1_MID2,B_noMTX_5-FC.PLM2_SNA3,B_noMTX_5-FC.ALO1_UIP4,B_noMTX_5-FC.FMP45_MID2,B_noMTX_5-FC.RET2_EMP47,B_noMTX_5-FC.ADE17_HYR1,B_noMTX_5-FC.PMC1_CTR2,B_noMTX_5-FC.ERG11_MID2,B_noMTX_5-FC.HNM1_MID2,B_noMTX_5-FC.MID2_TPO4,B_noMTX_5-FC.ERV25_ERG5,B_noMTX_5-FC.ERV25_ORM2,B_noMTX_5-FC.ADE17_GIS2,B_noMTX_5-FC.SNA4_VAC8,B_noMTX_5-FC.FMP45_MEP1,B_noMTX_5-FC.SRO9_SGN1,B_noMTX_5-FC.HUG1_ALO1,B_noMTX_5-FC.RET2_SNA3,B_noMTX_5-FC.HNM1_ERG11,B_noMTX_5-FC.ERG11_HYR1,B_noMTX_5-FC.ALO1_HYR1,B_noMTX_5-FC.ERV25_PIS1,B_noMTX_5-FC.MID2_TPO2,B_noMTX_5-FC.HNM1_TPO4,B_noMTX_5-FC.DHH1_LSM3,B_noMTX_5-FC.HUG1_PGM2,B_noMTX_5-FC.PMC1_GTR2,B_noMTX_5-FC.FMP45_HNM1,B_noMTX_5-FC.noPPI_reference,B_noMTX_5-FC.ALO1_ADE17,B_noMTX_5-FC.MID2_WSC2,B_noMTX_5-FC.MID2_MAM33,B_noMTX_5-FC.SSH1_ERV25,B_noMTX_5-FC.HNM1_TPO2,B_noMTX_5-FC.ERG11_ACF2,B_noMTX_5-FC.ERG11_ORM2,B_noMTX_5-FC.GTR1_SLM4,B_noMTX_5-FC.SRO9_GIS2,B_noMTX_5-FC.ADE17_PGM2,B_noMTX_5-FC.MID2_RSN1
880,1.0,12.0,5.0,1.0,0.0,10.0,2.0,0.0,3.0,5.0,109,0.0,8.0,7.0,4.0,8.0,0.0,0.0,4.0,3.0,23,4.0,1.0,4.0,2.0,4.0,0.0,7.0,2.0,5.0,2.0,3.0,2.0,19.0,1.0,0.0,1.0,5,3.0,1.0,13.0,1.0,1.0,1.0,1.0,6.0,4.0,0.0,4.0,3.0,9.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0
882,1.0,20.0,18.0,1.0,0.0,17.0,2.0,1.0,5.0,5.0,102,2.0,12.0,3.0,9.0,2.0,0.0,5.0,8.0,10.0,42,2.0,0.0,7.0,4.0,5.0,1.0,3.0,3.0,4.0,5.0,4.0,13.0,21.0,0.0,5.0,2.0,21,0.0,0.0,7.0,0.0,2.0,3.0,7.0,7.0,7.0,2.0,3.0,2.0,10.0,8.0,6.0,2.0,4.0,6.0,8.0,4.0,7.0,6.0,2.0,1.0
887,30.0,16.0,157.0,147.0,27.0,59.0,43.0,128.0,8.0,273.0,87,3.0,1443.0,34.0,41.0,89.0,6.0,153.0,125.0,52.0,733,3.0,111.0,1464.0,18.0,18.0,5.0,133.0,36.0,179.0,78.0,52.0,14.0,85.0,359.0,7.0,23.0,27,10.0,0.0,83.0,9.0,6.0,5.0,245.0,344.0,9.0,12.0,7.0,7.0,150.0,19.0,116.0,146.0,33.0,122.0,12.0,47.0,22.0,16.0,10.0,66.0
888,152.0,4.0,435.0,2.0,96.0,106.0,27.0,583.0,27.0,1.0,377,122.0,290.0,189.0,6.0,241.0,20.0,32.0,1804.0,27.0,40,1170.0,214.0,4.0,117.0,72.0,8.0,209.0,50.0,178.0,70.0,42.0,85.0,30.0,186.0,585.0,1932.0,2821,63.0,5.0,33.0,180.0,247.0,29.0,18.0,15.0,36.0,143.0,10.0,60.0,421.0,1129.0,7.0,7.0,41.0,207.0,113.0,487.0,12.0,191.0,395.0,29.0
89,164.0,29.0,686.0,156.0,29.0,61.0,105.0,149.0,74.0,204.0,7577,91.0,467.0,155.0,58.0,279.0,7.0,42.0,131.0,114.0,1583,142.0,30.0,40.0,102.0,617.0,5.0,94.0,147.0,293.0,129.0,281.0,136.0,63.0,3.0,8.0,264.0,3131,31.0,1.0,109.0,101.0,213.0,283.0,1076.0,44.0,52.0,44.0,40.0,169.0,260.0,125.0,243.0,313.0,139.0,46.0,74.0,36.0,1988.0,132.0,39.0,331.0
892,15.0,3.0,184.0,3.0,96.0,98.0,27.0,136.0,40.0,4.0,1068,45.0,554.0,21.0,10.0,41.0,7.0,233.0,8.0,6.0,184,20.0,252.0,1.0,42.0,2.0,4.0,645.0,1.0,74.0,18.0,3.0,61.0,11.0,1.0,3.0,262.0,50,48.0,2.0,10.0,13.0,1.0,1.0,6.0,9.0,21.0,6.0,2.0,5.0,189.0,80.0,2.0,1.0,33.0,1.0,24.0,102.0,1.0,25.0,4.0,4.0
897,22.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,21,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,63,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,16.0,4.0,5.0,2.0,0.0,12.0,8,4.0,0.0,0.0,0.0,1.0,128.0,4.0,1.0,0.0,2.0,3.0,3.0,35.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0
904,15.0,1.0,48.0,0.0,0.0,17.0,24.0,1.0,72.0,1.0,2262,12.0,28.0,6.0,778.0,3.0,1.0,0.0,42.0,0.0,17,38.0,1.0,2.0,37.0,17.0,4.0,1.0,25.0,42.0,2.0,85.0,6.0,11.0,3.0,1.0,49.0,13,1.0,0.0,15.0,56.0,13.0,2.0,14.0,10.0,7.0,15.0,2.0,16.0,191.0,5.0,0.0,1.0,2.0,39.0,4.0,51.0,16.0,8.0,0.0,2.0
91,157.0,1329.0,524.0,161.0,34.0,86.0,5.0,417.0,57.0,43.0,319,74.0,95.0,102.0,124.0,121.0,5.0,37.0,51.0,94.0,299,37.0,56.0,9.0,43.0,61.0,26.0,17.0,77.0,162.0,43.0,49.0,24.0,127.0,2730.0,430.0,43.0,256,3.0,2.0,76.0,80.0,105.0,20.0,248.0,96.0,138.0,4.0,38.0,43.0,105.0,9.0,14.0,122.0,142.0,148.0,82.0,47.0,531.0,47.0,15.0,45.0
911,155.0,12.0,106.0,8.0,255.0,215.0,10.0,40.0,473.0,135.0,2339,450.0,70.0,218.0,59.0,532.0,11.0,152.0,262.0,24.0,347,1072.0,737.0,17.0,649.0,512.0,18.0,187.0,377.0,21.0,38.0,205.0,226.0,111.0,16.0,9.0,962.0,2045,8.0,5.0,42.0,413.0,136.0,283.0,128.0,194.0,58.0,14.0,110.0,478.0,189.0,1283.0,8.0,164.0,39.0,90.0,428.0,303.0,16.0,432.0,56.0,84.0
916,92.0,441.0,325.0,10.0,66.0,150.0,252.0,195.0,254.0,108.0,1696,14.0,371.0,142.0,20.0,195.0,8.0,90.0,46.0,917.0,161,225.0,198.0,1539.0,192.0,102.0,6.0,8.0,46.0,233.0,56.0,23.0,164.0,77.0,32.0,203.0,350.0,237,162.0,2.0,58.0,61.0,119.0,9.0,75.0,56.0,285.0,145.0,18.0,49.0,128.0,246.0,9.0,18.0,74.0,44.0,60.0,43.0,1095.0,36.0,1.0,28.0
923,109.0,77.0,222.0,8.0,3.0,73.0,268.0,265.0,18.0,55.0,1537,107.0,390.0,127.0,413.0,43.0,7.0,34.0,41.0,38.0,1180,115.0,35.0,8.0,31.0,319.0,15.0,206.0,538.0,160.0,218.0,137.0,415.0,1913.0,10.0,3.0,67.0,510,286.0,0.0,135.0,44.0,9.0,684.0,248.0,127.0,172.0,266.0,162.0,73.0,158.0,61.0,490.0,356.0,64.0,60.0,84.0,173.0,2650.0,25.0,7.0,201.0
924,27.0,0.0,108.0,1.0,3.0,37.0,4.0,50.0,9.0,79.0,34,0.0,2013.0,5.0,224.0,27.0,12.0,2.0,44.0,14.0,38,19.0,9.0,3.0,11.0,2.0,12.0,2.0,41.0,32.0,12.0,1.0,9.0,201.0,2.0,3.0,110.0,94,1.0,2.0,2.0,3.0,4.0,2054.0,10.0,3.0,1.0,24.0,15.0,7.0,278.0,296.0,4.0,12.0,80.0,14.0,20.0,7.0,7.0,32.0,3.0,18.0
930,15.0,12.0,287.0,1.0,119.0,139.0,3.0,4.0,8.0,68.0,571,43.0,348.0,228.0,16.0,70.0,4.0,230.0,3.0,93.0,504,126.0,461.0,896.0,11.0,40.0,7.0,2.0,57.0,72.0,83.0,120.0,55.0,255.0,4.0,4.0,3.0,388,9.0,2.0,75.0,6.0,5.0,155.0,137.0,139.0,9.0,9.0,17.0,21.0,168.0,68.0,9.0,54.0,61.0,8.0,23.0,13.0,11.0,107.0,3.0,38.0
931,93.0,10.0,134.0,201.0,111.0,132.0,100.0,116.0,56.0,90.0,2357,236.0,118.0,125.0,264.0,31.0,8.0,68.0,16.0,58.0,441,604.0,152.0,4.0,143.0,46.0,29.0,230.0,241.0,252.0,84.0,84.0,338.0,27.0,745.0,11.0,261.0,938,39.0,3.0,66.0,199.0,180.0,12.0,183.0,205.0,61.0,26.0,93.0,70.0,103.0,257.0,10.0,115.0,27.0,30.0,106.0,109.0,15.0,119.0,89.0,62.0
933,28.0,4.0,13.0,1.0,8.0,6.0,2.0,7.0,45.0,0.0,46,3.0,2.0,4.0,4.0,109.0,0.0,15.0,27.0,7.0,44,6.0,3.0,1.0,23.0,0.0,2.0,4.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,12.0,370,1.0,0.0,5.0,6.0,4.0,2.0,17.0,5.0,3.0,0.0,1.0,7.0,47.0,20.0,1.0,2.0,3.0,2.0,2.0,83.0,6.0,20.0,94.0,1.0
936,111.0,241.0,182.0,7.0,29.0,145.0,2.0,3.0,44.0,263.0,1288,176.0,98.0,205.0,185.0,55.0,2.0,13.0,127.0,398.0,188,74.0,4.0,4130.0,37.0,72.0,0.0,77.0,125.0,260.0,101.0,53.0,212.0,31.0,17.0,465.0,151.0,97,4.0,2.0,72.0,40.0,12.0,10.0,233.0,442.0,241.0,5.0,21.0,72.0,281.0,118.0,30.0,131.0,51.0,338.0,93.0,97.0,25.0,93.0,7.0,48.0
937,47.0,15.0,134.0,13.0,3.0,18.0,3.0,1.0,121.0,58.0,2156,12.0,7.0,71.0,13.0,50.0,2.0,2.0,5.0,17.0,183,36.0,1.0,75.0,63.0,8.0,3.0,0.0,28.0,4.0,6.0,67.0,18.0,75.0,3.0,4.0,83.0,53,4.0,5.0,7.0,7.0,9.0,11.0,100.0,21.0,17.0,6.0,52.0,13.0,274.0,230.0,5.0,6.0,8.0,10.0,5.0,14.0,10.0,110.0,2.0,19.0
939,113.0,14.0,187.0,84.0,24.0,139.0,122.0,56.0,83.0,96.0,2460,114.0,1092.0,120.0,17.0,316.0,12.0,105.0,24.0,271.0,170,459.0,248.0,178.0,128.0,118.0,27.0,3.0,454.0,138.0,116.0,61.0,141.0,245.0,374.0,9.0,480.0,1032,94.0,14.0,112.0,37.0,30.0,18.0,224.0,68.0,89.0,90.0,49.0,142.0,132.0,414.0,7.0,33.0,44.0,117.0,85.0,31.0,658.0,320.0,48.0,44.0
94,97.0,10.0,488.0,9.0,337.0,202.0,87.0,8.0,41.0,138.0,54,194.0,36.0,277.0,298.0,186.0,9.0,254.0,46.0,159.0,378,136.0,592.0,10.0,237.0,122.0,18.0,2669.0,228.0,91.0,138.0,252.0,276.0,24.0,23.0,10.0,177.0,325,254.0,3.0,166.0,418.0,5.0,8.0,289.0,291.0,20.0,398.0,111.0,130.0,395.0,656.0,5.0,298.0,84.0,88.0,137.0,15.0,8.0,224.0,121.0,108.0
941,113.0,0.0,13.0,3.0,51.0,3.0,172.0,5.0,3.0,18.0,216,6.0,1.0,25.0,0.0,69.0,3.0,38.0,0.0,1.0,307,71.0,16.0,1.0,15.0,67.0,3.0,1.0,18.0,50.0,25.0,62.0,19.0,14.0,4.0,2.0,38.0,146,49.0,4.0,30.0,11.0,11.0,4.0,32.0,1.0,8.0,28.0,9.0,12.0,120.0,36.0,7.0,3.0,2.0,4.0,25.0,4.0,4.0,5.0,4.0,47.0
942,46.0,6.0,3.0,5.0,42.0,4.0,0.0,13.0,9.0,3.0,277,2.0,1.0,98.0,6.0,25.0,0.0,35.0,6.0,3.0,106,33.0,57.0,0.0,31.0,1.0,5.0,1.0,89.0,83.0,7.0,6.0,10.0,4.0,1.0,0.0,4.0,687,2.0,1.0,3.0,3.0,5.0,9.0,47.0,4.0,9.0,1.0,51.0,28.0,89.0,5.0,2.0,34.0,3.0,5.0,13.0,4.0,5.0,52.0,0.0,20.0
943,9.0,2.0,26.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,180,1.0,4.0,6.0,4.0,0.0,16.0,0.0,3.0,3.0,104,17.0,0.0,1.0,3.0,6.0,3.0,0.0,2.0,11.0,12.0,14.0,4.0,2.0,101.0,1.0,4.0,24,12.0,2.0,17.0,0.0,2.0,2.0,45.0,3.0,3.0,5.0,1.0,2.0,35.0,2.0,2.0,54.0,2.0,0.0,2.0,0.0,4.0,7.0,6.0,4.0
945,3.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,8.0,32,3.0,99.0,87.0,99.0,1.0,1.0,1.0,4.0,8.0,91,8.0,1.0,1.0,19.0,7.0,1.0,10.0,1.0,46.0,7.0,6.0,28.0,242.0,2.0,2.0,26.0,538,1.0,0.0,3.0,6.0,7.0,5.0,146.0,4.0,8.0,2.0,6.0,1.0,349.0,1.0,2.0,128.0,15.0,7.0,7.0,2.0,109.0,3.0,1.0,34.0
946,14.0,3.0,26.0,2.0,32.0,2.0,73.0,20.0,30.0,6.0,82,12.0,282.0,83.0,8.0,6.0,1.0,36.0,20.0,10.0,94,12.0,80.0,0.0,4.0,29.0,2.0,3.0,16.0,12.0,1.0,39.0,2.0,11.0,2.0,1.0,25.0,69,59.0,0.0,4.0,1.0,3.0,9.0,85.0,1.0,5.0,51.0,11.0,33.0,107.0,4.0,3.0,13.0,0.0,2.0,3.0,7.0,2.0,13.0,1.0,24.0
953,64.0,2.0,20.0,5.0,7.0,9.0,0.0,13.0,63.0,40.0,454,64.0,6.0,16.0,22.0,93.0,2.0,16.0,148.0,7.0,146,10.0,23.0,141.0,13.0,135.0,2.0,0.0,0.0,87.0,16.0,32.0,30.0,264.0,2.0,1.0,46.0,1141,45.0,0.0,4.0,80.0,7.0,79.0,30.0,5.0,13.0,31.0,4.0,30.0,57.0,3.0,3.0,36.0,18.0,5.0,90.0,52.0,9.0,26.0,3.0,18.0
957,50.0,16.0,198.0,8.0,54.0,8.0,54.0,2.0,87.0,213.0,116,57.0,64.0,22.0,837.0,90.0,17.0,130.0,33.0,5.0,363,21.0,235.0,8.0,76.0,117.0,31.0,4.0,168.0,14.0,32.0,58.0,33.0,114.0,3.0,3.0,23.0,160,75.0,2.0,31.0,39.0,8.0,9.0,140.0,7.0,10.0,43.0,8.0,39.0,116.0,117.0,5.0,29.0,90.0,1.0,153.0,177.0,563.0,67.0,1.0,37.0
959,1197.0,145.0,3654.0,13634.0,51.0,3793.0,57.0,95.0,1570.0,3099.0,46646,327.0,11666.0,226.0,16957.0,1919.0,41.0,15.0,435.0,333.0,12976,580.0,33.0,220.0,1056.0,12509.0,158.0,68.0,1034.0,964.0,2940.0,705.0,2509.0,20818.0,63.0,64.0,393.0,2150,69.0,13.0,2405.0,1559.0,118.0,25696.0,2129.0,380.0,300.0,149.0,362.0,2545.0,2295.0,2052.0,73.0,2865.0,2357.0,582.0,387.0,3782.0,374.0,615.0,27.0,1249.0
960,737.0,31.0,232.0,2123.0,225.0,137.0,105.0,8.0,232.0,480.0,2415,220.0,3451.0,374.0,164.0,509.0,27.0,253.0,284.0,36.0,871,14.0,672.0,2732.0,136.0,851.0,24.0,25.0,786.0,510.0,17.0,204.0,11.0,273.0,9.0,37.0,1055.0,2369,131.0,9.0,75.0,129.0,25.0,921.0,460.0,33.0,513.0,118.0,89.0,197.0,155.0,274.0,2390.0,457.0,52.0,76.0,260.0,80.0,37.0,220.0,18.0,240.0
962,106.0,14.0,1015.0,12.0,7.0,9.0,366.0,8.0,53.0,184.0,89,124.0,452.0,15.0,12.0,239.0,1.0,37.0,173.0,12.0,1232,15.0,15.0,2178.0,4.0,83.0,4.0,90.0,46.0,1062.0,41.0,83.0,69.0,16.0,6.0,5.0,36.0,270,62.0,0.0,53.0,46.0,16.0,6.0,677.0,15.0,15.0,54.0,18.0,35.0,355.0,9.0,263.0,447.0,57.0,21.0,7.0,47.0,27.0,26.0,2.0,143.0
966,79.0,8.0,95.0,4.0,3.0,5.0,63.0,1.0,50.0,28.0,180,11.0,233.0,14.0,105.0,5.0,1.0,2.0,20.0,4.0,84,55.0,1.0,0.0,9.0,4.0,3.0,4.0,106.0,132.0,3.0,17.0,23.0,64.0,5.0,3.0,9.0,65,76.0,4.0,5.0,9.0,3.0,5.0,51.0,5.0,36.0,52.0,24.0,17.0,88.0,17.0,4.0,29.0,6.0,6.0,16.0,81.0,7.0,9.0,1.0,15.0
967,219.0,20.0,72.0,23.0,40.0,47.0,385.0,82.0,448.0,166.0,214,301.0,358.0,299.0,50.0,336.0,5.0,44.0,78.0,12.0,850,97.0,142.0,17.0,223.0,241.0,10.0,20.0,1883.0,112.0,80.0,184.0,49.0,721.0,8.0,753.0,124.0,592,377.0,3.0,59.0,89.0,65.0,8.0,463.0,142.0,135.0,610.0,620.0,145.0,154.0,373.0,2.0,136.0,24.0,4.0,277.0,227.0,1234.0,174.0,8.0,134.0
972,184.0,13.0,338.0,11.0,5.0,118.0,70.0,264.0,151.0,126.0,1139,92.0,117.0,35.0,566.0,33.0,4.0,9.0,138.0,763.0,947,63.0,3.0,1525.0,127.0,31.0,6.0,275.0,5.0,237.0,71.0,277.0,174.0,88.0,92.0,8.0,148.0,707,161.0,1.0,52.0,56.0,166.0,15.0,613.0,455.0,62.0,97.0,8.0,14.0,316.0,14.0,12.0,543.0,118.0,159.0,123.0,105.0,18.0,77.0,567.0,148.0
973,59.0,11.0,84.0,17.0,22.0,22.0,34.0,393.0,14.0,108.0,1432,75.0,85.0,159.0,8.0,58.0,2.0,53.0,22.0,69.0,471,73.0,215.0,2.0,66.0,22.0,5.0,5.0,139.0,112.0,23.0,65.0,73.0,143.0,8.0,4.0,106.0,470,30.0,3.0,10.0,109.0,13.0,6.0,141.0,77.0,61.0,27.0,16.0,33.0,58.0,106.0,7.0,136.0,19.0,57.0,37.0,25.0,8.0,15.0,167.0,85.0
976,29.0,10.0,170.0,5.0,4.0,4.0,36.0,69.0,1.0,31.0,673,19.0,61.0,54.0,5.0,23.0,2.0,33.0,11.0,2.0,320,7.0,10.0,2.0,82.0,21.0,5.0,23.0,372.0,79.0,12.0,110.0,36.0,140.0,2.0,3.0,84.0,368,50.0,0.0,31.0,5.0,52.0,13.0,87.0,5.0,5.0,33.0,79.0,31.0,133.0,55.0,686.0,44.0,6.0,5.0,7.0,2.0,5.0,7.0,4.0,69.0
980,79.0,14.0,139.0,17.0,48.0,8.0,43.0,3.0,6.0,187.0,626,42.0,23.0,181.0,10.0,36.0,34.0,130.0,7.0,17.0,1160,178.0,63.0,10.0,185.0,172.0,9.0,4.0,884.0,52.0,15.0,218.0,6.0,26.0,3.0,5.0,11.0,1350,120.0,0.0,9.0,10.0,31.0,313.0,386.0,6.0,118.0,213.0,130.0,7.0,154.0,103.0,1048.0,155.0,32.0,116.0,101.0,34.0,2027.0,28.0,6.0,93.0
983,109.0,18.0,79.0,7.0,15.0,44.0,19.0,67.0,175.0,60.0,231,22.0,1167.0,9.0,108.0,12.0,9.0,130.0,4.0,6.0,300,45.0,23.0,7.0,16.0,14.0,11.0,0.0,30.0,26.0,34.0,144.0,50.0,203.0,6.0,2.0,39.0,124,47.0,2.0,27.0,4.0,121.0,270.0,201.0,14.0,77.0,43.0,6.0,12.0,65.0,27.0,167.0,82.0,96.0,8.0,29.0,9.0,8.0,15.0,2.0,100.0
984,146.0,2121.0,374.0,2540.0,698.0,255.0,794.0,427.0,165.0,449.0,2644,339.0,1855.0,310.0,109.0,275.0,131.0,1166.0,81.0,457.0,3408,572.0,2840.0,11.0,389.0,79.0,106.0,52.0,1759.0,405.0,168.0,599.0,312.0,503.0,3.0,163.0,287.0,1298,466.0,354.0,203.0,75.0,389.0,21.0,1431.0,141.0,150.0,669.0,525.0,169.0,148.0,290.0,45.0,809.0,159.0,291.0,66.0,65.0,36.0,170.0,14.0,274.0
985,34.0,8.0,7.0,13.0,7.0,7.0,22.0,0.0,9.0,3.0,168,1.0,11.0,6.0,18.0,7.0,2.0,3.0,5.0,2.0,114,3.0,28.0,7.0,15.0,12.0,0.0,5.0,6.0,7.0,3.0,25.0,7.0,13.0,4.0,0.0,0.0,35,5.0,2.0,6.0,2.0,8.0,10.0,17.0,12.0,60.0,33.0,4.0,6.0,68.0,7.0,5.0,20.0,10.0,4.0,7.0,8.0,8.0,10.0,2.0,13.0
987,163.0,11.0,214.0,6.0,48.0,11.0,70.0,6.0,262.0,128.0,953,123.0,593.0,118.0,3.0,98.0,9.0,78.0,150.0,27.0,287,41.0,113.0,821.0,103.0,136.0,5.0,7.0,26.0,169.0,9.0,70.0,42.0,36.0,8.0,4.0,41.0,341,13.0,1.0,17.0,27.0,106.0,4.0,173.0,105.0,33.0,30.0,15.0,74.0,108.0,678.0,10.0,19.0,33.0,11.0,87.0,81.0,10.0,78.0,3.0,32.0
99,253.0,8.0,403.0,8.0,88.0,65.0,121.0,40.0,168.0,61.0,587,361.0,1097.0,118.0,326.0,93.0,9.0,121.0,59.0,23.0,487,170.0,92.0,4.0,53.0,214.0,12.0,4.0,234.0,149.0,98.0,136.0,76.0,127.0,9.0,6.0,46.0,788,110.0,3.0,83.0,190.0,138.0,1116.0,245.0,81.0,135.0,127.0,88.0,56.0,74.0,119.0,169.0,154.0,231.0,37.0,187.0,60.0,14.0,72.0,8.0,54.0
991,130.0,12.0,547.0,16.0,7.0,103.0,221.0,59.0,37.0,190.0,2493,353.0,83.0,200.0,200.0,124.0,5.0,39.0,78.0,122.0,431,479.0,29.0,73.0,238.0,17.0,11.0,26.0,900.0,72.0,101.0,176.0,114.0,317.0,175.0,11.0,638.0,779,610.0,3.0,199.0,63.0,18.0,180.0,88.0,169.0,70.0,410.0,245.0,199.0,498.0,110.0,6.0,106.0,207.0,11.0,231.0,168.0,16.0,98.0,77.0,63.0
992,210.0,3399.0,125.0,35.0,168.0,93.0,169.0,70.0,136.0,476.0,5592,145.0,267.0,438.0,39.0,132.0,4382.0,132.0,78.0,36.0,2422,466.0,284.0,23.0,1127.0,137.0,5726.0,134.0,2740.0,209.0,276.0,955.0,91.0,103.0,345.0,11.0,354.0,656,153.0,6994.0,170.0,257.0,604.0,1749.0,1152.0,97.0,110.0,139.0,737.0,161.0,302.0,870.0,44.0,400.0,125.0,26.0,74.0,32.0,4079.0,329.0,11.0,425.0
996,30.0,576.0,2.0,74.0,7.0,36.0,25.0,0.0,10.0,63.0,27,11.0,41.0,132.0,88.0,24.0,0.0,19.0,3.0,242.0,1018,27.0,10.0,7.0,3.0,322.0,18.0,11.0,5.0,153.0,55.0,103.0,28.0,237.0,1097.0,2.0,25.0,118,2.0,2.0,64.0,60.0,2.0,9.0,275.0,153.0,15.0,5.0,6.0,48.0,117.0,6.0,183.0,345.0,3.0,57.0,4.0,45.0,12.0,14.0,331.0,60.0
998,71.0,4.0,27.0,1.0,4.0,4.0,14.0,21.0,5.0,6.0,28,20.0,211.0,56.0,709.0,194.0,1.0,8.0,385.0,4.0,104,30.0,0.0,4.0,33.0,124.0,3.0,3.0,84.0,5.0,2.0,13.0,4.0,27.0,5.0,1.0,16.0,218,16.0,1.0,6.0,2.0,5.0,3.0,93.0,6.0,3.0,31.0,24.0,78.0,128.0,57.0,4.0,8.0,8.0,3.0,8.0,13.0,3.0,11.0,4.0,38.0
999,6.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,44,1.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,90,0.0,2.0,0.0,3.0,13.0,0.0,0.0,2.0,3.0,3.0,5.0,1.0,3.0,1.0,0.0,8.0,16,0.0,0.0,2.0,1.0,1.0,0.0,28.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,8.0,13.0,0.0,0.0,1.0,2.0,6.0,3.0,0.0,8.0
1052,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,19,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,14,3.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,20,1.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17_2,0.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,8,0.0,6.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,3,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9,0.0,0.0,3.0,126.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
217,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
22,0.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,21,0.0,1.0,14.0,4.0,2.0,0.0,1.0,0.0,1.0,36,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,13.0,15,0.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,1.0,2.0,0.0,3.0,43.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,2.0
292,0.0,4.0,6.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,14,1.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,1.0,36,5.0,1.0,2.0,4.0,2.0,0.0,14.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,10,1.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,3.0,32.0,3.0,0.0,1.0,7.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0
