strain_id,A_MTX_Trifluoperazine.SRO9_SGN1,A_MTX_Trifluoperazine.SRO9_DHH1,A_MTX_Trifluoperazine.ERG27_ACF2,A_MTX_Trifluoperazine.MID2_MAM33,A_MTX_Trifluoperazine.TPO1_MID2,A_MTX_Trifluoperazine.ERG11_ACF2,A_MTX_Trifluoperazine.PMC1_GTR2,A_MTX_Trifluoperazine.SSH1_ERG11,A_MTX_Trifluoperazine.HNM1_ERG11,A_MTX_Trifluoperazine.MID2_WSC2,A_MTX_Trifluoperazine.MID2_TPO2,A_MTX_Trifluoperazine.HUG1_PGM2,A_MTX_Trifluoperazine.SSH1_PIS1,A_MTX_Trifluoperazine.ERV25_PIS1,A_MTX_Trifluoperazine.MID2_PIN2,A_MTX_Trifluoperazine.ERG11_ERG5,A_MTX_Trifluoperazine.ERV25_EMP47,A_MTX_Trifluoperazine.ERV25_ORM2,A_MTX_Trifluoperazine.PLM2_HNM1,A_MTX_Trifluoperazine.ERG11_PIS1,A_MTX_Trifluoperazine.HNM1_TPO4,A_MTX_Trifluoperazine.RET2_SNA3,A_MTX_Trifluoperazine.ALO1_HYR1,A_MTX_Trifluoperazine.noPPI_reference,A_MTX_Trifluoperazine.SSH1_ORM2,A_MTX_Trifluoperazine.FMP45_HNM1,A_MTX_Trifluoperazine.TPO1_TPO2,A_MTX_Trifluoperazine.ADE17_GIS2,A_MTX_Trifluoperazine.SNA4_VAC8,A_MTX_Trifluoperazine.ADE17_HYR1,A_MTX_Trifluoperazine.HUG1_ALO1,A_MTX_Trifluoperazine.TPO1_TCB2,A_MTX_Trifluoperazine.ERV25_ERG5,A_MTX_Trifluoperazine.RET2_EMP70,A_MTX_Trifluoperazine.HUG1_ADE17,A_MTX_Trifluoperazine.HNM1_TPO2,A_MTX_Trifluoperazine.ERG11_MID2,A_MTX_Trifluoperazine.ERG11_ORM2,A_MTX_Trifluoperazine.GTR1_SLM4,A_MTX_Trifluoperazine.SRO9_GIS2,A_MTX_Trifluoperazine.ERG11_TPO4,A_MTX_Trifluoperazine.HNM1_MAM33,A_MTX_Trifluoperazine.ERG11_ERV25,A_MTX_Trifluoperazine.PMC1_CTR2,A_MTX_Trifluoperazine.ALO1_ADE17,A_MTX_Trifluoperazine.ADE17_PGM2,A_MTX_Trifluoperazine.MID2_RSN1,A_MTX_Trifluoperazine.HNM1_MID2,A_MTX_Trifluoperazine.ALO1_UIP4,A_MTX_Trifluoperazine.FMP45_MEP1,A_MTX_Trifluoperazine.FMP45_MID2,A_MTX_Trifluoperazine.MID2_TPO4,A_MTX_Trifluoperazine.HNM1_RBD2,A_MTX_Trifluoperazine.ERG11_HYR1,A_MTX_Trifluoperazine.SNA4_GTR2,A_MTX_Trifluoperazine.RET2_EMP47,A_MTX_Trifluoperazine.SSH1_ERV25,A_MTX_Trifluoperazine.DHH1_LSM3,A_MTX_Trifluoperazine.HNM1_TPO1,A_MTX_Trifluoperazine.ERV25_UIP4,A_MTX_Trifluoperazine.PLM2_SNA3,A_MTX_Trifluoperazine.ERV25_RBD2
91,117.0,1247.0,1946.0,79.0,82.0,113.0,167.0,1397.0,66.0,18.0,114.0,10.0,100.0,34.0,80.0,208.0,32.0,134.0,7.0,163.0,102.0,14.0,838.0,55.0,369.0,8.0,258.0,39.0,81.0,32.0,15.0,10.0,37.0,22.0,5.0,549.0,105.0,152.0,368.0,116.0,246.0,576.0,38.0,616.0,8.0,9.0,35.0,59.0,402.0,27.0,66.0,43.0,11.0,617.0,660.0,15.0,436.0,624.0,1469.0,598.0,5.0,17.0
911,182.0,300.0,69.0,375.0,567.0,470.0,74.0,73.0,29.0,19.0,188.0,5.0,106.0,178.0,154.0,751.0,2731.0,148.0,54.0,69.0,131.0,6.0,717.0,111.0,153.0,101.0,356.0,24.0,6.0,20.0,7.0,13.0,116.0,19.0,8.0,65.0,35.0,165.0,8.0,1205.0,356.0,210.0,36.0,76.0,421.0,12.0,213.0,50.0,1011.0,763.0,126.0,143.0,18.0,209.0,198.0,13.0,50.0,109.0,15.0,261.0,1316.0,19.0
916,81.0,542.0,207.0,13.0,201.0,11.0,30.0,262.0,52.0,13.0,68.0,123.0,10.0,12.0,40.0,15.0,973.0,170.0,3.0,5.0,34.0,14.0,416.0,79.0,576.0,26.0,721.0,12.0,588.0,10.0,35.0,5.0,96.0,20.0,86.0,23.0,73.0,436.0,516.0,94.0,308.0,286.0,60.0,3.0,13.0,7.0,10.0,20.0,837.0,56.0,9.0,24.0,764.0,65.0,169.0,9.0,150.0,163.0,715.0,592.0,434.0,10.0
917,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,6.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0
923,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,24.0,2.0,14.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,2.0,7.0,5.0,6.0,794.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,16.0,45.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,3.0,28.0,5.0,0.0,1.0,0.0,11.0,0.0,0.0,3.0
924,1.0,4.0,8.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,7.0,0.0,0.0,1.0,8.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
930,3.0,0.0,4.0,6.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,11.0,50.0,2.0,10.0,13.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,5.0,2.0,15.0,6.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0,3.0,0.0,5.0,5.0,2.0,1.0
931,148.0,25.0,117.0,457.0,63.0,10.0,784.0,46.0,2.0,101.0,298.0,468.0,56.0,14.0,28.0,198.0,608.0,98.0,134.0,27.0,349.0,8.0,411.0,214.0,97.0,5.0,354.0,17.0,11.0,999.0,367.0,6.0,161.0,8.0,472.0,28.0,95.0,134.0,4.0,385.0,25.0,95.0,14.0,1004.0,11.0,31.0,11.0,26.0,463.0,36.0,15.0,36.0,9.0,704.0,28.0,16.0,99.0,554.0,404.0,471.0,14.0,94093.0
932,6.0,3.0,33.0,8.0,2.0,1.0,10.0,8.0,1.0,3.0,4.0,7.0,5.0,4.0,3.0,1.0,18.0,2.0,1.0,0.0,29.0,0.0,7.0,4.0,1.0,0.0,10.0,3.0,2.0,3.0,5.0,2.0,8.0,7.0,6.0,12.0,0.0,5.0,1.0,11.0,1.0,18.0,4.0,5.0,1.0,1.0,2.0,1.0,10.0,5.0,2.0,4.0,7.0,7.0,14.0,0.0,5.0,7.0,5.0,10.0,0.0,10.0
933,18.0,5.0,69.0,11.0,11.0,14.0,24.0,13.0,1.0,15.0,12.0,11.0,82.0,14.0,10.0,13.0,30.0,6.0,4.0,5.0,13.0,1.0,4.0,7.0,8.0,4.0,9.0,11.0,7.0,10.0,10.0,6.0,4.0,4.0,10.0,40.0,8.0,59.0,2.0,8.0,26.0,45.0,11.0,18.0,1.0,3.0,5.0,0.0,18.0,7.0,2.0,3.0,11.0,17.0,12.0,3.0,6.0,17.0,15.0,19.0,1.0,36.0
936,154.0,330.0,14.0,9.0,4.0,29.0,115.0,1144.0,92.0,10.0,41.0,15.0,852.0,30.0,91.0,41.0,554.0,122.0,253.0,269.0,917.0,4.0,34.0,284.0,146.0,49.0,65.0,22.0,18.0,33.0,6.0,5.0,444.0,5.0,6.0,474.0,490.0,470.0,11.0,331.0,484.0,348.0,41.0,315.0,20.0,7.0,99.0,63.0,83.0,125.0,9.0,98.0,107.0,257.0,371.0,15.0,186.0,472.0,943.0,405.0,220.0,16.0
937,2.0,2.0,5.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,18.0,23.0,23.0,0.0,3.0,3.0,2.0,3.0,6.0,3.0,0.0,3.0,9.0,2.0,68.0,0.0,3.0,4.0,0.0,0.0,6.0,2.0,41.0,1.0,85.0,11.0,6.0,13.0,1.0,0.0,6.0,1.0,0.0,9.0,1.0,0.0,0.0,7.0,17.0,6.0,1.0,3.0,1.0,6.0,21.0,1.0,2.0
939,299.0,1167.0,193.0,83.0,511.0,268.0,167.0,259.0,102.0,16.0,18.0,245.0,36.0,47.0,82.0,116.0,6741.0,946.0,204.0,103.0,97.0,23.0,102.0,524.0,53.0,146.0,123.0,26.0,11.0,15.0,30.0,7.0,48.0,21.0,517.0,132.0,105.0,480.0,442.0,976.0,157.0,713.0,40.0,675.0,1383.0,14.0,58.0,184.0,1681.0,684.0,30.0,69.0,26.0,158.0,417.0,18.0,354.0,237.0,712.0,2681.0,337.0,122.0
94,67.0,666.0,25.0,1796.0,720.0,84.0,523.0,1295.0,229.0,1326.0,518.0,636.0,2005.0,27.0,202.0,411.0,31.0,228.0,139.0,256.0,727.0,15.0,9.0,559.0,394.0,66.0,902.0,35.0,12.0,722.0,44.0,19.0,256.0,22.0,15.0,340.0,468.0,102.0,13.0,157.0,194.0,564.0,20.0,394.0,23.0,24.0,499.0,251.0,1910.0,182.0,471.0,725.0,25.0,440.0,870.0,34.0,284.0,19.0,692.0,442.0,13.0,36.0
941,2.0,1.0,2.0,3.0,5.0,1.0,1.0,5.0,3.0,5.0,4.0,5.0,9.0,6.0,7.0,5.0,23.0,1.0,0.0,0.0,2.0,0.0,8.0,2.0,4.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,26.0,1.0,29.0,4.0,2.0,24.0,15.0,1.0,0.0,6.0,10.0,0.0,5.0,0.0,15.0,3.0,0.0,2.0,0.0,8.0,2.0,6.0,4.0,5.0,1.0,1.0,10.0,1.0
942,59.0,31.0,113.0,22.0,11.0,1.0,115.0,7.0,1.0,20.0,8.0,4.0,5.0,8.0,20.0,2.0,362.0,13.0,0.0,1.0,6.0,0.0,3.0,116.0,1.0,2.0,42.0,2.0,0.0,2.0,1.0,3.0,10.0,4.0,0.0,0.0,62.0,8.0,2.0,191.0,6.0,4.0,1.0,184.0,1.0,1.0,9.0,1.0,211.0,0.0,2.0,11.0,10.0,9.0,60.0,5.0,1.0,3.0,1.0,74.0,3.0,2.0
953,35.0,118.0,157.0,9.0,8.0,35.0,15.0,44.0,0.0,14.0,6.0,85.0,23.0,6.0,21.0,137.0,7.0,20.0,11.0,11.0,4.0,3.0,3.0,34.0,2.0,1.0,40.0,3.0,1.0,3.0,4.0,2.0,13.0,7.0,122.0,6.0,33.0,77.0,1.0,121.0,35.0,23.0,11.0,82.0,1.0,0.0,5.0,0.0,72.0,39.0,13.0,1.0,13.0,31.0,37.0,3.0,10.0,55.0,1.0,5.0,0.0,39.0
956,25.0,3.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0,4.0,12.0,14.0,2.0,7.0,21.0,16.0,0.0,12.0,1.0,2.0,34.0,1.0,13.0,3.0,1.0,26.0,8.0,3.0,3.0,1.0,6.0,5.0,0.0,0.0,2.0,9.0,0.0,13.0,10.0,2.0,12.0,5.0,1.0,8.0,5.0,1.0,9.0,22.0,1.0,3.0,11.0,7.0,1.0,9.0,6.0,0.0,1.0,12.0,0.0,1.0
957,57.0,145.0,32.0,57.0,161.0,105.0,68.0,89.0,4.0,11.0,51.0,56.0,238.0,12.0,19.0,100.0,12.0,9.0,114.0,47.0,6.0,3.0,35.0,349.0,44.0,5.0,488.0,23.0,6.0,9.0,1.0,5.0,3.0,7.0,336.0,3.0,36.0,178.0,227.0,171.0,127.0,3.0,48.0,219.0,8.0,6.0,21.0,34.0,319.0,48.0,12.0,47.0,2.0,138.0,67.0,17.0,40.0,6.0,9.0,168.0,2.0,12.0
959,343.0,159.0,10.0,0.0,10.0,17.0,5.0,17.0,4.0,10.0,8.0,4.0,33.0,11.0,238.0,114.0,24.0,2299.0,4.0,30.0,4.0,8.0,13.0,19.0,232.0,3.0,11.0,16.0,2.0,2.0,1.0,11.0,206.0,7.0,2.0,3.0,87.0,361.0,5.0,750.0,11.0,7.0,43.0,3.0,1.0,2.0,6.0,93.0,5.0,3.0,4.0,7.0,14.0,1356.0,20.0,17.0,42.0,12.0,8.0,9.0,2.0,9.0
960,569.0,144.0,19.0,1863.0,629.0,1232.0,366.0,287.0,83.0,4858.0,290.0,154.0,91.0,29.0,303.0,386.0,3031.0,147.0,212.0,284.0,23.0,19.0,34.0,475.0,238.0,96.0,1585.0,40.0,954.0,43.0,23.0,58.0,13.0,29.0,18.0,214.0,343.0,767.0,62.0,633.0,736.0,624.0,302.0,1935.0,138.0,57.0,219.0,15.0,790.0,1205.0,509.0,361.0,60.0,120.0,992.0,43.0,355.0,1081.0,27.0,28.0,6284.0,42.0
962,5.0,6.0,5.0,2.0,4.0,7.0,9.0,15.0,2.0,35.0,7.0,5.0,1.0,1.0,8.0,97.0,351.0,3.0,4.0,3.0,10.0,1.0,18.0,17.0,1.0,5.0,6.0,4.0,1.0,2.0,4.0,4.0,65.0,4.0,2.0,2.0,4.0,8.0,10.0,11.0,10.0,23.0,3.0,7.0,7.0,1.0,4.0,2.0,49.0,7.0,3.0,5.0,5.0,54.0,4.0,2.0,5.0,2.0,2.0,50.0,8.0,5.0
966,5.0,1.0,3.0,3.0,3.0,0.0,5.0,5.0,1.0,6.0,2.0,0.0,0.0,1.0,2.0,23.0,2.0,16.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,48.0,1.0,0.0,18.0,3.0,27.0,3.0,4.0,7.0,4.0,0.0,0.0,2.0,0.0,10.0,1.0,1.0,3.0,3.0,78.0,3.0,3.0,2.0,7.0,3.0,6.0,5.0,1.0
967,130.0,149.0,34.0,12.0,117.0,18.0,249.0,13.0,40.0,10.0,77.0,79.0,11.0,8.0,81.0,952.0,223.0,76.0,1.0,35.0,54.0,3.0,115.0,1.0,12.0,5.0,57.0,12.0,59.0,9.0,34.0,2.0,18.0,1.0,42.0,1.0,40.0,85.0,289.0,458.0,400.0,8.0,18.0,373.0,13.0,3.0,20.0,54.0,183.0,19.0,4.0,89.0,4.0,266.0,142.0,10.0,11.0,153.0,3.0,7.0,3.0,7.0
972,191.0,114.0,2399.0,393.0,14.0,517.0,38.0,169.0,202.0,32.0,126.0,617.0,1872.0,90.0,292.0,126.0,3043.0,39.0,258.0,233.0,1900.0,13.0,2728.0,393.0,129.0,190.0,21.0,24.0,25.0,45.0,53.0,53.0,205.0,32.0,15.0,299.0,228.0,78.0,80.0,71.0,933.0,987.0,64.0,25.0,104.0,16.0,241.0,292.0,730.0,631.0,1582.0,266.0,14.0,196.0,62.0,14.0,617.0,436.0,3498.0,119.0,6354.0,29.0
973,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,37.0,0.0,11.0,2.0,1.0,0.0,0.0,1.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
976,5.0,1.0,19.0,7.0,6.0,1.0,1.0,3.0,0.0,9.0,1.0,1.0,1.0,4.0,3.0,5.0,9.0,10.0,0.0,2.0,0.0,1.0,30.0,1.0,1.0,1.0,4.0,1.0,12.0,4.0,2.0,0.0,7.0,5.0,9.0,6.0,1.0,0.0,0.0,7.0,5.0,22.0,1.0,5.0,1.0,1.0,3.0,0.0,4.0,4.0,0.0,1.0,1.0,6.0,5.0,0.0,0.0,3.0,4.0,9.0,0.0,2.0
980,12.0,2.0,28.0,19.0,0.0,8.0,12.0,13.0,1.0,17.0,7.0,4.0,10.0,5.0,22.0,47.0,79.0,14.0,0.0,6.0,10.0,3.0,10.0,2.0,3.0,1.0,5.0,3.0,9.0,9.0,2.0,3.0,10.0,8.0,11.0,19.0,3.0,3.0,4.0,8.0,3.0,127.0,6.0,7.0,5.0,1.0,10.0,1.0,10.0,19.0,2.0,3.0,7.0,11.0,15.0,2.0,2.0,9.0,15.0,23.0,1.0,24.0
983,213.0,232.0,1426.0,830.0,32.0,64.0,37.0,202.0,95.0,136.0,347.0,703.0,264.0,222.0,139.0,23.0,4116.0,315.0,85.0,47.0,40.0,9.0,10464.0,3973.0,618.0,4.0,627.0,20.0,66.0,35.0,495.0,13.0,679.0,19.0,132.0,74.0,34.0,1107.0,15.0,23.0,786.0,1252.0,55.0,774.0,48.0,4.0,128.0,32.0,242.0,223.0,8.0,152.0,14.0,37.0,4.0,22.0,220.0,137.0,86.0,833.0,1.0,51.0
984,30.0,7.0,5.0,10.0,4.0,3.0,4.0,5.0,1.0,18.0,79.0,0.0,8.0,7.0,11.0,325.0,67.0,101.0,30.0,139.0,102.0,2.0,62.0,86.0,4.0,3.0,195.0,312.0,119.0,33475.0,1.0,1.0,13.0,9.0,27.0,4.0,13.0,278.0,3.0,116.0,5.0,13.0,12.0,5.0,5.0,137.0,6.0,18.0,11.0,160.0,1.0,2.0,10.0,15.0,137.0,1.0,2.0,5.0,144.0,32.0,23.0,127.0
985,3.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,0.0,8.0,0.0,1.0,1.0,0.0,9.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,1.0,16.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
987,929.0,69.0,17.0,12.0,124.0,0.0,38.0,150.0,40.0,13.0,40.0,70.0,3.0,10.0,22.0,48.0,22.0,5.0,33.0,58.0,109.0,5.0,81.0,7.0,6.0,19.0,331.0,7.0,0.0,2.0,3.0,8.0,13.0,6.0,413.0,30.0,25.0,113.0,4.0,261.0,512.0,5.0,43.0,11.0,554.0,2.0,3.0,8.0,61.0,0.0,1.0,74.0,4.0,191.0,89.0,10.0,8.0,7.0,68.0,14.0,182.0,3.0
99,340.0,327.0,338.0,24.0,90.0,31.0,95.0,420.0,54.0,8.0,70.0,29.0,2.0,59.0,54.0,489.0,208.0,37.0,2.0,206.0,8.0,4.0,199.0,1.0,8.0,3.0,327.0,11.0,12.0,16.0,7.0,5.0,76.0,8.0,76.0,263.0,169.0,77.0,4.0,379.0,389.0,64.0,124.0,36.0,14.0,10.0,18.0,74.0,166.0,47.0,2.0,85.0,6.0,273.0,49.0,10.0,283.0,219.0,11.0,270.0,5.0,7.0
991,2.0,4.0,0.0,1.0,14.0,0.0,2.0,5.0,5.0,12.0,3.0,2.0,2.0,0.0,7.0,40.0,42.0,6.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,6.0,5.0,15.0,1.0,46.0,15.0,2.0,2.0,4.0,1.0,0.0,3.0,0.0,12.0,1.0,0.0,5.0,9.0,7.0,2.0,2.0,5.0,8.0,3.0,13.0,0.0,2.0
992,15.0,1.0,7.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,45.0,19.0,26.0,6.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,68.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,119.0,0.0,3.0,1.0,1.0,0.0,6.0,2.0,0.0
996,61.0,8.0,3.0,1850.0,3.0,11.0,20.0,23.0,217.0,1394.0,97.0,161.0,140.0,24.0,680.0,30.0,4.0,125.0,32.0,64.0,69.0,3.0,3.0,187.0,6.0,117.0,143.0,2378.0,12.0,26.0,5.0,11.0,8.0,3.0,42.0,39.0,220.0,117.0,10.0,25.0,12.0,308.0,6.0,17.0,15.0,149.0,41.0,80.0,7.0,67.0,70.0,65.0,302.0,63.0,136.0,12.0,68.0,8.0,138.0,72.0,5.0,14.0
998,1.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,12.0,0.0,2.0,0.0,4.0,4.0,3.0,3.0,7.0,3.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,6.0,4.0,0.0,0.0,6.0,2.0,1.0,1.0,7.0
999,10.0,75.0,97.0,1455.0,12.0,6.0,66.0,97.0,11.0,524.0,78.0,88.0,14.0,6.0,640.0,9.0,418.0,120.0,5.0,59.0,18.0,1.0,6.0,749.0,175.0,2.0,35.0,8.0,6.0,10.0,12.0,4.0,9.0,7.0,10.0,28.0,241.0,141.0,2.0,37.0,11.0,90.0,6.0,166.0,5.0,12.0,105.0,8.0,11.0,340.0,169.0,30.0,14.0,4.0,46.0,5.0,42.0,10.0,15.0,4.0,4.0,24.0
128,0.0,2.0,0.0,0.0,7.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
217,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
323,0.0,1.0,1.0,2.0,10.0,13.0,1.0,9.0,6.0,0.0,4.0,47.0,5.0,8.0,2.0,13.0,4.0,4.0,0.0,10.0,1.0,5.0,1.0,179.0,15.0,1.0,3.0,18.0,9.0,4.0,1.0,0.0,4.0,10.0,1.0,3.0,6.0,6.0,0.0,4.0,6.0,0.0,4.0,0.0,61.0,177.0,4.0,4.0,11.0,23.0,0.0,1.0,46.0,2.0,5.0,13.0,7.0,1.0,2.0,7.0,0.0,2.0
359,0.0,23.0,96.0,7.0,15.0,9.0,65.0,777.0,22.0,3.0,6.0,302.0,26.0,9.0,53.0,43.0,17.0,42.0,5.0,37.0,8.0,3.0,56.0,1817.0,40.0,118.0,10.0,64.0,6529.0,35.0,6.0,2.0,53.0,7.0,21.0,1.0,2.0,6.0,3.0,4.0,31.0,3.0,4.0,33.0,6.0,29.0,24.0,18.0,331.0,28.0,46.0,2.0,4.0,22.0,67.0,2.0,210.0,2.0,11.0,336.0,0.0,4.0
36,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,5.0,1.0,9.0,0.0,0.0,5.0,11.0,15.0,3.0,0.0,4.0,0.0,1.0,1181.0,7.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0
40_2,0.0,2.0,6.0,1.0,1.0,1.0,2.0,7.0,4.0,3.0,1.0,0.0,1.0,2.0,5.0,6.0,33.0,7.0,1.0,6.0,8.0,0.0,2.0,252.0,1.0,3.0,3.0,4.0,1.0,4.0,0.0,2.0,4.0,1.0,0.0,4.0,1.0,1.0,5.0,11.0,6.0,7.0,1.0,1.0,0.0,3.0,2.0,1.0,10.0,16.0,1.0,2.0,43.0,8.0,2.0,0.0,4.0,1.0,4.0,7.0,1.0,2.0
438,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,3.0,1.0,1.0,0.0,13.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
452,0.0,3.0,2.0,0.0,14.0,3.0,0.0,40.0,3.0,2.0,4.0,0.0,6.0,0.0,6.0,11.0,1.0,8.0,1.0,7.0,4.0,4.0,5.0,3.0,20.0,0.0,4.0,7.0,90.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,4.0,1.0,10.0,10.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,8.0,3.0,2.0,6.0,12.0,16.0,13.0,5.0,16.0,2.0,4.0,6.0,0.0,0.0
454,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
485,0.0,2.0,30.0,2.0,0.0,20.0,5.0,57.0,2.0,1.0,2.0,2.0,4.0,10.0,4.0,12.0,56.0,3.0,0.0,26.0,2.0,2.0,143.0,196.0,15.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,11.0,3.0,4.0,3.0,14.0,70.0,1.0,49.0,198.0,15.0,95.0,48.0,40.0,0.0,3.0,1.0,25.0,14.0,2.0,4.0,4.0,47.0,1.0,0.0,21.0,2.0,4.0,21.0,1.0,4.0
507,0.0,2.0,12.0,2.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,30.0,9.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,8.0,9.0,2.0,6.0,1.0,3.0,5.0,17.0,1.0,0.0,1.0,2.0,0.0,3.0,8.0,2.0,0.0,0.0,1.0,29.0,2.0,2.0,0.0,3.0,4.0,6.0,0.0,1.0
