strain_id,A_noMTX_Fluconazole.SNA4_VAC8,A_noMTX_Fluconazole.HNM1_ERG11,A_noMTX_Fluconazole.HUG1_ADE17,A_noMTX_Fluconazole.HUG1_ALO1,A_noMTX_Fluconazole.TPO1_TPO2,A_noMTX_Fluconazole.HNM1_MAM33,A_noMTX_Fluconazole.SRO9_GIS2,A_noMTX_Fluconazole.MID2_RSN1,A_noMTX_Fluconazole.ERG27_ACF2,A_noMTX_Fluconazole.HNM1_RBD2,A_noMTX_Fluconazole.SSH1_ERV25,A_noMTX_Fluconazole.MID2_WSC2,A_noMTX_Fluconazole.PMC1_CTR2,A_noMTX_Fluconazole.PLM2_SNA3,A_noMTX_Fluconazole.MID2_PIN2,A_noMTX_Fluconazole.ERG11_TPO4,A_noMTX_Fluconazole.ERV25_UIP4,A_noMTX_Fluconazole.ALO1_UIP4,A_noMTX_Fluconazole.ERG11_ERV25,A_noMTX_Fluconazole.MID2_TPO2,A_noMTX_Fluconazole.SSH1_ORM2,A_noMTX_Fluconazole.RET2_EMP70,A_noMTX_Fluconazole.RET2_EMP47,A_noMTX_Fluconazole.ERG11_PIS1,A_noMTX_Fluconazole.noPPI_reference,A_noMTX_Fluconazole.FMP45_MEP1,A_noMTX_Fluconazole.ALO1_HYR1,A_noMTX_Fluconazole.ERV25_EMP47,A_noMTX_Fluconazole.MID2_MAM33,A_noMTX_Fluconazole.PLM2_HNM1,A_noMTX_Fluconazole.HUG1_PGM2,A_noMTX_Fluconazole.ERG11_ACF2,A_noMTX_Fluconazole.ALO1_ADE17,A_noMTX_Fluconazole.ERV25_ERG5,A_noMTX_Fluconazole.ADE17_GIS2,A_noMTX_Fluconazole.SNA4_GTR2,A_noMTX_Fluconazole.ERV25_ORM2,A_noMTX_Fluconazole.SRO9_SGN1,A_noMTX_Fluconazole.HNM1_TPO4,A_noMTX_Fluconazole.HNM1_MID2,A_noMTX_Fluconazole.DHH1_LSM3,A_noMTX_Fluconazole.MID2_TPO4,A_noMTX_Fluconazole.SRO9_DHH1,A_noMTX_Fluconazole.ADE17_PGM2,A_noMTX_Fluconazole.ADE17_HYR1,A_noMTX_Fluconazole.RET2_SNA3,A_noMTX_Fluconazole.ERG11_ORM2,A_noMTX_Fluconazole.ERG11_HYR1,A_noMTX_Fluconazole.SSH1_ERG11,A_noMTX_Fluconazole.TPO1_MID2,A_noMTX_Fluconazole.ERG11_MID2,A_noMTX_Fluconazole.SSH1_PIS1,A_noMTX_Fluconazole.TPO1_TCB2,A_noMTX_Fluconazole.ERV25_PIS1,A_noMTX_Fluconazole.ERG11_ERG5,A_noMTX_Fluconazole.GTR1_SLM4,A_noMTX_Fluconazole.PMC1_GTR2,A_noMTX_Fluconazole.FMP45_MID2,A_noMTX_Fluconazole.FMP45_HNM1,A_noMTX_Fluconazole.HNM1_TPO1,A_noMTX_Fluconazole.HNM1_TPO2,A_noMTX_Fluconazole.ERV25_RBD2
843,105.0,5922.0,1187.0,901.0,618.0,723.0,12877.0,538.0,146.0,878.0,1684.0,10944.0,277.0,442.0,6587.0,5517.0,1849.0,3018.0,854.0,18253.0,591.0,93.0,158.0,3521.0,361.0,158.0,1643.0,720.0,3609.0,3366.0,528.0,16198.0,19328.0,2525.0,217.0,1486.0,12506.0,16274.0,361.0,1582.0,1835.0,6898.0,5738.0,423.0,501.0,141.0,6830.0,10430.0,293.0,140.0,13608.0,8782.0,413.0,249.0,6434.0,328.0,201.0,1574.0,5826.0,309.0,1397.0,1776.0
848,1.0,4.0,9.0,7.0,8.0,10.0,41.0,3.0,29.0,3.0,7.0,4.0,37.0,129.0,32.0,493.0,6.0,5.0,9.0,3.0,3.0,9.0,6.0,3.0,33.0,5.0,9.0,22.0,57.0,3.0,4.0,49.0,129.0,2.0,6.0,7.0,7.0,81.0,8.0,0.0,23.0,8.0,45.0,7.0,6.0,6.0,10.0,1351.0,12.0,9.0,3.0,4.0,29.0,8.0,279.0,5.0,15.0,1.0,4.0,14.0,105.0,10.0
850,5922.0,721.0,151.0,75.0,1793.0,2804.0,749.0,40.0,1301.0,1607.0,2217.0,944.0,239.0,929.0,278.0,1939.0,750.0,355.0,497.0,133.0,350.0,57.0,96.0,1893.0,106.0,1261.0,1464.0,859.0,850.0,860.0,62.0,2680.0,954.0,2080.0,255.0,2036.0,155.0,590.0,2623.0,543.0,4992.0,62.0,569.0,545.0,345.0,71.0,2878.0,2018.0,2353.0,3728.0,2984.0,5260.0,890.0,4119.0,3905.0,131.0,434.0,207.0,1080.0,1254.0,113527.0,2829.0
853,448.0,137.0,10926.0,1537.0,51.0,229.0,4788.0,145.0,1203.0,88.0,1079.0,8656.0,231.0,155.0,972.0,172.0,149.0,1600.0,18055.0,1194.0,506.0,109.0,58.0,1706.0,33.0,3055.0,1371.0,66.0,275.0,2808.0,952.0,33.0,2620.0,2405.0,71.0,814.0,28.0,106.0,83.0,44.0,378.0,209.0,386.0,154.0,344.0,39.0,46.0,45.0,1553.0,680.0,36.0,34.0,2942.0,106.0,173.0,40.0,387.0,1118.0,1141.0,273.0,421.0,119.0
854,28.0,661.0,77.0,1602.0,422.0,16.0,234.0,82.0,756.0,15.0,173.0,159.0,2371.0,25.0,449.0,11.0,196.0,14.0,23.0,361.0,20.0,21.0,17.0,22.0,159.0,2198.0,6.0,37.0,805.0,253.0,1230.0,1167.0,21.0,291.0,90.0,150.0,48.0,59.0,252.0,24.0,4491.0,127.0,9.0,28.0,218.0,17.0,9.0,41.0,5.0,18.0,92.0,17.0,53.0,14.0,1003.0,205.0,797.0,367.0,399.0,453.0,13.0,59.0
857,166.0,870.0,136.0,133.0,25602.0,120.0,2885.0,135.0,168.0,153.0,367.0,172.0,1451.0,270.0,4644.0,51.0,4918.0,1474.0,78.0,824.0,8173.0,186.0,208.0,5361.0,845.0,167.0,1651.0,470.0,1367.0,844.0,296.0,11742.0,7657.0,602.0,10248.0,1881.0,1421.0,3535.0,131.0,560.0,301.0,744.0,17158.0,363.0,605.0,149.0,365.0,1186.0,104.0,672.0,1030.0,3657.0,1581.0,129.0,7918.0,84.0,476.0,3060.0,1580.0,3090.0,2690.0,15556.0
859,340.0,17.0,18.0,36.0,372.0,9.0,7.0,20.0,56.0,8.0,39.0,4.0,31.0,77.0,11.0,1121.0,133.0,17.0,5.0,11.0,8.0,14.0,15.0,6.0,22.0,6.0,7.0,13.0,57.0,181.0,89.0,12.0,97.0,9.0,12.0,14.0,16.0,159.0,35.0,48.0,30.0,3.0,13.0,12.0,17.0,23.0,20.0,36.0,839.0,21.0,521.0,25.0,100.0,19.0,2.0,5.0,107.0,12.0,69.0,6.0,28.0,6.0
860,23.0,32.0,521.0,25.0,105.0,30.0,109.0,31.0,234.0,22.0,67.0,62.0,67.0,49.0,46.0,24.0,44.0,91.0,21.0,138.0,24.0,64.0,50.0,17.0,40.0,53.0,217.0,41.0,64.0,273.0,137.0,34.0,61.0,431.0,10.0,26.0,39.0,92.0,43.0,31.0,94.0,188.0,85.0,26.0,26.0,92.0,31.0,100.0,46.0,73.0,13.0,20.0,137.0,23.0,68.0,21.0,31.0,20.0,35.0,38.0,410.0,41.0
862,8.0,24.0,27.0,17.0,92.0,13.0,47.0,32.0,72.0,11.0,16.0,39.0,20.0,14.0,38.0,23.0,14.0,23.0,56.0,33.0,18.0,57.0,43.0,15.0,33.0,16.0,12.0,19.0,29.0,19.0,16.0,37.0,26.0,30.0,12.0,23.0,54.0,43.0,22.0,15.0,29.0,35.0,28.0,10.0,12.0,36.0,20.0,96.0,21.0,35.0,18.0,31.0,77.0,25.0,15.0,14.0,12.0,20.0,20.0,11.0,53.0,33.0
868,4.0,19.0,33.0,24.0,21.0,27.0,9.0,7.0,7.0,27.0,41.0,5.0,3.0,103.0,377.0,11.0,176.0,84.0,3.0,10.0,773.0,3.0,1.0,36.0,34.0,6.0,2.0,66.0,55.0,23.0,338.0,10.0,22.0,41.0,6.0,72.0,12.0,35.0,478.0,5.0,9.0,4.0,4.0,7.0,6.0,2.0,5848.0,4.0,74.0,49.0,1.0,10.0,6.0,0.0,20.0,8.0,164.0,235.0,77.0,5.0,14.0,4.0
869,3.0,4.0,1.0,0.0,3.0,160.0,52.0,45.0,2.0,4.0,11.0,1.0,26.0,11.0,5.0,2.0,49.0,157.0,4.0,3.0,1.0,2.0,0.0,2.0,7.0,53.0,14.0,96.0,2.0,122.0,4.0,3.0,39.0,186.0,3.0,94.0,22.0,1.0,2.0,1.0,3.0,2.0,21.0,13.0,21.0,1.0,79.0,5.0,119.0,3.0,9.0,0.0,3.0,1.0,494.0,5.0,8.0,486.0,8.0,3.0,4.0,2.0
87,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,6.0,6.0,2.0,10.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,0.0,1.0,5.0,3.0,3.0,4.0,1.0,3.0,0.0,3.0,3.0,1.0,22.0,4.0,1.0,3.0,0.0,4.0,1.0,4.0,3.0,190.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0
870,1.0,3.0,2.0,6.0,273.0,3.0,0.0,2.0,1.0,7.0,426.0,2.0,0.0,4.0,12.0,5.0,8.0,7.0,2.0,9.0,1.0,3.0,6.0,3.0,8.0,0.0,3.0,3.0,64.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,11.0,12.0,8.0,5.0,4.0,5.0,6.0,5.0,6.0,64.0,1.0,1.0,542.0,1.0,1.0,3.0,6.0,1.0,2.0,5.0,11.0,3.0
871,10.0,7.0,30.0,5.0,4.0,5.0,0.0,6.0,269.0,2.0,3.0,2.0,1.0,4.0,7.0,4.0,8.0,4.0,4.0,11.0,2.0,4.0,1.0,10.0,4.0,3.0,12.0,1.0,5.0,11.0,303.0,15.0,2.0,150.0,2.0,0.0,0.0,2.0,15.0,3.0,2.0,38.0,13.0,4.0,11.0,4.0,5.0,4.0,9.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,8.0,146.0,6.0,10.0,41.0,13.0
879,10.0,3.0,3.0,4.0,35.0,6.0,2.0,5.0,1.0,2.0,164.0,1.0,1.0,4.0,38.0,7.0,21.0,5.0,1.0,7.0,4.0,3.0,1.0,3.0,9.0,16.0,2.0,10.0,46.0,5.0,4.0,0.0,14.0,2.0,2.0,9.0,2.0,4.0,3.0,5.0,17.0,2.0,37.0,3.0,6.0,3.0,4.0,4.0,3.0,91.0,98.0,1.0,69.0,1.0,151.0,4.0,12.0,41.0,163.0,4.0,2.0,4.0
880,1.0,6.0,3.0,3.0,0.0,11.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,3.0,14.0,0.0,8.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,11.0,1.0,2.0,1.0,4.0,2.0,4.0,0.0,5.0,12.0,10.0,1.0,6.0,12.0,3.0,25.0,0.0,0.0,1.0,6.0,15.0,3.0,5.0,3.0,1.0,0.0,3.0,1.0,7.0,8.0,10.0,9.0,5.0,7.0,5.0
882,9.0,6.0,11.0,6.0,2.0,9.0,4.0,2.0,2.0,2.0,5.0,8.0,3.0,5.0,6.0,1.0,11.0,1.0,2.0,8.0,3.0,0.0,2.0,1.0,9.0,1.0,12.0,0.0,10.0,15.0,3.0,10.0,7.0,9.0,0.0,3.0,7.0,10.0,8.0,29.0,2.0,4.0,6.0,1.0,0.0,0.0,9.0,1.0,12.0,3.0,5.0,7.0,0.0,7.0,2.0,4.0,8.0,9.0,3.0,22.0,34.0,47.0
887,8.0,9.0,15.0,28.0,388.0,389.0,2.0,4.0,634.0,27.0,87.0,285.0,28.0,897.0,149.0,4.0,10.0,36.0,10.0,178.0,29.0,8.0,5.0,1.0,11.0,1.0,13.0,74.0,246.0,14.0,62.0,3.0,18.0,6.0,20.0,7.0,16.0,22.0,72.0,100.0,17.0,6.0,39.0,18.0,25.0,7.0,5039.0,12.0,26.0,240.0,60.0,7.0,88.0,15.0,25.0,8.0,75.0,27.0,3.0,358.0,457.0,1069.0
888,3.0,1.0,2.0,75.0,63.0,50.0,66.0,4.0,316.0,6.0,15.0,3.0,31.0,0.0,7.0,2.0,118.0,23.0,6.0,2.0,3.0,6.0,3.0,22.0,19.0,539.0,155.0,66.0,2.0,1.0,94.0,0.0,421.0,3.0,34.0,3.0,5.0,359.0,0.0,18.0,71.0,621.0,103.0,6.0,20.0,0.0,18.0,62.0,8.0,114.0,0.0,1.0,24.0,3.0,1.0,2.0,4.0,2.0,6.0,5.0,137.0,2.0
89,31.0,334.0,72.0,181.0,53.0,110.0,2257.0,148.0,297.0,121.0,672.0,5263.0,307.0,758.0,2574.0,448.0,181.0,163.0,38.0,3844.0,333.0,21.0,16.0,597.0,110.0,328.0,1108.0,272.0,1194.0,909.0,76.0,991.0,1258.0,595.0,21.0,136.0,182.0,5212.0,64.0,1591.0,95.0,9542.0,2265.0,82.0,309.0,39.0,2436.0,59.0,144.0,88.0,2212.0,316.0,137.0,47.0,76.0,988.0,373.0,2363.0,1207.0,130.0,239.0,1362.0
892,18.0,11.0,255.0,33.0,514.0,21.0,96.0,6.0,14.0,28.0,172.0,7.0,4.0,15.0,24.0,856.0,7.0,44.0,4.0,13.0,456.0,16.0,19.0,22.0,74.0,336.0,2.0,103.0,31.0,23.0,51.0,477.0,153.0,81.0,33.0,25.0,8.0,1.0,60.0,10.0,3.0,6.0,243.0,127.0,6379.0,19.0,6244.0,11.0,84.0,1118.0,28.0,10.0,2128.0,4.0,53.0,3.0,37.0,12.0,4.0,38.0,9.0,18.0
897,4.0,4.0,3.0,6.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,2.0,5.0,10.0,5.0
904,2.0,7.0,20.0,8.0,1.0,59.0,2.0,0.0,13.0,2.0,2.0,2.0,1.0,4.0,9.0,491.0,47.0,40.0,2.0,1.0,1.0,0.0,0.0,444.0,21.0,120.0,172.0,7.0,6.0,1.0,3.0,4.0,3.0,650.0,5.0,7.0,16.0,7.0,2.0,1.0,640.0,1.0,7.0,2.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,96.0,5.0,6.0,6.0,40.0,3.0,1.0,0.0,4.0,956.0,5.0
91,1188.0,1425.0,30.0,18.0,9.0,317.0,164.0,83.0,307.0,74.0,919.0,10.0,193.0,16.0,252.0,17.0,173.0,216.0,30.0,16.0,11816.0,69.0,21.0,787.0,144.0,213.0,630.0,11.0,140.0,33.0,89.0,1919.0,30.0,178.0,6141.0,96.0,255.0,24.0,241.0,111.0,124.0,109.0,698.0,60.0,74.0,5.0,9.0,12.0,338.0,6.0,24.0,231.0,44.0,40.0,155.0,153.0,7.0,22.0,235.0,275.0,976.0,155.0
911,10.0,24.0,96.0,10.0,47.0,28.0,357.0,18.0,8.0,5.0,15.0,6.0,36.0,126.0,72.0,72.0,23.0,92.0,7.0,292.0,5.0,9.0,2.0,72.0,3.0,262.0,126.0,208.0,3.0,39.0,9.0,2.0,274.0,175.0,7.0,159.0,17.0,497.0,160.0,12.0,662.0,117.0,301.0,8.0,12.0,5.0,33.0,997.0,11.0,40.0,7.0,10.0,39.0,3.0,35.0,16.0,7.0,634.0,601.0,4.0,2.0,7.0
916,115.0,41.0,560.0,822.0,164.0,179.0,5.0,5.0,893.0,188.0,525.0,25.0,6.0,6099.0,8.0,25.0,38.0,233.0,11.0,3.0,2.0,3.0,4.0,11.0,51.0,1.0,206.0,32.0,66.0,842.0,48.0,8.0,258.0,106.0,4.0,122.0,110.0,9.0,21.0,266.0,14.0,5.0,51.0,69.0,86.0,9.0,6.0,3.0,17.0,14.0,36.0,4.0,127.0,11.0,3.0,476.0,32.0,105.0,45.0,797.0,1474.0,14.0
917,7.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,12.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,0.0,3.0,1.0,4.0,0.0,1.0,7.0,4.0,0.0,9.0,3.0,2.0,11.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,2.0,4.0,3.0,1.0,2.0,5.0,7.0
923,29.0,806.0,5391.0,501.0,7.0,16.0,4.0,9.0,114.0,10.0,198.0,579.0,31.0,19.0,183.0,5.0,9.0,8.0,11.0,112.0,3.0,9.0,4.0,7.0,43.0,12.0,10.0,23.0,193.0,92.0,207.0,6.0,168.0,111.0,26.0,79.0,29.0,137.0,27.0,172.0,2129.0,26.0,187.0,22.0,510.0,6.0,12.0,30.0,74.0,30.0,20.0,87.0,14.0,7.0,634.0,702.0,117.0,205.0,61.0,47.0,60.0,50.0
924,3.0,1.0,2.0,0.0,1.0,3.0,75.0,6.0,0.0,5.0,4.0,2.0,4.0,2.0,7.0,2.0,5.0,2.0,2.0,4.0,17.0,1.0,0.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,6.0,3.0,60.0,1.0,4.0,2.0,0.0,4.0,4.0,2.0,1.0,1.0,6.0,2.0,2.0,0.0,2.0,0.0,37.0,4.0,2.0,94.0,1.0,43.0,1.0,1.0,3.0,40.0,3.0,3.0,14.0,6.0
930,9.0,14.0,20.0,21.0,98.0,38.0,284.0,4.0,6.0,3.0,51.0,13.0,4.0,775.0,116.0,1.0,64.0,2.0,5.0,6.0,1.0,5.0,6.0,5.0,15.0,2.0,9.0,6.0,836.0,7.0,131.0,1.0,30.0,4.0,9.0,9.0,9.0,6.0,5.0,100.0,16.0,5.0,48.0,18.0,20.0,3.0,3.0,3.0,29.0,332.0,7.0,5.0,155.0,30.0,10.0,6.0,21.0,5.0,12.0,366.0,41.0,6.0
931,14.0,114.0,12.0,43.0,292.0,704.0,42.0,3.0,128.0,11.0,23.0,5.0,59.0,3.0,13.0,14.0,398.0,159.0,20.0,51.0,17.0,8.0,6.0,9.0,0.0,190.0,1240.0,191.0,411.0,51.0,3.0,8.0,113.0,321.0,407.0,117.0,62.0,109.0,41.0,42.0,23.0,73.0,6.0,11.0,571.0,8.0,2426.0,6.0,147.0,32.0,18.0,136.0,10.0,10.0,22.0,8.0,98.0,12.0,0.0,201.0,25.0,26.0
932,4.0,2.0,6.0,9.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,15.0,2.0,1.0,1.0,0.0,8.0,0.0,1.0,2.0,1.0,10.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,6.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,2.0,5.0,2.0
933,12.0,11.0,12.0,3.0,1.0,8.0,2.0,1.0,2.0,6.0,5.0,9.0,3.0,6.0,96.0,4.0,2.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,12.0,26.0,8.0,13.0,3.0,51.0,1.0,8.0,62.0,6.0,2.0,8.0,7.0,270.0,3.0,2.0,28.0,4.0,871.0,22.0,2.0,0.0,4.0,2.0,14.0,3.0,0.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,7.0,27.0,6.0
936,1200.0,40.0,11.0,56.0,13.0,217.0,33.0,16.0,4.0,3.0,12.0,14.0,14.0,261.0,53.0,53.0,11.0,29.0,19.0,76.0,1843.0,16.0,9.0,48.0,46.0,16.0,19.0,25.0,133.0,21.0,14.0,28.0,1347.0,103.0,21.0,219.0,62.0,12.0,1367.0,717.0,52.0,44.0,218.0,18.0,45.0,3.0,18.0,110.0,82.0,1.0,713.0,4236.0,8.0,22.0,421.0,17.0,38.0,23.0,18.0,342.0,500.0,9.0
939,1.0,316.0,18.0,28.0,11.0,21.0,18.0,3.0,2.0,5.0,34.0,3.0,18.0,7.0,17.0,2.0,79.0,8.0,4.0,2.0,5.0,7.0,11.0,144.0,6.0,103.0,13.0,48.0,22.0,14.0,140.0,4.0,190.0,67.0,50.0,8.0,89.0,10.0,31.0,90.0,36.0,20.0,22.0,5.0,6.0,32.0,7.0,1.0,4.0,333.0,8.0,6.0,2.0,8.0,30.0,24.0,143.0,32.0,14.0,210.0,102.0,328.0
94,22.0,40.0,311.0,68.0,339.0,59.0,125.0,5.0,29.0,13.0,18.0,615.0,20.0,54.0,135.0,7.0,6.0,27.0,1.0,25.0,3.0,24.0,42.0,37.0,26.0,56.0,3.0,8.0,161.0,433.0,6.0,5.0,481.0,523.0,40.0,85.0,9.0,6.0,131.0,36.0,7.0,108.0,340.0,221.0,8329.0,28.0,12.0,32.0,80.0,2562.0,323.0,166.0,5716.0,6.0,57.0,14.0,24.0,638.0,97.0,491.0,57.0,28.0
941,17.0,188.0,2128.0,22.0,3.0,1.0,0.0,4.0,15.0,3.0,2.0,2.0,1.0,1.0,51.0,1.0,191.0,176.0,4.0,1.0,1.0,6.0,1.0,346.0,8.0,284.0,7.0,5.0,14.0,1.0,37.0,4.0,52.0,8.0,3.0,2.0,3.0,3.0,0.0,7.0,25.0,30.0,25.0,3.0,3.0,2.0,2.0,200.0,13.0,1.0,10.0,1.0,39.0,0.0,4.0,12.0,23.0,1.0,13.0,2.0,6.0,15.0
943,1.0,1.0,5.0,20.0,5.0,117.0,2.0,9.0,0.0,1.0,9.0,6.0,3.0,0.0,2.0,9.0,56.0,2.0,13.0,20.0,4.0,1.0,1.0,12.0,705.0,87.0,3.0,81.0,42.0,4.0,36.0,9.0,6.0,4.0,93.0,1.0,3.0,9.0,387.0,7.0,4.0,16.0,2.0,9.0,8.0,4.0,5.0,1.0,17.0,1.0,1.0,6.0,7.0,12.0,2.0,0.0,1.0,1.0,4.0,248.0,717.0,2.0
945,5.0,9.0,1.0,3.0,4.0,1.0,440.0,1.0,1.0,1.0,11.0,4.0,5.0,23.0,19.0,1.0,1.0,27.0,0.0,5.0,2.0,5.0,2.0,2.0,41.0,2.0,0.0,3.0,1.0,705.0,3.0,0.0,0.0,1.0,13.0,31.0,130.0,3.0,2.0,19.0,4.0,2.0,2.0,4.0,13.0,0.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,5.0,70.0,12.0,0.0,7.0,13.0,3.0,7.0,13.0
946,2.0,80.0,5.0,158.0,193.0,14.0,5.0,4.0,10.0,6.0,11.0,7.0,96.0,3.0,634.0,10.0,7.0,3.0,3.0,97.0,1.0,2.0,12.0,4.0,4.0,1.0,2.0,7.0,17.0,3.0,32.0,4.0,2.0,4.0,5.0,5.0,6.0,7.0,4.0,5.0,13.0,51.0,13.0,15.0,5.0,6.0,5.0,11.0,1.0,290.0,3.0,3.0,697.0,15.0,5.0,9.0,412.0,5.0,23.0,183.0,27.0,11.0
953,1.0,8.0,1.0,342.0,72.0,1.0,42.0,18.0,9.0,4.0,1.0,1.0,6.0,19.0,30.0,3.0,5.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,8.0,8.0,128.0,4.0,3.0,2.0,2.0,8.0,143.0,11.0,4.0,4.0,9.0,3.0,4.0,5.0,4.0,2.0,4.0,328.0,3.0,3.0,11.0,6.0,175.0,9.0,4.0,3.0,3.0,91.0,5.0,3.0,18.0,4.0
957,5.0,41.0,21.0,79.0,491.0,7.0,2.0,7.0,6.0,12.0,20.0,7.0,3.0,11.0,550.0,1.0,4.0,16.0,7.0,1.0,9.0,1.0,1.0,2.0,2.0,5.0,12.0,14.0,11.0,19.0,76.0,1.0,496.0,6.0,0.0,11.0,14.0,90.0,9.0,45.0,13.0,14.0,60.0,12.0,10.0,1.0,871.0,14.0,18.0,381.0,5.0,4.0,85.0,1.0,362.0,1128.0,13.0,9.0,15.0,6.0,10.0,22.0
959,53.0,1071.0,150.0,168.0,135.0,1170.0,201.0,167.0,69.0,163.0,1379.0,117.0,326.0,421.0,4419.0,206.0,503.0,1521.0,415.0,4911.0,369.0,38.0,168.0,56.0,306.0,32.0,392.0,632.0,5050.0,3476.0,136.0,185.0,2631.0,11563.0,187.0,126.0,11707.0,15850.0,160.0,20863.0,259.0,136.0,8993.0,84.0,312.0,63.0,6077.0,125.0,1081.0,64.0,792.0,9362.0,77.0,38919.0,80.0,288.0,1816.0,12226.0,9451.0,498.0,7919.0,22863.0
960,6.0,10.0,10.0,15.0,502.0,12.0,0.0,9.0,4.0,3.0,51.0,148.0,40.0,3.0,20.0,6.0,0.0,48.0,4.0,182.0,38.0,4.0,3.0,49.0,16.0,460.0,4.0,38.0,318.0,3.0,9.0,2.0,1294.0,1.0,6.0,9.0,8.0,37.0,10.0,2.0,1242.0,47.0,101.0,17.0,6.0,4.0,7.0,5.0,11.0,64.0,2.0,1.0,9.0,0.0,2.0,5.0,24.0,97.0,233.0,3.0,13.0,60.0
962,2.0,8.0,8.0,18.0,3.0,11.0,4.0,16.0,5.0,9.0,1.0,526.0,97.0,12.0,235.0,1.0,16.0,2.0,15.0,8.0,0.0,4.0,0.0,2.0,1.0,1.0,14.0,4.0,73.0,30.0,93.0,1.0,9.0,126.0,2.0,1.0,3.0,11.0,5.0,4.0,6.0,9.0,136.0,9.0,68.0,3.0,8.0,5.0,3.0,2.0,6.0,1.0,12.0,12.0,3.0,2.0,205.0,17.0,11.0,7.0,4048.0,8.0
967,608.0,42.0,108.0,204.0,345.0,4.0,408.0,18.0,18.0,11.0,3.0,11.0,367.0,12.0,134.0,117.0,4.0,31.0,10.0,85.0,2.0,5.0,6.0,84.0,1.0,10.0,489.0,12.0,15.0,29.0,347.0,12.0,44.0,13.0,10.0,41.0,41.0,9.0,2.0,102.0,574.0,88.0,277.0,8.0,16.0,1.0,8.0,8.0,4.0,4.0,18.0,369.0,2.0,9.0,81.0,892.0,459.0,120.0,269.0,4.0,10.0,12.0
972,21.0,20.0,65.0,71.0,16.0,278.0,90.0,15.0,335.0,11.0,197.0,9.0,10.0,227.0,412.0,144.0,109.0,68.0,12.0,202.0,4.0,3.0,4.0,2069.0,10.0,310.0,182.0,23.0,147.0,66.0,10.0,16.0,8.0,7.0,161.0,247.0,25.0,535.0,576.0,21.0,85.0,169.0,27.0,135.0,1034.0,9.0,13.0,7.0,5.0,4.0,1816.0,73.0,26.0,16.0,50.0,17.0,9.0,81.0,25.0,201.0,420.0,11.0
973,5.0,32.0,13.0,6.0,7.0,9.0,3.0,8.0,225.0,7.0,3.0,3.0,7.0,0.0,121.0,1.0,91.0,12.0,4.0,58.0,5.0,3.0,3.0,9.0,7.0,23.0,7.0,9.0,8.0,7.0,4.0,9.0,6.0,7.0,12.0,79.0,1.0,7.0,75.0,1.0,7.0,1.0,16.0,8.0,22.0,2.0,6.0,5.0,6.0,90.0,5.0,4.0,5.0,4.0,691.0,2.0,7.0,4.0,15.0,238.0,36.0,7.0
976,1.0,17.0,5.0,36.0,19.0,3.0,4.0,25.0,24.0,2.0,43.0,454.0,5.0,1.0,26.0,72.0,1.0,13243.0,60.0,13.0,58.0,27.0,0.0,0.0,1.0,31.0,20.0,44.0,113.0,4.0,34.0,2.0,62.0,1.0,0.0,11.0,302.0,99.0,67.0,16.0,12.0,105.0,1.0,0.0,1.0,1.0,41.0,2.0,29.0,2.0,2.0,0.0,7.0,2.0,0.0,2.0,1.0,4.0,22.0,2.0,5.0,2.0
