strain_id,B_noMTX_Metformin.HNM1_TPO2,B_noMTX_Metformin.FMP45_MID2,B_noMTX_Metformin.MID2_TPO4,B_noMTX_Metformin.noPPI_reference,B_noMTX_Metformin.ERG27_ACF2,B_noMTX_Metformin.ERG11_PIS1,B_noMTX_Metformin.ERV25_PIS1,B_noMTX_Metformin.SNA4_VAC8,B_noMTX_Metformin.FMP45_MEP1,B_noMTX_Metformin.ERG11_ERG5,B_noMTX_Metformin.RET2_SNA3,B_noMTX_Metformin.ADE17_GIS2,B_noMTX_Metformin.PMC1_CTR2,B_noMTX_Metformin.ERV25_EMP47,B_noMTX_Metformin.PLM2_SNA3,B_noMTX_Metformin.HNM1_MAM33,B_noMTX_Metformin.SRO9_DHH1,B_noMTX_Metformin.PMC1_GTR2,B_noMTX_Metformin.RET2_EMP47,B_noMTX_Metformin.HNM1_TPO4,B_noMTX_Metformin.SNA4_GTR2,B_noMTX_Metformin.ERG11_ACF2,B_noMTX_Metformin.SSH1_ERV25,B_noMTX_Metformin.TPO1_TPO2,B_noMTX_Metformin.HNM1_TPO1,B_noMTX_Metformin.HNM1_RBD2,B_noMTX_Metformin.ERG11_HYR1,B_noMTX_Metformin.HUG1_ALO1,B_noMTX_Metformin.MID2_TPO2,B_noMTX_Metformin.MID2_RSN1,B_noMTX_Metformin.ERV25_UIP4,B_noMTX_Metformin.ERG11_MID2,B_noMTX_Metformin.HUG1_ADE17,B_noMTX_Metformin.SRO9_SGN1,B_noMTX_Metformin.ERV25_ORM2,B_noMTX_Metformin.ERG11_TPO4,B_noMTX_Metformin.HNM1_MID2,B_noMTX_Metformin.ALO1_UIP4,B_noMTX_Metformin.ERV25_ERG5,B_noMTX_Metformin.ADE17_PGM2,B_noMTX_Metformin.GTR1_SLM4,B_noMTX_Metformin.FMP45_HNM1,B_noMTX_Metformin.PLM2_HNM1,B_noMTX_Metformin.ALO1_ADE17,B_noMTX_Metformin.ERV25_RBD2,B_noMTX_Metformin.DHH1_LSM3,B_noMTX_Metformin.SSH1_ORM2,B_noMTX_Metformin.MID2_PIN2,B_noMTX_Metformin.TPO1_TCB2,B_noMTX_Metformin.TPO1_MID2,B_noMTX_Metformin.ALO1_HYR1,B_noMTX_Metformin.SSH1_PIS1,B_noMTX_Metformin.ERG11_ERV25,B_noMTX_Metformin.ADE17_HYR1,B_noMTX_Metformin.ERG11_ORM2,B_noMTX_Metformin.SSH1_ERG11,B_noMTX_Metformin.SRO9_GIS2,B_noMTX_Metformin.MID2_MAM33,B_noMTX_Metformin.HUG1_PGM2,B_noMTX_Metformin.RET2_EMP70,B_noMTX_Metformin.MID2_WSC2,B_noMTX_Metformin.HNM1_ERG11
871,2.0,17.0,47.0,28.0,6.0,3.0,5.0,5.0,6.0,3.0,2.0,9.0,5.0,5.0,3.0,1.0,23.0,1.0,2.0,89.0,46.0,88.0,51.0,1.0,0.0,11.0,6.0,67.0,11.0,18,1.0,6.0,87.0,6.0,194.0,68.0,10.0,2.0,6.0,27.0,9.0,2.0,25.0,6.0,4.0,8.0,150.0,11.0,4.0,8.0,10.0,10.0,0.0,10.0,3.0,12.0,28,7.0,9.0,2.0,5.0,4.0
879,2.0,8.0,59.0,21.0,2.0,65.0,1.0,4.0,8.0,23.0,1.0,6.0,23.0,2.0,2.0,5.0,173.0,23.0,60.0,6.0,6.0,5.0,6.0,16.0,3.0,21.0,65.0,11.0,99.0,191,6.0,89.0,24.0,18.0,21.0,44.0,4.0,50.0,7.0,5.0,4.0,72.0,15.0,32.0,1.0,5.0,5.0,169.0,91.0,24.0,47.0,174.0,4.0,2.0,16.0,11.0,14,54.0,9.0,3.0,68.0,7.0
880,5.0,5.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,8.0,19.0,2.0,2.0,2.0,1.0,11.0,0.0,1.0,2.0,51.0,42.0,2.0,2.0,6,5.0,3.0,6.0,5.0,16.0,2.0,4.0,1.0,4.0,2.0,2.0,5.0,3.0,1.0,3.0,1.0,9.0,7.0,4.0,1.0,2.0,20.0,3.0,5.0,3.0,0.0,4,1.0,3.0,0.0,2.0,7.0
882,15.0,4.0,6.0,15.0,6.0,4.0,16.0,6.0,4.0,5.0,1.0,6.0,4.0,1.0,5.0,11.0,12.0,3.0,7.0,7.0,2.0,15.0,3.0,4.0,9.0,68.0,22.0,5.0,11.0,9,15.0,6.0,12.0,7.0,37.0,1.0,10.0,4.0,9.0,18.0,5.0,1.0,3.0,8.0,2.0,4.0,25.0,35.0,13.0,4.0,21.0,71.0,4.0,6.0,3.0,4.0,20,10.0,4.0,4.0,22.0,6.0
887,89.0,10.0,68.0,39.0,26.0,15.0,35.0,18.0,14.0,8.0,2.0,284.0,23.0,8.0,350.0,59.0,118.0,12.0,8.0,276.0,8.0,96.0,23.0,70.0,24.0,45.0,45.0,51.0,212.0,311,7.0,119.0,253.0,11.0,696.0,7.0,124.0,7.0,11.0,8.0,7.0,11.0,27.0,3.0,256.0,15.0,487.0,284.0,65.0,87.0,14.0,69.0,64.0,53.0,37.0,41.0,16,183.0,20.0,14.0,255.0,46.0
888,118.0,96.0,140.0,104.0,61.0,89.0,26.0,897.0,390.0,29.0,9.0,101.0,12.0,64.0,3.0,45.0,258.0,7.0,6.0,22.0,56.0,217.0,33.0,36.0,6.0,3.0,636.0,89.0,53.0,28,1070.0,108.0,137.0,241.0,23.0,12.0,50.0,109.0,37.0,736.0,2.0,83.0,3.0,1059.0,1.0,7.0,332.0,16.0,61.0,32.0,799.0,9.0,242.0,56.0,124.0,70.0,451,6.0,75.0,18.0,10.0,46.0
89,51.0,738.0,323.0,54.0,43.0,9908.0,350.0,69.0,171.0,222.0,50.0,151.0,162.0,100.0,24.0,61.0,435.0,42.0,9.0,34.0,82.0,154.0,184.0,23.0,38.0,42.0,525.0,181.0,585.0,419,174.0,310.0,294.0,265.0,12.0,58.0,167.0,71.0,22.0,131.0,1013.0,816.0,133.0,203.0,173.0,14.0,126.0,525.0,19.0,28.0,460.0,71.0,68.0,102.0,26.0,109.0,322,334.0,63.0,17.0,799.0,92.0
892,4.0,1.0,8.0,52.0,12.0,30.0,1.0,24.0,93.0,49.0,4.0,47.0,1.0,20.0,8.0,73.0,172.0,3.0,5.0,11.0,5.0,46.0,104.0,351.0,31.0,2.0,19.0,81.0,17.0,10,6.0,150.0,122.0,7.0,2.0,43.0,78.0,73.0,10.0,22.0,3.0,4.0,28.0,155.0,12.0,22.0,196.0,213.0,175.0,295.0,1.0,7.0,13.0,3700.0,82.0,17.0,70,3.0,27.0,7.0,0.0,6.0
897,2.0,0.0,14.0,7.0,0.0,4.0,119.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,26.0,12.0,2,1.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2,0.0,1.0,2.0,2.0,1.0
904,91.0,188.0,46.0,91.0,1.0,25.0,7.0,1.0,39.0,10.0,0.0,8.0,3.0,13.0,1.0,23.0,6.0,1.0,5.0,13.0,3.0,7.0,13.0,1.0,2.0,3.0,120.0,2.0,16.0,5,6.0,33.0,140.0,1.0,16.0,39.0,4.0,42.0,14.0,2.0,32.0,24.0,2.0,4.0,2.0,6.0,66.0,82.0,1.0,0.0,90.0,1842.0,24.0,3.0,9.0,20.0,23,0.0,27.0,1.0,3.0,6.0
91,548.0,233.0,135.0,97.0,315.0,185.0,112.0,1273.0,54.0,274.0,8.0,11859.0,87.0,10.0,13.0,193.0,249.0,46.0,56.0,129.0,138.0,623.0,320.0,24.0,104.0,724.0,878.0,5.0,129.0,108,84.0,233.0,12.0,26.0,93.0,59.0,154.0,43.0,49.0,69.0,591.0,258.0,23.0,18.0,448.0,39.0,529.0,178.0,11.0,17.0,895.0,554.0,51.0,52.0,35.0,225.0,271,208.0,13.0,14.0,16.0,117.0
911,109.0,959.0,506.0,45.0,16.0,187.0,444.0,11.0,504.0,396.0,17.0,27.0,75.0,258.0,31.0,213.0,706.0,74.0,23.0,97.0,161.0,802.0,53.0,78.0,14.0,25.0,1238.0,17.0,201.0,489,273.0,170.0,37.0,272.0,187.0,314.0,91.0,701.0,112.0,59.0,13.0,1301.0,438.0,466.0,4.0,14.0,61.0,446.0,163.0,257.0,428.0,106.0,90.0,43.0,54.0,15.0,1948,346.0,17.0,14.0,27.0,23.0
916,45.0,42.0,62.0,29.0,134.0,16.0,14.0,265.0,103.0,8.0,12.0,21.0,23.0,195.0,874.0,144.0,451.0,31.0,11.0,45.0,154.0,119.0,142.0,110.0,553.0,501.0,102.0,295.0,97.0,20,115.0,290.0,570.0,32.0,47.0,147.0,102.0,170.0,75.0,13.0,1604.0,126.0,104.0,78.0,8.0,103.0,61.0,173.0,61.0,141.0,346.0,23.0,41.0,3.0,32.0,59.0,136,65.0,130.0,9.0,7.0,34.0
917,2.0,1.0,6.0,3.0,0.0,3.0,7.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,10.0,11.0,0.0,4.0,6,5.0,1.0,5.0,0.0,17.0,4.0,4.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,6.0,12.0,0.0,0.0,3.0,17.0,0.0,2.0,1.0,2.0,10,1.0,0.0,0.0,2.0,2.0
923,40.0,159.0,185.0,25.0,25.0,84.0,587.0,15.0,28.0,61.0,6.0,32.0,138.0,21.0,25.0,25.0,78.0,123.0,3.0,95.0,532.0,81.0,166.0,6.0,22.0,64.0,100.0,213.0,244.0,329,28.0,293.0,366.0,29.0,1005.0,17.0,223.0,6.0,62.0,13.0,2611.0,136.0,82.0,98.0,8.0,57.0,58.0,395.0,14.0,2.0,8.0,278.0,9.0,296.0,29.0,25.0,47,226.0,137.0,4.0,571.0,59.0
924,5.0,3.0,5.0,66.0,5.0,14.0,1465.0,2.0,20.0,4.0,2.0,14.0,13.0,14.0,2.0,15.0,27.0,5.0,7.0,9.0,2.0,107.0,68.0,12.0,5.0,0.0,2.0,0.0,9.0,62,8.0,22.0,0.0,10.0,80.0,7.0,80.0,4.0,2.0,15.0,2.0,5.0,35.0,387.0,2.0,3.0,179.0,13.0,3.0,16.0,10.0,163.0,7.0,2.0,2.0,22.0,91,7.0,10.0,2.0,12.0,4.0
930,10.0,6.0,150.0,31.0,7.0,24.0,110.0,4.0,4.0,28.0,3.0,11.0,22.0,16.0,164.0,38.0,70.0,10.0,9.0,101.0,80.0,5.0,132.0,70.0,120.0,12.0,13.0,5.0,67.0,123,50.0,35.0,11.0,33.0,51.0,5.0,121.0,16.0,18.0,11.0,5.0,51.0,15.0,16.0,2.0,2.0,214.0,379.0,125.0,176.0,7.0,9.0,2.0,4.0,4.0,81.0,315,86.0,9.0,2.0,9.0,23.0
931,65.0,114.0,395.0,33.0,102.0,257.0,35.0,25.0,245.0,76.0,13.0,1560.0,181.0,174.0,8.0,116.0,111.0,132.0,29.0,375.0,154.0,266.0,26.0,108.0,120.0,22.0,989.0,100.0,286.0,143,536.0,207.0,1249.0,165.0,67.0,64.0,109.0,216.0,150.0,230.0,19.0,263.0,223.0,135.0,326.0,33.0,190.0,645.0,82.0,75.0,1289.0,920.0,22.0,397.0,22.0,68.0,747,91.0,28.0,10.0,26.0,102.0
932,2.0,0.0,3.0,27.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,16.0,3.0,1.0,0.0,16.0,14.0,2.0,48.0,13.0,8.0,15.0,1.0,1.0,4.0,25.0,36.0,13.0,26,13.0,8.0,92.0,4.0,7.0,2.0,45.0,5.0,1.0,20.0,5.0,9.0,1.0,4.0,0.0,24.0,43.0,8.0,1.0,1.0,1.0,131.0,0.0,1.0,9.0,2.0,40,1.0,30.0,2.0,4.0,2.0
933,1.0,3.0,6.0,5.0,2.0,24.0,3.0,4.0,8.0,28.0,2.0,5.0,1.0,6.0,4.0,2.0,137.0,1.0,1.0,1.0,6.0,15.0,3.0,0.0,4.0,18.0,7.0,1.0,16.0,13,4.0,12.0,8.0,32.0,9.0,39.0,2.0,3.0,1.0,186.0,3.0,11.0,0.0,38.0,1.0,1.0,3.0,22.0,1.0,2.0,3.0,12.0,1.0,3.0,25.0,0.0,38,3.0,2.0,2.0,11.0,0.0
936,749.0,24.0,108.0,146.0,3.0,54.0,29.0,864.0,49.0,395.0,6.0,62.0,289.0,16.0,893.0,195.0,130.0,53.0,11.0,412.0,184.0,468.0,45.0,19.0,441.0,567.0,205.0,9.0,127.0,226,138.0,336.0,10.0,20.0,56.0,80.0,145.0,33.0,167.0,31.0,10.0,153.0,260.0,141.0,10.0,59.0,105.0,263.0,9.0,5.0,20.0,479.0,41.0,59.0,85.0,67.0,314,157.0,4.0,7.0,20.0,72.0
937,8.0,9.0,86.0,125.0,2.0,5.0,28.0,2.0,11.0,13.0,6.0,4.0,12.0,42.0,15.0,7.0,57.0,39.0,4.0,6.0,139.0,27.0,10.0,3.0,5.0,36.0,29.0,5.0,77.0,53,19.0,12.0,12.0,12.0,76.0,71.0,10.0,65.0,12.0,11.0,4.0,10.0,14.0,195.0,12.0,2.0,17.0,52.0,0.0,3.0,13.0,72.0,11.0,1.0,3.0,4.0,211,9.0,4.0,3.0,7.0,4.0
939,89.0,66.0,111.0,23.0,11.0,140.0,17.0,7.0,217.0,30.0,153.0,161.0,111.0,48.0,10.0,126.0,537.0,72.0,20.0,39.0,32.0,177.0,78.0,22.0,179.0,24.0,149.0,167.0,83.0,115,121.0,193.0,135.0,133.0,678.0,46.0,151.0,63.0,48.0,9.0,598.0,180.0,86.0,186.0,54.0,24.0,587.0,248.0,61.0,127.0,95.0,15.0,28.0,2.0,19.0,12.0,1372,25.0,39.0,546.0,6.0,59.0
94,66.0,621.0,483.0,84.0,10.0,86.0,10.0,32.0,65.0,122.0,14.0,88.0,62.0,6.0,12.0,133.0,276.0,73.0,15.0,144.0,86.0,72.0,89.0,133.0,132.0,39.0,799.0,121.0,293.0,269,54.0,310.0,77.0,43.0,39.0,68.0,174.0,121.0,45.0,181.0,8.0,90.0,91.0,456.0,19.0,7.0,35.0,287.0,301.0,326.0,6.0,398.0,34.0,6761.0,11.0,144.0,799,603.0,109.0,10.0,27.0,40.0
941,6.0,169.0,78.0,22.0,6.0,56.0,4.0,1.0,34.0,0.0,6.0,3.0,7.0,13.0,2.0,3.0,105.0,11.0,3.0,2.0,12.0,62.0,4.0,25.0,0.0,10.0,8.0,123.0,17.0,208,17.0,48.0,285.0,1.0,19.0,1.0,78.0,26.0,5.0,2.0,5.0,11.0,23.0,14.0,1.0,11.0,5.0,74.0,37.0,0.0,29.0,4.0,2.0,0.0,0.0,0.0,14,1.0,19.0,6.0,9.0,15.0
943,6.0,0.0,15.0,115.0,1.0,10.0,4.0,1.0,20.0,0.0,6.0,159.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,85.0,0.0,6.0,9.0,2.0,1.0,0.0,3.0,25.0,11.0,44,0.0,11.0,13.0,0.0,2.0,2.0,5.0,5.0,1.0,11.0,0.0,15.0,4.0,1.0,2.0,1.0,17.0,26.0,0.0,2.0,2.0,10.0,9.0,4.0,6.0,0.0,9,16.0,9.0,100.0,0.0,6.0
945,1.0,3.0,12.0,104.0,0.0,37.0,0.0,2.0,15.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,0.0,2.0,48.0,25.0,53.0,0.0,0.0,2.0,12.0,0.0,54.0,156,11.0,29.0,7.0,16.0,736.0,1.0,29.0,19.0,14.0,0.0,609.0,16.0,31.0,2.0,1.0,6.0,27.0,72.0,11.0,0.0,5.0,82.0,0.0,33.0,2.0,2.0,14,121.0,6.0,3.0,7.0,21.0
953,3.0,237.0,21.0,9.0,3.0,52.0,215.0,3.0,26.0,72.0,1.0,10.0,7.0,4.0,29.0,6.0,141.0,9.0,3.0,1.0,28.0,452.0,44.0,10.0,2.0,11.0,310.0,16.0,30.0,89,4.0,242.0,112.0,40.0,337.0,62.0,2.0,6.0,8.0,2.0,12.0,82.0,8.0,3.0,2.0,6.0,23.0,26.0,14.0,2.0,4.0,97.0,57.0,0.0,10.0,11.0,129,26.0,39.0,3.0,5.0,5.0
956,4.0,13.0,47.0,47.0,14.0,7.0,11.0,1.0,4.0,0.0,25.0,4.0,22.0,6.0,2.0,24.0,45.0,14.0,5.0,3.0,1.0,29.0,8.0,16.0,104.0,33.0,7.0,19.0,89.0,84,17.0,60.0,28.0,11.0,24.0,4.0,27.0,44.0,7.0,7.0,3.0,46.0,4.0,69.0,4.0,2.0,24.0,18.0,37.0,34.0,2.0,28.0,28.0,1.0,5.0,0.0,58,37.0,54.0,50.0,8.0,15.0
957,8.0,138.0,69.0,25.0,8.0,52.0,18.0,3.0,24.0,14.0,10.0,5.0,56.0,3.0,45.0,5.0,144.0,7.0,20.0,3.0,22.0,167.0,57.0,70.0,5.0,14.0,273.0,60.0,118.0,109,21.0,28.0,351.0,12.0,64.0,49.0,44.0,20.0,8.0,2.0,647.0,282.0,82.0,42.0,5.0,16.0,58.0,159.0,76.0,110.0,6.0,561.0,22.0,0.0,40.0,28.0,171,36.0,57.0,342.0,5.0,27.0
959,666.0,8214.0,328.0,647.0,80.0,1425.0,37875.0,17.0,443.0,140.0,91.0,361.0,452.0,559.0,137.0,1421.0,1216.0,359.0,369.0,72.0,111.0,1521.0,3366.0,103.0,186.0,73.0,14160.0,83.0,1168.0,4093,628.0,1409.0,61.0,505.0,29878.0,771.0,3573.0,946.0,1510.0,44.0,124.0,3648.0,561.0,1240.0,10671.0,198.0,3564.0,5151.0,98.0,78.0,279.0,39745.0,338.0,35.0,1442.0,2047.0,1200,3092.0,139.0,175.0,85.0,651.0
960,70.0,1195.0,483.0,63.0,9.0,344.0,843.0,43.0,433.0,148.0,12.0,19.0,190.0,47.0,455.0,35.0,488.0,105.0,21.0,7.0,148.0,1155.0,65.0,170.0,13.0,21.0,205.0,200.0,225.0,813,9.0,268.0,56.0,232.0,337.0,136.0,8.0,96.0,13.0,9.0,15.0,655.0,313.0,434.0,1074.0,165.0,1218.0,597.0,215.0,201.0,8.0,84.0,103.0,7.0,32.0,58.0,364,363.0,94.0,17.0,1550.0,18.0
962,5.0,41.0,59.0,37.0,7.0,22.0,3.0,4.0,15.0,28.0,7.0,3.0,25.0,1.0,108.0,3.0,174.0,19.0,6.0,1.0,4.0,6.0,33.0,10.0,2.0,14.0,97.0,315.0,91.0,265,7.0,365.0,1145.0,15.0,8.0,19.0,27.0,2.0,39.0,3.0,4.0,5.0,24.0,1.0,43.0,10.0,161.0,177.0,9.0,3.0,5.0,9.0,27.0,79.0,35.0,26.0,12,232.0,53.0,8.0,340.0,9.0
967,4.0,326.0,766.0,44.0,28.0,172.0,22.0,1707.0,104.0,371.0,15.0,31.0,661.0,40.0,20.0,30.0,353.0,433.0,14.0,69.0,267.0,538.0,22.0,16.0,1.0,21.0,513.0,219.0,449.0,384,38.0,319.0,961.0,149.0,1089.0,374.0,117.0,185.0,22.0,28.0,3011.0,625.0,208.0,134.0,12.0,35.0,169.0,623.0,94.0,31.0,445.0,126.0,39.0,15.0,28.0,23.0,959,151.0,245.0,13.0,17.0,66.0
972,128.0,34.0,216.0,42.0,45.0,236.0,13.0,13.0,55.0,83.0,10.0,97.0,8.0,120.0,266.0,82.0,32.0,5.0,7.0,299.0,123.0,410.0,99.0,5.0,289.0,13.0,146.0,223.0,216.0,329,28.0,235.0,295.0,70.0,56.0,107.0,132.0,6.0,34.0,1452.0,5.0,73.0,126.0,12.0,8.0,26.0,59.0,191.0,6.0,2.0,830.0,599.0,14.0,563.0,40.0,25.0,81,170.0,87.0,9.0,25.0,28.0
973,342.0,59.0,81.0,33.0,188.0,41.0,14.0,9.0,51.0,52.0,8.0,30.0,78.0,78.0,8.0,88.0,190.0,58.0,11.0,54.0,215.0,271.0,43.0,64.0,117.0,15.0,332.0,61.0,176.0,353,113.0,189.0,130.0,79.0,652.0,4.0,89.0,84.0,46.0,357.0,30.0,257.0,25.0,76.0,19.0,16.0,113.0,394.0,47.0,143.0,39.0,15.0,44.0,9.0,16.0,48.0,85,101.0,38.0,8.0,18.0,18.0
976,9.0,118.0,84.0,32.0,13.0,88.0,9.0,3.0,35.0,4.0,4.0,3.0,85.0,2.0,2.0,5.0,32.0,94.0,2.0,5.0,24.0,24.0,0.0,14.0,6.0,9.0,8.0,90.0,72.0,112,1.0,107.0,81.0,30.0,972.0,7.0,24.0,65.0,22.0,1.0,10.0,38.0,53.0,25.0,2.0,3.0,121.0,212.0,38.0,2.0,345.0,9.0,2.0,9.0,2.0,75.0,8,95.0,25.0,1.0,800.0,23.0
980,56.0,258.0,265.0,23.0,6.0,32.0,392.0,28.0,3.0,4.0,4.0,5.0,215.0,19.0,23.0,15.0,117.0,99.0,43.0,8.0,153.0,155.0,65.0,65.0,5.0,12.0,20.0,147.0,204.0,282,105.0,57.0,85.0,66.0,129.0,3.0,26.0,167.0,10.0,6.0,5474.0,41.0,33.0,17.0,6.0,38.0,30.0,512.0,153.0,22.0,349.0,4.0,4.0,1.0,4.0,4.0,17,115.0,136.0,218.0,1108.0,23.0
983,34.0,4.0,44.0,19.0,8.0,33.0,340.0,4.0,2.0,30.0,0.0,4.0,20.0,14.0,2.0,47.0,69.0,11.0,8.0,2.0,2.0,33.0,55.0,34.0,11.0,23.0,10.0,115.0,208.0,182,33.0,70.0,32.0,32.0,342.0,159.0,34.0,15.0,21.0,5.0,5.0,3.0,42.0,23.0,3.0,18.0,196.0,156.0,32.0,10.0,541.0,183.0,7.0,1.0,6.0,13.0,84,117.0,29.0,1.0,144.0,29.0
984,465.0,287.0,1023.0,78.0,374.0,263.0,56.0,307.0,102.0,120.0,468.0,17.0,1024.0,84.0,26.0,197.0,847.0,491.0,155.0,163.0,397.0,213.0,180.0,866.0,345.0,7016.0,46.0,746.0,974.0,744,725.0,622.0,2509.0,199.0,710.0,57.0,933.0,364.0,130.0,17.0,16.0,502.0,315.0,253.0,1653.0,87.0,382.0,1687.0,930.0,1356.0,3039.0,137.0,60.0,59.0,51.0,74.0,427,1455.0,529.0,648.0,79.0,259.0
985,3.0,9.0,23.0,35.0,4.0,4.0,57.0,5.0,1.0,6.0,5.0,2.0,7.0,1.0,1.0,8.0,8.0,3.0,3.0,2.0,2.0,19.0,7.0,27.0,7.0,23.0,52.0,13.0,12.0,25,17.0,22.0,10.0,6.0,72.0,4.0,16.0,8.0,10.0,3.0,7.0,15.0,10.0,2.0,9.0,19.0,25.0,58.0,5.0,11.0,14.0,37.0,7.0,2.0,3.0,3.0,20,91.0,8.0,6.0,1.0,6.0
987,10.0,96.0,249.0,56.0,7.0,82.0,13.0,5.0,26.0,25.0,24.0,64.0,35.0,11.0,207.0,7.0,137.0,12.0,14.0,122.0,47.0,224.0,20.0,45.0,38.0,14.0,473.0,54.0,69.0,287,56.0,174.0,102.0,58.0,44.0,224.0,26.0,72.0,26.0,8.0,10.0,166.0,94.0,190.0,6.0,19.0,57.0,209.0,104.0,39.0,759.0,5.0,78.0,4.0,35.0,35.0,292,9.0,21.0,56.0,12.0,20.0
99,35.0,299.0,296.0,61.0,86.0,168.0,1819.0,11.0,39.0,284.0,7.0,33.0,182.0,32.0,11.0,74.0,198.0,124.0,22.0,94.0,49.0,186.0,154.0,46.0,29.0,11.0,496.0,270.0,217.0,202,169.0,433.0,340.0,142.0,160.0,188.0,185.0,78.0,53.0,6.0,14.0,268.0,266.0,174.0,125.0,40.0,289.0,127.0,41.0,21.0,387.0,408.0,116.0,10.0,51.0,110.0,345,237.0,98.0,7.0,255.0,48.0
991,12.0,36.0,223.0,165.0,19.0,127.0,144.0,7.0,418.0,102.0,16.0,138.0,560.0,160.0,59.0,81.0,201.0,410.0,8.0,79.0,104.0,561.0,385.0,2.0,76.0,13.0,265.0,542.0,80.0,168,641.0,75.0,77.0,156.0,298.0,33.0,314.0,695.0,125.0,192.0,10.0,338.0,85.0,130.0,9.0,42.0,88.0,434.0,31.0,22.0,10.0,680.0,98.0,17.0,72.0,149.0,756,259.0,431.0,62.0,12.0,144.0
992,31.0,146.0,1257.0,81.0,96.0,127.0,1288.0,13.0,176.0,214.0,8608.0,416.0,727.0,282.0,20.0,42.0,183.0,795.0,3918.0,66.0,461.0,58.0,263.0,147.0,18.0,1381.0,1292.0,364.0,605.0,1406,360.0,179.0,913.0,53.0,166.0,79.0,295.0,922.0,86.0,7.0,4668.0,138.0,256.0,364.0,22.0,55.0,95.0,742.0,192.0,329.0,2025.0,11.0,61.0,39.0,23.0,10.0,572,342.0,153.0,15347.0,51.0,159.0
996,26.0,70.0,95.0,24.0,0.0,102.0,17.0,17.0,59.0,17.0,3.0,2366.0,10.0,4.0,5.0,27.0,45.0,5.0,13.0,84.0,32.0,13.0,45.0,23.0,95.0,331.0,527.0,12.0,110.0,106,14.0,96.0,62.0,6.0,241.0,4.0,54.0,1.0,5.0,1250.0,19.0,226.0,44.0,3.0,56.0,1.0,6.0,312.0,9.0,4.0,1.0,48.0,5.0,16.0,13.0,1.0,14,121.0,5.0,20.0,442.0,111.0
998,2.0,151.0,15.0,19.0,2.0,173.0,0.0,2.0,107.0,15.0,1.0,11.0,22.0,1.0,0.0,4.0,211.0,28.0,3.0,1.0,37.0,21.0,20.0,1.0,0.0,4.0,7.0,32.0,35.0,62,8.0,12.0,56.0,16.0,69.0,5.0,2.0,6.0,3.0,4.0,4.0,264.0,2.0,30.0,1.0,0.0,15.0,37.0,0.0,0.0,6.0,923.0,40.0,2.0,2.0,2.0,30,3.0,19.0,4.0,4.0,9.0
1065,0.0,47.0,21.0,12.0,2.0,21.0,3.0,3.0,37.0,16.0,5.0,3.0,9.0,18.0,8.0,3.0,230.0,18.0,6.0,2.0,12.0,160.0,2.0,138.0,2.0,12.0,6.0,19.0,53.0,119,3.0,33.0,7.0,40.0,6.0,67.0,0.0,91.0,1.0,0.0,5.0,7.0,0.0,6.0,1.0,3.0,1.0,52.0,35.0,64.0,0.0,6.0,3.0,2.0,21.0,5.0,553,22.0,5.0,2.0,7.0,31.0
17,0.0,3.0,5.0,0.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,2.0,48.0,25.0,0.0,2.0,3,3.0,2.0,8.0,6.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,14.0,0.0,3.0,5.0,5.0,4.0,0.0,3.0,2.0,16,2.0,0.0,1.0,5.0,1.0
17_2,0.0,1.0,3.0,78.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,8.0,440.0,0.0,2.0,1,0.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,80.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,3.0,0.0,0.0
270,0.0,25.0,2.0,355.0,2.0,7.0,1.0,1.0,69.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,36.0,11.0,40.0,2.0,6.0,0.0,8.0,5.0,0.0,6.0,5,2.0,2.0,3.0,0.0,4.0,2.0,1.0,10.0,2.0,7.0,7.0,2.0,9.0,1.0,1.0,2.0,5.0,6.0,3.0,1.0,1.0,4.0,3.0,3.0,56.0,3.0,3,2.0,2.0,1.0,4.0,9.0
