strain_id,A_noMTX_5-FC.SNA4_VAC8,A_noMTX_5-FC.MID2_RSN1,A_noMTX_5-FC.HNM1_MAM33,A_noMTX_5-FC.ERG11_HYR1,A_noMTX_5-FC.TPO1_MID2,A_noMTX_5-FC.RET2_SNA3,A_noMTX_5-FC.ERV25_RBD2,A_noMTX_5-FC.PLM2_HNM1,A_noMTX_5-FC.SRO9_GIS2,A_noMTX_5-FC.HNM1_TPO2,A_noMTX_5-FC.ERG11_PIS1,A_noMTX_5-FC.RET2_EMP70,A_noMTX_5-FC.SSH1_PIS1,A_noMTX_5-FC.RET2_EMP47,A_noMTX_5-FC.HNM1_MID2,A_noMTX_5-FC.ERV25_ORM2,A_noMTX_5-FC.FMP45_MID2,A_noMTX_5-FC.ERV25_ERG5,A_noMTX_5-FC.HUG1_ADE17,A_noMTX_5-FC.GTR1_SLM4,A_noMTX_5-FC.ERG11_ERG5,A_noMTX_5-FC.HUG1_ALO1,A_noMTX_5-FC.MID2_MAM33,A_noMTX_5-FC.HNM1_RBD2,A_noMTX_5-FC.TPO1_TPO2,A_noMTX_5-FC.ALO1_ADE17,A_noMTX_5-FC.MID2_TPO2,A_noMTX_5-FC.MID2_PIN2,A_noMTX_5-FC.PMC1_GTR2,A_noMTX_5-FC.FMP45_HNM1,A_noMTX_5-FC.ALO1_HYR1,A_noMTX_5-FC.ADE17_GIS2,A_noMTX_5-FC.SSH1_ERG11,A_noMTX_5-FC.noPPI_reference,A_noMTX_5-FC.ERG11_ORM2,A_noMTX_5-FC.ERV25_PIS1,A_noMTX_5-FC.ERG27_ACF2,A_noMTX_5-FC.ERG11_ACF2,A_noMTX_5-FC.FMP45_MEP1,A_noMTX_5-FC.ADE17_PGM2,A_noMTX_5-FC.MID2_TPO4,A_noMTX_5-FC.ALO1_UIP4,A_noMTX_5-FC.HUG1_PGM2,A_noMTX_5-FC.HNM1_TPO1,A_noMTX_5-FC.ADE17_HYR1,A_noMTX_5-FC.MID2_WSC2,A_noMTX_5-FC.ERG11_ERV25,A_noMTX_5-FC.DHH1_LSM3,A_noMTX_5-FC.ERV25_UIP4,A_noMTX_5-FC.ERV25_EMP47,A_noMTX_5-FC.HNM1_ERG11,A_noMTX_5-FC.SNA4_GTR2,A_noMTX_5-FC.ERG11_TPO4,A_noMTX_5-FC.HNM1_TPO4,A_noMTX_5-FC.SSH1_ORM2,A_noMTX_5-FC.SSH1_ERV25,A_noMTX_5-FC.ERG11_MID2,A_noMTX_5-FC.TPO1_TCB2,A_noMTX_5-FC.SRO9_DHH1,A_noMTX_5-FC.PLM2_SNA3,A_noMTX_5-FC.PMC1_CTR2,A_noMTX_5-FC.SRO9_SGN1
862,36.0,23.0,45.0,64.0,50.0,88.0,63.0,60.0,40.0,67.0,64.0,67.0,46.0,97.0,73.0,44.0,56.0,52.0,43.0,45.0,31.0,68.0,53.0,27.0,63.0,77.0,152.0,257.0,43.0,99.0,64.0,34.0,50.0,22.0,56.0,47.0,61.0,75.0,39.0,38.0,77.0,58.0,30.0,29.0,67.0,35.0,66.0,93.0,66.0,56.0,68.0,72.0,58.0,43.0,28.0,78.0,85.0,93.0,59.0,80.0,42.0,77.0
868,3.0,31.0,5.0,6.0,5.0,3.0,18.0,40.0,16.0,9.0,13.0,3.0,23.0,3.0,18.0,4.0,66.0,4.0,51.0,5.0,15.0,256.0,201.0,3.0,5.0,9.0,101.0,178.0,30.0,67.0,4.0,1.0,7.0,100.0,53.0,4.0,0.0,33.0,54.0,55.0,21.0,16.0,33.0,7.0,18.0,3.0,7.0,7.0,14.0,6.0,22.0,28.0,7.0,34.0,64.0,35.0,89.0,2.0,12.0,31.0,18.0,119.0
869,8.0,42.0,94.0,66.0,3.0,3.0,18.0,47.0,174.0,58.0,144.0,5.0,12.0,2.0,32.0,385.0,232.0,203.0,14.0,8.0,226.0,30.0,15.0,2.0,4.0,186.0,170.0,57.0,7.0,114.0,401.0,5.0,140.0,82.0,218.0,13.0,6.0,126.0,56.0,464.0,63.0,162.0,5.0,7.0,8.0,9.0,928.0,23.0,278.0,127.0,56.0,29.0,106.0,6.0,53.0,174.0,316.0,7.0,75.0,48.0,4.0,268.0
87,1.0,19.0,18.0,2.0,310.0,8.0,1.0,8.0,4.0,16.0,16.0,22.0,11.0,7.0,16.0,9.0,9.0,5.0,7.0,13.0,41.0,4.0,1.0,4.0,28.0,9.0,15.0,7.0,1.0,328.0,7.0,57.0,21.0,541.0,6.0,19.0,4.0,12.0,15.0,19.0,7.0,513.0,18.0,21.0,18.0,0.0,3315.0,3.0,20.0,7.0,169.0,1.0,6.0,17.0,148.0,960.0,1136.0,209.0,1.0,9.0,3.0,16.0
870,1.0,18.0,1.0,0.0,18.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,20.0,2.0,0.0,63.0,156.0,4.0,44.0,0.0,33.0,326.0,5.0,3.0,0.0,1.0,39.0,15.0,0.0,0.0,1.0,2.0,2.0,4.0,41.0,10.0,5.0,2.0,5.0,5.0,1.0,5.0,1.0,1.0,24.0,1.0,0.0,0.0,116.0,40.0,2.0,298.0,2.0,3.0,0.0,0.0
871,3.0,9.0,0.0,3.0,5.0,2.0,7.0,99.0,2.0,0.0,6.0,1.0,6.0,3.0,8.0,2.0,13.0,3.0,18.0,0.0,0.0,97.0,2.0,1.0,19.0,3.0,32.0,27.0,21.0,0.0,3.0,8.0,55.0,74.0,3.0,2.0,88.0,27.0,0.0,3.0,22.0,1.0,32.0,5.0,22.0,1.0,1.0,5.0,0.0,3.0,6.0,56.0,33.0,56.0,22.0,6.0,4.0,10.0,23.0,1.0,5.0,4.0
879,2.0,13.0,23.0,5.0,47.0,3.0,11.0,104.0,5.0,1.0,83.0,3.0,215.0,98.0,10.0,2.0,26.0,1.0,29.0,2.0,31.0,108.0,89.0,3.0,62.0,214.0,169.0,151.0,102.0,111.0,113.0,3.0,14.0,73.0,128.0,2.0,3.0,3.0,22.0,3.0,48.0,147.0,15.0,4.0,9.0,11.0,72.0,50.0,16.0,5.0,14.0,8.0,82.0,4.0,4.0,30.0,75.0,143.0,31.0,5.0,38.0,91.0
882,1.0,2.0,7.0,0.0,1.0,1.0,9.0,10.0,2.0,3.0,3.0,1.0,7.0,3.0,4.0,2.0,1.0,2.0,4.0,4.0,1.0,6.0,5.0,3.0,2.0,3.0,8.0,6.0,2.0,3.0,2.0,2.0,2.0,12.0,4.0,5.0,2.0,6.0,0.0,3.0,3.0,3.0,1.0,8.0,6.0,5.0,3.0,3.0,3.0,5.0,6.0,1.0,1.0,6.0,6.0,4.0,11.0,0.0,1.0,4.0,4.0,4.0
887,4.0,49.0,133.0,2.0,23.0,2.0,217.0,302.0,5.0,152.0,12.0,6.0,15.0,3.0,132.0,43.0,9.0,18.0,44.0,8.0,4.0,47.0,243.0,3.0,49.0,9.0,136.0,298.0,38.0,16.0,7.0,283.0,32.0,64.0,39.0,9.0,82.0,21.0,19.0,6.0,22.0,3.0,15.0,51.0,836.0,102.0,151.0,15.0,16.0,6.0,92.0,25.0,4.0,184.0,301.0,55.0,173.0,214.0,55.0,357.0,11.0,10.0
888,804.0,41.0,218.0,223.0,52.0,7.0,11.0,4.0,245.0,239.0,170.0,21.0,2.0,8.0,63.0,20.0,79.0,102.0,80.0,7.0,87.0,593.0,7.0,4.0,101.0,1574.0,80.0,255.0,19.0,121.0,909.0,156.0,170.0,248.0,489.0,29.0,331.0,182.0,955.0,197.0,54.0,156.0,95.0,18.0,2109.0,4.0,4341.0,87.0,972.0,33.0,58.0,112.0,42.0,15.0,74.0,90.0,168.0,77.0,119.0,5.0,25.0,558.0
89,10.0,227.0,71.0,44.0,7.0,8.0,158.0,91.0,461.0,137.0,162.0,7.0,121.0,5.0,161.0,26.0,328.0,251.0,94.0,837.0,46.0,129.0,298.0,9.0,22.0,150.0,1472.0,1401.0,145.0,353.0,499.0,10.0,454.0,101.0,20.0,170.0,75.0,71.0,63.0,28.0,365.0,81.0,57.0,104.0,544.0,434.0,317.0,42.0,222.0,687.0,167.0,72.0,272.0,35.0,86.0,186.0,220.0,50.0,158.0,26.0,88.0,687.0
892,7.0,2.0,154.0,26.0,176.0,3.0,24.0,44.0,64.0,4.0,37.0,5.0,2.0,4.0,30.0,7.0,4.0,30.0,34.0,2.0,97.0,188.0,1.0,6.0,165.0,112.0,42.0,208.0,6.0,7.0,1.0,9.0,14.0,121.0,69.0,5.0,48.0,25.0,162.0,5.0,6.0,30.0,14.0,5.0,4583.0,1.0,8.0,65.0,12.0,32.0,89.0,55.0,126.0,10.0,34.0,92.0,254.0,129.0,31.0,38.0,3.0,15.0
904,2.0,9.0,13.0,7.0,2.0,0.0,5.0,4.0,2.0,79.0,23.0,1.0,627.0,1.0,3.0,4.0,59.0,7.0,55.0,39.0,7.0,44.0,1.0,1.0,0.0,2.0,37.0,43.0,1.0,30.0,61.0,1.0,8.0,111.0,137.0,5.0,4.0,5.0,30.0,1.0,8.0,32.0,8.0,1.0,1.0,1.0,151.0,20.0,17.0,31.0,40.0,2.0,12.0,5.0,18.0,7.0,142.0,0.0,9.0,1.0,3.0,1.0
91,266.0,41.0,133.0,97.0,7.0,5.0,244.0,21.0,111.0,139.0,181.0,4.0,188.0,10.0,51.0,82.0,83.0,119.0,19.0,286.0,98.0,10.0,232.0,223.0,36.0,10.0,192.0,256.0,54.0,54.0,162.0,3538.0,377.0,60.0,32.0,21.0,336.0,111.0,31.0,22.0,66.0,56.0,8.0,114.0,36.0,2.0,16.0,70.0,24.0,32.0,130.0,79.0,58.0,118.0,33.0,216.0,150.0,20.0,124.0,4.0,47.0,40.0
911,11.0,189.0,295.0,388.0,579.0,10.0,12.0,195.0,636.0,45.0,373.0,18.0,77.0,9.0,275.0,65.0,551.0,279.0,30.0,9.0,349.0,59.0,207.0,11.0,339.0,1563.0,902.0,396.0,66.0,778.0,447.0,23.0,41.0,144.0,295.0,74.0,30.0,697.0,591.0,61.0,391.0,1206.0,15.0,24.0,657.0,11.0,372.0,139.0,513.0,71.0,67.0,155.0,331.0,126.0,29.0,195.0,46.0,239.0,408.0,14.0,52.0,561.0
916,121.0,29.0,207.0,50.0,72.0,11.0,35.0,93.0,60.0,69.0,64.0,7.0,6.0,3.0,73.0,40.0,37.0,184.0,599.0,1042.0,5.0,1286.0,20.0,174.0,109.0,337.0,113.0,372.0,50.0,89.0,288.0,19.0,181.0,52.0,44.0,16.0,237.0,54.0,149.0,2.0,70.0,156.0,265.0,1540.0,15.0,4.0,31.0,405.0,210.0,251.0,78.0,106.0,278.0,43.0,46.0,168.0,217.0,69.0,197.0,319.0,20.0,70.0
917,1.0,1.0,2.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,0.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,4.0,2.0,5.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
923,12.0,201.0,103.0,37.0,14.0,11.0,51.0,97.0,5.0,92.0,118.0,7.0,311.0,3.0,355.0,1346.0,174.0,625.0,751.0,2163.0,107.0,1759.0,450.0,24.0,7.0,97.0,744.0,958.0,231.0,137.0,9.0,19.0,48.0,68.0,223.0,283.0,272.0,53.0,40.0,6.0,198.0,14.0,372.0,44.0,1311.0,595.0,83.0,403.0,106.0,93.0,135.0,78.0,12.0,164.0,60.0,119.0,292.0,14.0,74.0,21.0,143.0,94.0
924,2.0,25.0,8.0,2.0,2.0,0.0,3.0,42.0,109.0,7.0,14.0,2.0,253.0,2.0,19.0,106.0,2.0,34.0,1.0,1.0,7.0,2.0,22.0,2.0,4.0,409.0,199.0,9.0,9.0,11.0,8.0,4.0,118.0,141.0,6.0,730.0,75.0,14.0,24.0,1.0,5.0,5.0,17.0,9.0,14.0,4.0,18.0,4.0,17.0,4.0,6.0,4.0,6.0,10.0,426.0,141.0,19.0,1.0,14.0,6.0,11.0,7.0
930,5.0,25.0,110.0,5.0,110.0,4.0,8.0,84.0,188.0,7.0,51.0,4.0,6.0,3.0,138.0,58.0,34.0,60.0,7.0,4.0,31.0,56.0,95.0,4.0,147.0,66.0,107.0,496.0,8.0,64.0,5.0,3.0,78.0,55.0,3.0,70.0,1.0,12.0,1.0,4.0,68.0,4.0,15.0,124.0,18.0,5.0,9.0,10.0,81.0,24.0,158.0,92.0,5.0,96.0,65.0,149.0,205.0,233.0,30.0,278.0,40.0,40.0
931,21.0,41.0,127.0,171.0,68.0,6.0,163.0,186.0,236.0,31.0,350.0,5.0,311.0,7.0,301.0,22.0,37.0,330.0,134.0,13.0,75.0,261.0,98.0,2.0,130.0,245.0,682.0,488.0,191.0,179.0,487.0,698.0,31.0,44.0,168.0,16.0,172.0,85.0,149.0,70.0,160.0,171.0,32.0,85.0,1624.0,3.0,58.0,79.0,558.0,119.0,126.0,109.0,149.0,138.0,39.0,114.0,327.0,85.0,89.0,9.0,157.0,230.0
932,1.0,13.0,0.0,2.0,1.0,1.0,10.0,0.0,29.0,1.0,5.0,1.0,49.0,1.0,48.0,6.0,0.0,2.0,38.0,4.0,1.0,435.0,3.0,2.0,1.0,2.0,23.0,16.0,13.0,2.0,1.0,4.0,2.0,43.0,141.0,0.0,16.0,2.0,1.0,2.0,11.0,25.0,9.0,3.0,4.0,1.0,2.0,110.0,12.0,4.0,2.0,27.0,2.0,59.0,44.0,18.0,5.0,1.0,11.0,0.0,24.0,2.0
933,2.0,0.0,4.0,0.0,5.0,0.0,2.0,4.0,6.0,1.0,35.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,19.0,29.0,13.0,6.0,12.0,1.0,2.0,2.0,8.0,196.0,3.0,2.0,8.0,4.0,67.0,1.0,23.0,0.0,5.0,6.0,2.0,42.0,6.0,1.0,4.0,1.0,3.0,6.0,2.0,0.0,1.0,2.0,9.0,22.0,4.0,1.0,106.0
936,228.0,84.0,234.0,31.0,1.0,6.0,15.0,138.0,179.0,337.0,124.0,3.0,133.0,6.0,196.0,20.0,31.0,286.0,9.0,17.0,105.0,9.0,206.0,83.0,20.0,167.0,173.0,261.0,60.0,99.0,10.0,34.0,116.0,238.0,143.0,12.0,7.0,104.0,37.0,5.0,38.0,31.0,6.0,548.0,614.0,14.0,57.0,142.0,20.0,151.0,100.0,132.0,85.0,266.0,50.0,37.0,450.0,10.0,135.0,1257.0,49.0,29.0
937,2.0,11.0,11.0,6.0,1.0,5.0,15.0,84.0,122.0,6.0,21.0,2.0,16.0,13.0,6.0,57.0,7.0,132.0,5.0,3.0,42.0,79.0,8.0,2.0,3.0,226.0,128.0,130.0,100.0,67.0,3.0,1.0,44.0,173.0,5.0,6.0,2.0,24.0,44.0,1.0,236.0,42.0,4.0,5.0,8.0,4.0,3.0,13.0,21.0,210.0,11.0,20.0,127.0,10.0,6.0,12.0,13.0,3.0,22.0,6.0,24.0,2.0
939,4.0,46.0,240.0,25.0,103.0,19.0,79.0,136.0,738.0,147.0,205.0,20.0,13.0,31.0,282.0,109.0,91.0,304.0,229.0,568.0,106.0,424.0,17.0,5.0,14.0,446.0,112.0,317.0,100.0,372.0,170.0,366.0,95.0,95.0,45.0,12.0,11.0,144.0,222.0,14.0,52.0,164.0,98.0,349.0,16.0,4.0,35.0,102.0,254.0,142.0,184.0,63.0,171.0,40.0,231.0,103.0,264.0,57.0,273.0,28.0,219.0,290.0
94,31.0,230.0,424.0,369.0,232.0,7.0,84.0,190.0,119.0,87.0,252.0,10.0,262.0,4.0,327.0,33.0,229.0,121.0,59.0,8.0,184.0,278.0,255.0,8.0,359.0,875.0,604.0,392.0,171.0,206.0,14.0,21.0,96.0,237.0,38.0,6.0,14.0,94.0,91.0,159.0,253.0,660.0,498.0,458.0,15600.0,5.0,21.0,18.0,141.0,7.0,120.0,340.0,40.0,211.0,21.0,333.0,219.0,204.0,118.0,19.0,123.0,39.0
941,2.0,32.0,3.0,6.0,1.0,5.0,15.0,40.0,1.0,0.0,103.0,4.0,2.0,4.0,54.0,0.0,57.0,8.0,165.0,3.0,3.0,264.0,6.0,2.0,43.0,84.0,48.0,205.0,15.0,11.0,20.0,3.0,2.0,77.0,2.0,1.0,2.0,25.0,17.0,1.0,56.0,26.0,34.0,1.0,4.0,3.0,5.0,17.0,18.0,19.0,7.0,34.0,1.0,8.0,0.0,3.0,112.0,55.0,31.0,2.0,10.0,7.0
942,2.0,5.0,4.0,4.0,33.0,2.0,10.0,4.0,57.0,2.0,87.0,2.0,8.0,4.0,2.0,9.0,30.0,72.0,1.0,4.0,3.0,6.0,68.0,1.0,44.0,9.0,102.0,103.0,135.0,16.0,2.0,2.0,2.0,58.0,2.0,3.0,7.0,19.0,8.0,3.0,47.0,45.0,2.0,2.0,1.0,1.0,8.0,5.0,16.0,9.0,2.0,42.0,28.0,2.0,0.0,5.0,107.0,95.0,19.0,1.0,32.0,110.0
945,2.0,16.0,2.0,5.0,0.0,2.0,6.0,32.0,0.0,2.0,11.0,1.0,75.0,1.0,12.0,319.0,4.0,20.0,0.0,137.0,3.0,3.0,206.0,0.0,1.0,3.0,110.0,33.0,0.0,7.0,2.0,1.0,1.0,229.0,5.0,3.0,1.0,16.0,19.0,3.0,11.0,19.0,1.0,1.0,80.0,2.0,5.0,9.0,8.0,4.0,7.0,47.0,1.0,1.0,16.0,91.0,36.0,0.0,0.0,0.0,4.0,87.0
946,1.0,32.0,2.0,0.0,14.0,1.0,11.0,27.0,17.0,0.0,7.0,4.0,3.0,6.0,3.0,4.0,50.0,1.0,68.0,1.0,80.0,382.0,5.0,4.0,39.0,0.0,373.0,113.0,76.0,62.0,2.0,2.0,2.0,49.0,3.0,2.0,21.0,1.0,8.0,1.0,85.0,6.0,71.0,1.0,13.0,0.0,14.0,34.0,9.0,5.0,12.0,53.0,4.0,2.0,21.0,3.0,73.0,93.0,2.0,0.0,6.0,8.0
953,3.0,6.0,9.0,102.0,4.0,3.0,10.0,91.0,72.0,4.0,99.0,2.0,26.0,3.0,19.0,163.0,212.0,84.0,22.0,2.0,69.0,169.0,89.0,0.0,13.0,3.0,45.0,82.0,5.0,73.0,6.0,6.0,14.0,35.0,82.0,57.0,23.0,91.0,21.0,2.0,22.0,16.0,62.0,10.0,2.0,1.0,403.0,30.0,8.0,9.0,10.0,19.0,39.0,4.0,5.0,101.0,183.0,32.0,50.0,56.0,10.0,284.0
957,4.0,29.0,7.0,40.0,80.0,4.0,14.0,299.0,79.0,6.0,87.0,38.0,830.0,49.0,75.0,29.0,75.0,73.0,156.0,683.0,134.0,169.0,44.0,1.0,108.0,193.0,338.0,409.0,72.0,135.0,5.0,5.0,120.0,63.0,195.0,5.0,28.0,165.0,15.0,1.0,120.0,99.0,34.0,6.0,8.0,3.0,86.0,17.0,36.0,5.0,50.0,31.0,78.0,9.0,23.0,197.0,95.0,92.0,56.0,45.0,25.0,22.0
959,66.0,822.0,3483.0,1756.0,43.0,46.0,13014.0,5309.0,260.0,724.0,1418.0,35.0,15378.0,96.0,6603.0,16134.0,9215.0,8648.0,127.0,147.0,312.0,158.0,5535.0,38.0,76.0,2919.0,2484.0,6125.0,1436.0,3934.0,141.0,97.0,1924.0,1090.0,1663.0,12522.0,135.0,416.0,305.0,43.0,292.0,1130.0,117.0,149.0,88.0,43.0,418.0,242.0,612.0,2244.0,5206.0,196.0,1609.0,162.0,2398.0,6979.0,1670.0,21.0,884.0,127.0,324.0,539.0
960,27.0,289.0,50.0,140.0,244.0,4.0,2083.0,728.0,278.0,110.0,555.0,8.0,30.0,11.0,46.0,80.0,1224.0,10.0,130.0,28.0,473.0,662.0,771.0,14.0,350.0,549.0,576.0,1550.0,136.0,739.0,11.0,19.0,117.0,76.0,38.0,440.0,7.0,516.0,717.0,17.0,266.0,291.0,154.0,19.0,32.0,1045.0,447.0,837.0,10.0,248.0,90.0,216.0,286.0,30.0,479.0,156.0,1089.0,242.0,230.0,594.0,168.0,564.0
962,7.0,127.0,21.0,26.0,3.0,4.0,51.0,367.0,4.0,7.0,102.0,5.0,11.0,2.0,110.0,10.0,30.0,347.0,471.0,9.0,143.0,554.0,984.0,3.0,16.0,4.0,349.0,706.0,74.0,20.0,5.0,3.0,196.0,202.0,148.0,7.0,3.0,14.0,49.0,13.0,89.0,6.0,112.0,9.0,649.0,205.0,500.0,19.0,49.0,5.0,48.0,21.0,106.0,9.0,604.0,83.0,1234.0,49.0,132.0,703.0,19.0,61.0
966,4.0,11.0,3.0,32.0,5.0,8.0,26.0,45.0,4.0,1.0,75.0,3.0,152.0,3.0,9.0,62.0,7.0,62.0,264.0,9.0,9.0,253.0,140.0,2.0,4.0,9.0,72.0,110.0,102.0,37.0,5.0,10.0,22.0,89.0,84.0,7.0,2.0,17.0,10.0,2.0,4.0,5.0,27.0,2.0,12.0,2.0,17.0,124.0,59.0,5.0,13.0,13.0,142.0,19.0,42.0,9.0,328.0,1.0,9.0,2.0,26.0,7.0
967,483.0,148.0,63.0,110.0,94.0,6.0,63.0,273.0,368.0,4.0,182.0,15.0,37.0,7.0,337.0,729.0,268.0,71.0,568.0,1230.0,382.0,2020.0,146.0,14.0,45.0,468.0,1709.0,1464.0,598.0,243.0,289.0,9.0,49.0,127.0,273.0,8.0,111.0,253.0,93.0,6.0,369.0,293.0,740.0,3.0,45.0,7.0,38.0,307.0,68.0,37.0,112.0,214.0,485.0,79.0,74.0,56.0,81.0,35.0,302.0,7.0,741.0,217.0
972,11.0,105.0,179.0,95.0,1.0,9.0,39.0,198.0,64.0,211.0,226.0,4.0,518.0,8.0,131.0,63.0,62.0,377.0,128.0,10.0,96.0,1180.0,826.0,2.0,9.0,9.0,554.0,648.0,16.0,23.0,914.0,68.0,89.0,210.0,153.0,11.0,302.0,156.0,41.0,586.0,271.0,49.0,96.0,1080.0,2054.0,12.0,33.0,240.0,75.0,45.0,72.0,51.0,183.0,510.0,24.0,238.0,188.0,8.0,22.0,487.0,9.0,210.0
973,3.0,54.0,32.0,127.0,55.0,3.0,10.0,106.0,16.0,75.0,36.0,6.0,7.0,1.0,69.0,106.0,24.0,133.0,72.0,3.0,93.0,138.0,180.0,3.0,43.0,104.0,241.0,577.0,65.0,77.0,19.0,3.0,34.0,38.0,22.0,7.0,346.0,39.0,41.0,124.0,37.0,59.0,26.0,97.0,23.0,2.0,74.0,85.0,84.0,81.0,38.0,93.0,6.0,29.0,29.0,51.0,114.0,50.0,56.0,11.0,44.0,72.0
976,1.0,29.0,3.0,3.0,16.0,4.0,19.0,14.0,7.0,3.0,79.0,2.0,5.0,1.0,18.0,163.0,59.0,118.0,68.0,6.0,1.0,698.0,137.0,2.0,19.0,71.0,260.0,357.0,184.0,52.0,159.0,3.0,35.0,63.0,2.0,6.0,72.0,21.0,53.0,2.0,78.0,67.0,51.0,4.0,204.0,514.0,19.0,29.0,1.0,14.0,60.0,24.0,1.0,4.0,26.0,27.0,223.0,93.0,38.0,5.0,141.0,83.0
980,8.0,108.0,6.0,35.0,37.0,7.0,30.0,310.0,28.0,196.0,60.0,81.0,40.0,4.0,33.0,62.0,174.0,39.0,70.0,3325.0,30.0,823.0,340.0,7.0,90.0,57.0,656.0,614.0,309.0,34.0,232.0,3.0,19.0,77.0,13.0,128.0,1.0,47.0,38.0,5.0,179.0,208.0,242.0,5.0,11.0,580.0,4.0,422.0,165.0,20.0,47.0,137.0,2.0,6.0,2.0,125.0,54.0,105.0,33.0,13.0,200.0,312.0
983,1.0,76.0,53.0,6.0,6.0,4.0,20.0,97.0,31.0,29.0,49.0,3.0,117.0,3.0,37.0,70.0,7.0,180.0,55.0,3.0,8.0,337.0,116.0,3.0,38.0,32.0,338.0,470.0,6.0,9.0,310.0,3.0,37.0,23.0,14.0,141.0,28.0,27.0,22.0,2.0,59.0,8.0,72.0,2.0,5.0,174.0,6.0,50.0,46.0,26.0,69.0,7.0,153.0,7.0,164.0,88.0,160.0,162.0,19.0,6.0,26.0,40.0
984,138.0,361.0,265.0,18.0,1034.0,199.0,2118.0,553.0,205.0,330.0,273.0,197.0,61.0,147.0,419.0,445.0,72.0,172.0,1112.0,16.0,264.0,2557.0,1079.0,1173.0,961.0,333.0,2073.0,3623.0,548.0,357.0,883.0,10.0,227.0,92.0,82.0,16.0,341.0,104.0,149.0,10.0,650.0,410.0,588.0,437.0,474.0,34.0,46.0,137.0,666.0,245.0,374.0,302.0,412.0,93.0,412.0,335.0,437.0,1105.0,314.0,26.0,669.0,259.0
985,4.0,17.0,9.0,7.0,14.0,0.0,10.0,6.0,2.0,5.0,14.0,3.0,13.0,2.0,5.0,7.0,10.0,7.0,36.0,3.0,3.0,9.0,49.0,5.0,25.0,4.0,23.0,61.0,5.0,10.0,10.0,2.0,4.0,27.0,7.0,8.0,0.0,8.0,2.0,0.0,14.0,9.0,15.0,3.0,3.0,2.0,3.0,93.0,5.0,8.0,9.0,8.0,2.0,4.0,4.0,12.0,2.0,8.0,2.0,3.0,5.0,4.0
987,3.0,19.0,6.0,52.0,24.0,3.0,15.0,101.0,202.0,9.0,148.0,4.0,6.0,8.0,32.0,18.0,114.0,60.0,69.0,3.0,62.0,97.0,20.0,2.0,69.0,805.0,190.0,355.0,32.0,121.0,236.0,18.0,78.0,59.0,142.0,8.0,7.0,97.0,24.0,5.0,150.0,95.0,17.0,22.0,7.0,8.0,130.0,50.0,81.0,61.0,20.0,51.0,535.0,77.0,46.0,39.0,217.0,125.0,77.0,254.0,20.0,128.0
99,7.0,63.0,93.0,134.0,51.0,9.0,32.0,87.0,119.0,42.0,373.0,3.0,239.0,10.0,125.0,133.0,179.0,119.0,250.0,8.0,249.0,574.0,219.0,7.0,54.0,180.0,198.0,445.0,193.0,145.0,270.0,7.0,216.0,44.0,44.0,247.0,87.0,139.0,13.0,5.0,153.0,123.0,134.0,19.0,21.0,259.0,38.0,115.0,186.0,60.0,105.0,53.0,159.0,29.0,178.0,339.0,184.0,97.0,105.0,9.0,46.0,146.0
991,16.0,120.0,100.0,59.0,12.0,9.0,50.0,135.0,162.0,8.0,208.0,11.0,190.0,10.0,145.0,672.0,11.0,228.0,252.0,6.0,139.0,2582.0,96.0,3.0,15.0,172.0,731.0,864.0,566.0,336.0,7.0,252.0,105.0,420.0,183.0,90.0,38.0,227.0,331.0,76.0,284.0,533.0,329.0,211.0,112.0,2.0,24.0,155.0,475.0,252.0,158.0,93.0,14.0,130.0,29.0,315.0,112.0,34.0,144.0,47.0,457.0,248.0
992,28.0,406.0,106.0,234.0,243.0,4218.0,53.0,713.0,415.0,19.0,407.0,5022.0,20.0,7359.0,665.0,145.0,202.0,214.0,323.0,3090.0,108.0,671.0,615.0,510.0,113.0,1125.0,1734.0,1517.0,1548.0,207.0,2320.0,370.0,27.0,130.0,29.0,391.0,90.0,86.0,246.0,12.0,937.0,1380.0,176.0,34.0,1722.0,25.0,385.0,241.0,351.0,435.0,407.0,232.0,91.0,111.0,74.0,263.0,241.0,108.0,118.0,27.0,551.0,127.0
996,8.0,41.0,84.0,86.0,3.0,0.0,92.0,94.0,6.0,58.0,20.0,2.0,90.0,3.0,105.0,157.0,177.0,119.0,15.0,8.0,6.0,5.0,433.0,100.0,6.0,1.0,219.0,587.0,5.0,85.0,4.0,887.0,3.0,59.0,34.0,12.0,1.0,2.0,21.0,274.0,95.0,0.0,5.0,222.0,19.0,297.0,4.0,14.0,43.0,11.0,115.0,76.0,4.0,111.0,5.0,16.0,179.0,21.0,10.0,24.0,7.0,37.0
