strain_id,A_MTX_Fluconazole.PMC1_CTR2,A_MTX_Fluconazole.PLM2_SNA3,A_MTX_Fluconazole.ERV25_ERG5,A_MTX_Fluconazole.ERV25_UIP4,A_MTX_Fluconazole.HNM1_TPO4,A_MTX_Fluconazole.PLM2_HNM1,A_MTX_Fluconazole.RET2_SNA3,A_MTX_Fluconazole.ERG11_ERV25,A_MTX_Fluconazole.ALO1_UIP4,A_MTX_Fluconazole.SRO9_GIS2,A_MTX_Fluconazole.ADE17_HYR1,A_MTX_Fluconazole.ERV25_RBD2,A_MTX_Fluconazole.SSH1_ERV25,A_MTX_Fluconazole.MID2_TPO2,A_MTX_Fluconazole.TPO1_TPO2,A_MTX_Fluconazole.HNM1_RBD2,A_MTX_Fluconazole.SNA4_GTR2,A_MTX_Fluconazole.ERG11_PIS1,A_MTX_Fluconazole.FMP45_MEP1,A_MTX_Fluconazole.TPO1_MID2,A_MTX_Fluconazole.SRO9_SGN1,A_MTX_Fluconazole.SSH1_ERG11,A_MTX_Fluconazole.RET2_EMP70,A_MTX_Fluconazole.FMP45_MID2,A_MTX_Fluconazole.GTR1_SLM4,A_MTX_Fluconazole.ADE17_GIS2,A_MTX_Fluconazole.MID2_WSC2,A_MTX_Fluconazole.MID2_TPO4,A_MTX_Fluconazole.ALO1_ADE17,A_MTX_Fluconazole.ERG11_ORM2,A_MTX_Fluconazole.noPPI_reference,A_MTX_Fluconazole.RET2_EMP47,A_MTX_Fluconazole.ERV25_ORM2,A_MTX_Fluconazole.HNM1_MAM33,A_MTX_Fluconazole.HUG1_ALO1,A_MTX_Fluconazole.DHH1_LSM3,A_MTX_Fluconazole.HNM1_TPO2,A_MTX_Fluconazole.ERG11_TPO4,A_MTX_Fluconazole.ERV25_PIS1,A_MTX_Fluconazole.MID2_RSN1,A_MTX_Fluconazole.HNM1_ERG11,A_MTX_Fluconazole.MID2_PIN2,A_MTX_Fluconazole.HUG1_PGM2,A_MTX_Fluconazole.FMP45_HNM1,A_MTX_Fluconazole.TPO1_TCB2,A_MTX_Fluconazole.ERV25_EMP47,A_MTX_Fluconazole.ALO1_HYR1,A_MTX_Fluconazole.SRO9_DHH1,A_MTX_Fluconazole.HUG1_ADE17,A_MTX_Fluconazole.ERG11_HYR1,A_MTX_Fluconazole.SSH1_ORM2,A_MTX_Fluconazole.PMC1_GTR2,A_MTX_Fluconazole.HNM1_TPO1,A_MTX_Fluconazole.ERG11_ERG5,A_MTX_Fluconazole.ERG11_ACF2,A_MTX_Fluconazole.SNA4_VAC8,A_MTX_Fluconazole.HNM1_MID2,A_MTX_Fluconazole.MID2_MAM33,A_MTX_Fluconazole.SSH1_PIS1,A_MTX_Fluconazole.ADE17_PGM2,A_MTX_Fluconazole.ERG27_ACF2,A_MTX_Fluconazole.ERG11_MID2
987,2.0,4.0,2.0,19.0,7.0,22.0,3.0,1557.0,20.0,4.0,2.0,0.0,12.0,0.0,41.0,1.0,44.0,287.0,21.0,9.0,547.0,766.0,5.0,1.0,8.0,3.0,2.0,10.0,290.0,9.0,1.0,1.0,5.0,27.0,6.0,8.0,20.0,243.0,17.0,5.0,0.0,1.0,10.0,14.0,27.0,29.0,34.0,26.0,6.0,3.0,2.0,44.0,18.0,1.0,2.0,4.0,2.0,0.0,2.0,3.0,2.0,7.0
99,4.0,2.0,7.0,50.0,4.0,128.0,22.0,5563.0,24.0,152.0,4.0,6.0,54.0,16.0,46.0,5.0,14.0,19.0,50.0,18.0,39.0,5.0,29.0,15.0,12.0,1.0,4.0,80.0,2.0,3.0,2.0,15.0,10.0,36.0,177.0,326.0,28.0,3.0,43.0,16.0,5.0,16.0,50.0,25.0,11.0,6.0,25.0,60.0,5.0,149.0,14.0,25.0,53.0,173.0,1.0,1.0,8.0,6.0,1.0,4.0,14.0,6.0
991,1.0,1.0,241.0,1.0,1.0,0.0,0.0,172.0,3.0,76.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,53.0,3.0,1.0,19.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,108.0,0.0,0.0,54.0,4.0,0.0,5.0,1.0,8.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,11.0,2.0,0.0,24.0,1.0,0.0,0.0,0.0,14.0
996,1.0,2.0,79.0,19.0,7.0,24.0,6.0,14.0,2.0,8.0,7.0,19.0,78.0,76.0,11.0,30.0,47.0,5.0,27.0,1.0,24.0,0.0,2.0,290.0,13.0,342.0,324.0,216.0,6.0,5.0,102.0,3.0,103.0,44.0,6.0,24.0,7.0,5.0,10.0,42.0,56.0,682.0,4.0,157.0,10.0,24.0,6.0,5.0,0.0,4.0,7.0,2.0,58.0,6.0,4.0,4.0,64.0,52.0,2.0,63.0,1.0,33.0
998,7.0,0.0,31.0,19.0,2.0,1.0,2.0,3.0,2.0,20.0,3.0,3.0,4.0,3.0,1.0,10.0,9.0,18.0,4.0,2.0,13.0,8.0,0.0,4.0,6.0,16.0,1.0,4.0,0.0,7.0,2.0,4.0,7.0,13.0,4.0,28.0,3.0,19.0,25.0,3.0,7.0,6.0,1.0,4.0,0.0,6.0,17.0,11.0,7.0,2.0,2.0,1.0,4.0,8.0,4.0,11.0,10.0,4.0,16.0,3.0,4.0,28.0
999,46.0,22.0,1.0,20.0,6.0,8.0,2.0,20.0,7.0,90.0,6.0,41.0,43.0,532.0,6.0,53.0,49.0,10.0,47.0,0.0,1558.0,1.0,7.0,166.0,37.0,0.0,6374.0,1684.0,32.0,0.0,839.0,1.0,69.0,10.0,22.0,219.0,53.0,5.0,12.0,331.0,4.0,7277.0,914.0,131.0,18.0,58.0,11.0,77.0,7.0,31.0,84.0,16.0,18.0,1.0,9.0,4.0,19.0,3559.0,10.0,31.0,56.0,6.0
1005,0.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
136,0.0,1.0,21.0,0.0,0.0,1.0,4.0,6.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,1.0,0.0,16.0,0.0,3.0,2.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,61.0
153,0.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,181.0,6.0,1.0,1.0,4.0,0.0,1.0,3.0,65.0,2.0,2.0,3.0,2.0,0.0,1.0,8.0,6.0,2.0,0.0,1.0,66.0,0.0,2.0,1.0,2.0,0.0,13.0,0.0,11.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,795.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,346.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,24.0
180,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,165.0,3.0,0.0,11.0,1.0,0.0,1.0,7.0,172.0,4.0,2.0,8.0,1.0,0.0,1.0,7.0,2.0,0.0,2.0,1.0,67.0,2.0,0.0,272.0,2.0,0.0,11.0,0.0,12.0,2.0,1.0,56.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,282.0,4.0,7.0,5.0,2.0,3.0,1.0,1.0,27.0
180_2,0.0,8.0,1.0,8.0,4.0,9.0,4.0,221.0,1.0,29.0,85.0,5.0,23.0,6.0,3.0,3.0,31.0,2007.0,19.0,2.0,110.0,3.0,1.0,20.0,99.0,13.0,12.0,3.0,4.0,267.0,2.0,1.0,200.0,8.0,3.0,10.0,3.0,8.0,6.0,1.0,11.0,62.0,0.0,2.0,0.0,12.0,4.0,3.0,0.0,10.0,0.0,3.0,7.0,375.0,9.0,17.0,8.0,3.0,6.0,20.0,0.0,122.0
22,0.0,1.0,4.0,0.0,8.0,8.0,0.0,0.0,5.0,5.0,7.0,21.0,262.0,17.0,7.0,1.0,119.0,1.0,295.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,44.0,2970.0,1.0,197.0,2.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,8.0,5.0,2.0,2.0,21.0,3.0,0.0,6.0
271,0.0,2.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0
294,0.0,2.0,32.0,1.0,3.0,5.0,2.0,0.0,3.0,38.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,94.0,3.0,2.0,9.0,8.0,0.0,5.0,1.0,2.0,2.0,0.0,1.0,2.0,7.0,2.0,250.0,0.0,0.0,0.0,0.0,222.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,6.0,1.0,2.0,0.0,119.0,3.0,0.0,1.0,23.0,3.0,0.0,28.0,1.0,10.0,6.0,1.0,108.0
296,0.0,4.0,87.0,0.0,1.0,3.0,0.0,1.0,0.0,34.0,6.0,0.0,0.0,0.0,1.0,5.0,11.0,8.0,3.0,2.0,5.0,12.0,0.0,5.0,724.0,8.0,0.0,1.0,0.0,85.0,0.0,0.0,5.0,7.0,0.0,48.0,1.0,18.0,1.0,1.0,4.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,937.0,1.0,10.0,22.0,2.0,1.0,7.0,1.0,9.0
307,0.0,1.0,0.0,0.0,26.0,2.0,0.0,3.0,17.0,0.0,5.0,5.0,16.0,0.0,0.0,3.0,10.0,18.0,0.0,8.0,3.0,8.0,0.0,9.0,2.0,3.0,5.0,0.0,14.0,2167.0,2.0,0.0,0.0,13.0,0.0,23.0,7.0,23.0,4.0,1.0,0.0,5.0,1.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,3.0,1.0,3.0,1.0,9.0,0.0,0.0
31,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,575.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
325,0.0,3.0,5.0,9.0,1.0,2.0,0.0,1063.0,10.0,74.0,13.0,0.0,8.0,1.0,0.0,3.0,5.0,75.0,11.0,5.0,9.0,0.0,4.0,1.0,19.0,11.0,3.0,1.0,0.0,83.0,3.0,1.0,3.0,10.0,0.0,6.0,7.0,3.0,7.0,8.0,1.0,0.0,5.0,9.0,1.0,4.0,6.0,1.0,1.0,14.0,3.0,2.0,6.0,955.0,2.0,6.0,6.0,3.0,5.0,7.0,0.0,24.0
359,0.0,2.0,5.0,3.0,3.0,7.0,0.0,2.0,3.0,8.0,5.0,0.0,22.0,8.0,2.0,1.0,3.0,11.0,4.0,4.0,0.0,2.0,0.0,3.0,8.0,4.0,2.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,5.0,5.0,0.0,6.0,0.0,2.0,2.0,9.0,4.0,4.0,0.0,16.0,5.0,66.0,2.0,1.0,10.0,3.0,0.0,7.0,5.0,94.0,11.0,1.0,2.0,6.0,1.0,17.0
438,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,16.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,97.0,1.0,0.0,21.0,4.0,5.0,0.0,1.0,45.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,43.0,1.0,3.0,4.0,0.0,553.0
458,0.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,9.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,35.0,7.0,3.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,2.0,6.0,8.0,1.0,9.0,4.0,1.0,0.0,1.0,0.0,2.0
459,0.0,9.0,1.0,36.0,1.0,16.0,2.0,4794.0,25.0,37.0,1.0,3.0,22.0,74.0,15.0,2.0,34.0,97.0,36.0,2.0,73.0,2.0,19.0,103.0,1728.0,3.0,7.0,472.0,0.0,1.0,1.0,0.0,4.0,24.0,4.0,11.0,14.0,4.0,32.0,18.0,11.0,12.0,17.0,24.0,6.0,9.0,23.0,0.0,0.0,7.0,11.0,2.0,37.0,3.0,2.0,1.0,19.0,1.0,1.0,0.0,0.0,18.0
57,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
574,0.0,1.0,42.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,0.0,7.0,3.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,135.0,0.0,1.0,0.0,5.0,1.0,7.0,0.0,6.0,1.0,5.0,5.0,7.0
58,0.0,2.0,15.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,11.0,1.0,10.0,2.0,0.0,0.0,18.0
599_ref2,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0
60,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,5.0,12.0,0.0,0.0,13.0,3.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,82.0,0.0,3.0,0.0,42.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0
643,0.0,1.0,1.0,6.0,7.0,5.0,1.0,1.0,0.0,9.0,4.0,7.0,2.0,555.0,14.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,5.0,4.0,1.0,2.0,6.0,2.0,0.0,1.0,6.0,2.0,2.0,6.0,18.0,3.0,2.0,4.0,7.0,2.0,8.0,5.0,1.0,1.0,15.0,2.0,5.0,0.0,6.0,0.0,2.0,5.0,7.0,0.0,12.0,1.0,1.0,0.0,2.0,1.0,14.0
683,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,6.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,3.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,5.0
713,0.0,5.0,0.0,4.0,69.0,31.0,1.0,2.0,1.0,88.0,0.0,1.0,15.0,2.0,1.0,11.0,78.0,218.0,1.0,1.0,91.0,1.0,4.0,2.0,15.0,6.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,193.0,5.0,4.0,45.0,60.0,4.0,2.0,4.0,2.0,28.0,46.0,0.0,2.0,4.0,2.0,0.0,4.0,0.0,1.0,120.0,13.0,0.0,56.0,3.0,2.0,0.0,0.0,150.0,65.0
749,0.0,2.0,1.0,1.0,0.0,0.0,0.0,152.0,1.0,10.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0,6.0,7.0,0.0,0.0,0.0,3.0,11.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,18.0
782,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,21.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,9.0
807,0.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,8.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0,1.0
821,0.0,3.0,67.0,2.0,0.0,0.0,0.0,138.0,1.0,69.0,2.0,5.0,0.0,3.0,1.0,0.0,2.0,21.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,36.0,1.0,1.0,5.0,0.0,1.0,446.0,1.0,24.0,2.0,0.0,1.0,8.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,37.0
879,0.0,4.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,228.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,1.0,2.0,1.0
887,0.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,129.0,1.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,24.0,1.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,17.0
897,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,11.0,5.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,0.0,6.0,3.0,13.0,2.0,4.0,2.0,7.0,1.0,1.0,7.0,4.0,5.0,3.0,0.0,1.0,10.0,8.0,5.0,3.0,11.0,3.0,0.0,12.0,6.0,9.0,12.0,3.0,11.0,4.0,1.0,0.0,2.0,11.0,3.0,17.0,17.0,1.0,6.0,4.0,10.0,7.0,2.0,4.0,4.0,2.0,9.0,1.0,3.0,1.0,0.0,2.0,25.0,2.0,2.0,2.0,8.0,8.0,0.0,460.0,2.0,45.0
175,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0
187,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
209,0.0,0.0,76.0,2.0,2.0,6.0,14.0,1.0,0.0,6.0,3.0,9.0,1.0,1.0,18.0,3.0,3.0,2.0,0.0,7.0,1.0,0.0,7.0,2.0,16.0,1.0,5.0,6.0,1.0,11.0,1.0,8.0,2.0,1.0,1.0,7.0,3.0,2.0,3.0,3.0,0.0,16.0,2.0,4.0,9.0,0.0,4.0,3.0,1.0,15.0,0.0,0.0,3.0,9.0,0.0,0.0,6.0,5.0,1.0,6.0,9.0,62.0
235,0.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,24.0
240,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0
291,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
299,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
358,0.0,0.0,5.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,13.0,92.0,4.0,59.0,2.0,0.0,2.0,0.0,8.0,1.0,1.0,2.0,1.0,11.0,2.0,1.0,1.0,0.0,16.0,1.0,4.0,2.0,2.0,15.0,3.0,1.0,2.0,2.0,12.0,0.0,31.0,1.0,1.0,3.0,3.0,29.0,10.0,2.0,2.0,0.0,1.0,5.0,22.0,0.0,3.0,0.0,3.0,2.0,0.0,412.0,1.0
400,0.0,0.0,6.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,6.0,0.0,32.0,4.0,2.0,0.0,10.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,3.0,0.0,6.0,16.0,5.0,4.0,0.0,2.0,0.0,3.0,1.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2.0,10.0,60.0,0.0,5.0,0.0,5.0,2.0,1.0,1.0,0.0,2.0
406,0.0,0.0,129.0,25.0,0.0,5.0,1.0,3248.0,14.0,7.0,2.0,12.0,1.0,1.0,2.0,0.0,2.0,204.0,31.0,42.0,40.0,1.0,8.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,18.0,3.0,126.0,19.0,28.0,25.0,10.0,0.0,4.0,16.0,6.0,0.0,1.0,13.0,0.0,1.0,1.0,6.0,1.0,18.0,187.0,5.0,0.0,8.0,0.0,0.0,1.0,0.0,161.0
40_2,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
