strain_id,A_MTX_noDrug.FMP45_HNM1,A_MTX_noDrug.HNM1_ERG11,A_MTX_noDrug.ERV25_EMP47,A_MTX_noDrug.HNM1_RBD2,A_MTX_noDrug.ERG11_TPO4,A_MTX_noDrug.ERG27_ACF2,A_MTX_noDrug.ERV25_RBD2,A_MTX_noDrug.ADE17_GIS2,A_MTX_noDrug.ERV25_ERG5,A_MTX_noDrug.MID2_TPO4,A_MTX_noDrug.ERG11_PIS1,A_MTX_noDrug.ERG11_ACF2,A_MTX_noDrug.ERG11_ORM2,A_MTX_noDrug.ERV25_UIP4,A_MTX_noDrug.MID2_RSN1,A_MTX_noDrug.RET2_EMP70,A_MTX_noDrug.FMP45_MID2,A_MTX_noDrug.ALO1_ADE17,A_MTX_noDrug.HNM1_MAM33,A_MTX_noDrug.SNA4_VAC8,A_MTX_noDrug.SRO9_DHH1,A_MTX_noDrug.MID2_PIN2,A_MTX_noDrug.HNM1_TPO4,A_MTX_noDrug.HNM1_TPO1,A_MTX_noDrug.ALO1_HYR1,A_MTX_noDrug.FMP45_MEP1,A_MTX_noDrug.SRO9_GIS2,A_MTX_noDrug.HUG1_ADE17,A_MTX_noDrug.GTR1_SLM4,A_MTX_noDrug.SSH1_ORM2,A_MTX_noDrug.HNM1_TPO2,A_MTX_noDrug.noPPI_reference,A_MTX_noDrug.RET2_EMP47,A_MTX_noDrug.SSH1_ERG11,A_MTX_noDrug.HUG1_PGM2,A_MTX_noDrug.MID2_WSC2,A_MTX_noDrug.ERG11_MID2,A_MTX_noDrug.MID2_TPO2,A_MTX_noDrug.ERG11_HYR1,A_MTX_noDrug.HNM1_MID2,A_MTX_noDrug.ERG11_ERG5,A_MTX_noDrug.HUG1_ALO1,A_MTX_noDrug.PMC1_GTR2,A_MTX_noDrug.PMC1_CTR2,A_MTX_noDrug.ERV25_PIS1,A_MTX_noDrug.SSH1_PIS1,A_MTX_noDrug.MID2_MAM33,A_MTX_noDrug.RET2_SNA3,A_MTX_noDrug.PLM2_HNM1,A_MTX_noDrug.ADE17_PGM2,A_MTX_noDrug.SSH1_ERV25,A_MTX_noDrug.SRO9_SGN1,A_MTX_noDrug.PLM2_SNA3,A_MTX_noDrug.ERG11_ERV25,A_MTX_noDrug.DHH1_LSM3,A_MTX_noDrug.TPO1_TPO2,A_MTX_noDrug.ALO1_UIP4,A_MTX_noDrug.SNA4_GTR2,A_MTX_noDrug.ERV25_ORM2,A_MTX_noDrug.TPO1_TCB2,A_MTX_noDrug.ADE17_HYR1,A_MTX_noDrug.TPO1_MID2
996,58.0,215.0,14.0,40.0,8.0,0.0,25.0,240.0,11.0,31.0,182.0,12.0,28.0,169.0,22.0,11.0,88.0,38.0,1381.0,8.0,26.0,4239.0,74.0,72.0,16.0,120.0,66.0,67.0,38.0,23.0,86.0,295.0,4.0,18.0,1242.0,6389.0,369.0,27.0,17.0,74.0,13.0,137.0,150.0,45.0,9.0,57.0,3559.0,6.0,100.0,51.0,94.0,84.0,45.0,23.0,46.0,50.0,4.0,136.0,164.0,42.0,6.0,8.0
998,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,10.0,0.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,10.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,13.0,2.0,0.0,4.0,0.0,4.0,2.0,3.0,7.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0
999,13.0,8.0,65.0,14.0,7.0,388.0,8.0,4.0,6.0,19.0,23.0,5.0,3.0,2.0,25.0,8.0,176.0,24.0,164.0,4.0,21.0,2138.0,6.0,8.0,7.0,218.0,46.0,37.0,23.0,37.0,36.0,334.0,7.0,26.0,418.0,4515.0,114.0,14.0,6.0,1.0,8.0,29.0,77.0,153.0,8.0,4.0,2547.0,2.0,4.0,28.0,29.0,24.0,28.0,5.0,40.0,24.0,6.0,38.0,8.0,32.0,5.0,3.0
1005,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,5.0,7.0,1.0,1.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,11.0,3.0,0.0,0.0,0.0,13.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,52.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0
1016,0.0,2.0,17.0,0.0,23.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0,12.0,2.0,0.0,1.0,1.0,3542.0,2.0,1.0,1.0,5.0,9.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,16.0,1.0,0.0,20.0,3.0,26.0,6.0,1.0,2.0,4.0,2.0,1.0,3.0,8.0,1.0,5.0,22.0,1.0,1.0,18.0,18.0,41.0,19.0,2.0,7.0,4.0,18.0,0.0,8.0,21.0,0.0,0.0
1052,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
128,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,3.0,0.0,70.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,135.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
253,0.0,3.0,83.0,0.0,0.0,3.0,2.0,2.0,16.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,26.0,0.0,7.0,60.0,3.0,0.0,1.0,4.0,12.0,2.0,3.0,0.0,8.0,1.0,1.0,1.0,0.0,55.0,18.0,2.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,332.0,0.0,1.0,7.0,0.0,4.0,4.0,41.0,2.0,219.0,0.0
271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0
277,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
29,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,4.0,10.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,6.0,0.0,89.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,1.0,0.0,2.0,25.0,5.0,35.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0
291,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0
299,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,14.0,0.0,3.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0
308,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,9.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,9.0,0.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,4.0,8.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,5.0,0.0,2.0,4.0,0.0,3.0,6.0,1.0,4.0,2.0,0.0,3.0,4.0,2.0,0.0,0.0
32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
358,0.0,3.0,4.0,0.0,5.0,190.0,125.0,6.0,85.0,0.0,18.0,3.0,8.0,165.0,2.0,1.0,2.0,14.0,8.0,4.0,3.0,22.0,4.0,1.0,382.0,4.0,7.0,48.0,5.0,7.0,8.0,150.0,5.0,8.0,61.0,17.0,29.0,3.0,1.0,1.0,11.0,125.0,9.0,10.0,48.0,8.0,3.0,1.0,4.0,4.0,38.0,64.0,3.0,3.0,2.0,9.0,9.0,6.0,17.0,7.0,1.0,3.0
397,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0
411,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,1.0,4.0,0.0
438,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
444,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
508,0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,8.0,0.0,3.0,0.0,1.0,0.0,135.0,0.0,199.0,1.0,215.0,0.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,0.0,23.0,2.0,0.0,35.0,0.0,1.0,23.0,5.0,3.0,4.0,0.0
581,0.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,1.0,33.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,14.0,0.0,4.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,111.0,3.0,1.0,1.0,2.0,10.0,1.0,1.0,3.0
599_ref1,0.0,1.0,89.0,0.0,2.0,7.0,12.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,144.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,16.0,2.0,1.0,23.0,6.0,1.0,12.0,1.0,2.0,2.0,0.0,3.0,2.0,23.0,10.0,0.0,4.0,4.0,1.0,2.0,17.0,0.0,1.0,4.0,6.0,1.0,0.0,2.0,90.0,1.0
611,0.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,8.0,0.0,7.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,2.0,7.0,0.0,2.0,1.0,2.0,1.0,9.0,0.0,16.0,1.0,46.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,2.0,165.0,10.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0
643,0.0,1.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,7.0,3.0,0.0,2.0,4.0,18.0,1.0,13.0,0.0,0.0,3.0,2.0,2.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,7.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0
685,0.0,21.0,4.0,0.0,0.0,5.0,5.0,3.0,5.0,1.0,4.0,1.0,0.0,15.0,0.0,1.0,3.0,2.0,1.0,21.0,0.0,5.0,3.0,4.0,7.0,2.0,0.0,14.0,6.0,2.0,8.0,4.0,0.0,9.0,9.0,6.0,18.0,0.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,14.0,5.0,6.0,3.0,17.0,11.0,8.0,0.0,1.0,5.0,3.0,1.0,7.0,0.0
784,0.0,3.0,3.0,0.0,4.0,4.0,1.0,5.0,3.0,0.0,6.0,3.0,25.0,1.0,0.0,0.0,7.0,0.0,11.0,1.0,0.0,7.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,2.0,4.0,7.0,2.0,2.0,2.0,31.0,1.0,3.0,2.0,6.0,0.0,6.0,0.0,2.0,12.0,1.0,15.0,3.0,0.0,3.0,1.0,1.0,4.0,2.0,8.0,8.0,2.0
796,0.0,2.0,1.0,0.0,4.0,0.0,1.0,4.0,8.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,3.0,5.0,2.0,11.0,0.0,12.0,1.0,1.0,2.0,3.0,2.0,22.0,3.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,23.0,1.0,14.0,0.0,11.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,12.0,2.0,8.0,2.0,17.0,5.0,1.0,4.0,4.0,15.0,4.0,1.0,0.0
803,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0
854,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,14.0,0.0,2.0,5.0,19.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0
870,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,67.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,10.0,0.0,16.0,0.0,13.0,25.0,0.0,2.0,0.0,1.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0
871,0.0,14.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,3.0,23.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,7.0,0.0,16.0,1.0,3.0,4.0,6.0
887,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,119.0,0.0,1.0,0.0
897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
904,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,7.0,0.0,8.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,10.0,0.0,3.0,2.0,10.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,63.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0
175,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,5.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,38.0,0.0,0.0,4.0,4.0,0.0,649.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,116.0,5.0,0.0,4.0,0.0
337,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,7.0,0.0,67.0,2.0,227.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,57.0,0.0,121.0,19.0,1.0,2.0,4.0,17.0,0.0,2.0,0.0
36,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,695.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,18.0,0.0,5.0,0.0
406,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,5.0,5.0,0.0,1.0,1.0,20.0,0.0,0.0,1.0
607,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,14.0,0.0,0.0,9.0,15.0,271.0,0.0,4.0,3.0,0.0,1.0,2.0,2.0,0.0,6.0,4.0,3.0,0.0,0.0,2.0,0.0,9.0,8.0,1088.0,12.0,1.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,7.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,3.0,2.0,5.0,1.0,0.0,4.0,0.0,6.0,1.0
711,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,49.0,1.0,0.0,1.0,5.0,0.0
715,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0
78,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,63.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,7.0,0.0,28.0,1.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
