strain_id,A_MTX_Metformin.RET2_SNA3,A_MTX_Metformin.HNM1_RBD2,A_MTX_Metformin.GTR1_SLM4,A_MTX_Metformin.ERG11_ORM2,A_MTX_Metformin.ERV25_ERG5,A_MTX_Metformin.SSH1_PIS1,A_MTX_Metformin.ADE17_PGM2,A_MTX_Metformin.FMP45_HNM1,A_MTX_Metformin.TPO1_TCB2,A_MTX_Metformin.HUG1_ADE17,A_MTX_Metformin.FMP45_MID2,A_MTX_Metformin.HNM1_TPO2,A_MTX_Metformin.ERG11_ERG5,A_MTX_Metformin.SSH1_ORM2,A_MTX_Metformin.FMP45_MEP1,A_MTX_Metformin.RET2_EMP70,A_MTX_Metformin.ERG11_MID2,A_MTX_Metformin.ERG11_TPO4,A_MTX_Metformin.ALO1_ADE17,A_MTX_Metformin.TPO1_TPO2,A_MTX_Metformin.SNA4_GTR2,A_MTX_Metformin.SSH1_ERV25,A_MTX_Metformin.HNM1_MID2,A_MTX_Metformin.PMC1_CTR2,A_MTX_Metformin.ERG11_ACF2,A_MTX_Metformin.SRO9_GIS2,A_MTX_Metformin.HNM1_ERG11,A_MTX_Metformin.PLM2_SNA3,A_MTX_Metformin.HNM1_TPO4,A_MTX_Metformin.ERG11_HYR1,A_MTX_Metformin.MID2_PIN2,A_MTX_Metformin.noPPI_reference,A_MTX_Metformin.ERV25_UIP4,A_MTX_Metformin.ADE17_HYR1,A_MTX_Metformin.RET2_EMP47,A_MTX_Metformin.MID2_WSC2,A_MTX_Metformin.DHH1_LSM3,A_MTX_Metformin.SRO9_DHH1,A_MTX_Metformin.SSH1_ERG11,A_MTX_Metformin.ERV25_PIS1,A_MTX_Metformin.ERV25_ORM2,A_MTX_Metformin.HNM1_MAM33,A_MTX_Metformin.MID2_MAM33,A_MTX_Metformin.SNA4_VAC8,A_MTX_Metformin.MID2_TPO2,A_MTX_Metformin.ERG11_PIS1,A_MTX_Metformin.ALO1_HYR1,A_MTX_Metformin.ERV25_RBD2,A_MTX_Metformin.HUG1_ALO1,A_MTX_Metformin.PLM2_HNM1,A_MTX_Metformin.ADE17_GIS2,A_MTX_Metformin.SRO9_SGN1,A_MTX_Metformin.MID2_TPO4,A_MTX_Metformin.TPO1_MID2,A_MTX_Metformin.HNM1_TPO1,A_MTX_Metformin.ERG27_ACF2,A_MTX_Metformin.MID2_RSN1,A_MTX_Metformin.ALO1_UIP4,A_MTX_Metformin.PMC1_GTR2,A_MTX_Metformin.ERV25_EMP47,A_MTX_Metformin.HUG1_PGM2,A_MTX_Metformin.ERG11_ERV25
133,0.0,0.0,2.0,25.0,33.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,40.0,46.0,1.0,1.0,5.0,10.0,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,19.0,2.0,4.0,0.0,17.0,53.0,9.0,5.0,21.0,1.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,240.0,90,1.0,8.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0
136,0.0,0.0,125.0,11.0,14.0,0.0,0.0,2.0,1.0,1.0,1.0,12.0,15.0,4.0,0.0,0.0,17.0,79.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,63.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,15.0,2.0,0.0,0.0,0.0,1.0,258,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,1.0,83.0
175,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,42.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,136,0.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,96.0
17_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,61.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0
180,0.0,0.0,1.0,216.0,5.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,129.0,19.0,1.0,0.0,88.0,20.0,3.0,0.0,4.0,6.0,14.0,2.0,5.0,28.0,12.0,2.0,2.0,78.0,6.0,4.0,4.0,0.0,1.0,6.0,3.0,4.0,24.0,28.0,703.0,3.0,12.0,1.0,0.0,23.0,1.0,26.0,2.0,0.0,1.0,159,0.0,1.0,2.0,0.0,12.0,3.0,2.0,3.0,0.0,59.0
20,0.0,0.0,3.0,22.0,72.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,16.0,2.0,0.0,2.0,11.0,77.0,3.0,0.0,5.0,4.0,13.0,0.0,0.0,44.0,2.0,1.0,1.0,13.0,1.0,1.0,6.0,2.0,0.0,1.0,2.0,15.0,6.0,4.0,47.0,6.0,1.0,0.0,0.0,14.0,9.0,1.0,0.0,1.0,3.0,656,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,105.0
209,0.0,0.0,99.0,54.0,35.0,1.0,3.0,4.0,0.0,0.0,2.0,221.0,28.0,4.0,0.0,1.0,38.0,3.0,4.0,1.0,6.0,20.0,10.0,0.0,4.0,24.0,3.0,2.0,12.0,36.0,7.0,5.0,5.0,1.0,0.0,1.0,3.0,52.0,35.0,5.0,17.0,7.0,4.0,0.0,9.0,2.0,6.0,0.0,1.0,2.0,0.0,522,10.0,2.0,60.0,0.0,0.0,3.0,1.0,5.0,0.0,9.0
217,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
248,0.0,0.0,2.0,26.0,160.0,3.0,254.0,0.0,1.0,0.0,12.0,786.0,5.0,3.0,2.0,0.0,31.0,0.0,3.0,1.0,71.0,0.0,0.0,1.0,16.0,1.0,4.0,4.0,4.0,1.0,1.0,90.0,164.0,2.0,0.0,1.0,5.0,0.0,14.0,5.0,4.0,104.0,8.0,0.0,2.0,3.0,6.0,3.0,63.0,3.0,4.0,14,1.0,1.0,0.0,2.0,46.0,0.0,1.0,1.0,20.0,4.0
272,0.0,0.0,235.0,77.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,84.0,1.0,1.0,0.0,35.0,343.0,3.0,0.0,2.0,14.0,12.0,0.0,1.0,4.0,1.0,1.0,29.0,0.0,9.0,0.0,1.0,2.0,0.0,2.0,0.0,6.0,1.0,5.0,27.0,5.0,1.0,0.0,1.0,12.0,2.0,0.0,1.0,1.0,0.0,6,12.0,1.0,1.0,0.0,5.0,3.0,2.0,3.0,0.0,0.0
289,0.0,0.0,2.0,10.0,19.0,1.0,3.0,0.0,2.0,2.0,0.0,15.0,34.0,0.0,1.0,0.0,11.0,9.0,0.0,0.0,6.0,5.0,42.0,0.0,1.0,23.0,8.0,4.0,0.0,19.0,9.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,16.0,1.0,2.0,1.0,2.0,15.0,4.0,0.0,0.0,2.0,0.0,459,1.0,4.0,17.0,3.0,1.0,0.0,3.0,1.0,4.0,30.0
291,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,10,4.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,10.0
292,0.0,0.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,100.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,11,1.0,0.0,5.0,0.0,1.0,3.0,0.0,3.0,1.0,4.0
299,0.0,0.0,25.0,13.0,115.0,0.0,6.0,1.0,0.0,0.0,1.0,13.0,218.0,1.0,0.0,0.0,10.0,278.0,3.0,0.0,3.0,13.0,8.0,1.0,2.0,85.0,2.0,4.0,3.0,36.0,3.0,1.0,22.0,2.0,0.0,7.0,3.0,88.0,3.0,9.0,59.0,1.0,3.0,2.0,4.0,51.0,7.0,22.0,2.0,4.0,5.0,167,3.0,1.0,79.0,1.0,6.0,7.0,2.0,6.0,2.0,48.0
31,0.0,0.0,2221.0,91.0,10.0,1.0,2.0,51.0,0.0,0.0,106.0,0.0,52.0,1.0,43.0,1.0,158.0,2.0,1.0,1.0,60.0,16.0,4.0,1.0,87.0,10.0,4.0,8.0,1.0,6.0,49.0,158.0,2.0,5.0,1.0,0.0,10.0,11.0,15.0,3.0,22.0,4.0,1.0,0.0,3.0,2.0,0.0,4.0,0.0,425.0,6.0,25,53.0,0.0,7.0,2.0,72.0,1.0,1.0,4.0,1.0,3.0
32,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,0.0,0.0,1.0,2.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,6.0,1.0,0.0,12.0,0.0,7.0,0.0,1.0,1.0,40.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,3.0,115.0,1.0,0.0,28.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,3,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,19.0
364,0.0,0.0,2.0,2.0,0.0,5.0,3.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,43.0,234.0,0.0,1.0,0.0,8.0,0.0,1.0,6.0,5.0,0.0,0.0,1.0,41.0,9.0,3.0,10.0,9.0,0.0,3.0,1.0,6.0,2.0,2.0,10.0,1.0,0.0,2.0,37.0,1.0,2.0,161.0,3.0,1.0,0.0,10,0.0,5.0,1.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0
418,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,22,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0
419,0.0,0.0,837.0,72.0,311.0,4.0,0.0,6.0,2.0,2.0,7.0,43.0,40.0,21.0,0.0,1.0,198.0,3.0,3.0,20.0,21.0,9.0,47.0,7.0,3.0,46.0,15.0,6.0,92.0,11.0,18.0,2.0,17.0,1.0,0.0,2.0,181.0,32.0,31.0,17.0,107.0,19.0,1.0,3.0,25.0,11.0,7.0,1.0,6.0,4.0,2.0,1852,78.0,133.0,87.0,1.0,6.0,12.0,6.0,14.0,32.0,109.0
420,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,7.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,9.0,0.0,5.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,203,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
450,0.0,0.0,285.0,1.0,120.0,1.0,1.0,3.0,3.0,3.0,2.0,25.0,3.0,2.0,0.0,1.0,11.0,0.0,2.0,3.0,5.0,5.0,53.0,0.0,5.0,48.0,3.0,7.0,2.0,3.0,11.0,0.0,0.0,5.0,1.0,4.0,76.0,4.0,4.0,0.0,62.0,2.0,2.0,36.0,5.0,6.0,3.0,0.0,2.0,2.0,0.0,67,0.0,40.0,2.0,0.0,4.0,1.0,2.0,4.0,7.0,5.0
454,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,111,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
503,0.0,0.0,3.0,3.0,52.0,2.0,0.0,4.0,0.0,1.0,3.0,27.0,23.0,9.0,2.0,0.0,81.0,69.0,2.0,4.0,21.0,24.0,2.0,1.0,0.0,25.0,8.0,3.0,17.0,43.0,0.0,2.0,12.0,3.0,3.0,1.0,4.0,28.0,38.0,8.0,79.0,10.0,0.0,0.0,0.0,34.0,19.0,11.0,5.0,0.0,9.0,383,2.0,4.0,3.0,0.0,1.0,7.0,3.0,2.0,2.0,2.0
58,0.0,0.0,2.0,0.0,2.0,0.0,10.0,0.0,1.0,1.0,0.0,22.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,0.0,4.0,1.0,1.0,5.0,4.0,23.0,2.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,29,4.0,0.0,4.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0
581,0.0,0.0,362.0,70.0,21.0,6.0,3.0,1.0,1.0,1.0,3.0,21.0,11.0,1.0,1.0,1.0,50.0,50.0,14.0,1.0,9.0,19.0,41.0,3.0,1.0,37.0,11.0,4.0,3.0,14.0,11.0,1.0,9.0,0.0,1.0,0.0,5.0,0.0,10.0,9.0,160.0,5.0,3.0,0.0,4.0,7.0,7.0,1.0,2.0,0.0,4.0,45,18.0,0.0,3.0,3.0,5.0,4.0,5.0,5.0,0.0,114.0
59,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
61,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,18,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0
643,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,13.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,2.0,6.0,4.0,14.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,40,1.0,2.0,1.0,1.0,3.0,2.0,0.0,5.0,7.0,4.0
78,0.0,0.0,2.0,9.0,0.0,1.0,2.0,2.0,1.0,20.0,3.0,97.0,254.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,6.0,6.0,0.0,2.0,1.0,5.0,1.0,0.0,8.0,1.0,0.0,8.0,2.0,0.0,0.0,3.0,43.0,3.0,4.0,55.0,5.0,2.0,2.0,1.0,3.0,4.0,2.0,6.0,1.0,0.0,41,40.0,3.0,26.0,1.0,3.0,5.0,0.0,3.0,19.0,6.0
784,0.0,0.0,104.0,118.0,1.0,0.0,5.0,4.0,1.0,1.0,2.0,22.0,143.0,3.0,3.0,0.0,4.0,5.0,2.0,1.0,11.0,3.0,12.0,0.0,3.0,4.0,6.0,3.0,3.0,5.0,2.0,1.0,5.0,45.0,1.0,1.0,11.0,6.0,2.0,4.0,3.0,7.0,0.0,3.0,1.0,35.0,4.0,2.0,0.0,2.0,5.0,503,15.0,2.0,26.0,0.0,2.0,2.0,2.0,5.0,1.0,9.0
79,0.0,0.0,1.0,47.0,2.0,219.0,0.0,0.0,0.0,7.0,81.0,1.0,0.0,10.0,2.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,20.0,132.0,3.0,0.0,1.0,0.0,6.0,3.0,6.0,5.0,17.0,3.0,4.0,0.0,0.0,1.0,1.0,5.0,296.0,13.0,0.0,5,2.0,1.0,2.0,0.0,31.0,78.0,1.0,2.0,387.0,9.0
821,0.0,0.0,4.0,29.0,16.0,4.0,4.0,1.0,3.0,0.0,1.0,33.0,71.0,3.0,0.0,1.0,16.0,887.0,5.0,1.0,5.0,31.0,27.0,0.0,1.0,95.0,4.0,1.0,12.0,71.0,13.0,1.0,3.0,0.0,0.0,2.0,196.0,1.0,19.0,16.0,55.0,2.0,10.0,1.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0,282,11.0,1.0,36.0,0.0,10.0,18.0,4.0,19.0,4.0,188.0
830,0.0,0.0,3.0,2.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,3.0,0.0,0.0,15.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,16.0,2.0,0.0,1.0,22.0,4.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,68,2.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0
870,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,1.0,1.0,0.0,25.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,15.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,66.0,12.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,22.0,0.0,9.0,0.0,2.0,1.0,27.0,0.0,2.0,9,14.0,4.0,0.0,1.0,66.0,1.0,0.0,1.0,8.0,3.0
879,0.0,0.0,1.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,24.0,0.0,0.0,1.0,6.0,39.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,17.0,3.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,2.0,0.0,316,11.0,6.0,3.0,0.0,13.0,2.0,1.0,1.0,0.0,10.0
880,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,8,0.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,1.0,3.0
892,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.0,30.0,30.0,0.0,3.0,1.0,5.0,36.0,1.0,0.0,2.0,4.0,1.0,1.0,8.0,8.0,0.0,2.0,1.0,1.0,0.0,31.0,26.0,12.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,83,0.0,56.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,17.0
904,0.0,0.0,24.0,44.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,40.0,14.0,0.0,0.0,0.0,51.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,42.0,0.0,0.0,3.0,1.0,0.0,0.0,24.0,4.0,2.0,1.0,9.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,24.0
930,0.0,0.0,5.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,4.0,4.0,7.0,2.0,2.0,17.0,7.0,0.0,21.0,2.0,40.0,0.0,6.0,3.0,0.0,2.0,3.0,6.0,8.0,5.0,9.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,5.0,110,1.0,2.0,54.0,0.0,3.0,1.0,2.0,2.0,0.0,3.0
937,0.0,0.0,3.0,12.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,38.0,2.0,1.0,3.0,0.0,3.0,489.0,3.0,0.0,7.0,9.0,3.0,2.0,1.0,72.0,3.0,1.0,6.0,3.0,4.0,2.0,5.0,27.0,1.0,2.0,0.0,3.0,13.0,4.0,37.0,0.0,1.0,2.0,1.0,4.0,8.0,2.0,0.0,3.0,9.0,32,5.0,0.0,10.0,1.0,3.0,18.0,1.0,13.0,2.0,5.0
945,0.0,0.0,102.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,15.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,7.0,23.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,88.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,12.0,34,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,6.0
953,0.0,0.0,1.0,92.0,12.0,29.0,2.0,84.0,10.0,1.0,113.0,52.0,95.0,3.0,40.0,0.0,36.0,130.0,4.0,2.0,58.0,4.0,1.0,15.0,163.0,55.0,6.0,6.0,2.0,46.0,98.0,116.0,11.0,2.0,2.0,3.0,19.0,167.0,5.0,17.0,68.0,10.0,9.0,1.0,1.0,40.0,8.0,2.0,229.0,28.0,1.0,867,7.0,1.0,7.0,48.0,18.0,55.0,13.0,8.0,295.0,88.0
973,0.0,0.0,7.0,113.0,148.0,1.0,114.0,2.0,0.0,4.0,1.0,554.0,41.0,10.0,1.0,0.0,49.0,0.0,4.0,1.0,14.0,7.0,15.0,3.0,1.0,15.0,8.0,4.0,56.0,5.0,37.0,0.0,6.0,1.0,1.0,1.0,28.0,43.0,8.0,8.0,391.0,8.0,9.0,2.0,7.0,3.0,10.0,0.0,4.0,1.0,6.0,558,5.0,68.0,183.0,4.0,15.0,3.0,2.0,7.0,2.0,18.0
976,0.0,0.0,1.0,0.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0,1.0,0.0,1.0,25.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,3.0,82.0,3.0,2.0,3.0,7.0,4.0,6.0,0.0,1.0,0.0,3.0,195,0.0,4.0,7.0,0.0,6.0,2.0,2.0,2.0,3.0,16.0
980,0.0,0.0,603.0,5.0,3.0,0.0,3.0,2.0,1.0,3.0,5.0,94.0,25.0,0.0,2.0,0.0,14.0,1.0,1.0,2.0,6.0,1.0,4.0,2.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,2.0,1.0,4.0,68.0,3.0,0.0,6.0,39.0,6.0,11.0,0.0,4.0,0.0,3.0,5.0,5.0,3.0,1.0,286,21.0,6.0,10.0,1.0,8.0,0.0,1.0,4.0,2.0,10.0
998,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,42.0,7.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,23.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,12.0,0.0,6.0,2.0,6.0,3.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,2.0,167,1.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,150.0
119,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,47.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,9.0,1.0,6.0,1.0,1.0,0.0,2.0,4.0,3.0,4.0,7.0,5.0,2.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,80,5.0,0.0,2.0,1.0,3.0,1.0,0.0,9.0,2.0,5.0
240,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,29.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0
270,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
