strain_id,A_MTX_5-FC.ERV25_EMP47,A_MTX_5-FC.ERG11_ACF2,A_MTX_5-FC.SSH1_PIS1,A_MTX_5-FC.HNM1_TPO4,A_MTX_5-FC.ADE17_HYR1,A_MTX_5-FC.FMP45_MID2,A_MTX_5-FC.GTR1_SLM4,A_MTX_5-FC.ERV25_ORM2,A_MTX_5-FC.HNM1_MAM33,A_MTX_5-FC.TPO1_TCB2,A_MTX_5-FC.HNM1_MID2,A_MTX_5-FC.TPO1_TPO2,A_MTX_5-FC.ERV25_PIS1,A_MTX_5-FC.MID2_PIN2,A_MTX_5-FC.ERG11_MID2,A_MTX_5-FC.FMP45_MEP1,A_MTX_5-FC.DHH1_LSM3,A_MTX_5-FC.MID2_WSC2,A_MTX_5-FC.ADE17_PGM2,A_MTX_5-FC.PMC1_CTR2,A_MTX_5-FC.RET2_EMP47,A_MTX_5-FC.PLM2_SNA3,A_MTX_5-FC.MID2_MAM33,A_MTX_5-FC.FMP45_HNM1,A_MTX_5-FC.ERG11_ORM2,A_MTX_5-FC.ERG11_PIS1,A_MTX_5-FC.ALO1_ADE17,A_MTX_5-FC.RET2_EMP70,A_MTX_5-FC.PMC1_GTR2,A_MTX_5-FC.ERG11_HYR1,A_MTX_5-FC.TPO1_MID2,A_MTX_5-FC.MID2_TPO4,A_MTX_5-FC.ALO1_UIP4,A_MTX_5-FC.ERG11_ERV25,A_MTX_5-FC.SRO9_GIS2,A_MTX_5-FC.SNA4_VAC8,A_MTX_5-FC.ERV25_ERG5,A_MTX_5-FC.noPPI_reference,A_MTX_5-FC.MID2_TPO2,A_MTX_5-FC.SRO9_SGN1,A_MTX_5-FC.ERV25_RBD2,A_MTX_5-FC.HNM1_TPO2,A_MTX_5-FC.HUG1_PGM2,A_MTX_5-FC.HNM1_TPO1,A_MTX_5-FC.ERG11_ERG5,A_MTX_5-FC.HUG1_ALO1,A_MTX_5-FC.HNM1_RBD2,A_MTX_5-FC.ERV25_UIP4,A_MTX_5-FC.MID2_RSN1,A_MTX_5-FC.ERG27_ACF2,A_MTX_5-FC.HNM1_ERG11,A_MTX_5-FC.SSH1_ERG11,A_MTX_5-FC.ERG11_TPO4,A_MTX_5-FC.PLM2_HNM1,A_MTX_5-FC.SSH1_ERV25,A_MTX_5-FC.ALO1_HYR1,A_MTX_5-FC.SNA4_GTR2,A_MTX_5-FC.SSH1_ORM2,A_MTX_5-FC.HUG1_ADE17,A_MTX_5-FC.ADE17_GIS2,A_MTX_5-FC.RET2_SNA3,A_MTX_5-FC.SRO9_DHH1
879,2.0,0.0,0.0,2.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,3.0,30,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,3.0,3.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
880,2.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,8,0.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
882,1.0,1.0,1.0,0.0,16.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0
888,40.0,91.0,9.0,3.0,9.0,529.0,19.0,218.0,18.0,31.0,110.0,87.0,13.0,123.0,121.0,797.0,1132.0,6.0,6.0,62.0,19.0,8.0,8.0,42.0,180.0,261.0,11.0,37.0,53.0,3532,201.0,275.0,55.0,225.0,464.0,20.0,156.0,86.0,9.0,834.0,10.0,219.0,357.0,15.0,141.0,33.0,9.0,2093.0,38.0,172.0,76.0,107.0,41.0,9.0,703.0,281.0,54.0,161.0,231.0,21.0,36.0,528.0
89,1979.0,243.0,175.0,27.0,50.0,1611.0,3403.0,328.0,164.0,293.0,463.0,245.0,299.0,4217.0,386.0,1749.0,784.0,1446.0,28.0,753.0,22.0,89.0,778.0,343.0,86.0,205.0,136.0,48.0,662.0,899,43.0,781.0,334.0,662.0,454.0,16.0,128.0,1330.0,1218.0,1603.0,2381.0,236.0,3141.0,112.0,117.0,510.0,81.0,413.0,942.0,456.0,513.0,508.0,58.0,417.0,1071.0,829.0,283.0,386.0,132.0,17.0,19.0,439.0
892,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,36,0.0,1.0,1.0,71.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
904,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,7.0,2.0,26.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,8.0,73,4.0,1.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,2.0,7.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
91,64.0,86.0,209.0,217.0,10.0,2840.0,1144.0,152.0,124.0,71.0,73.0,122.0,18.0,276.0,204.0,55.0,5700.0,7.0,10.0,87.0,11.0,31.0,64.0,195.0,25.0,204.0,18.0,33.0,117.0,1893,103.0,145.0,51.0,23.0,74.0,86.0,109.0,198.0,146.0,118.0,33.0,1438.0,37.0,269.0,42.0,39.0,11.0,839.0,54.0,593.0,102.0,420.0,80.0,31.0,1917.0,177.0,225.0,687.0,15.0,24.0,31.0,379.0
911,591.0,306.0,59.0,293.0,31.0,2073.0,28.0,313.0,82.0,323.0,69.0,258.0,58.0,165.0,70.0,1669.0,746.0,21.0,29.0,87.0,27.0,1400.0,88.0,227.0,54.0,261.0,1543.0,40.0,165.0,3562,597.0,443.0,442.0,594.0,370.0,10.0,313.0,240.0,127.0,787.0,39.0,332.0,25.0,9.0,453.0,18.0,21.0,293.0,301.0,55.0,43.0,14.0,526.0,99.0,574.0,350.0,139.0,27.0,10.0,22.0,25.0,284.0
916,189.0,27.0,15.0,53.0,7.0,61.0,2334.0,176.0,43.0,58.0,135.0,426.0,7.0,59.0,137.0,321.0,4309.0,11.0,13.0,29.0,6.0,1863.0,41.0,84.0,158.0,39.0,19.0,23.0,35.0,154,139.0,62.0,449.0,238.0,54.0,566.0,353.0,285.0,13.0,144.0,38.0,64.0,1611.0,545.0,8.0,295.0,72.0,496.0,20.0,217.0,90.0,127.0,522.0,52.0,625.0,184.0,98.0,507.0,545.0,11.0,9.0,297.0
923,1.0,0.0,0.0,10.0,1266.0,15.0,8.0,18.0,0.0,1.0,2.0,10.0,1.0,1.0,7.0,9.0,36.0,0.0,3.0,0.0,1.0,12.0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,96,0.0,0.0,1.0,13.0,4.0,4.0,7.0,5.0,10.0,6.0,15.0,2.0,2.0,8.0,24.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,8.0,2.0,1.0,3.0,1.0,6.0
924,2.0,0.0,0.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,7,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,6.0,5.0,3.0,5.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,4.0,0.0,0.0,1.0,4.0,4.0,0.0,8.0,1.0,2.0,0.0,2.0
930,3.0,0.0,1.0,1.0,0.0,7.0,2.0,3.0,0.0,0.0,4.0,0.0,8.0,3.0,6.0,1.0,12.0,1.0,1.0,2.0,0.0,5.0,5.0,5.0,1.0,1.0,3.0,0.0,5.0,17,1.0,0.0,1.0,4.0,15.0,0.0,2.0,1.0,0.0,9.0,2.0,1.0,0.0,1.0,7.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0
931,103.0,52.0,249.0,358.0,1847.0,93.0,10.0,79.0,40.0,50.0,81.0,534.0,11.0,64.0,83.0,113.0,2381.0,5.0,8.0,556.0,28.0,8.0,630.0,19.0,114.0,97.0,4.0,36.0,1095.0,3455,83.0,209.0,156.0,9.0,119.0,4.0,748.0,214.0,271.0,236.0,101109.0,53.0,1214.0,176.0,57.0,338.0,9.0,775.0,15.0,122.0,40.0,22.0,46.0,603.0,321.0,165.0,46.0,100.0,471.0,14.0,27.0,42.0
932,5.0,1.0,0.0,6.0,3.0,8.0,3.0,3.0,3.0,5.0,1.0,5.0,1.0,2.0,4.0,12.0,35.0,2.0,4.0,6.0,2.0,1.0,9.0,3.0,4.0,2.0,2.0,10.0,17.0,39,11.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,8.0,13.0,2.0,25.0,3.0,2.0,8.0,4.0,6.0,1.0,6.0,8.0,1.0,1.0,2.0,12.0,5.0,1.0,8.0,20.0,1.0,0.0,3.0
933,9.0,5.0,2.0,8.0,3.0,8.0,4.0,3.0,9.0,17.0,1.0,11.0,10.0,14.0,5.0,47.0,43.0,4.0,4.0,13.0,5.0,7.0,29.0,4.0,17.0,4.0,1.0,6.0,65.0,53,12.0,1.0,17.0,51.0,7.0,2.0,2.0,26.0,2.0,81.0,31.0,10.0,27.0,9.0,18.0,14.0,9.0,7.0,5.0,2.0,4.0,0.0,16.0,0.0,7.0,5.0,7.0,1.0,7.0,4.0,8.0,37.0
936,114.0,69.0,117.0,1294.0,15.0,320.0,35.0,54.0,252.0,17.0,93.0,55.0,12.0,35.0,473.0,121.0,3614.0,14.0,14.0,122.0,16.0,1089.0,55.0,80.0,87.0,193.0,16.0,6.0,212.0,917,10.0,121.0,91.0,277.0,153.0,23.0,356.0,411.0,136.0,57.0,30.0,1026.0,27.0,300.0,44.0,23.0,178.0,487.0,277.0,4.0,192.0,191.0,225.0,354.0,1060.0,12.0,143.0,76.0,21.0,5.0,15.0,50.0
937,5.0,2.0,0.0,0.0,2.0,2.0,5.0,19.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,15.0,1.0,1.0,3.0,1.0,0.0,7.0,3.0,5.0,1.0,1.0,0.0,6.0,48,0.0,0.0,4.0,4.0,58.0,0.0,2.0,1.0,3.0,5.0,2.0,1.0,8.0,1.0,4.0,4.0,4.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0
939,285.0,143.0,15.0,124.0,10.0,349.0,2107.0,411.0,110.0,167.0,199.0,84.0,16.0,54.0,187.0,768.0,4511.0,8.0,10.0,166.0,8.0,20.0,33.0,125.0,34.0,253.0,420.0,20.0,79.0,424,244.0,50.0,340.0,99.0,356.0,14.0,301.0,176.0,24.0,275.0,267.0,282.0,801.0,352.0,49.0,432.0,7.0,954.0,31.0,51.0,170.0,19.0,133.0,51.0,893.0,198.0,83.0,491.0,18.0,18.0,19.0,527.0
94,76.0,186.0,717.0,1066.0,743.0,2801.0,69.0,171.0,1034.0,1709.0,775.0,737.0,20.0,635.0,659.0,1071.0,69.0,61.0,25.0,750.0,36.0,215.0,733.0,309.0,65.0,650.0,62.0,80.0,876.0,3479,541.0,1503.0,5620.0,41.0,53.0,17.0,181.0,1251.0,225.0,280.0,47.0,570.0,2831.0,568.0,311.0,823.0,23.0,1401.0,633.0,16.0,735.0,190.0,222.0,400.0,506.0,20.0,645.0,77.0,20.0,15.0,62.0,343.0
941,6.0,0.0,4.0,1.0,1.0,5.0,2.0,6.0,2.0,3.0,0.0,1.0,1.0,6.0,15.0,1.0,48.0,1.0,1.0,9.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,0.0,20,2.0,0.0,1.0,3.0,6.0,1.0,5.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,5.0,8.0,0.0,4.0,0.0,2.0,4.0,1.0,1.0
942,51.0,8.0,3.0,2.0,3.0,8.0,3.0,3.0,3.0,55.0,7.0,52.0,4.0,4.0,51.0,3.0,45.0,0.0,1.0,10.0,3.0,2.0,53.0,8.0,3.0,6.0,1.0,1.0,73.0,13,8.0,1.0,24.0,1.0,140.0,1.0,17.0,181.0,17.0,223.0,6.0,2.0,6.0,3.0,3.0,4.0,4.0,26.0,4.0,24.0,2.0,0.0,4.0,2.0,3.0,1.0,49.0,1.0,4.0,2.0,0.0,22.0
943,15.0,1.0,5.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,23.0,2.0,3.0,33.0,9.0,12.0,14.0,1.0,3.0,2.0,0.0,5.0,41.0,20.0,0.0,1.0,0.0,7.0,0.0,4,0.0,1.0,4.0,3.0,1.0,0.0,3.0,515.0,13.0,0.0,1.0,2.0,19.0,9.0,0.0,17.0,0.0,12.0,8.0,0.0,6.0,3.0,2.0,3.0,13.0,1.0,2.0,17.0,1.0,1.0,0.0,0.0
953,8.0,36.0,8.0,6.0,2.0,64.0,9.0,24.0,5.0,29.0,5.0,28.0,3.0,21.0,48.0,91.0,719.0,2.0,0.0,56.0,9.0,46.0,17.0,14.0,37.0,72.0,1.0,10.0,37.0,789,7.0,4.0,3.0,36.0,31.0,4.0,10.0,41.0,0.0,141.0,39.0,0.0,160.0,4.0,65.0,45.0,5.0,8.0,4.0,15.0,0.0,2.0,85.0,64.0,108.0,5.0,3.0,1.0,5.0,4.0,7.0,116.0
956,2.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,6.0,12.0,1.0,4.0,1.0,5.0,2.0,4.0,20.0,2.0,2.0,2.0,14.0,0.0,10,2.0,2.0,1.0,2.0,11.0,1.0,1.0,1.0,0.0,14.0,2.0,2.0,16.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,5.0,5.0,1.0,7.0,0.0
957,23.0,375.0,1393.0,8.0,10.0,497.0,1525.0,31.0,5.0,314.0,42.0,346.0,8.0,227.0,77.0,32.0,44.0,2.0,3.0,225.0,16.0,99.0,117.0,133.0,60.0,100.0,43.0,284.0,174.0,179,122.0,157.0,223.0,111.0,88.0,18.0,137.0,694.0,79.0,66.0,31.0,7.0,1795.0,4.0,69.0,221.0,2.0,230.0,41.0,361.0,111.0,76.0,239.0,434.0,226.0,6.0,39.0,35.0,1815.0,8.0,14.0,83.0
959,39.0,10.0,18.0,7.0,4.0,10.0,37.0,1561.0,2.0,15.0,361.0,21.0,11.0,378.0,807.0,1.0,52.0,6.0,4.0,18.0,31.0,8.0,1.0,11.0,112.0,198.0,5.0,35.0,6.0,5110,17.0,4.0,1.0,7.0,126.0,3.0,284.0,39.0,8.0,153.0,6.0,46.0,2.0,2.0,31.0,6.0,13.0,6.0,5.0,13.0,38.0,5.0,4.0,11.0,155.0,2.0,19.0,28.0,5.0,2.0,31.0,2.0
960,467.0,793.0,222.0,12.0,37.0,4940.0,61.0,230.0,486.0,487.0,35.0,775.0,15.0,1270.0,408.0,4700.0,9837.0,2025.0,72.0,406.0,29.0,3777.0,376.0,272.0,99.0,923.0,30.0,59.0,162.0,929,673.0,760.0,1045.0,912.0,227.0,573.0,12.0,1103.0,344.0,1047.0,64.0,406.0,1134.0,14.0,438.0,988.0,48.0,29.0,317.0,12.0,34.0,70.0,869.0,410.0,353.0,6.0,445.0,1077.0,107.0,37.0,22.0,59.0
962,9.0,3.0,0.0,1.0,1.0,4.0,5.0,20.0,1.0,4.0,2.0,3.0,1.0,6.0,30.0,1.0,28.0,42.0,1.0,6.0,5.0,9.0,4.0,2.0,4.0,0.0,1.0,6.0,5.0,852,3.0,0.0,2.0,12.0,3.0,1.0,58.0,3.0,2.0,6.0,3.0,0.0,8.0,4.0,51.0,11.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,8.0,5.0,25.0,0.0,6.0,1.0
966,5.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,10.0,2.0,17.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,2.0,6.0,0.0,3.0,3.0,360,1.0,0.0,0.0,145.0,3.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0,1.0,4.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,5.0,0.0
967,29.0,16.0,3.0,83.0,5.0,16.0,1299.0,187.0,10.0,30.0,106.0,52.0,8.0,140.0,404.0,28.0,2431.0,8.0,5.0,199.0,11.0,28.0,14.0,21.0,21.0,112.0,14.0,25.0,166.0,2397,76.0,302.0,49.0,344.0,253.0,74.0,27.0,22.0,64.0,298.0,11.0,3.0,255.0,8.0,419.0,135.0,8.0,27.0,92.0,36.0,61.0,11.0,211.0,17.0,23.0,22.0,119.0,7.0,57.0,5.0,11.0,227.0
972,653.0,403.0,599.0,3300.0,59.0,4176.0,100.0,80.0,796.0,99.0,368.0,59.0,44.0,922.0,414.0,1897.0,7618.0,54.0,70.0,49.0,20.0,10705.0,460.0,216.0,55.0,486.0,33.0,56.0,159.0,1037,38.0,469.0,449.0,83.0,64.0,19.0,237.0,1334.0,152.0,295.0,102.0,681.0,2716.0,4678.0,118.0,1450.0,39.0,444.0,258.0,1902.0,373.0,62.0,367.0,778.0,1630.0,1722.0,82.0,27.0,47.0,16.0,26.0,27.0
973,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,8.0,10.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,1.0,8,0.0,0.0,0.0,2.0,4.0,1.0,11.0,1.0,0.0,19.0,2.0,0.0,1.0,1.0,9.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
976,5.0,0.0,1.0,1.0,2.0,2.0,0.0,19.0,1.0,2.0,0.0,2.0,0.0,4.0,9.0,1.0,24.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,20.0,3,0.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,2.0,14.0,10.0,3.0,20.0,2.0,7.0,4.0,2.0,4.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0
980,7.0,3.0,0.0,1.0,4.0,9.0,12.0,14.0,2.0,0.0,2.0,1.0,1.0,5.0,1.0,5.0,83.0,3.0,2.0,4.0,1.0,2.0,16.0,2.0,3.0,3.0,0.0,3.0,13.0,15,4.0,6.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,42.0,27.0,1.0,23.0,5.0,7.0,5.0,5.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,6.0,1.0,5.0,0.0,5.0,1.0
983,372.0,313.0,1249.0,10.0,17.0,97.0,11.0,413.0,457.0,922.0,49.0,232.0,436.0,329.0,112.0,441.0,1667.0,78.0,4.0,207.0,19.0,89.0,230.0,28.0,163.0,71.0,15.0,33.0,94.0,26,23.0,292.0,158.0,28.0,13.0,13.0,153.0,2088.0,332.0,198.0,38.0,29.0,2227.0,19.0,16.0,1383.0,13.0,401.0,135.0,450.0,90.0,70.0,916.0,212.0,1081.0,2984.0,25.0,1174.0,136.0,7.0,21.0,137.0
984,3.0,2.0,1.0,22.0,7589.0,116.0,5.0,103.0,2.0,8.0,3.0,21.0,2.0,22.0,19.0,34.0,75.0,1.0,35.0,1.0,3.0,181.0,2.0,7.0,28.0,54.0,0.0,4.0,4.0,101,7.0,2.0,0.0,75.0,68.0,23.0,55.0,13.0,29.0,30.0,21.0,0.0,7.0,34.0,71.0,4.0,2.0,1.0,3.0,1.0,7.0,2.0,6.0,101.0,5.0,4.0,72.0,5.0,6.0,35.0,3.0,5.0
987,25.0,21.0,2.0,650.0,2.0,82.0,13.0,11.0,5.0,154.0,26.0,271.0,6.0,134.0,151.0,20.0,69.0,16.0,30.0,31.0,12.0,1798.0,40.0,23.0,40.0,152.0,708.0,12.0,42.0,848,125.0,349.0,65.0,307.0,268.0,4.0,61.0,61.0,63.0,395.0,7.0,69.0,135.0,86.0,9.0,144.0,11.0,63.0,11.0,9.0,16.0,126.0,885.0,41.0,15.0,122.0,41.0,26.0,412.0,34.0,15.0,29.0
99,71.0,82.0,6.0,15.0,6.0,264.0,39.0,203.0,85.0,88.0,199.0,266.0,69.0,172.0,147.0,68.0,5953.0,8.0,11.0,78.0,11.0,60.0,66.0,41.0,40.0,524.0,25.0,12.0,271.0,851,46.0,141.0,193.0,115.0,264.0,5.0,518.0,50.0,61.0,595.0,27.0,534.0,524.0,8.0,231.0,221.0,11.0,400.0,75.0,179.0,63.0,120.0,304.0,131.0,1373.0,76.0,94.0,28.0,89.0,8.0,16.0,212.0
991,9.0,3.0,1.0,1.0,2.0,4.0,2.0,8.0,4.0,1.0,2.0,2.0,0.0,3.0,2.0,4.0,55.0,0.0,2.0,2.0,3.0,0.0,4.0,3.0,2.0,7.0,4.0,2.0,9.0,130,0.0,4.0,4.0,2.0,15.0,2.0,3.0,3.0,0.0,11.0,3.0,0.0,5.0,0.0,26.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0
992,1.0,0.0,0.0,0.0,0.0,2.0,23.0,8.0,0.0,2.0,2.0,5.0,0.0,9.0,0.0,2.0,18.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,4.0,2.0,576,1.0,0.0,3.0,88.0,9.0,0.0,2.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0
996,12.0,39.0,236.0,287.0,46.0,1365.0,61.0,61.0,488.0,105.0,57.0,71.0,9.0,1459.0,202.0,423.0,56.0,1772.0,497.0,23.0,11.0,93.0,1315.0,221.0,23.0,68.0,16.0,5.0,85.0,60,34.0,126.0,7.0,11.0,25.0,10.0,17.0,3111.0,135.0,41.0,2800.0,46.0,408.0,169.0,45.0,61.0,1978.0,205.0,174.0,3.0,419.0,4.0,6.0,402.0,96.0,4.0,122.0,91.0,59.0,1116.0,5.0,20.0
999,35.0,4.0,2.0,10.0,7.0,538.0,11.0,102.0,26.0,3.0,6.0,10.0,1.0,212.0,42.0,365.0,68.0,90.0,3.0,27.0,1.0,4.0,336.0,27.0,5.0,48.0,8.0,5.0,34.0,10,9.0,19.0,2.0,8.0,9.0,4.0,3.0,148.0,30.0,13.0,17.0,6.0,130.0,2.0,11.0,11.0,8.0,1.0,109.0,79.0,15.0,1.0,8.0,4.0,85.0,2.0,13.0,28.0,8.0,0.0,3.0,11.0
240,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,49.0,0.0,1.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,303.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
347,0.0,2.0,11.0,1.0,1.0,19.0,13.0,3.0,0.0,1.0,7.0,1.0,0.0,13.0,58.0,0.0,23.0,6.0,0.0,9.0,0.0,26.0,0.0,15.0,0.0,1.0,1.0,3.0,1.0,39,2.0,2.0,2.0,4.0,21.0,0.0,0.0,5.0,3.0,8.0,0.0,0.0,2.0,0.0,1.0,5.0,9.0,1.0,10.0,1.0,5.0,0.0,1.0,9.0,4.0,0.0,3.0,2.0,1.0,12.0,3.0,2.0
52,0.0,2.0,0.0,3.0,2.0,5.0,3.0,10.0,1.0,5.0,1.0,1.0,2.0,1.0,16.0,4.0,10.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,11.0,1.0,3.0,3.0,4.0,56,0.0,0.0,1.0,73.0,0.0,1.0,10.0,5.0,1.0,3.0,1.0,2.0,5.0,0.0,6.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0
887,0.0,1.0,1.0,4.0,0.0,0.0,1.0,50.0,0.0,0.0,8.0,1.0,0.0,0.0,54.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0
998,0.0,2.0,1.0,1.0,1.0,11.0,2.0,0.0,7.0,21.0,0.0,4.0,3.0,2.0,3.0,1.0,25.0,8.0,8.0,13.0,2.0,17.0,90.0,3.0,0.0,9.0,8.0,2.0,43.0,15,10.0,0.0,0.0,62.0,3.0,0.0,1.0,0.0,2.0,5.0,13.0,9.0,15.0,4.0,8.0,3.0,3.0,5.0,3.0,4.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0
133,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,32.0,0.0,4.0,1.0,1.0,1.0,0.0,8.0,10.0,0.0,13.0,0.0,2.0,2.0,3.0,10,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0
22,0.0,0.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,41.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,23.0,1.0,5.0,439.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,36.0,3.0,1.0,0.0,0.0,0.0
