seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
XI,Xu_2009_SUTs,transcript,19757,21213,.,-,.,ID=ST5619;Name=SUT656;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1913;expr_in_YPE/YPD=1.42454264853822;expr_in_YPGal/YPD=0;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.28689789331645;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.432518911014081;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT656
XI,Xu_2009_SUTs,transcript,21233,22073,.,+,.,ID=ST1914;Name=SUT220;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST5620;expr_in_YPE/YPD=4.76674892143164;expr_in_YPGal/YPD=0.134631560587159;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.162400650183812;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.470866664338734;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT220
XI,Xu_2009_SUTs,transcript,21253,22197,.,-,.,"ID=ST5620;Name=SUT657;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1915;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.162400650183812;expr_in_YPGal/YPD=0.470866664338734;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=4.76674892143164,6.54928811098381;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.134631560587159,4.71977328360193;expr_of_SUT_sharing_5NFR_in_YPE/YPD=6.54928811098381;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=4.71977328360193",SUT657
XI,Xu_2009_SUTs,transcript,22213,24221,.,-,.,ID=ST5621;Name=SUT658;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST1915;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.86594203986507;expr_in_YPGal/YPD=-1.86594203986507;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=6.54928811098381;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=4.71977328360193;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT658
XI,Xu_2009_SUTs,transcript,66459,67739,.,+,.,ID=ST1926;Name=SUT221;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST5631;expr_in_YPE/YPD=-1.82915725739748;expr_in_YPGal/YPD=-1.30440037906602;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.089508930752574;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=1.14236142811947;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT221
XI,Xu_2009_SUTs,transcript,69681,70441,.,+,.,"ID=ST1927;Name=SUT222;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST5632,ST5633;expr_in_YPE/YPD=-0.595156527089514;expr_in_YPGal/YPD=0.433542449295124;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.888872968482268,-0.190927216623712;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.521897056050802,0.117314283153291;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA",SUT222
XI,Xu_2009_SUTs,transcript,88711,92255,.,+,.,"ID=ST1932;Name=SUT223;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST5639,ST5640,ST5641;expr_in_YPE/YPD=0;expr_in_YPGal/YPD=0.53238094942022;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=1.13195562267267,2.82820346568296,5.25711088305191;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.205770995413742,-0.0277015902862634,1.71398656535103;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA",SUT223
XI,Xu_2009_SUTs,transcript,92279,92647,.,+,.,ID=ST1933;Name=SUT224;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT224
XI,Xu_2009_SUTs,transcript,92647,93359,.,+,.,ID=ST1934;Name=SUT225;end_confidence=mapped3;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST5642;expr_in_YPE/YPD=1.80704806452412;expr_in_YPGal/YPD=0;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.956492307384003;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.0215477991635531;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT225
XI,Xu_2009_SUTs,transcript,115095,115551,.,+,.,ID=ST1941;Name=SUT226;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST5646;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.109774773580714;expr_in_YPGal/YPD=0.520290232131974;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.74176979130933;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.127156524487602;expr_of_SUT_sharing_5NFR_in_YPE/YPD=1.26427709117066;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.374758477651171,SUT226
XI,Xu_2009_SUTs,transcript,126715,130291,.,-,.,"ID=ST5649;Name=SUT659;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1944,ST1945;expr_in_YPE/YPD=-0.242292316001133;expr_in_YPGal/YPD=-0.242292316001133;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.950017361590512,0.78915878169043;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.0835696265602888,0.417012573001355;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA",SUT659
XI,Xu_2009_SUTs,transcript,141261,142823,.,+,.,ID=ST1947;Name=SUT227;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST5656;expr_in_YPE/YPD=1.18680569993751;expr_in_YPGal/YPD=0;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.967804473082376;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.663878873017591;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT227
XI,Xu_2009_SUTs,transcript,143183,144319,.,+,.,ID=ST1948;Name=SUT228;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT228
XI,Xu_2009_SUTs,transcript,144539,144955,.,-,.,ID=ST5657;Name=SUT660;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1949;expr_in_YPE/YPD=0.818161536740866;expr_in_YPGal/YPD=0.528955175307209;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=1.82629667227309;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.406109749884277;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT660
XI,Xu_2009_SUTs,transcript,150899,153083,.,-,.,ID=ST5661;Name=SUT661;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1951;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.729238961779523;expr_in_YPGal/YPD=0.600306568668301;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.29060288007332;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.538697778273866;expr_of_SUT_sharing_5NFR_in_YPE/YPD=0.305667617866032;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.112572086212338,SUT661
XI,Xu_2009_SUTs,transcript,151135,152919,.,+,.,ID=ST1950;Name=SUT229;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST5661;expr_in_YPE/YPD=-1.29060288007332;expr_in_YPGal/YPD=-0.538697778273866;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.729238961779523;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.600306568668301;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT229
XI,Xu_2009_SUTs,transcript,153775,154303,.,+,.,ID=ST1952;Name=SUT230;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST5662;expr_in_YPE/YPD=-0.28983135702828;expr_in_YPGal/YPD=0.190609501013658;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.609742494288641;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.10098050806622;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT230
XI,Xu_2009_SUTs,transcript,179099,179459,.,-,.,ID=ST5671;Name=SUT662;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1961;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST1960;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=1.93866361886982;expr_in_YPGal/YPD=1.3560064319171;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=1.2446250312584;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.788143810966788;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT662
XI,Xu_2009_SUTs,transcript,195195,195723,.,+,.,ID=ST1966;Name=SUT231;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST5678;expr_in_YPE/YPD=-0.358791529902976;expr_in_YPGal/YPD=-0.0105910759564471;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.342895199512559;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.2843238946987;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT231
XI,Xu_2009_SUTs,transcript,200318,201990,.,+,.,ID=ST1967;Name=SUT232;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST5679;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.581227037239061;expr_in_YPGal/YPD=0.0456421660779065;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.82769160469603;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.465786025309806;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.307881979415531;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.0932974407362122,SUT232
XI,Xu_2009_SUTs,transcript,203906,205434,.,-,.,ID=ST5681;Name=SUT663;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1970;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.840746883407332;expr_in_YPGal/YPD=0.382765466853546;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.66231870050004;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.716523825712732;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.898526685815233;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.353438192976895,SUT663
XI,Xu_2009_SUTs,transcript,230302,231790,.,+,.,ID=ST1978;Name=SUT233;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST5687;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.257224301800362;expr_in_YPGal/YPD=0.800367762175054;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.41225043884381;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.10748372365645;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-1.41225043884381;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.10748372365645,SUT233
XI,Xu_2009_SUTs,transcript,259611,260027,.,-,.,ID=ST5696;Name=SUT664;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=ST5697;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1987;expr_in_YPE/YPD=4.88151207476137;expr_in_YPGal/YPD=-0.431833401637939;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.419338024015586;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.403116206960007;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT664
XI,Xu_2009_SUTs,transcript,264227,265971,.,-,.,"ID=ST5698;Name=SUT665;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST1991;initiates_from_3NFR_of_and_same_strand_to=ST5699;sense_antisense_pair_with=ST1990;expr_in_YPE/YPD=-3.44245548042855;expr_in_YPGal/YPD=-1.37327801599531;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.142239327357902,3.48980229118021;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.0893645827254197,2.49226408982645;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA",SUT665
XI,Xu_2009_SUTs,transcript,270755,272195,.,-,.,ID=ST5701;Name=SUT666;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1992;expr_in_YPE/YPD=-0.97436963195439;expr_in_YPGal/YPD=-0.849538121632095;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.894016164093084;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.478434963277021;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT666
XI,Xu_2009_SUTs,transcript,272411,273115,.,-,.,ID=ST5702;Name=SUT667;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1992;expr_in_YPE/YPD=-0.305993008817042;expr_in_YPGal/YPD=-0.569365834901104;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.894016164093084;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.478434963277021;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT667
XI,Xu_2009_SUTs,transcript,278283,278907,.,-,.,ID=ST5705;Name=SUT668;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1996;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=1.34841862528494;expr_in_YPGal/YPD=-0.119103527904594;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.384637970570025;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.61157990800201;expr_of_SUT_sharing_5NFR_in_YPE/YPD=1.24652292926677;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.601771835410897,SUT668
XI,Xu_2009_SUTs,transcript,299563,302147,.,-,.,ID=ST5712;Name=SUT669;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST2004;expr_in_YPE/YPD=0.265314365747682;expr_in_YPGal/YPD=0;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.8253372584106;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.0553670263443156;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT669
XI,Xu_2009_SUTs,transcript,303491,307067,.,-,.,ID=ST5713;Name=SUT670;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST2006;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.64849064055377;expr_in_YPGal/YPD=-0.601770593933969;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=1.35090603336245;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=1.85086085528752;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.4258477602629;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.173331184281516,SUT670
XI,Xu_2009_SUTs,transcript,308747,309859,.,-,.,ID=ST5715;Name=SUT671;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST2008;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.720384469559071;expr_in_YPGal/YPD=-0.532564727573185;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.62998721220009;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.426163079012415;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.960916930379775;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.201772909097335,SUT671
XI,Xu_2009_SUTs,transcript,315379,316091,.,-,.,"ID=ST5716;Name=SUT672;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST2009,ST2010;expr_in_YPE/YPD=-0.145544444686816;expr_in_YPGal/YPD=-0.235258638702567;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.86282443522379,0.671710792305791;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.000157774214613937,-0.146184243227116;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA",SUT672
XI,Xu_2009_SUTs,transcript,317107,317483,.,-,.,ID=ST5718;Name=SUT673;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=ST2011;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.242540002738313;expr_in_YPGal/YPD=-0.423192164376378;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.106033821500656;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.244511249020153,SUT673
XI,Xu_2009_SUTs,transcript,322311,322807,.,+,.,ID=ST2012;Name=SUT234;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT234
XI,Xu_2009_SUTs,transcript,341131,342115,.,-,.,ID=ST5730;Name=SUT674;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST2019;expr_in_YPE/YPD=-1.01733660036395;expr_in_YPGal/YPD=0.0596625125048322;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.59402454324626;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.627274202361684;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT674
XI,Xu_2009_SUTs,transcript,355115,356139,.,-,.,ID=ST5736;Name=SUT675;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST2021;expr_in_YPE/YPD=0.235693701157253;expr_in_YPGal/YPD=-0.0292801653931725;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.484000927576042;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.147226796187881;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT675
XI,Xu_2009_SUTs,transcript,360108,360828,.,-,.,ID=ST5737;Name=SUT676;end_confidence=mapped3;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST2025;expr_in_YPE/YPD=-0.343958413316187;expr_in_YPGal/YPD=-0.778215092713788;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.892671496462993;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.0955244753476272;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT676
XI,Xu_2009_SUTs,transcript,361876,362380,.,-,.,ID=ST5739;Name=SUT677;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=ST2026;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.351403169680826;expr_in_YPGal/YPD=-0.434577491466015;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.542578593644091;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.375960503799121,SUT677
